ID,英文名稱,中文名稱,圖片,更新日期
763035,piston pump,活塞泵,,2012-11-26
763036,pitch fork,草叉,,2012-11-26
763037,piping system,管路系统,,2012-11-26
763038,pipeline milking machine,管路式挤乳机,,2012-11-26
763040,pipe friction loss,管摩擦损失,,2012-11-26
763041,pipe friction coefficient,管摩擦系数,,2012-11-26
763042,pipe duster,管式撒粉机,,2012-11-26
763043,pile driver,打椿机,,2012-11-26
763044,pick-up unit,捡拾装置,,2012-11-26
763045,pick-up frame,扶起架；捡拾架,,2012-11-26
763046,pick-up forage wagon,捡拾式青饲料搬运车,,2012-11-26
763047,pick-up claw,扶起爪；捡拾爪,,2012-11-26
763048,pick-up chain,扶起链；捡拾链,,2012-11-26
763049,pick-up baler,捡拾式打包机,,2012-11-26
763050,pick-up,小货车,,2012-11-26
763051,pestle,杵,,2012-11-26
763052,pick,镐,,2012-11-26
763053,pesticide tank,药剂桶,,2012-11-26
763054,pest control machine,病虫害防治机械,,2012-11-26
763055,peripheral speed difference,周边速率差,,2012-11-26
763056,periodical inspection,定期检查,,2012-11-26
763057,period of drying,干燥期,,2012-11-26
763058,performance curve,性能曲线,,2012-11-26
763059,penetration depth,贯入深度；渗透深度；入土深度,,2012-11-26
763060,penetration,贯入,,2012-11-26
763061,penetrating action,贯入作用,,2012-11-26
763062,pelleting machine,制粒机,,2012-11-26
763063,pelleter,制粒机,,2012-11-26
763064,peg-tooth harrow,齿杆耙,,2012-11-26
763065,peeling machine,削皮机,,2012-11-26
763066,pedestrian tractor,步行式曳引机；耕耘机,,2012-11-26
763067,pedal driven thresher,脚踏式脱粒机；脚踏式脱谷机,,2012-11-26
763068,peanut harvester,落花生收获机,,2012-11-26
763069,peanut digger,落花生挖掘机,,2012-11-26
763070,pasture harrow,牧草耙,,2012-11-26
763071,parking brake,停车煞车,,2012-11-26
763072,parallel flow drying,并流干燥,,2012-11-26
763073,paper pot type seedling,纸袋苗,,2012-11-26
763074,pan breaking,心土耕,,2012-11-26
763075,pan-breaker,心土犁,,2012-11-26
763076,pallet,托架；托板,,2012-11-26
763077,paddy seeder,水稻直播机,,2012-11-26
763078,paddy planter,水稻直播机,,2012-11-26
763079,paddy field wheel,水田车轮,,2012-11-26
763080,paddy field weeder,水田除草机,,2012-11-26
763081,paddy drying and processing facility,稻谷干燥加工设施,,2012-11-26
763082,paddy cleaner,稻谷清选机,,2012-11-26
763083,paddle wheel,脚踏水车,,2012-11-26
763084,packing machine,包装机,,2012-11-26
763085,packer,包装机；压土器,,2012-11-26
763086,pack roller,锁压轮；滚轮,,2012-11-26
763087,ox-cart,牛车,,2012-11-26
763088,overload,超载,,2012-11-26
763089,overlap sprinkling,重叠喷洒,,2012-11-26
763090,overheating,过热,,2012-11-26
763091,overflow hose,溢流管,,2012-11-26
763092,overall reduction gear ratio,总减速齿轮比,,2012-11-26
763093,overall efficiency,总效率,,2012-11-26
763094,overall application,全面撒布,,2012-11-26
763095,over feed threshing,上脱式脱粒,,2012-11-26
763096,oven method,烤箱法,,2012-11-26
763097,oven,烤箱；炉,,2012-11-26
763098,oscillating thinner,摆动式疏株器,,2012-11-26
763099,oscillating sifter,摆动筛,,2012-11-26
763100,oscillating separator,摆动选别机,,2012-11-26
763101,oscillating grain pan,摆动式谷粒盘,,2012-11-26
763102,oscillating conveyor,摆动式运送机,,2012-11-26
763103,orchard tractor,果园曳引机,,2012-11-26
763104,orchard plow,果园犁,,2012-11-26
763105,orchard mower,果园剪草机,,2012-11-26
763106,optimum tillage,最佳耕耘；最适耕耘,,2012-11-26
763107,operating accuracy,作业精度,,2012-11-26
763108,opener,开沟器,,2012-11-26
763109,onion top cutter,洋葱去叶机,,2012-11-26
763110,onion harvester,洋葱收获机,,2012-11-26
763111,onion grader,洋葱分级机,,2012-11-26
763112,one-way harrow,单向耙,,2012-11-26
763113,oil stick,油尺,,2012-11-26
763114,oil pump,油泵,,2012-11-26
763115,oil press,榨油机；油压机,,2012-11-26
763116,oil gage,油量表,,2012-11-26
763117,oil-bath air cleaner,油浴式空气滤清器,,2012-11-26
763118,offset harrow,偏置耙,,2012-11-26
763119,octane number,辛烷值,,2012-11-26
763120,nursery chamber,育苗室,,2012-11-26
763121,nursery cabinet,育苗柜；育苗架,,2012-11-26
763122,nursery box,育苗箱,,2012-11-26
763123,nozzle,喷嘴； [气体熔接]火口,,2012-11-26
763124,notched edge disk,花形圆盘,,2012-11-26
763125,noodle slitter,切面条机,,2012-11-26
763126,noodle rolling machine,滚面机,,2012-11-26
763127,noodle making machine,制面条机,,2012-11-26
763128,noodle machine,制面条机,,2012-11-26
763129,non-heating fog machine,常温烟雾机,,2012-11-26
763130,net horsepower,净马力,,2012-11-26
763131,needle valve,针阀,,2012-11-26
763132,Nebraska Tractor Test,内布拉斯加曳引机测定,,2012-11-26
763133,natural ventilation,自然通风,,2012-11-26
763134,narrow disk harrow,[果园用]窄行圆盘耙,,2012-11-26
763135,nap cutter,刮毛机,,2012-11-26
763136,mushroom dryer,菇类干燥机,,2012-11-26
763137,multiple hole type nozzle,多孔喷嘴,,2012-11-26
763138,multiple head nozzle,多头喷嘴,,2012-11-26
763139,multiple furrow gang disk plow,圆盘群犁,,2012-11-26
763140,multiple disk clutch,复片式离合器,,2012-11-26
763141,multiple bottom plow,多底板犁,,2012-11-26
763142,multi-stage sifter,多段筛,,2012-11-26
763143,multi-stage pump,多段泵,,2012-11-26
763144,multi-row drilling,多行条播,,2012-11-26
763145,multi-purpose,多用途,,2012-11-26
763146,multi-pass drying system,循环式干燥系统,,2012-11-26
763147,multi-hole blow head,多孔喷头,,2012-11-26
763148,mulch tillage,底耕,,2012-11-26
763149,mulch layer,覆盖层,,2012-11-26
763150,mulberry cutting sickle,桑用镰刀,,2012-11-26
763151,muck spreader,堆肥撒布机,,2012-11-26
763152,rotary mower-bar unit ,回转式剪草机,,2012-11-26
763153,rotary drum mower-bar unit ,转筒式剪草机,,2012-11-26
763154,rotary disk mower-bar unit ,转盘式剪草机,,2012-11-26
763155,reciprocating knife mower-bar unit ,往复[割刀]式剪草机,,2012-11-26
763156,orchard mower-bar unit ,果园剪草机,,2012-11-26
763157,mower-bar unit rake,集草器,,2012-11-26
763158,mower-bar unit,[剪草机]刀把总成,,2012-11-26
763159,lawn mower,剪草机,,2012-11-26
763160,hay mower ,牧草收割机,,2012-11-26
763161,grass mower ,割草机,,2012-11-26
763162,front-end mower ,前置式割草机,,2012-11-26
763163,flail mower ,连枷剪草机,,2012-11-26
763164,mower,剪草机,,2012-11-26
763165,side mounted type,侧承载式；旁载式,,2012-11-26
763166,semi-mounted type ,半承载式,,2012-11-26
763167,rear-mounted type ,后承载式,,2012-11-26
763168,front mounted type ,前承载式,,2012-11-26
763169,center mounted type ,中央承载式；中间承载式；腹部承载式,,2012-11-26
763170,mounted type,承载式,,2012-11-26
763171,mounted plow,承载式犁,,2012-11-26
763172,mortar type husker,臼形脱壳机,,2012-11-26
763173,mortar screwing type rice milling machine,臼型螺旋式碾米机,,2012-11-26
763174,mortar pounding type rice milling machine,臼型碾米机,,2012-11-26
763175,mortar husker,脱壳臼,,2012-11-26
763176,mortar,臼,,2012-11-26
763177,monorail,单轨,,2012-11-26
763178,mole plowing,暗沟钻孔,,2012-11-26
763179,mole plow,暗沟钻孔犁,,2012-11-26
763180,mole drainer,暗沟钻孔机,,2012-11-26
763181,mole drain,弹丸暗沟,,2012-11-26
763182,mole ball,弹丸,,2012-11-26
763183,moldboard wing,犁翼,,2012-11-26
763184,moldboard plow,板犁,,2012-11-26
763185,moldboard,犁板；犁鐴,,2012-11-26
763186,moisture tester,水分测定器,,2012-11-26
763187,moisture meter,水分测定器,,2012-11-26
763188,moisture measurement,水分测定,,2012-11-26
763189,moisture determination,水分测定,,2012-11-26
763190,moisture desorption,脱湿；脱水,,2012-11-26
763191,moisture content,含水率；含水量,,2012-11-26
763192,moisture adsorption,吸湿,,2012-11-26
763193,moisture absorption,吸湿,,2012-11-26
763194,modulus of uniformity,均匀系数；均匀模数,,2012-11-26
763195,mobility index,机动性指数,,2012-11-26
763196,mist sprayer,微粒喷雾机,,2012-11-26
763197,mist nozzle,微粒喷嘴,,2012-11-26
763198,mist blower,微粒喷雾机,,2012-11-26
763199,mist blow head,微粒喷头,,2012-11-26
763200,miss-planted rate,缺株率,,2012-11-26
763201,miss-planted point,缺株,,2012-11-26
763202,minimum tillage,最少耕耘,,2012-11-26
763203,milling resistor,碾米阻盖,,2012-11-26
763204,rice milling machine ,碾米机,,2012-11-26
763205,mortar screw type rice milling machine ,臼型螺旋式碾米机,,2012-11-26
763206,mortar pounding type rice milling machine,臼型碾米机,,2012-11-26
763207,grinding type rice milling machine ,研磨式精米机,,2012-11-26
763208,grain milling machine ,碾谷机,,2012-11-26
763209,friction type rice milling machine ,摩擦式碾米机,,2012-11-26
763210,circulating type rice milling machine ,循环式碾米机,,2012-11-26
763211,barley milling machine ,碾[大]麦机,,2012-11-26
763212,abrasive type rice milling machine ,摩擦式碾米机,,2012-11-26
763213,milling machine,碾谷机；精谷机；磨粉机；铣床,,2012-11-26
763214,milling cylinder,碾白圆筒,,2012-11-26
763215,milling chamber,碾白室,,2012-11-26
763216,mill,制造厂；加工厂；轧机；磨粉机,,2012-11-26
763217,milk-powder machine,奶粉制造机,,2012-11-26
763218,milking parlor,挤乳间,,2012-11-26
763219,milking machine,挤乳机,,2012-11-26
763220,pipe milker ,管式挤乳机,,2012-11-26
763221,bucket milker ,桶式挤乳机,,2012-11-26
763222,milker,挤乳机；挤乳者,,2012-11-26
763223,milk pail,挤乳桶,,2012-11-26
763224,milk strainer,滤乳器,,2012-11-26
763225,milk filter,滤乳器,,2012-11-26
763226,milk cooler,牛乳冷却器；冷却贮乳槽,,2012-11-26
763227,milk claw piece,集乳器,,2012-11-26
763228,milk claw,挤乳器,,2012-11-26
763229,milk bucket,集乳桶,,2012-11-26
763230,milk agitator,牛奶搅拌机,,2012-11-26
763231,middle burster,破畦犁；中分犁,,2012-11-26
763232,middle breaker,破畦犁；中分犁,,2012-11-26
763233,mid-mounted,中间承载式,,2012-11-26
763234,microwave heating dryer,微波加热式干燥机,,2012-11-26
763235,metering shutter,计量挡门,,2012-11-26
763236,metering device,计量装置,,2012-11-26
763237,mechanized rearing,机械化饲养,,2012-11-26
763238,mean moisture reduction rate,平均干减率,,2012-11-26
763239,mean drying rate,平均干燥速率,,2012-11-26
763240,mattock,十字镐；鹤嘴,,2012-11-26
763241,mat type seedling,[挿秧机用]苗块,,2012-11-26
763242,master clutch,主离合器,,2012-11-26
763243,marker,划线器,,2012-11-26
763244,manure spreader,堆肥撒布机,,2012-11-26
763246,manure loading box,堆肥箱,,2012-11-26
763247,manure loader,堆肥装载机,,2012-11-26
763248,manure fork,堆肥叉,,2012-11-26
763249,manure conveyor,堆肥运送机,,2012-11-26
763250,manual sprayer,人力喷雾器,,2012-11-26
763251,manual reaper,人力收割机,,2012-11-26
763252,manual duster,手摇撒粉器,,2012-11-26
763253,manual binder,人力捆束收割机,,2012-11-26
763254,manger,饲料槽,,2012-11-26
763255,man-positioner,[果树]作业台,,2012-11-26
763256,maize cribbler,玉米脱粒机,,2012-11-26
763257,maize binder,玉米捆束收割机,,2012-11-26
763258,maintenance and repair operation,维修作业,,2012-11-26
763259,main shaft,主轴,,2012-11-26
763260,main nozzle,主喷嘴,,2012-11-26
763261,main clutch,主离合器,,2012-11-26
763262,magnetic separator,磁选机；磁力分离器,,2012-11-26
763263,lumber elevator,堆材机,,2012-11-26
763264,lug iron,脱粒板,,2012-11-26
763265,lug,耳；凸出部；凸纹,,2012-11-26
763266,lubrication,润滑,,2012-11-26
763267,lubricating oil,润滑油,,2012-11-26
763268,lubricant,润滑剂,,2012-11-26
763269,L-shaped knife,L形耕耘刀,,2012-11-26
763271,lower link,下连杆；底连杆,,2012-11-26
763272,lower feed threshing,下脱式脱粒,,2012-11-26
763273,low volume sprayer,微量喷雾机,,2012-11-26
763274,low volume application,微量撒布,,2012-11-26
763275,low temperature warehouse,低温仓[库],,2012-11-26
763276,lopper,高枝剪,,2012-11-26
763277,loosener,松土器,,2012-11-26
763278,loose baler,松式打包机,,2012-11-26
763279,logger,伐木曳引机；自动记录器,,2012-11-26
763280,loader,装载机,,2012-11-26
763281,load on rear wheel,后轮负载,,2012-11-26
763282,load on front wheel,前轮负载,,2012-11-26
763283,load on driving wheel,驱动轮负载,,2012-11-26
763284,load distribution,负载分布；载重分布,,2012-11-26
763285,load control(=draft control),拖力控制,,2012-11-26
763286,load cell,测力器,,2012-11-26
763288,load and depth control,负载及深度控制；施力及位置控制,,2012-11-26
763289,load,负载；载重,,2012-11-26
763290,litter cleaner,[畜舍]垫料清扫机,,2012-11-26
763291,listing plow,培土犁；作畦犁,,2012-11-26
763292,lister,培土器；作畦器,,2012-11-26
763293,liquified petroleum gas; LPG,液化石油气,,2012-11-26
763294,liquid manure spreader,水肥撒布机,,2012-11-26
763295,liquid manure drill,水肥注入器；水肥条施器,,2012-11-26
763296,liquid fertilizer applicator,液肥施用器,,2012-11-26
763297,linkage drawbar,连杆式拖杆,,2012-11-26
763298,link type drawbar,连杆式拖杆,,2012-11-26
763299,link point,连杆接点,,2012-11-26
763300,link pin,连杆销,,2012-11-26
763301,lining,衬料,,2012-11-26
763302,liner,衬垫；衬套筒,,2012-11-26
763303,line of pull,拉力线,,2012-11-26
763304,line of drafe,拖力线,,2012-11-26
763305,line of action,作用线,,2012-11-26
763306,lime sower,石灰撒布机,,2012-11-26
763307,light trap,诱虫灯,,2012-11-26
763308,lifting arm,提升臂；举臂,,2012-11-26
763309,lifting angle,[犁]耕起角,,2012-11-26
763310,lift rod,提升杆,,2012-11-26
763311,lift head,扬程,,2012-11-26
763312,lift arm,提升臂；举臂,,2012-11-26
763313,lever sprayer,[半自动式]摇杆喷雾器,,2012-11-26
763314,leveling plate,整平板,,2012-11-26
763315,leveling adjustment(link),水平调整杆,,2012-11-26
763316,leveler,整平器,,2012-11-26
763317,levee plastering machine,田埂修涂机,,2012-11-26
763318,ledger plate,下刀片,,2012-11-26
763319,leaf chopper(mulberry),切[桑]叶机,,2012-11-26
763320,layer mixing plowing,混层耕法,,2012-11-26
763321,layer mixing plow,混层犁,,2012-11-26
763322,lawn mower,剪草机,,2012-11-26
763323,landside wheel,[板犁]尾轮,,2012-11-26
763324,landside suction,[板犁]水平吸引；[板犁]水平间隙,,2012-11-26
763325,landside heel,犁踵,,2012-11-26
763326,landside clearance,[板犁]水平间隙,,2012-11-26
763327,landside,犁侧板；地侧板,,2012-11-26
763328,land wheel,接地轮,,2012-11-26
763329,land roller,压土滚轮,,2012-11-26
763330,land plainer,[地面]整平器,,2012-11-26
763331,land leveler,[地面]整平器,,2012-11-26
763332,land-driven,地轮驱动,,2012-11-26
763333,land clearing machine,开垦机,,2012-11-26
763334,labor-saving machine,省工机械,,2012-11-26
763335,knotter bill,绳钩,,2012-11-26
763336,knotter,捆束装置,,2012-11-26
763337,knocking,爆震,,2012-11-26
763338,knock,爆震,,2012-11-26
763339,knife holder,刀把；刀柄,,2012-11-26
763340,knife harrow,割耙,,2012-11-26
763341,knife driving arm,割刀驱动臂,,2012-11-26
763342,knife coulter,刀型切土器；刀型犁刀,,2012-11-26
763343,knife clip,刀夹,,2012-11-26
763344,knife bar,刀杆,,2012-11-26
763345,kneader,捏合机；揉合机,,2012-11-26
763346,knapsack frame,背负架,,2012-11-26
763347,knapsack power duster,背负式动力撒粉机,,2012-11-26
763348,knapsack power applicator,背负式动力撒布机,,2012-11-26
763349,knapsack lever sprayer,[半自动]背负式摇杆喷雾器,,2012-11-26
763350,knapsack,背负式,,2012-11-26
763351,king-pin angle,大王销倾斜角,,2012-11-26
763352,king-pin inclination,大王销倾斜角,,2012-11-26
763353,kerosene engine,煤油引擎,,2012-11-26
763354,kerosene,煤油,,2012-11-26
763355,disk jointer ,圆盘副犁,,2012-11-26
763356,jointer,副犁；前犁,,2012-11-26
763358,jet pump,喷射泵,,2012-11-26
763359,jet coefficient,喷射系数,,2012-11-26
763360,jaw clutch,颚夹式离合器,,2012-11-26
763361,Japanese plow with-out sole,日式无底犁,,2012-11-26
763362,Japanese plow with short sole,日式短底犁,,2012-11-26
763363,Japanese plow with long sole,日式长底犁,,2012-11-26
763364,Japanese plow with jointer,日式二段犁,,2012-11-26
763365,Japanese ordinary plow,日式单用犁,,2012-11-26
763366,Japanese Industrial Standard; JIS,日本工业标准,,2012-11-26
763368,irrigation and drainage,灌溉与排水,,2012-11-26
763369,intrarow spacing,行距,,2012-11-26
763370,interstice silo,圆筒副仓,,2012-11-26
763371,interrow spacing,行距,,2012-11-26
763372,international system of units; SI,国际单位系统,,2012-11-26
763373,International Organization for Standardization; ISO,国际标准组织,,2012-11-26
763374,internal combustion engine,内燃机,,2012-11-26
763375,intermittent drying,间歇干燥,,2012-11-26
763376,intermitted plowing,间断犁法；间隔耕法,,2012-11-26
763377,intermediate shaft,中间轴,,2012-11-26
763378,interchangeability,互换性,,2012-11-26
763379,integral,承载式,,2012-11-26
763380,intake stroke,进气冲程,,2012-11-26
763381,insulator,绝缘体,,2012-11-26
763382,instrument,仪器；器具,,2012-11-26
763383,insect trap,捕虫器,,2012-11-26
763384,insect pest,害虫,,2012-11-26
763385,injurious bird control equipment,防鸟设备,,2012-11-26
763386,injurious animal control equipment,防兽设备,,2012-11-26
763387,injector,喷射器,,2012-11-26
763388,injection pressure,喷射压力,,2012-11-26
763389,injection nozzle,喷嘴,,2012-11-26
763390,initial moisture content,初期含水率,,2012-11-26
763391,in-furrow plowing,沿沟犁耕,,2012-11-26
763392,infrared heating type moisture meter,红外线水分测定器,,2012-11-26
763393,infrared heating dryer,红外线加热式干燥机,,2012-11-26
763394,inflation pressure,充气压力；轮胎压力,,2012-11-26
763395,inflation,充气；膨胀,,2012-11-26
763396,industrial tractor,工业用曳引机,,2012-11-26
763397,indirect moisture determination method,间接式水分测定法,,2012-11-26
763398,indirect-fired drying,间接火干燥,,2012-11-26
763399,indicated horsepower; IHP,指示马力,,2012-11-26
763400,independent PTO,独立式动力分导装置,,2012-11-26
763401,indent separator,锯齿状分离器,,2012-11-26
763402,incubator,恒温恒湿器；孵卵器,,2012-11-26
763403,increment of cut,切割节距,,2012-11-26
763404,inclined sieve,斜面筛,,2012-11-26
763405,inclined screen,斜面筛,,2012-11-26
763406,incinerator,焚化炉,,2012-11-26
763407,impulsion type husker,冲击式脱壳机；冲击式脱荚机,,2012-11-26
763408,implement for puddling,水田碎土整平器,,2012-11-26
763409,implement for pulverizing,碎土机具,,2012-11-26
763410,implement,农具,,2012-11-26
763411,impeller blower,动叶轮鼓风机,,2012-11-26
763412,impeller,动叶轮,,2012-11-26
763413,impact mill,冲击式磨粉机,,2012-11-26
763414,impact husking,冲击式脱壳；冲击式脱荚,,2012-11-26
763415,impact husker,冲击式脱壳机；冲击式脱荚机,,2012-11-26
763416,immersion type cooling,浸水式冷却,,2012-11-26
763417,imaginary hitch point,假想连接点,,2012-11-26
763419,ignition timing,点火正时,,2012-11-26
763420,idle sprocket,惰链轮,,2012-11-26
763421,idler,惰轮,,2012-11-26
763422,hydrostatic transmission; HST,液静压动力传动,,2012-11-26
763423,hydrostatic steering system,液体静压转向系统,,2012-11-26
763424,hydrostatic drive system,液体静压驱动系统,,2012-11-26
763425,hydrostatic brake,液体静力煞车,,2012-11-26
763426,hydroponic culture system,水耕栽培系统,,2012-11-26
763427,hydrometer,液体比重计,,2012-11-26
763428,hydrodynamic transmission,液动力传动,,2012-11-26
763429,hydro cooler,水冷式冷却装置,,2012-11-26
763430,hydraulic torque converter,液压扭矩变速器,,2012-11-26
763431,hydraulic system: open center,中位开放式液压系统,,2012-11-26
763432,hydraulic system: closed center,中位关闭式液压系统,,2012-11-26
763433,hydraulic system,液压系统,,2012-11-26
763434,hydraulic separator,水力分离机,,2012-11-26
763435,hydraulic remote control,液压遥控,,2012-11-26
763436,hydraulic ram,冲击抽水机；液压顶杆；液压缸,,2012-11-26
763437,hydraulic pump,液压泵,,2012-11-26
763438,hydraulic pressure,液压,,2012-11-26
763439,hydraulic power,液压动力；水力,,2012-11-26
763440,hydraulic motor,液压马达,,2012-11-26
763441,hydraulic machinery,液压机械；水力机械,,2012-11-26
763442,hydraulic linkage,液压连杆,,2012-11-26
763443,hydraulic lift capacity,液压举升能力；液压提升能力,,2012-11-26
763444,hydraulic fluid,液压油,,2012-11-26
763445,hydraulic cylinder,液压缸,,2012-11-26
763446,hydraulic control valve,液压控制阀,,2012-11-26
763447,hydraulic control system,液压控制系统,,2012-11-26
763448,hydraulic control lever,液压控制杆,,2012-11-26
763449,hydraulic clutch,液压离合器,,2012-11-26
763450,hydraulic brake,液压煞车；水力测功器,,2012-11-26
763451,husking rubber plate,脱壳橡胶板；脱荚橡胶板,,2012-11-26
763452,husking ratio,脱壳率；脱荚率,,2012-11-26
763453,husking property,脱壳特性；脱荚特性,,2012-11-26
763454,husking capacity,脱壳能量；脱荚能量,,2012-11-26
763455,semi-automatic husker ,半自动式脱壳机,,2012-11-26
763457,rice husker ,砻谷机,,2012-11-26
763458,mortar type husker,臼形脱壳机,,2012-11-26
763459,mortar husker ,脱壳臼,,2012-11-26
763460,impulsion type husker,冲击式脱壳机；冲击式脱荚机,,2012-11-26
763461,impact husker ,冲击式脱壳机；冲击式脱荚机,,2012-11-26
763463,corn husker  ,玉米去苞叶机,,2012-11-26
763464,automatic husker ,自动脱壳机；自动脱荚机,,2012-11-26
763465,husker,脱壳机；砻谷机,,2012-11-26
763466,husked rice,糙米,,2012-11-26
763467,husked ratio,脱壳率； 脱荚率,,2012-11-26
763468,husk oven,谷壳炉,,2012-11-26
763469,husk outlet,谷壳出口,,2012-11-26
763470,husk furnace,谷壳燃烧炉,,2012-11-26
763471,humidity chart,湿度图,,2012-11-26
763472,humidity,湿度,,2012-11-26
763473,huller,脱壳机；脱荚机；砻谷机,,2012-11-26
763474,hulled rice,糙米,,2012-11-26
763475,hulled ratio,脱壳率； 脱荚率,,2012-11-26
763477,rated horsepower ,额定马力,,2012-11-26
763478,PTO shaft horsepower ,动力分导马力,,2012-11-26
763479,net horsepower,净马力,,2012-11-26
763480,friction horsepower ,摩擦马力,,2012-11-26
763481,flywheel horsepower,飞轮马力,,2012-11-26
763484,belt horsepower ,皮带马力,,2012-11-26
763485,HP(=horsepower; H.P.),马力,,2012-11-26
763486,hot water heating,热水加热,,2012-11-26
763487,hot water heater,热水加热器,,2012-11-26
763488,hot air heating,热风加热,,2012-11-26
763489,hot air heater,热风加热器,,2012-11-26
763490,hot air dryer,热风干燥机,,2012-11-26
763491,horsepower(=HP;hp; H.P.),马力,,2012-11-26
763492,horse plow,畜力犁,,2012-11-26
763493,horizontal suction,水平吸引,,2012-11-26
763494,horizontal sieve,水平筛,,2012-11-26
763495,horizontal hitch adjuster,[犁]耕宽调整,,2012-11-26
763496,horizontal hitch,水平连接,,2012-11-26
763497,seed hopper ,种子箱,,2012-11-26
763498,hopper type forage blower,漏斗式青铜饲料吹送机,,2012-11-26
763499,hopper scale,盛斗刻度；盛斗磅称,,2012-11-26
763500,hopper monitor,盛斗存量侦测器,,2012-11-26
763501,grain hopper ,谷斗,,2012-11-26
763503,hopper,漏斗；盛斗箱,,2012-11-26
763504,hook,钩,,2012-11-26
763505,hoof trimming machine,削蹄机,,2012-11-26
763506,honey extractor,采蜜机,,2012-11-26
763507,holder type transplanter,夹苗式移植机,,2012-11-26
763508,holder,夹持具；柄； [移植机]夹苗器,,2012-11-26
763509,hoist,吊重器；吊车；吊挂,,2012-11-26
763510,hoeing implement for paddy field,水田中耕除草机,,2012-11-26
763511,wooden base hoe ,木锄,,2012-11-26
763512,wheel hoe ,轮式耕耘锄,,2012-11-26
763513,rotary hoe ,回转锄,,2012-11-26
763514,reclamating hoe ,开垦锄,,2012-11-26
763515,hoe scraper,锄形刮土板,,2012-11-26
763516,hoe furrow opener,锄形开沟器,,2012-11-26
763517,hoe coulter,锄型切土器,,2012-11-26
763518,hoe blade,锄形耕耘刀,,2012-11-26
763519,digger hoe ,挖掘锄,,2012-11-26
763520,cultivating hoe ,中耕锄,,2012-11-26
763521,back hoe ,挖土机,,2012-11-26
763522,hoe,锄,,2012-11-26
763523,hitch point,连接点,,2012-11-26
763524,hitch pin,连接销,,2012-11-26
763525,hitch,连接,,2012-11-26
763526,hillside tractor,坡地曳引机,,2012-11-26
763527,hillside plow,坡地犁,,2012-11-26
763528,hillside combine,坡地联合收获机,,2012-11-26
763529,hilling,培土,,2012-11-26
763530,hiller,培土器,,2012-11-26
763531,hill space within row,株间,,2012-11-26
763532,hill dropping hole borer,开穴轮；点播掘穴机,,2012-11-26
763533,hill drop planter,点播机,,2012-11-26
763534,high volume application,多量施用；多量撒布,,2012-11-26
763535,high speed bottom plow,高速板犁,,2012-11-26
763536,high-lug tire,高凸纹轮胎；高阻耳轮胎,,2012-11-26
763537,high-clearance tractor,高架式曳引机,,2012-11-26
763538,herbicide applicator,杀草剂施用机,,2012-11-26
