ID,英文名稱,中文名稱,圖片,更新日期
2718463,advection effluent,平流流出[量],,2016-10-24
2718464,advection equation,平流方程,,2016-10-24
2718465,advection fog,平流雾,,2016-10-24
2718466,advection frost,平流霜,,2016-10-24
2718467,advection inversion,平流逆温,,2016-10-24
2718468,advection jet,平流喷流,,2016-10-24
2718469,advection process,平流过程,,2016-10-24
2718470,advection propagation,平流传播,,2016-10-24
2718471,advection scale,平流尺度,,2016-10-24
2718472,advection velocity,平流速度,,2016-10-24
2718473,advection-diffusion equation,平流扩散方程,,2016-10-24
2718474,advective boundary layer,平流边界层,,2016-10-24
2718475,advective change,平流变化,,2016-10-24
2718476,advective flux,平流通量,,2016-10-24
2718477,advective form,平流形式,,2016-10-24
2718478,advective hypothesis,平流假说,,2016-10-24
2718479,advective model,平流模式,,2016-10-24
2718480,advective pressure tendency,平流气压趋势,,2016-10-24
2718481,advective term,平流项,,2016-10-24
2718482,advective thunderstorm,平流雷雨；平流雷暴,,2016-10-24
2718483,advective time scale,平流时间尺度,,2016-10-24
2718484,advective-radiation fog,平流辐射雾,,2016-10-24
2718485,adverse factor,有害因子,,2016-10-24
2718486,adverse weather,不良天气,,2016-10-24
2718487,adverse weather condition,不良气象条件,,2016-10-24
2718488,adverse wind,逆风,,2016-10-24
2718489,advice,通告,,2016-10-24
2718490,advisory area,警示区,,2016-10-24
2718491,advisory forecast,警示预报,,2016-10-24
2718492,aeolian,风成,,2016-10-24
2718493,aeolian anemometer,风声风速计,,2016-10-24
2718494,aeolian sounds,风激声,,2016-10-24
2718495,aeolian tones,风音,,2016-10-24
2718496,aeration,通气,,2016-10-24
2718497,aerial,天空[的]；天线,,2016-10-24
2718498,aerial contaminant,空气污染物,,2016-10-24
2718499,aerial contamination,空气污染,,2016-10-24
2718500,aerial detection,空气检测；空中检测,,2016-10-24
2718501,aerial exploration,高空探测,,2016-10-24
2718502,aerial fog,气雾,,2016-10-24
2718503,aerial gain,天线增益,,2016-10-24
2718504,aerial photograph,航空摄影,,2016-10-24
2718505,aerial plankton,大气浮游生物,,2016-10-24
2718506,aerial reconnaissance,航空侦察,,2016-10-24
2718507,AERO code,航空天气电码,,2016-10-24
2718508,aerobiology,大气生物学,,2016-10-24
2718509,aerochemistry,气体化学,,2016-10-24
2718510,aeroclimatology,高空气候学,,2016-10-24
2718511,aerodrome elevation,机场标高,,2016-10-24
2718512,aerodrome forecast,机场[天气]预报,,2016-10-24
2718513,aerodrome meteorological minimum,机场最低气象条件,,2016-10-24
2718514,aerodynamic,[空]气动力[的],,2016-10-24
2718515,aerodynamic balance,[空]气动力秤,,2016-10-24
2718516,aerodynamic coefficient,[空]气动力系数,,2016-10-24
2718517,aerodynamic contrail,[空]气动力凝结尾,,2016-10-24
2718518,aerodynamic force,[空]气动力,,2016-10-24
2718519,aerodynamic instability,[空]气动力不稳度,,2016-10-24
2718520,aerodynamic laboratory,[空]气动力实验室,,2016-10-24
2718521,aerodynamic method,[空]气动力法,,2016-10-24
2718522,aerodynamic observatory,[空]气动力实验室,,2016-10-24
2718523,aerodynamic resistance,[空]气动力阻力,,2016-10-24
2718524,aerodynamic roughness,[空]气动力粗糙度,,2016-10-24
2718525,aerodynamic smoothness,[空]气动力平滑度,,2016-10-24
2718526,aerodynamic trail,[空]气动力凝结尾,,2016-10-24
2718527,aerodynamically rough surface,[空]气动力粗糙面,,2016-10-24
2718528,aerodynamically smooth surface,[空]气动力平滑面,,2016-10-24
2718529,aerodynamics,[空]气动力学,,2016-10-24
2718530,aeroembolism,高空病；气栓症,,2016-10-24
2718531,aerogel,气凝胶,,2016-10-24
2718532,aerogram,雷氏热力图；高空气象[仪]图,,2016-10-24
2718533,aerograph,高空气象仪,,2016-10-24
2718534,aerographical chart,高空气象图,,2016-10-24
2718535,aerolite,陨石,,2016-10-24
2718536,aerologation,测高航行,,2016-10-24
2718537,aerological,高空[的],,2016-10-24
2718538,aerological days,高空气象日,,2016-10-24
2718539,aerological station,高空站,,2016-10-24
2718540,aerological table,高空报表,,2016-10-24
2718541,aerology,高空气象学,,2016-10-24
2718542,aeromancy,航空天气预报,,2016-10-24
2718543,aerometeorograph,高空气象仪,,2016-10-24
2718544,aerometer,气体比重计,,2016-10-24
2718545,aeronautical climatology,航空气候[学],,2016-10-24
2718546,aeronautical meteorological service,航空气象服务,,2016-10-24
2718547,aeronautical meteorological station,航空气象站,,2016-10-24
2718548,aeronautical meteorology,航空气象学,,2016-10-24
2718549,aeronautics,航空学,,2016-10-24
2718550,aeronomosphere,特高层大气,,2016-10-24
2718551,aeronomy,高层大气物理学；气文学,,2016-10-24
2718552,aeropause,适航层顶,,2016-10-24
2718553,aerophotography,航空摄影学,,2016-10-24
2718554,aerophysics,航空物理学,,2016-10-24
2718555,aerosol,气[悬]胶,,2016-10-24
2718556,aerosol analyzer,气[悬]胶分析仪,,2016-10-24
2718557,aerosol climatic effect (ACE),气[悬]胶气候效应,,2016-10-24
2718558,aerosol climatology,气[悬]胶气候[学],,2016-10-24
2718559,aerosol composition,气[悬]胶成分,,2016-10-24
2718560,aerosol detector,气[悬]胶侦测仪,,2016-10-24
2718561,aerosol electricity,气[悬]胶电[学],,2016-10-24
2718562,aerosol layer,气[悬]胶层,,2016-10-24
2718563,aerosol loading,气[悬]胶负载,,2016-10-24
2718564,aerosol optical depth,气[悬]胶光学厚度,,2016-10-24
2718565,aerosol optical thickness,气[悬]胶光学厚度,,2016-10-24
2718566,aerosol particle,气[悬]胶粒子,,2016-10-24
2718567,aerosol size distribution,气[悬]胶径谱,,2016-10-24
2718568,aerosoloscope,气[悬]胶仪,,2016-10-24
2718569,aerosolsonde,气[悬]胶送,,2016-10-24
2718570,aerosphere,气界；气圈,,2016-10-24
2718571,aerostat,气球；飞艇,,2016-10-24
2718572,aerostat meteorograph,气球气象仪,,2016-10-24
2718573,aerostatic balance,气静力秤,,2016-10-24
2718574,aerostatics,气体静力学,,2016-10-24
2718575,aerothermochemistry,空气热力化学,,2016-10-24
2718576,aerovane,舵式测风仪,,2016-10-24
2718577,aestival,夏季[的],,2016-10-24
2718578,aestivation,夏蛰；夏眠,,2016-10-24
2718579,Afer,阿非风,,2016-10-24
2718580,afforestation,造林,,2016-10-24
2718581,afghanets,阿富汗[强]风,,2016-10-24
2718582,African easterly jet (AEJ),非洲东风喷流,,2016-10-24
2718583,African wave,非洲波,,2016-10-24
2718584,Africino,阿非风,,2016-10-24
2718585,Africo,阿非风,,2016-10-24
2718586,Africuo,阿非风,,2016-10-24
2718587,Africus veutus,阿非风,,2016-10-24
2718588,after image,留像,,2016-10-24
2718589,after summer,秋老虎,,2016-10-24
2718590,after-exercise chill,运动后寒冷,,2016-10-24
2718591,afterglow,余辉,,2016-10-24
2718592,afterheat,秋老虎,,2016-10-24
2718593,aftershock,余震,,2016-10-24
2718594,ageostrophic,非地转[的],,2016-10-24
2718595,ageostrophic acceleration,非地转加速,,2016-10-24
2718596,ageostrophic advection,非地转平流,,2016-10-24
2718597,ageostrophic circulation,非地转环流,,2016-10-24
2718598,ageostrophic motion,非地转运动,,2016-10-24
2718599,ageostrophic wind,非地转风,,2016-10-24
2718600,ageostrophic wind component,非地转风分量,,2016-10-24
2718601,agglomeration,撞拼,,2016-10-24
2718602,agglutination,黏合[作用],,2016-10-24
2718603,aggregation,聚合,,2016-10-24
2718604,aggressive biometeorological index,冲击[性]生物气象指数,,2016-10-24
2718605,agonic line,无磁偏差线,,2016-10-24
2718606,agricultural climatology,农业气候学,,2016-10-24
2718607,agricultural meteorological station,农业气象站,,2016-10-24
2718608,agricultural meteorology,农业气象学,,2016-10-24
2718609,agricultural seasons,农作季[节],,2016-10-24
2718610,agroclimate,农业气候,,2016-10-24
2718611,agroclimatic analogy,农业气候类比,,2016-10-24
2718612,agroclimatic atlas,农业气候图集,,2016-10-24
2718613,agroclimatic classification,农业气候分类,,2016-10-24
2718614,agroclimatic demarcation,农业气候区划,,2016-10-24
2718615,agroclimatic index,农业气候指数,,2016-10-24
2718616,agroclimatic region,农业气候区,,2016-10-24
2718617,agroclimatography,农业气候志,,2016-10-24
2718618,agroclimatology,农业气候学,,2016-10-24
2718619,agrometeorological forecast,农业气象预报,,2016-10-24
2718620,agrometeorological index,农业气象指数,,2016-10-24
2718621,agrometeorological station,农业气象站,,2016-10-24
2718622,agrometeorological yield forecast,农业气象产量预报,,2016-10-24
2718623,agrometeorology,农业气象学,,2016-10-24
2718624,agronomy,农艺学,,2016-10-24
2718625,agrotopoclimatology,农业地形气候学,,2016-10-24
2718626,agueil,阿格伊风,,2016-10-24
2718627,Agulhas current,阿古拉斯海流,,2016-10-24
2718628,aiguolos,阿格洛斯风,,2016-10-24
2718629,air,空气；微风,,2016-10-24
2718630,air atomizer,空气雾化器,,2016-10-24
2718631,air bubble,气泡,,2016-10-24
2718632,air bumps,[空气]颠簸,,2016-10-24
2718633,air cascade,气瀑,,2016-10-24
2718634,air cataracts,气瀑,,2016-10-24
2718635,air circulation,空气环流,,2016-10-24
2718636,air column,气柱,,2016-10-24
2718637,air conditioning,空调,,2016-10-24
2718638,air conductivity,空气传导性；空气导电率,,2016-10-24
2718639,air current,气流,,2016-10-24
2718640,air density,空气密度,,2016-10-24
2718641,air discharge,空中放电,,2016-10-24
2718642,air drainage,空气泄流,,2016-10-24
2718643,air filter,空气过滤器,,2016-10-24
2718644,air fountains,气泉,,2016-10-24
2718645,air freezing-index,空气结冰指数,,2016-10-24
2718646,air hoar,高霜,,2016-10-24
2718647,air mass,气团；大气光程,,2016-10-24
2718648,air parcel,气块,,2016-10-24
2718649,air parcel trajectory,气块轨迹,,2016-10-24
2718650,air particle,空气粒子,,2016-10-24
2718651,air plankton,大气浮游生物,,2016-10-24
2718652,air pocket,气穴,,2016-10-24
2718653,air poise,气静力秤,,2016-10-24
2718654,air pollutant,空气污染物,,2016-10-24
2718655,air pollution,空[气]污[染],,2016-10-24
2718656,air pollution alert,空[气]污[染]预警,,2016-10-24
2718657,air pollution chemistry,空[气]污[染]化学,,2016-10-24
2718658,air pollution code,空[气]污[染]代码,,2016-10-24
2718659,air pollution disaster,空[气]污[染]灾害,,2016-10-24
2718660,air pollution episode,空[气]污[染]事件,,2016-10-24
2718661,air pollution forecasting,空[气]污[染]预报,,2016-10-24
2718662,air pollution index,空[气]污[染]指数,,2016-10-24
2718663,air pollution law,空[气]污[染]法,,2016-10-24
2718664,air pollution legislation,空[气]污[染]立法,,2016-10-24
2718665,air pollution meteorology,空[气]污[染]气象学,,2016-10-24
2718666,air pollution observation station,空[气]污[染][观测]站,,2016-10-24
2718667,air pollution potential,空[气]污[染]潜势,,2016-10-24
2718668,air pollution regulation,空[气]污[染]法规,,2016-10-24
2718669,air pollution source,空[气]污[染]源,,2016-10-24
2718670,air pollution standard,空[气]污[染]标准,,2016-10-24
2718671,air pressure,气压,,2016-10-24
2718672,air quality,空气品质,,2016-10-24
2718673,Air Quality Act,空气品质法案,,2016-10-24
2718674,air quality control region,空气品质控制区,,2016-10-24
2718675,air quality standard,空气品质标准,,2016-10-24
2718676,air report,飞机报告,,2016-10-24
2718677,air resistance,空气阻力,,2016-10-24
2718678,air resource,空气资源,,2016-10-24
2718679,air route,航线,,2016-10-24
2718680,air route (weather) forecast,航线[天气]预报,,2016-10-24
2718681,air sampling rig,空气取样装置,,2016-10-24
2718682,air shower,空气射丛,,2016-10-24
2718683,air sickness,航空病,,2016-10-24
2718684,air stream,气流,,2016-10-24
2718685,air temperature,气温,,2016-10-24
2718686,air thawing-index,空气解冻指数,,2016-10-24
2718687,air thermometer,气温计,,2016-10-24
2718688,air torrent,空气急流,,2016-10-24
2718689,air trajectory,空气轨迹,,2016-10-24
2718690,air trap,气阱,,2016-10-24
2718691,air wave,气波,,2016-10-24
2718692,airborne,空中浮游[的]；机载[的]；空载[的],,2016-10-24
2718693,airborne (search) radar,机载[搜索]雷达,,2016-10-24
2718694,airborne cloud collector,机载云粒收集器,,2016-10-24
2718695,airborne dye lidar,机载有色光达,,2016-10-24
2718696,airborne laser radar,机载雷射雷达,,2016-10-24
2718697,airborne particulate,空中悬浮微粒,,2016-10-24
2718698,airborne radiation thermometer,机载辐射温度计,,2016-10-24
2718699,airborne spectrometer,机载径谱计；机载分光计,,2016-10-24
2718700,aircraft actinometer,机载日射计,,2016-10-24
2718701,aircraft ceiling,飞机云幂,,2016-10-24
2718702,aircraft drop windsonde (ACDWS),飞机投落送,,2016-10-24
2718703,aircraft electrification,飞机带电[化],,2016-10-24
2718704,aircraft hazard,飞机视障,,2016-10-24
2718705,aircraft ice accretion,飞机积冰,,2016-10-24
2718706,aircraft icing,飞机积冰,,2016-10-24
2718707,aircraft impactor,机载撞击[取样]器,,2016-10-24
2718708,aircraft integration data system (AIDS),飞机资料整合系统,,2016-10-24
2718709,aircraft measurement,机载测量[仪器]；航测[记录],,2016-10-24
2718710,aircraft meteorological station,飞机气象站,,2016-10-24
2718711,aircraft observation,飞机观测,,2016-10-24
2718712,aircraft report,飞机报告,,2016-10-24
2718713,aircraft sounding,飞机探空,,2016-10-24
2718714,aircraft thermometry,飞机测温术,,2016-10-24
2718715,aircraft turbulence,飞机乱流,,2016-10-24
2718716,aircraft weather reconnaissance,飞机气象侦察,,2016-10-24
2718717,airdrome forecast,机场[天气]预报,,2016-10-24
2718718,airdrome pressure,场面气压,,2016-10-24
2718719,airdrome special weather report,机场特别天气报告,,2016-10-24
2718720,airdrome warning,机场警报,,2016-10-24
2718721,air-dropped expendable bathythermograph (AXBT),空投消耗性深温仪,,2016-10-24
2718722,air-earth conduction current,地空传导电流,,2016-10-24
2718723,air-earth current,地空电流,,2016-10-24
2718724,airflow,气流,,2016-10-24
2718725,airflow multimeter,气流综合测量计,,2016-10-24
2718726,airfoil section,尾翼截面,,2016-10-24
