ID,英文名稱,中文名稱,圖片,更新日期
273278,skimmianine,茵芋碱,350.0,2012-11-26
273279,sitsirikine,西特斯日钦碱,351.0,2012-11-26
273280,sipeimine,西[浙]贝母碱,353.0,2012-11-26
273281,sinomenine,青藤碱,358.0,2012-11-26
273282,sinoacutine,清风藤碱,364.0,2012-11-26
273283,sinapine,芥子碱,366.0,2012-11-26
273284,shihunine,石斛宁碱,367.0,2012-11-26
273285,serratine,千层塔碱,368.0,2012-11-26
273286,serpentine,蛇根碱,369.0,2012-11-26
273287,senkirkine,克氏千里光宁碱,370.0,2012-11-26
273288,senecionine,千里光宁碱,371.0,2012-11-26
273289,selagine,卷柏石松碱,372.0,2012-11-26
273290,securinine,一叶荻碱,373.0,2012-11-26
273291,scoulerine,斯氏堇紫碱,375.0,2012-11-26
273292,scopine,莨菪品碱,377.0,2012-11-26
273293,sanguinarine,血根碱,379.0,2012-11-26
273294,salicifoline,柳叶木兰碱,381.0,2012-11-26
273295,ruine,路因碱,383.0,2012-11-26
273296,rubijervine,玉红介芬胺[碱],386.0,2012-11-26
273297,roxburghine,儿茶钩藤碱,388.0,2012-11-26
273298,rotundifoline,圆叶帽柱木碱,390.0,2012-11-26
273299,rosmaricine,迷迭香碱,392.0,2012-11-26
273300,roemerine,莲碱；斑点亚洲婴粟碱,394.0,2012-11-26
273301,ricinine,蓖麻碱,396.0,2012-11-26
542508,rhombifoline,菱叶野决明碱,400.0,2012-11-26
542509,rhoeadine,丽春花定碱,403.0,2012-11-26
542510,retronecine,倒千里光裂碱,405.0,2012-11-26
542511,reticuline,牛心果碱,406.0,2012-11-26
542512,reserpine,蛇根素碱；利血平,408.0,2012-11-26
542513,raunescine,萝菜碱,411.0,2012-11-26
542514,quinine,奎宁[碱],413.0,2012-11-26
542515,pseudotropine,假托品碱,415.0,2012-11-26
542516,pseudocarpaine,准番木瓜碱；ψ-番木瓜碱,418.0,2012-11-26
542517,protostephanine,原千金藤碱,420.0,2012-11-26
542518,protostemonine,原百部碱,425.0,2012-11-26
542519,protopine,原阿片碱,458.0,2012-11-26
542520,pronuciferine,原荷叶碱,459.0,2012-11-26
542521,prometaphanine,原间千金藤碱,460.0,2012-11-26
542522,pretazettine,漳州水仙碱,461.0,2012-11-26
542523,porphyroxine{papaverrubine D},紫鸦片碱,462.0,2012-11-26
542524,pluviine,雨石蒜碱,463.0,2012-11-26
542525,platyphylline,阔叶千里光碱,465.0,2012-11-26
542526,piptanthine,黄花木碱,468.0,2012-11-26
542527,piplartine,荜茇明碱,476.0,2012-11-26
542528,piperine,胡椒碱,481.0,2012-11-26
542529,piperanine,胡椒新碱,482.0,2012-11-26
542530,pinidine,松里汀[碱],540.0,2012-11-26
542531,picrinine,鸭脚树叶碱,544.0,2012-11-26
542532,phellodendrine,黄柏碱,545.0,2012-11-26
542533,perivine,派利文碱,547.0,2012-11-26
542534,peraksine,霹雳萝芙辛碱,550.0,2012-11-26
542535,penniclavine,狼尾草麦角碱 {喷尼棒麦角碱},551.0,2012-11-26
542536,peimisine,[浙]贝母辛碱,553.0,2012-11-26
542537,peimine,浙贝母碱,555.0,2012-11-26
542538,peganine[= vasicine],鸭嘴花碱{骆驼蓬碱},556.0,2012-11-26
542539,pareirine,软齿花根碱,557.0,2012-11-26
542540,papaverrubine B,罂粟红碱B,558.0,2012-11-26
542541,papaverine,罂粟碱,559.0,2012-11-26
542542,palustrine,犬问荆碱,560.0,2012-11-26
542543,palmatine,掌叶防己碱,561.0,2012-11-26
542544,pallidine,深山黄堇碱,562.0,2012-11-26
542545,palaudin(e),杷拉乌定碱,563.0,2012-11-26
542546,pachysandrine A,粉蕊黄杨碱A,565.0,2012-11-26
542547,pachycarpine,厚果槐碱,567.0,2012-11-26
542548,ormosanine,红豆裂碱,571.0,2012-11-26
542549,orixine,和常山碱,574.0,2012-11-26
542550,α-obscurine,α-玉柏碱,577.0,2012-11-26
542551,nuciferine,荷叶碱,579.0,2012-11-26
542552,N-nornuciferine,N-去甲荷叶碱,582.0,2012-11-26
542553,nitidine,光叶花椒碱；两面针碱,584.0,2012-11-26
542554,nilgirine,尼勒吉扔碱,588.0,2012-11-26
542555,nigakinone,苦木酮碱,591.0,2012-11-26
542556,nicotine,烟碱；尼古丁,593.0,2012-11-26
542557,nervosine,脉羊耳兰碱,595.0,2012-11-26
542558,nerinine,尼润[宁]碱,596.0,2012-11-26
542559,narcotoline,罂粟壳碱,597.0,2012-11-26
542560,narcotine,那可汀[碱],598.0,2012-11-26
542561,narceine,那碎因[碱],,2012-11-26
542562,nandinine,南丁竹碱；南丁宁碱,,2012-11-26
542563,nandazurine,南天青碱,,2012-11-26
542564,muscarine,蕈毒碱,,2012-11-26
542565,mucronatinine,猪屎豆次碱,,2012-11-26
542566,morphine,吗啡[碱],,2012-11-26
542567,monocrotaline,野百合碱,,2012-11-26
542568,mitraphylline,帽柱木碱,,2012-11-26
542569,mimosine,含羞草碱,,2012-11-26
542570,milliamine B,铁海棠碱B,,2012-11-26
542571,michelalbine,白兰花碱,,2012-11-26
542572,meteloidine,陀罗碱,,2012-11-26
542573,metaphanine,间千金藤碱,,2012-11-26
542574,mesaconitine,中乌头碱,,2012-11-26
542575,menisperine,蝙蝠葛碱,,2012-11-26
542576,menisidine,毛木防己定碱,,2012-11-26
542577,mavacurine,马瓦箭毒碱,,2012-11-26
542578,mauritine A,滇刺枣碱A,,2012-11-26
542579,matrine,苦参碱,,2012-11-26
542580,magnoflorine,木兰花碱,,2012-11-26
542581,magnocurarine,木兰箭毒碱,,2012-11-26
542582,magnococline,夜合花碱,,2012-11-26
542583,lythranine,光千屈菜碱,,2012-11-26
542584,lycorine,石蒜碱,,2012-11-26
542585,lycopodine,石松碱,,2012-11-26
542586,lupanine,羽扇豆碱,,2012-11-26
542587,lotusine,牛角花素,,2012-11-26
542588,lochnerine,洛柯碱,,2012-11-26
542589,lobeline,山梗菜碱,,2012-11-26
542590,ligularine,橐吾碱,,2012-11-26
542591,liensinine,莲心碱,,2012-11-26
542592,leonurine,益母草碱,,2012-11-26
542593,laurotetanine,六驳碱,,2012-11-26
542594,laurolitsine,木姜子碱,,2012-11-26
542595,laurifoline,樟叶木防己碱,,2012-11-26
542596,launobine,无根藤次碱,,2012-11-26
542597,laudanosine,劳丹碱；半日花酚碱甲醚,,2012-11-26
542598,lasiocarpine,毛果天芥菜碱,,2012-11-26
542599,lanuginosine,毛叶含笑碱,,2012-11-26
542600,lagerstr(o)emine,印车前明碱,,2012-11-26
542601,lagerine,紫薇碱,,2012-11-26
542602,kurchiline,克杞碱,429.0,2012-11-26
542603,korsine,考辛碱,428.0,2012-11-26
542604,kokusagine,香草木碱,430.0,2012-11-26
542605,kikemanine{corydalmine},奇科马宁碱,431.0,2012-11-26
542606,karacoline,多根乌头碱,432.0,2012-11-26
542607,jurubine,圆椎茄碱,433.0,2012-11-26
542608,jervine,芥芬碱,434.0,2012-11-26
542609,jatrorrhizine,药根碱,435.0,2012-11-26
542610,japonine,臭山羊碱,436.0,2012-11-26
542611,isochondrodendrine,粒枝碱；异谷树碱,437.0,2012-11-26
542612,integerrimine,全缘千里光碱,438.0,2012-11-26
542613,insularine,岛藤碱,439.0,2012-11-26
542614,indicine,大尾摇碱,440.0,2012-11-26
542615,ignavine,惰碱,442.0,2012-11-26
542616,hypaconitine,次乌头碱,441.0,2012-11-26
542617,hyoscine,东莨菪碱,443.0,2012-11-26
542618,hygrine,古豆碱,444.0,2012-11-26
542619,hovenine A,枳椇碱A,445.0,2012-11-26
542620,hordenine,大麦芽碱,446.0,2012-11-26
542621,holarrhenine,止泻木宁,447.0,2012-11-26
542622,hirsutine,硬毛钩藤碱,448.0,2012-11-26
542623,hippeastrine,小星蒜碱,453.0,2012-11-26
542624,hernandifoline{stephisoferuline},汝兰叶灵碱,452.0,2012-11-26
542625,hernandezine,鸐式唐松草碱,451.0,2012-11-26
542626,heliotrine,天芥菜碱,454.0,2012-11-26
542627,hayatidine,海牙剔定碱,455.0,2012-11-26
542628,hasubanonine,莲花宁碱,456.0,2012-11-26
542629,harringtonine,粗榧碱,457.0,2012-11-26
542630,harmaline,骆驼篷碱,466.0,2012-11-26
542631,haemanthidine,网球花定碱,464.0,2012-11-26
542632,graveoline,芸香[灵]碱,,2012-11-26
542633,gramine,禾草碱,467.0,2012-11-26
542634,glaudine,粉绿罂粟碱,469.0,2012-11-26
542635,glaucine,海罂粟碱,470.0,2012-11-26
542636,germerine,计默任碱,471.0,2012-11-26
542637,gentioflavine,龙胆黄碱,474.0,2012-11-26
542638,gentiatibetine,西藏龙胆碱,473.0,2012-11-26
542639,gentianaine{gentiocrucine},天山龙胆碱,475.0,2012-11-26
542640,gentialutine,欧龙胆碱,478.0,2012-11-26
542641,gambirine,黑儿茶碱,477.0,2012-11-26
542642,gagaminine,箩摩米宁,479.0,2012-11-26
542643,frangulanine,异欧鼠李碱,480.0,2012-11-26
542644,frangufoline,欧鼠李叶碱,484.0,2012-11-26
542645,fetidine,非替定碱,485.0,2012-11-26
542646,fawcettiine,法式石松碱,486.0,2012-11-26
542647,γ-fagarine,γ-崖椒碱,487.0,2012-11-26
542648,evodiamine,吴茱萸碱,488.0,2012-11-26
542649,erysovine,刺桐[文]碱,489.0,2012-11-26
542650,ergotamine,麦角胺,490.0,2012-11-26
542651,ergosine,麦角生碱,491.0,2012-11-26
542652,ergometrine,麦角新碱,492.0,2012-11-26
542653,ergokryptine,麦角隐亭碱,493.0,2012-11-26
542654,ergocristine,麦角克碱,494.0,2012-11-26
542655,ergocornine,麦角柯宁碱,495.0,2012-11-26
542656,ephedrine,麻黄碱,496.0,2012-11-26
542657,elymoclavine,野麦碱,497.0,2012-11-26
542658,eleagnine,胡颓子碱,498.0,2012-11-26
542659,elatine,高硬飞燕草碱,499.0,2012-11-26
542660,edulinine,加锡弥罗果碱,500.0,2012-11-26
542661,echitamine,鸡骨常山碱,501.0,2012-11-26
542662,echinopsine,蓝刺头碱,502.0,2012-11-26
542663,echinatine,刺凌德草碱,503.0,2012-11-26
542664,domesticine,南天竹种碱,504.0,2012-11-26
542665,disinomenine,双青藤碱,505.0,2012-11-26
542666,dioscorine,薯蓣碱,506.0,2012-11-26
542667,dictamnine,白鲜碱,507.0,2012-11-26
542668,α-dichroine,黄常山碱甲,508.0,2012-11-26
542669,dendroxine,石斛醚碱；石斛星碱,509.0,2012-11-26
542670,dendrobine,石斛碱,510.0,2012-11-26
542671,delcosine,硬飞燕草次碱,511.0,2012-11-26
542672,delavaine,地不容碱,513.0,2012-11-26
542673,decodine,德考定碱,514.0,2012-11-26
542674,dauricine,山豆根碱,515.0,2012-11-26
542675,cytisine,金雀花碱,516.0,2012-11-26
542676,cyclovirobuxine D,环常绿黄杨碱D,517.0,2012-11-26
542677,cycleanine,轮环藤宁碱,518.0,2012-11-26
542678,cyclanoline,轮环藤酚碱,519.0,2012-11-26
542679,cuscohygrine,红古豆碱,520.0,2012-11-26
542680,cupreine,铜色树碱,521.0,2012-11-26
542681,cryptopine,隐品碱,522.0,2012-11-26
542682,croalbidine,响铃豆碱,523.0,2012-11-26
542683,cotarnine,可他宁,524.0,2012-11-26
542684,costaclavine,肋麦角碱,525.0,2012-11-26
542685,corytuberine,紫堇块茎碱,526.0,2012-11-26
542686,corysamine,刻叶紫堇明碱,527.0,2012-11-26
542687,corynoxine,柯诺辛碱,528.0,2012-11-26
542688,corynoloxin(e),紫堇洛星碱,529.0,2012-11-26
542689,corynantheine,柯楠因碱,530.0,2012-11-26
542690,corydine,紫堇定碱,531.0,2012-11-26
542691,corydaline,紫堇[灵]碱,533.0,2012-11-26
542692,corycavine{corycavamine},紫堇文碱,532.0,2012-11-26
542693,corybulbine,紫堇鳞茎碱,535.0,2012-11-26
542694,coronaridine,冠狗牙花定碱,537.0,2012-11-26
542695,cornigerine,角秋水仙碱,538.0,2012-11-26
542696,coreximine,异种荷包牡丹碱,541.0,2012-11-26
542697,coptisine,黄连碱,539.0,2012-11-26
542698,conquinamine,康奎胺碱,542.0,2012-11-26
542699,coniine,毒芹碱,543.0,2012-11-26
542700,conessine,锥丝碱,546.0,2012-11-26
542701,complanatine,扁平石松碱,548.0,2012-11-26
542702,columbamine,非洲防己碱,549.0,2012-11-26
542703,colchicine,秋水仙碱,552.0,2012-11-26
542704,codeine,可待因,554.0,2012-11-26
542705,codamine,可旦民碱,564.0,2012-11-26
542706,coclobine,木防己宾碱,566.0,2012-11-26
542707,coclaurine,乌药碱,568.0,2012-11-26
542708,cocculolidine,木防己里定碱,569.0,2012-11-26
542709,cocculine,衡州乌药灵碱,570.0,2012-11-26
542710,clivorine,山岗蠹吾碱,572.0,2012-11-26
542711,clavatine,棒石松碱,573.0,2012-11-26
542712,cissampareine,锡生藤碱,575.0,2012-11-26
542713,cinchonine,辛可宁；金鸡宁,576.0,2012-11-26
542714,chimonanthine,山蜡梅碱,578.0,2012-11-26
542715,chelirubine,白屈菜玉红碱,580.0,2012-11-26
542716,chelilutine,白屈菜黄碱,581.0,2012-11-26
542717,chelidonine,白屈菜碱,583.0,2012-11-26
542718,chelerythrine,白屈菜红碱,585.0,2012-11-26
542719,cheilanthifoline,碎叶紫堇碱,587.0,2012-11-26
542720,chavicine,异胡椒碱,586.0,2012-11-26
542721,chanoclavine,裸麦角碱,589.0,2012-11-26
542722,cernuine,垂石松碱,590.0,2012-11-26
542723,cepharanthine,头花千金藤素,592.0,2012-11-26
542724,cephalotaxine,三尖杉碱,660.0,2012-11-26
542725,catharine,卡擦任碱,659.0,2012-11-26
542726,catharanthine,长春花碱,658.0,2012-11-26
542727,cassyfiline,无根藤碱,657.0,2012-11-26
542728,carpaine,番木瓜碱,656.0,2012-11-26
542729,capsaicin,辣椒碱,655.0,2012-11-26
542730,capaurimine,咖坡明碱,654.0,2012-11-26
542731,camptothecine,喜树碱,110.0,2012-11-26
542732,calycanthine,蜡梅碱,653.0,2012-11-26
542733,caffeine,咖啡碱,652.0,2012-11-26
542734,buxpiine,环小叶黄杨碱,651.0,2012-11-26
542735,buxamine E,黄杨碱E,650.0,2012-11-26
542736,bulbocapnine,空褐胺宁碱,649.0,2012-11-26
542737,bufothionine,蟾蜍硫堇碱,648.0,2012-11-26
542738,brucine,马钱子碱,647.0,2012-11-26
542739,bocconine,博落回碱,646.0,2012-11-26
542740,bicuculline,比枯枯灵碱,645.0,2012-11-26
542741,betonicine,北通水苏碱,644.0,2012-11-26
542742,berberine,小蘗碱,643.0,2012-11-26
542743,ℓ-bebeerine,ℓ-筒箭毒次碱,642.0,2012-11-26
542744,(-)-baptifoline,(-)-穿叶赝靛碱,641.0,2012-11-26
542745,avicine,勒𣗋碱,640.0,2012-11-26
542746,atropine,颠茄碱；阿托品,639.0,2012-11-26
542747,asimilobine,巴婆碱,637.0,2012-11-26
542748,armepavine,亚美罂粟碱,636.0,2012-11-26
542749,aricine,马蹄叶碱,635.0,2012-11-26
542750,argentine,阿根廷碱,634.0,2012-11-26
542751,arecoline,槟榔碱,632.0,2012-11-26
542752,arborinine,山柑子碱,631.0,2012-11-26
542753,anonaine,番荔枝碱,630.0,2012-11-26
542754,anolobine,番荔枝叶碱,629.0,2012-11-26
542755,anisotine,安尼素碱,627.0,2012-11-26
542756,anisodine,樟柳碱,626.0,2012-11-26
542757,anisodamine,山莨菪碱,625.0,2012-11-26
542758,anagyrine,臭豆碱,624.0,2012-11-26
542759,anabasine,毒藜碱,623.0,2012-11-26
542760,amphibine D,安木非宾碱D,622.0,2012-11-26
542761,amabiline,倒提壶碱,621.0,2012-11-26
542762,alstonine,鸭脚木碱,620.0,2012-11-26
542763,allosecurinine,别一叶荻碱,619.0,2012-11-26
542764,allocryptopine; α-allocryptopine,别隐品碱,618.0,2012-11-26
542765,akuammicine,阿枯米辛碱,617.0,2012-11-26
542766,ajmaline,萝芙木碱,616.0,2012-11-26
542767,ajmalicine; δ-yohimbine,四氢蛇根碱；δ-育亨宾[碱],615.0,2012-11-26
542768,ajaconine,洋翠雀康宁,614.0,2012-11-26
542769,ajacine,洋翠雀碱,613.0,2012-11-26
542770,agroclavine,田麦角碱,612.0,2012-11-26
542771,adouetine X,蛇婆子碱X,611.0,2012-11-26
542772,adlumidine,山缘草定碱,610.0,2012-11-26
542773,adhatodine,鸭嘴花定碱,609.0,2012-11-26
542774,acutumine,尖防己碱,608.0,2012-11-26
542775,actinodaphnine,黄肉楠碱,607.0,2012-11-26
542776,actinidine,猕猴桃碱,606.0,2012-11-26
542777,acronycine,降真香碱,605.0,2012-11-26
542778,acorifoline,尖叶石松碱,604.0,2012-11-26
542779,aconitine,乌头碱,603.0,2012-11-26
542780,aconine,乌头原碱,602.0,2012-11-26
542781,aconifine,乌头芬碱,601.0,2012-11-26
542782,acanthoidine,去氢飞廉定,600.0,2012-11-26
542783,abrine,相思子碱,56.0,2012-11-26
542784,rhynchophylline,钩藤碱,398.0,2012-11-26
