ID,英文名稱,中文名稱,圖片,更新日期
2110783,abstract harmonic analysis,抽象调和分析,,2014-12-31
2110784,abstract integral,抽象积分,,2014-12-31
2110785,abstract number,不名数；抽象数,,2014-12-31
2110786,abstract operator,抽象算子,,2014-12-31
2110787,abstract real field,抽象实数体,,2014-12-31
2110788,abstract simplex,抽象单体,,2014-12-31
2110789,abstract space,抽象空间,,2014-12-31
2110790,absurdity,谬论,,2014-12-31
2110791,abundant number,过剩数,,2014-12-31
2110792,accelerated iterative method,加速迭代法,,2014-12-31
2110793,acceleration,加速度,,2014-12-31
2110794,acceleration of convergence,收敛加速,,2014-12-31
2110795,acceleration parameter,加速参数,,2014-12-31
2110796,acceptable indexing,允收标号,,2014-12-31
2110797,acceptable numbering,允收配数,,2014-12-31
2110798,acceptable quality level,允收品质水准,,2014-12-31
2110799,acceptance domain,允收域,,2014-12-31
2110800,acceptance number,允收数,,2014-12-31
2110801,access time,存取时间,,2014-12-31
2110802,accessibility ; attainability,可达性,,2014-12-31
2110803,accessible boundary point,可达边界点,,2014-12-31
2110804,accessible point,可达点,,2014-12-31
2110805,accessible singularity,可达奇异点,,2014-12-31
2110806,accessible stationary point,可达稳定点,,2014-12-31
2110807,accessible subgroup,可达子群,,2014-12-31
2110808,accessory boundary value problem,配连边界值问题,,2014-12-31
2110809,accessory condition,配连条件,,2014-12-31
2110810,accessory differential equation,配连微分方程,,2014-12-31
2110811,accessory extremal,配连极值,,2014-12-31
2110812,accidental base point,偶然基点,,2014-12-31
2110813,accidental convergence,偶然收敛[性],,2014-12-31
2110814,accidental double point,偶然二重点,,2014-12-31
2110815,accidental error,偶然误差,,2014-12-31
2110816,accidental singularity,偶然奇异点,,2014-12-31
2110817,accidentally convergent,偶然收敛,,2014-12-31
2110818,accretive,添增[的]；增殖[的],,2014-12-31
2110819,accretive operator,添增算子,,2014-12-31
2110820,accumulated value,累加值,,2014-12-31
2110821,accumulation function,累积量函数,,2014-12-31
2110822,accumulation of rounding errors,舍入误差的累积,,2014-12-31
2110823,accumulation point ; point of accumulation,聚[集]点,,2014-12-31
2110824,accumulation principle,聚集原理,,2014-12-31
2110825,accumulative carry,累加进位,,2014-12-31
2110826,accumulative estimation,累积估计,,2014-12-31
2110827,accumulator,累加器,,2014-12-31
2110828,accuracy,准确[性]；准确度,,2014-12-31
2110829,achievable point,可达点,,2014-12-31
2110830,achievable rate,可达率,,2014-12-31
2110831,achievable region,可达区域,,2014-12-31
2110832,acnodal cissoid,孤点蔓叶线,,2014-12-31
2110833,acnodal cubic,孤点三次曲线,,2014-12-31
2110834,acnode,孤点；孤立点,,2014-12-31
2110835,acting,作用,,2014-12-31
2110836,action,作用；行动,,2014-12-31
2110837,action limit,处置界限,,2014-12-31
2110838,action of group,群作用,,2014-12-31
2110839,action space,行动空间,,2014-12-31
2110840,active constraint,起作用的约束,,2014-12-31
2110841,active pure strategy,活动[性]的纯策略,,2014-12-31
2110842,activity,活动[性],,2014-12-31
2110843,activity analysis,活动[性]分析,,2014-12-31
2110844,activity level,活动水准,,2014-12-31
2110845,activity vector,活动向量,,2014-12-31
2110846,actual element,真元素,,2014-12-31
2110847,actual infinity,真[实]无穷,,2014-12-31
2110848,actual measurement,真[实]量度,,2014-12-31
2110849,actual parameter,真参数,,2014-12-31
2110850,acute angle,锐角,,2014-12-31
2110851,acute triangle,锐角三角形,,2014-12-31
2110852,acyclic,非循环[的]；零调[的],,2014-12-31
2110853,acyclic graph,无圈图,,2014-12-31
2110854,acyclic set,非循环集,,2014-12-31
2110855,adaptive control,适应性控制,,2014-12-31
2110856,adaptive feedback control,适应回馈控制,,2014-12-31
2110857,adaptive optimization,适应最佳化,,2014-12-31
2110858,adaptive prediction,适应预测,,2014-12-31
2110859,adaptive process,适应过程,,2014-12-31
2110860,adaptive system,[自]适应系统,,2014-12-31
2110861,add,加,,2014-12-31
2110862,addend,加数,,2014-12-31
2110863,adder,加法器,,2014-12-31
2110864,adder-subtracter,加减器,,2014-12-31
2110865,addition,加法,,2014-12-31
2110866,addition formula,加法公式,,2014-12-31
2110867,addition module,加法模,,2014-12-31
2110868,addition of series,级数加法,,2014-12-31
2110869,addition of variables,变量加法,,2014-12-31
2110870,addition of vectors,向量加法,,2014-12-31
2110871,addition principle ; rule of addition,加法原理,,2014-12-31
2110872,additional necessary condition,附加必要条件,,2014-12-31
2110873,additive,加性；加法的,,2014-12-31
2110874,additive arithmetic,加性算术,,2014-12-31
2110875,additive classes,加性类,,2014-12-31
2110876,additive congruential method,加[性]同余法,,2014-12-31
2110877,additive decomposition,加性分解,,2014-12-31
2110878,additive function,加性函数,,2014-12-31
2110879,additive group,加法群,,2014-12-31
2110880,additive interval function,加性区间函数,,2014-12-31
2110881,additive inverse,加法反元素,,2014-12-31
2110882,additive number theory,加性数论；堆叠数论,,2014-12-31
2110883,additive operation,加法运算,,2014-12-31
2110884,additive property of χ²,卡方的可加性,,2014-12-31
2110885,additive reduction,加性约化,,2014-12-31
2110886,additive set function,加性集合函数,,2014-12-31
2110887,additivity of information,资讯可加性,,2014-12-31
2110888,address,位址,,2014-12-31
2110889,adéle group,adéle群,,2014-12-31
2110890,adequate sample,适当样本,,2014-12-31
2110891,adjacency,邻接,,2014-12-31
2110892,adjacency matrix,相邻矩阵；邻接矩阵,,2014-12-31
2110893,adjacent angle,邻角,,2014-12-31
2110894,adjacent edge,邻边,,2014-12-31
2110895,adjacent extreme point,相邻极点；相邻端点,,2014-12-31
2110896,adjacent side,邻边,,2014-12-31
2110897,adjacent vertices,相邻顶点,,2014-12-31
2110898,adjoint,伴随的,,2014-12-31
2110899,adjoint boundary value problem,伴随边界值问题,,2014-12-31
2110900,adjoint curve,伴随曲线,,2014-12-31
2110901,adjoint determinant,伴随行列式,,2014-12-31
2110902,adjoint difference equation,伴随差分方程,,2014-12-31
2110903,adjoint differential equation,伴随微分方程,,2014-12-31
2110904,adjoint differential expression,伴随微分式,,2014-12-31
2110905,adjoint equation,伴随方程,,2014-12-31
2110906,adjoint form,伴随式,,2014-12-31
2110907,adjoint function,伴随函数,,2014-12-31
2110908,adjoint functor,伴随函子,,2014-12-31
2110909,adjoint group,伴随群,,2014-12-31
2110910,adjoint integral equation,伴随积分方程,,2014-12-31
2110911,adjoint kernel,伴随核,,2014-12-31
2110912,adjoint linear differential equation,伴随线性微分方程,,2014-12-31
2110913,adjoint linear transformation,伴随线性变换,,2014-12-31
2110914,adjoint matrix,伴随矩阵,,2014-12-31
2110915,adjoint number,伴随数,,2014-12-31
2110916,adjoint operator,伴随算子,,2014-12-31
2110917,adjoint orthogonal system,伴随正交系,,2014-12-31
2110918,adjoint partial differential equation,伴随偏微分方程,,2014-12-31
2110919,adjoint polynomial,伴随多项式,,2014-12-31
2110920,adjoint problem,伴随问题,,2014-12-31
2110921,adjoint representation,伴随表现,,2014-12-31
2110922,adjoint space,伴随空间,,2014-12-31
2110923,adjoint system,伴随系,,2014-12-31
2110924,adjoint transformation,伴随变换,,2014-12-31
2110925,adjoint variable,伴随变量；伴随变数,,2014-12-31
2110926,adjoint vector space,伴随向量空间,,2014-12-31
2110927,adjunction of roots,根的添加,,2014-12-31
2110928,adjunction transformation,添加变换,,2014-12-31
2110929,adjusted homology sequence,调整同调序列,,2014-12-31
2110930,adjustment function,调整函数,,2014-12-31
2110931,admissible,容许的,,2014-12-31
2110932,admissible action,容许作用；容许行动,,2014-12-31
2110933,admissible control,容许控制,,2014-12-31
2110934,admissible coordinate system ; allowable coordinates,容许坐标系,,2014-12-31
2110935,admissible curve,容许曲线,,2014-12-31
2110936,admissible error,容许误差,,2014-12-31
2110937,admissible estimate,容许估计,,2014-12-31
2110938,admissible function,容许函数,,2014-12-31
2110939,admissible hypothesis,容许假设,,2014-12-31
2110940,admissible interpolation constraint,容许内挿制限,,2014-12-31
2110941,admissible number,容许数,,2014-12-31
2110942,admissible pair,容许配对,,2014-12-31
2110943,admissible region,容许区域,,2014-12-31
2110944,admissible set,容许集合,,2014-12-31
2110945,admissible solution,容许解,,2014-12-31
2110946,admissible statistical hypothesis,容许统计假设,,2014-12-31
2110947,admissible subgroup,容许子群,,2014-12-31
2110948,admissible surface,容许曲面,,2014-12-31
2110949,admissible test,容许检定,,2014-12-31
2110950,admissible transformation,容许变换,,2014-12-31
2110951,admissible variation,容许变分；容许变异,,2014-12-31
2110952,adopted value of constant,常数的采用值,,2014-12-31
2110953,advance estimate,事前估计值,,2014-12-31
2110954,advanced potential,超前位势,,2014-12-31
2110955,affine,仿射[的],,2014-12-31
2110956,affine congruent,仿射叠合,,2014-12-31
2110957,affine connection,仿射联络,,2014-12-31
2110958,affine coordinate,仿射坐标,,2014-12-31
2110959,affine curvature,仿射曲率,,2014-12-31
2110960,affine curve,仿射曲线,,2014-12-31
2110961,affine differential geometry,仿射微分几何[学],,2014-12-31
2110962,affine equivalence,仿射等价,,2014-12-31
2110963,affine geometry,仿射几何,,2014-12-31
2110964,affine group,仿射群,,2014-12-31
2110965,affine hull,仿射包,,2014-12-31
2110966,affine hyperplane,仿射超平面,,2014-12-31
2110967,affine independent,仿射独立,,2014-12-31
2110968,affine line,仿射直线,,2014-12-31
2110969,affine manifold,仿射流形,,2014-12-31
2110970,affine mapping,仿射映射,,2014-12-31
2110971,affine normal,仿射法线,,2014-12-31
2110972,affine plane,仿射平面,,2014-12-31
2110973,affine property,仿射性质,,2014-12-31
2110974,affine ring,仿射环,,2014-12-31
2110975,affine set,仿射集,,2014-12-31
2110976,affine space,仿射空间,,2014-12-31
2110977,affine transformation,仿射变换,,2014-12-31
2110978,affinity,仿射性,,2014-12-31
2110979,affirmative proposition,肯定命题,,2014-12-31
2110980,affix,附标,,2014-12-31
2110981,aggregate value method of weighting,总值加权法,,2014-12-31
2110982,aggregation,归并；聚合,,2014-12-31
2110983,aggregative index number,综合指数,,2014-12-31
2110984,Aleph,阿列夫{希伯来字母א；常用作基数之符号},,2014-12-31
2110985,Aleph-naught ; Aleph-null ; Aleph-zero,阿列夫零；א0,,2014-12-31
2110986,Aleph-one,阿列夫壹；א1,,2014-12-31
2110987,algebra,代数学；代数,,2014-12-31
2110988,algebra addition,代数加法,,2014-12-31
2110989,algebra isomorphism,代数同构,,2014-12-31
2110990,algebra of fraction,分式运算；分式代数,,2014-12-31
2110991,algebra of logic,逻辑代数；逻辑运算,,2014-12-31
2110992,algebra of matrices,矩阵代数；矩阵运算,,2014-12-31
2110993,algebra of proposition,命题代数；命题运算,,2014-12-31
2110994,algebra of sets,集合代数,,2014-12-31
2110995,algebra of subsets,子集代数,,2014-12-31
2110996,algebra product,代数积,,2014-12-31
2110997,algebraic,代数的,,2014-12-31
2110998,algebraic accuracy,代数精度,,2014-12-31
2110999,algebraic adder,代数加法器,,2014-12-31
2111000,algebraic analysis,代数分析,,2014-12-31
2111001,algebraic branch point,代数分歧点,,2014-12-31
2111002,algebraic closure,代数闭包,,2014-12-31
2111003,algebraic code,代数码,,2014-12-31
2111004,algebraic cofactor,代数余因子,,2014-12-31
2111005,algebraic complement,代数补余,,2014-12-31
2111006,algebraic complex,代数复体；代数线丛,,2014-12-31
2111007,algebraic cone,代数锥[面],,2014-12-31
2111008,algebraic configuration,代数构形,,2014-12-31
2111009,algebraic congruence,代数同余式,,2014-12-31
2111010,algebraic correspondence,代数对应,,2014-12-31
2111011,algebraic curve,代数曲线,,2014-12-31
2111012,algebraic cylinder,代数柱[面],,2014-12-31
2111013,algebraic decoding,代数解码,,2014-12-31
2111014,algebraic dependence,代数相依性,,2014-12-31
2111015,algebraic developable surface,代数可展曲面,,2014-12-31
2111016,algebraic deviation,代数偏差[值],,2014-12-31
2111017,algebraic difference,代数差,,2014-12-31
2111018,algebraic differential equation,代数微分方程,,2014-12-31
2111019,algebraic element,代数元[素],,2014-12-31
2111020,algebraic equation,代数方程,,2014-12-31
2111021,algebraic equivalence,代数等价,,2014-12-31
2111022,algebraic expression,代数表示,,2014-12-31
2111023,algebraic extension,代数扩张,,2014-12-31
2111024,algebraic form,代数式,,2014-12-31
2111025,algebraic function,代数函数,,2014-12-31
2111026,algebraic function field,代数函数体,,2014-12-31
2111027,algebraic geometry,代数几何[学],,2014-12-31
2111028,algebraic group,代数群,,2014-12-31
2111029,algebraic homotopy,代数同伦,,2014-12-31
2111030,algebraic identity,代数恒等式,,2014-12-31
2111031,algebraic independence,代数独立性,,2014-12-31
2111032,algebraic integer,代数整数,,2014-12-31
2111033,algebraic invariant,代数不变式；代数不变量,,2014-12-31
2111034,algebraic language,代数语言,,2014-12-31
2111035,algebraic manifold,代数流形,,2014-12-31
2111036,algebraic number,代数数,,2014-12-31
2111037,algebraic number field,代数数体,,2014-12-31
2111038,algebraic number theory,代数数论,,2014-12-31
2111039,algebraic operation,代数运算,,2014-12-31
2111040,algebraic pencil,代数束,,2014-12-31
2111041,algebraic plane curve,平面代数曲线,,2014-12-31
2111042,algebraic point,代数点,,2014-12-31
2111043,algebraic quantity,代数量,,2014-12-31
2111044,algebraic ruled surface,代数直纹曲面,,2014-12-31
2111045,algebraic set,代数集,,2014-12-31
2111046,algebraic singularity,代数奇异点；代数奇异性,,2014-12-31
2111047,algebraic solution,代数解,,2014-12-31
2111048,algebraic space curve,空间代数曲线,,2014-12-31
2111049,algebraic spiral,代数螺线,,2014-12-31
2111050,algebraic subgroup,代数子群,,2014-12-31
2111051,algebraic sum,代数和,,2014-12-31
2111052,algebraic surface,代数曲面,,2014-12-31
2111053,algebraic symbol,代数符号,,2014-12-31
2111054,algebraic system,代数系,,2014-12-31
2111055,algebraic system of curves,代数曲线系,,2014-12-31
2111056,algebraic term,代数项,,2014-12-31
2111057,algebraic topology,代数拓扑[学],,2014-12-31
2111058,algebraic transformation,代数变换,,2014-12-31
2111059,algebraic value,代数值,,2014-12-31
2111060,algebraic variety,代数曲体,,2014-12-31
2111061,algebraic zero,代数零位,,2014-12-31
2111062,algebraically closed,代数封闭,,2014-12-31
2111063,algebraically closed field,代数闭体,,2014-12-31
2111064,algebraically complete,代数完备,,2014-12-31
2111065,algebraically dependent set,代数相依集,,2014-12-31
2111066,algebraically equivalent,代数等价[的],,2014-12-31
2111067,algebraically independent,代数独立,,2014-12-31
2111068,algebraically independent basis,代数独立基底,,2014-12-31
2111069,algebraically independent elements,代数独立元[素],,2014-12-31
2111070,algebraically independent set,代数独立集,,2014-12-31
2111071,algebric multiplicity,代数重数,,2014-12-31
2111072,algebroidal function,代数体函数,,2014-12-31
2111073,algorithm,演算法；算则,,2014-12-31
2111074,alienation coefficient,不相关系数,,2014-12-31
2111075,aligned functional,并列泛函[数],,2014-12-31
2111076,alignment,并列,,2014-12-31
2111077,alignment chart ; alignment diagram,列线图；算图,,2014-12-31
2111078,aliquot part,整除部分,,2014-12-31
2111079,alligation,混合法,,2014-12-31
2111080,allowable normal subgroup,容许正规子群,,2014-12-31
2111081,allowable subgroup,容许子群,,2014-12-31
2111082,almost,殆；几乎,,2014-12-31
2111083,almost bounded function,殆有界函数,,2014-12-31
2111084,almost complex manifold,殆复流形,,2014-12-31
2111085,almost complex structure,殆复结构,,2014-12-31
2111086,almost continuous,殆连续,,2014-12-31
2111087,almost everywhere (a.e.),殆遍；几乎处处,,2014-12-31
2111088,almost everywhere convergent,殆遍收敛；几乎处处收敛,,2014-12-31
2111089,almost field,准体,,2014-12-31
2111090,almost finite,殆有限,,2014-12-31
2111091,almost linear,殆线性；概线性,,2014-12-31
2111092,almost periodic,概周期的；殆周期的,,2014-12-31
2111093,almost periodic function,概周期函数；殆周期函数,,2014-12-31
2111094,almost periodic motion,殆周期运动,,2014-12-31
2111095,almost periodic solution,殆周期解,,2014-12-31
2111096,almost proper mapping,殆真映射,,2014-12-31
2111097,almost ring,准环,,2014-12-31
2111098,almost sure,殆必；几乎必然,,2014-12-31
2111099,almost sure convergence,殆必收敛；几乎必然收敛,,2014-12-31
2111100,almost triangular matrix,殆三角矩阵,,2014-12-31
2111101,almost uniform convergence,殆均匀收敛；殆一致收敛,,2014-12-31
2111102,alphabetic code,字母码,,2014-12-31
2111103,alpha-numeric digit,字母数字码,,2014-12-31
2111104,alternando,更比定理,,2014-12-31
2111105,alternate exterior angle,外错角,,2014-12-31
2111106,alternate function,交错函数,,2014-12-31
2111107,alternate interior angle,内错角,,2014-12-31
2111108,alternating chain,交错链,,2014-12-31
2111109,alternating determinant,交错行列式,,2014-12-31
2111110,alternating direction implicit method (ADI method),交替方向隐式法,,2014-12-31
2111111,alternating direction method,交替方向法,,2014-12-31
2111112,alternating expression,交错表示,,2014-12-31
2111113,alternating form,交错式,,2014-12-31
2111114,alternating geometric series,交错几何级数,,2014-12-31
2111115,alternating graph,交错图,,2014-12-31
2111116,alternating group,交错群,,2014-12-31
2111117,alternating harmonic series,交错调和级数,,2014-12-31
2111118,alternating matrix,交错矩阵,,2014-12-31
2111119,alternating method,交错法,,2014-12-31
2111120,alternating product,交错积,,2014-12-31
2111121,alternating quantity,交错量,,2014-12-31
2111122,alternating series,交错级数,,2014-12-31
2111123,alternating series test,交错级数判别法,,2014-12-31
2111124,alternating tensor,交错张量,,2014-12-31
2111125,alternation of signs,变号[数],,2014-12-31
2111126,alternative,互斥性；备择的；择一的,,2014-12-31
2111127,alternative activity,择一活动；备择活动,,2014-12-31
2111128,alternative algebra,交错代数,,2014-12-31
2111129,alternative hypothesis,备择假设；对立假设,,2014-12-31
2111130,alternative optimum,择一最佳；备择最佳,,2014-12-31
2111131,alternizer ; anti-symmetrizer,交错化子,,2014-12-31
2111132,altitude,高[线],,2014-12-31
2111133,ambient space,环绕空间,,2014-12-31
2111134,amicable number,友谊数,,2014-12-31
2111135,amount of information,资讯量,,2014-12-31
2111136,amount of secrecy,保密量,,2014-12-31
2111137,amplification,放大；放大率,,2014-12-31
2111138,amplification factor,放大因子,,2014-12-31
2111139,amplification matrix,放大矩阵,,2014-12-31
2111140,amplitude,幅度；辐角,,2014-12-31
2111141,amplitude distortion,波幅畸变,,2014-12-31
2111142,amplitude modulated sinusoid,调幅正弦曲线,,2014-12-31
2111143,amplitude modulation,调幅,,2014-12-31
2111144,amplitude of vibration,振幅,,2014-12-31
2111145,amplitude of waves,波幅,,2014-12-31
2111146,amplitude probability density,振幅机率密度,,2014-12-31
2111147,amplitude variation,振幅变化[量],,2014-12-31
2111148,amplitude velocity,幅速,,2014-12-31
2111149,analog simulation,类比模拟,,2014-12-31
2111150,analogue,类比,,2014-12-31
2111151,analogue calculator,类比计算器,,2014-12-31
2111152,analogue computer,类比计算机,,2014-12-31
2111153,analogue multiplier,类比乘法器,,2014-12-31
2111154,analogue type,类比型,,2014-12-31
2111155,analysis,分析[学]；解析[学],,2014-12-31
2111156,analysis of covariance ; covariance analysis,共变异数分析,,2014-12-31
2111157,analysis of variance,变异数分析,,2014-12-31
2111158,analysis of variance table,变异数分析表,,2014-12-31
2111159,analysis situs,位相学；拓扑学,,2014-12-31
2111160,analytic,解析[学]的,,2014-12-31
2111161,analytic continuation,解析延拓,,2014-12-31
2111162,analytic cover,解析覆盖,,2014-12-31
2111163,analytic curve,解析曲线,,2014-12-31
2111164,analytic demonstration,解析证法,,2014-12-31
2111165,analytic equivalence,解析等价,,2014-12-31
2111166,analytic extension,解析扩张,,2014-12-31
2111167,analytic function,解析函数,,2014-12-31
2111168,analytic geometry,解析几何[学],,2014-12-31
2111169,analytic group,解析群,,2014-12-31
2111170,analytic homeomorphism,解析同胚,,2014-12-31
2111171,analytic homomorphism,解析同态,,2014-12-31
2111172,analytic isomorphism,解析同构,,2014-12-31
2111173,analytic manifold,解析流形,,2014-12-31
2111174,analytic method,解析法,,2014-12-31
2111175,analytic neighbourhood,解析邻域,,2014-12-31
2111176,analytic number theory,解析数论,,2014-12-31
2111177,analytic polyhedron,解析多面体,,2014-12-31
2111178,analytic projective geometry,解析射影几何[学],,2014-12-31
2111179,analytic semigroup,解析半群,,2014-12-31
2111180,analytic set,解析集合,,2014-12-31
2111181,analytic sheaf,解析层,,2014-12-31
2111182,analytic solution,解析解,,2014-12-31
2111183,analytic space,解析空间,,2014-12-31
2111184,analytic subgroup,解析子群,,2014-12-31
2111185,analytic surface,解析曲面,,2014-12-31
2111186,analytic tensor product,解析张量积,,2014-12-31
2111187,analytic topology,解析拓扑学；解析位相学,,2014-12-31
2111188,analytic transformation,解析变换,,2014-12-31
2111189,analytical model,解析模型,,2014-12-31
2111190,analytically irreducible,解析不可约[的],,2014-12-31
2111191,analytically normal,解析正规[的],,2014-12-31
2111192,analyticity,解析性,,2014-12-31
2111193,anamorphosis,变形,,2014-12-31
2111194,anchor ring,锚环,,2014-12-31
2111195,anchor ring ; torus,锚环；环面,,2014-12-31
2111196,ancillary statistic,辅助统计量,,2014-12-31
2111197,angle,角,,2014-12-31
2111198,angle bisector theorem,角平分线定理；内分比定理,,2014-12-31
2111199,angle in circular segment,圆周角,,2014-12-31
2111200,angle in standard position,标准位置角,,2014-12-31
2111201,angle of circumference,圆周角,,2014-12-31
2111202,angle of contingence,弦切角,,2014-12-31
2111203,angle of depression,俯角,,2014-12-31
2111204,angle of elevation,仰角,,2014-12-31
2111205,angle of incidence,入射角,,2014-12-31
2111206,angle of inclination,倾角；斜角,,2014-12-31
2111207,angle of intersection,交角,,2014-12-31
2111208,angle of osculation,密切面角,,2014-12-31
2111209,angle of parallelism,平行角,,2014-12-31
2111210,angle of reflection,反射角,,2014-12-31
2111211,angle of rotation,旋转角,,2014-12-31
2111212,angle-to-digit converter,角数变换器,,2014-12-31
2111213,angular bisector ; bisector of angle,角平分线；分角线,,2014-12-31
2111214,angular derivative,角导数；角微商,,2014-12-31
2111215,angular domain,角域,,2014-12-31
2111216,angular excess,角盈,,2014-12-31
2111217,angular frequency,角频,,2014-12-31
2111218,angular magnification,角倍率,,2014-12-31
2111219,angular measure,角测度,,2014-12-31
2111220,angular momentum,角动量；角冲量,,2014-12-31
2111221,angular orientation,角[定]向；角取向,,2014-12-31
2111222,angular point,角顶[点],,2014-12-31
2111223,angular transformation,角变换,,2014-12-31
2111224,angular velocity,角速度,,2014-12-31
2111225,anharmonic curve,非调和曲线,,2014-12-31
2111226,anisotropic,各向异性的,,2014-12-31
2111227,anisotropic scattering,各向异性散射,,2014-12-31
2111228,annihilating ideal,零化理想,,2014-12-31
2111229,annihilation operator,零化算子,,2014-12-31
2111230,annihilator,零化子；零化集,,2014-12-31
2111231,annihilator algebra,零化代数,,2014-12-31
2111232,annihilator of module,模的零化子,,2014-12-31
2111233,annual rate of interest,年利率,,2014-12-31
2111234,annuity,年金,,2014-12-31
2111235,annular region,环状区域,,2014-12-31
2111236,annular transform,环变换,,2014-12-31
2111237,antecedent,前项,,2014-12-31
2111238,anti-automorphism,反自同构,,2014-12-31
2111239,anti-chain,反链,,2014-12-31
2111240,anti-coincidence unit,反重合单元,,2014-12-31
2111241,anti-collineation,反直射,,2014-12-31
2111242,anti-commutative,反交换,,2014-12-31
2111243,anti-commutator,反换位子；共轭交换团,,2014-12-31
