ID,英文名稱,中文名稱,圖片,更新日期
2713979,bathymetric line,等深线,,2016-10-24
2713980,bathymetry,测深法,,2016-10-24
2713981,bodily tide,固体潮,,2016-10-24
2713982,body tide,固体潮[地球],,2016-10-24
2713983,body wave,体波,,2016-10-24
2713984,borehole,井孔；钻孔,,2016-10-24
2713985,borehole seismometer,井下地震仪,,2016-10-24
2713986,boring,钻探,,2016-10-24
2713987,Bouguer anomaly,布盖异常,,2016-10-24
2713988,Bouguer gravity anomaly,布盖重力异常,,2016-10-24
2713989,bradyseism,缓地颤,,2016-10-24
2713990,brontides,地声,,2016-10-24
2713991,bulk modulus,体弹性模数,,2016-10-24
2713992,buoyancy,浮力,,2016-10-24
2919075,Caribbean Plate,加勒比板块,,2017-04-11
2919076,Cocos Plate,科克斯板块,,2017-04-11
2919077,caliper,井径,,2017-04-11
2919078,causative fault,致震断层,,2017-04-11
2919079,centrifugal force,离心力,,2017-04-11
2919080,collision zone,碰撞带,,2017-04-11
2919081,compressional wave,压缩波,,2017-04-11
2919082,coseismal line,同[到时]震线,,2017-04-11
2919083,coseismic,同震的,,2017-04-11
2919084,coseismic deformation,同震变形,,2017-04-11
2919085,cross-correlation,互相关；交相关,,2017-04-11
2919086,crustal structure,地壳构造,,2017-04-11
2919087,cut-off frequency,截断频率,,2017-04-11
2919088,caliper log,井径记录,,2017-04-11
2919089,Cancani's seismic intensity scale,坎氏震度阶,,2017-04-11
2919090,carrier wave,载波,,2017-04-11
2919091,casing,套管,,2017-04-11
2919092,cellular convection,环状对流,,2017-04-11
2919093,cement grouting,灌浆,,2017-04-11
2919094,cement; cementing material,胶结物,,2017-04-11
2919095,cementation,胶结〔作用〕,,2017-04-11
2919096,cementation zone,胶结区,,2017-04-11
2919097,centripetal force,向心力,,2017-04-11
2919098,coda,尾波,,2017-04-11
2919099,coherence,同调性,,2017-04-11
2919100,compensation current,补偿电流,,2017-04-11
2919101,compensation depth,补偿深度,,2017-04-11
2919102,compressibility,压缩系数；压缩性,,2017-04-11
2919103,compressional fault,挤压断层,,2017-04-11
2919104,compressional-dilatational wave,疏密波,,2017-04-11
2919105,compressive strength,抗压强度,,2017-04-11
2919106,compressive stress,压应力,,2017-04-11
2919107,conductive electromagnetic method,传导电磁法,,2017-04-11
2919108,conductivity,传导性；传导系数,,2017-04-11
2919109,confining pressure,围压,,2017-04-11
2919110,continental crust,大陆地壳,,2017-04-11
2919111,continental drift,大陆漂移,,2017-04-11
2919112,continental margin,大陆边缘,,2017-04-11
2919113,continental rise,大陆隆起,,2017-04-11
2919114,contraction crack,收缩破裂,,2017-04-11
2919115,contraction fault,收缩断层,,2017-04-11
2919116,contraction fissure,收缩裂缝,,2017-04-11
2919117,convection,对流,,2017-04-11
2919118,convection cell,对流胞,,2017-04-11
2919119,convection current theory,对流学说,,2017-04-11
2919120,core,岩芯；岩心；地核；地心,,2017-04-11
2919121,correlation,相关性,,2017-04-11
2919122,correlation shooting,对比炸测,,2017-04-11
2919123,coupled wave,耦波；耦合波,,2017-04-11
2919124,creep,潜移；蠕动,,2017-04-11
2919125,critical angle,临界角,,2017-04-11
2919126,critical condition,临界状态,,2017-04-11
2919127,critical distance,临界距离,,2017-04-11
2919128,critical point,临界点,,2017-04-11
2919129,cross polarization,正交极化,,2017-04-11
2919130,cross profile,横剖面,,2017-04-11
2919131,cross section,横断面,,2017-04-11
2919132,crust,地壳,,2017-04-11
2919133,crustal loading,地壳荷重,,2017-04-11
2919134,crustal rebound,地壳回弹,,2017-04-11
2919135,cut off,截断；切断,,2017-04-11
2919136,cuttings,钻井岩屑,,2017-04-11
2919137,dispersion curve,频散曲线,,2017-04-11
2919138,dispersion wave,频散波,,2017-04-11
2919139,duration time,持续时间；历时,,2017-04-11
2919140,depth migration,深度偏移修正,,2017-04-11
2919141,detachment fault,滑脱断层；脱卸断层,,2017-04-11
2919142,dilatancy,膨胀；扩容现象,,2017-04-11
2919143,diurnal tide,全日潮,,2017-04-11
2919144,diurnal variation,日变化,,2017-04-11
2919145,diurnal wave,全日波,,2017-04-11
2919146,D double prime zone,"核幔过渡带{等同于D"" zone}",,2017-04-11
2919147,"D"" zone",核幔过渡带,,2017-04-11
2919148,D/A convertor,数位类比转换器,,2017-04-11
2919149,damping,阻尼；制振,,2017-04-11
2919150,damping coefficient,阻尼系数,,2017-04-11
2919151,damping constant,阻尼常数,,2017-04-11
2919153,data mining,资料采矿,,2017-04-11
2919154,data sharing,资料共享,,2017-04-11
2919155,decision tree,决策树,,2017-04-11
2919156,deconvolution,反折积；解回旋,,2017-04-11
2919157,deep basin gas,深部盆地油气,,2017-04-11
2919158,deep geothermal,深层地热,,2017-04-11
2919159,deep geothermal reservoir,深部地热储集层,,2017-04-11
2919160,deep seismic sounding [method] (DSS),深层震测；深层震测测深法,,2017-04-11
2919161,deep-basin oil pool,深部盆地油藏,,2017-04-11
2919162,deep-tow,底拖式,,2017-04-11
2919163,deflection of the vertical,垂线偏差,,2017-04-11
2919164,dehydration,脱水作用,,2017-04-11
2919165,delamination,拆沉作用,,2017-04-11
2919166,delayed failure,延迟破坏,,2017-04-11
2919167,delayed fracture,延迟破裂,,2017-04-11
2919168,demultiplex,解编,,2017-04-11
2919169,density basement,密度基盘,,2017-04-11
2919170,density contrast,密度对比,,2017-04-11
2919171,density differentiation,密度分异,,2017-04-11
2919172,density flow,密度流,,2017-04-11
2919173,density log,密度井测,,2017-04-11
2919174,density logging,密度井测,,2017-04-11
2919175,depth chart,水深图,,2017-04-11
2919176,design ground motion,设计地动,,2017-04-11
2919177,design seismic coefficient,设计地震系数,,2017-04-11
2919178,design spectrum,设计谱,,2017-04-11
2919179,destructive margin,破坏性板块边界,,2017-04-11
2919180,deviation analysis,偏差分析,,2017-04-11
2919181,diagenesis,成岩作用,,2017-04-11
2919182,diamond-anvil cell,钻石钻,,2017-04-11
2919183,differential stress,差应力,,2017-04-11
2919184,diffusion,扩散,,2017-04-11
2919185,digital end,数位端,,2017-04-11
2919186,Digital World Wide Standard[ized] Seismograph Network (DWWSSN),全球数位地震观测网,,2017-04-11
2919187,digital/analog convertor,数位类比转换器,,2017-04-11
2919188,digitizer,数位采集器,,2017-04-11
2919189,dilatancy-diffusion model,膨胀扩散模式,,2017-04-11
2919190,dilatancy-instability model,膨胀失稳模式,,2017-04-11
2919191,dilatation,膨胀；拉张,,2017-04-11
2919192,dilatational wave,拉张波,,2017-04-11
2919193,dilation,膨胀；拉张,,2017-04-11
2919194,dilatometer,膨胀仪,,2017-04-11
2919195,dip [angle],倾角,,2017-04-11
2919196,dip move-out (DMO),倾角隔距时差校正,,2017-04-11
2919197,dip slip,倾向滑移,,2017-04-11
2919198,dipole array,偶极阵列,,2017-04-11
2919199,dipole electrode sounding,电偶极测深,,2017-04-11
2919200,dipole-dipole array,双偶极阵列,,2017-04-11
2919201,direct conductivity,直流电导率,,2017-04-11
2919202,direct wave,直达波,,2017-04-11
2919203,directivity,方向性{地震学},,2017-04-11
2919204,discontinuity,不连续面；界面,,2017-04-11
2919205,discrete Fourier transform (DFT),离散傅立叶转换,,2017-04-11
2919206,discrete wavenumber finite element method (DWFE  method),离散波数有限元素法,,2017-04-11
2919207,discrete wavenumber method (DW method),离散波数法,,2017-04-11
2919208,dislocation model,错动模式；错位模式,,2017-04-11
2919209,dislocation theory,错动理论；错位理论,,2017-04-11
2919210,displacement response spectrum,位移反应谱,,2017-04-11
2919211,disturbance daily variation,扰动日变化,,2017-04-11
2919212,divergence boundary,分离型[板块]边界,,2017-04-11
2919213,diversity stack,分集重合；分集叠加,,2017-04-11
2919214,diving wave,潜地波,,2017-04-11
2919215,Dix equation,狄克斯方程,,2017-04-11
2919216,Doodson number,杜德森编码{潮汐},,2017-04-11
2919217,Doppler effect,都卜勒效应,,2017-04-11
2919218,Doppler navigation system,都卜勒导航系统,,2017-04-11
2919219,Doppler shift,都卜勒频移,,2017-04-11
2919220,double couple,双力偶,,2017-04-11
2919221,double-couple [source] model,双力偶震源模式,,2017-04-11
2919222,downgoing wave,下行波,,2017-04-11
2919223,downward continuation,向下延伸,,2017-04-11
2919224,drift,偏移{仪器},,2017-04-11
2919225,drill log,钻井纪录,,2017-04-11
2919226,drill records,钻井纪录,,2017-04-11
2919227,dynamic correction,动态修正,,2017-04-11
2919228,dynamic friction,动摩擦,,2017-04-11
2919229,dynamic range,动态范围{仪器},,2017-04-11
2919230,dynamic stress drop,动态应力降,,2017-04-11
2919231,dynamical ellipticity,动力椭率,,2017-04-11
2919232,dynamics,动力学,,2017-04-11
2919233,debris flow,岩屑流；土石流,,2017-04-11
2919234,decay constant,衰减常数；衰变常数,,2017-04-11
2919235,depolarization,去极化,,2017-04-11
2919236,distortional wave,扭曲波,,2017-04-11
2919237,declinometer,磁偏仪；磁偏角仪,,2017-04-11
2919238,demagnetization,去磁化；消磁化,,2017-04-11
2919239,detachment,滑脱[构造]；滑脱面；脱卸,,2017-04-11
2919240,dispersion,频散；色散,,2017-04-11
2919241,"D"" layer","D""层；核幔过渡带",,2019-01-25
2919242,damped oscillation,阻尼振荡,,2017-04-11
2919243,damped pendulum,阻尼摆,,2017-04-11
2919244,damper,制振器；阻尼器,,2017-04-11
2919245,damping factor,阻尼因子,,2017-04-11
2919246,damping magnet,阻尼磁铁,,2017-04-11
2919248,data processing,资料处理,,2017-04-11
2919249,data processing system,资料处理系统,,2017-04-11
2919250,dating,定年,,2017-04-11
2919251,datum,基准面；基准,,2017-04-11
2919252,dead oil,残油,,2017-04-11
2919253,declination,[磁]偏角,,2017-04-11
2919254,deep earthquake,深源地震,,2017-04-11
2919255,deep focus earthquake,深源地震,,2017-04-11
2919256,deep scattering layer,深海散声层,,2017-04-11
2919257,Deep Sea Drilling Project (DSDP),深海钻探计划,,2017-04-11
2919258,deep seismic zone,深源地震带,,2017-04-11
2919259,deep well,深井,,2017-04-11
2919260,demagnetize,消磁,,2017-04-11
2919261,density,密度,,2017-04-11
2919262,density current,密度流,,2017-04-11
2919263,depositional remanent magnetization (DRM),沉积残磁,,2017-04-11
2919264,depression earthquake,陷落地震；塌陷地震,,2017-04-11
2919265,detector,侦测器；探测器,,2017-04-11
2919266,detrital remanent magnetization,碎屑残磁,,2017-04-11
2919267,dielectric,电介质,,2017-04-11
2919268,dielectric constant,介电常数；电介质常数,,2017-04-11
2919269,dielectrics,电介质,,2017-04-11
2919270,diffraction,绕射,,2017-04-11
2919271,dip compass,磁倾角仪,,2017-04-11
2919272,dip shooting,倾角炸测法,,2017-04-11
2919273,dipole,偶极；双极,,2017-04-11
2919274,dipole moment,偶极矩；双极矩,,2017-04-11
2919275,direct current method,直流电法,,2017-04-11
2919276,dislocation,错位；错动,,2017-04-11
2919277,displacement,位移,,2017-04-11
2919278,displacement seismograph,位移型地震仪,,2017-04-11
2919279,double refraction,双折射,,2017-04-11
2919280,drill hole,钻井；钻孔,,2017-04-11
2919281,drilling,钻井,,2017-04-11
2919282,drilling-stem test (DST),钻串试油气,,2017-04-11
2919283,drilling-time log,钻进时间记录,,2017-04-11
2919284,dynamo theory,发电机学说{磁场},,2017-04-11
3391243,equal-area projection,等面积投影,,2018-03-21
3391244,Eötvös effect,厄特弗效应,,2018-03-21
3391245,Eötvös correction,厄特弗校正,,2018-03-21
3391246,environmental magnetism,环境磁学,,2018-03-21
3391247,environmental geophysics exploration,环境地球物理探勘,,2018-03-21
3391248,environmental geophysics,环境地球物理,,2018-03-21
3391249,entropy,熵,,2018-03-21
3391250,enhanced geothermal system (EGS),加强型地热系统,,2018-03-21
3391251,engineering seismology,工程地震学,,2018-03-21
3391252,engineering geophysics,工程地球物理[学],,2018-03-21
3391253,Earth Gravitational Model (EGM),地球重力模型,,2018-03-21
3391254,energy magnitude (Me),能量规模,,2018-03-21
3391255,empirical mode decomposition (EMD),经验模态分解,,2018-03-21
3391256,emersio ( e),缓启〔地震波相〕,,2018-03-21
3391257,embeded system,嵌入式系统,,2018-03-21
3391258,ellipsoid,椭球体,,2018-03-21
3391259,electromagnetism,电磁学；电磁性,,2018-03-21
3391260,electromagnetic precursor,电磁前兆,,2018-03-21
3391261,electromagnetic interference,电磁干涉； 电磁干扰,,2018-03-21
3391262,electromagnetic induction method,电磁感应法,,2018-03-21
3391263,electromagnetic array profile (EMAP),电磁阵列剖面法,,2018-03-21
3391264,Earth free oscillation,地球自由振荡,,2018-03-21
3391265,electrode polarization,电极极化,,2018-03-21
3391266,electrode array,电极阵列,,2018-03-21
3391267,electrical sounding,电性探测；垂直电探,,2018-03-21
3391268,electric resistivity ansiotropy,电阻率各向异性,,2018-03-21
3391269,electric lithosphere,电性岩石圈,,2018-03-21
3391270,electric dipole moment,电偶极矩,,2018-03-21
3391271,electric dipole field,电偶极场,,2018-03-21
3391272,electric capacitance,电容,,2018-03-21
3391273,elastodynamics,弹性动力学,,2018-03-21
3391274,elastodynamic equation,弹性动力学方程式,,2018-03-21
3391275,early warning,预警,,2018-03-21
3391276,elastic waveﬁeld modeling,弹性波场模拟,,2018-03-21
3391277,elastic wave equation,弹性波方程式,,2018-03-21
3391278,elastic lithosphere,弹性岩石圈,,2018-03-21
3391279,elastic impedance,弹性阻抗,,2018-03-21
3391280,elastic half-space,弹性半空间,,2018-03-21
3391281,effective stress,有效应力,,2018-03-21
3391282,effective pay thickness,有效油层厚度,,2018-03-21
3391283,effective pay,有效油层含量,,2018-03-21
3391284,effective elastic thickness (EET),有效弹性厚度,,2018-03-21
3391285,eddy,涡漩；涡流,,2018-03-21
3391286,eikonal equation,同符方程式；镜像方程式,,2018-03-21
3391287,eccentric dipole,偏心偶极,,2018-03-21
3391288,East Pacific Rise,东太平洋隆起,,2018-03-21
3391289,earthquake zoning,地震分区；震区划分,,2018-03-21
3391290,earthquake warning,地震警报,,2018-03-21
3391291,earthquake triggering,地震触发,,2018-03-21
3391292,earthquake statistics,地震统计,,2018-03-21
3391293,earthquake source parameter,震源参数,,2018-03-21
3391294,earthquake source model,震源模型,,2018-03-21
3391295,earthquake source effect,震源效应,,2018-03-21
3391296,earthquake source,震源,,2018-03-21
3391297,Eurasian Plate,欧亚板块,,2018-03-21
3391298,earthquake sequence,地震序列,,2018-03-21
3391299,earthquake seismology,天然地震学,,2018-03-21
3391300,earthquake response spectrum,地震反应谱,,2018-03-21
3391301,earthquake resistant design code,耐震设计规范,,2018-03-21
3391302,earthquake resistant design,耐震设计,,2018-03-21
3391303,earthquake recurrence rate,地震复发率,,2018-03-21
3391304,earthquake process,地震过程,,2018-03-21
3391305,earthquake prediction,地震预测,,2018-03-21
3391306,earthquake precursor,地震前兆,,2018-03-21
3391307,earthquake physics,地震物理,,2018-03-21
3391308,E region,Ｅ域 {电离层},,2018-03-21
3391309,earthquake period,地震周期,,2018-03-21
3391310,earthquake nucleation,地震初始,,2018-03-21
3391311,earthquake monitoring,地震监测,,2018-03-21
3391312,earthquake migration,地震迁移,,2018-03-21
3391313,earthquake location,地震定位,,2018-03-21
3391314,earthquake loading,地震负荷,,2018-03-21
3391315,earthquake light,地震光,,2018-03-21
3391316,earthquake lake,地震湖,,2018-03-21
3391317,earthquake insurance,地震保险,,2018-03-21
3391318,earthquake forecasting,地震预报,,2018-03-21
3391319,Euler pole,尤拉[轴]极,,2018-03-21
3391320,earthquake engineering,地震工程,,2018-03-21
3391321,earthquake emergency response,地震紧急应对,,2018-03-21
3391322,earthquake early warning (EEW),地震预警,,2018-03-21
3391323,earthquake disaster prevention,地震防灾,,2018-03-21
3391324,earthquake disaster assessment,震害评估,,2018-03-21
3391325,gravitational force,重力；引力,,2018-03-21
3391326,geostrophy,地转状态,,2018-03-21
3391327,geospace,近地太空,,2018-03-21
3391328,Gutenberg-Richter relation,古腾堡-芮克特关系,,2018-03-21
3391329,Gutenberg discontinuity,古氏不连续面；古腾堡不连续面,,2018-03-21
3391330,geographic coordinate,地理坐标系,,2018-03-21
3391331,guide wave,导波,,2018-03-21
3391332,ground roll,地滚波,,2018-03-21
3391333,earthquake damage index,震灾指数,,2018-03-21
3391334,ground penetrating radar (GPR),透地雷达,,2018-03-21
3391335,ground noise,地噪声；地杂讯,,2018-03-21
3391336,Griffith criterion,格里菲斯破裂准则,,2018-03-21
3391337,Greenwich mean time (GMT),格林威治平均时,,2018-03-21
3391338,greenhouse gas,温室气体,,2018-03-21
3391339,greenhouse effect,温室效应,,2018-03-21
3391340,Green’s tensor,格林张量,,2018-03-21
3391341,Green’s function,格林函数,,2018-03-21
3391342,Gray-Milne seismograph,格雷-米恩地震仪,,2018-03-21
3391343,gravity uint (g.u.),重力单位,,2018-03-21
3391344,earthquake damage,地震灾害,,2018-03-21
3391345,gravity meter,重力仪,,2018-03-21
3391346,gravity field,重力场,,2018-03-21
3391347,gravito-elastic equation,重力-弹性方程式,,2018-03-21
3391348,gravitational attraction,万有引力,,2018-03-21
3391349,gravimetry,重力法,,2018-03-21
3391350,Gräfenberg Array (GRF Array),[德国]格拉芬堡地震网,,2018-03-21
3391351,gradiometry,重力梯度法,,2018-03-21
3391352,gradiometer,梯度仪,,2018-03-21
3391353,global seismology,全球地震学,,2018-03-21
3391354,Global Seismograph Network (GSN),全球地震网,,2018-03-21
3391355,earthquake cycle,地震循环,,2018-03-21
3391356,Global Positioning System (GPS),全球定位系统,,2018-03-21
3391357,Global Navigation Satellite System (GNSS),全球导航卫星系统,,2018-03-21
3391358,Global Digital Seismograph Network (GDSN),全球数位地震网,,2018-03-21
3391359,global change,全球变迁,,2018-03-21
3391360,glacier,冰河；冰川,,2018-03-21
3391361,glacial isostatic adjustment (GIA),冰河均衡调整,,2018-03-21
3391362,Gibbs phenomenon,吉布斯现象,,2018-03-21
3391363,ghost reflection,虚反射；假反射,,2018-03-21
3391364,geyser,间歇泉,,2018-03-21
3391365,geothermal reservoir,地热库；地热储集层,,2018-03-21
3391366,earthquake cluster,地震群,,2018-03-21
3391367,geothermal fluid,地热流体,,2018-03-21
3391368,geothermal anomaly,地热异常,,2018-03-21
3391369,geothermal,地热,,2018-03-21
3391370,geotherm,等地温面,,2018-03-21
3391371,geostrophic balance,地转平衡,,2018-03-21
3391372,GEOSCOPE,[法国]地球透镜计划地震网,,2018-03-21
3391373,geophysical prospecting,地球物理探勘,,2018-03-21
3391374,geophysical exploration,地球物理探勘,,2018-03-21
3391375,geometric spreading,几何扩散,,2018-03-21
3391376,geomagnetic reversal,地磁反转,,2018-04-30
3391377,earthquake catalogue,地震目录,,2018-03-21
3391378,ephemeris,星历表,,2018-03-21
3391379,geomagnetic westward drift,地磁向西漂移,,2018-03-21
3391380,geomagnetic secular variaton,地磁长期变化,,2018-03-21
3391381,geomagnetic pulsation,地磁脉动,,2018-03-21
3391382,geomagnetic drift,地磁漂移,,2018-03-21
3391383,geomagnetic chart,地磁图,,2018-03-21
3391384,geomagnetic activity,地磁活动,,2018-03-21
3391385,geological section,地层剖面,,2018-03-21
3391386,geological profile,地层剖面,,2018-03-21
3391387,geological hazard,地质灾害；地质危害,,2018-03-21
3391388,geological basement,地质基盘,,2018-03-21
3391389,earthquake bulletin,地震通报,,2018-03-21
3391390,geoidal height,大地水准面高度,,2018-03-21
3391391,geoid undulation,大地水准面起伏；大地基准面起伏,,2018-03-21
3391392,geoid,大地水准面；大地基准面,,2018-03-21
3391393,geographical longitude,地理经度,,2018-03-21
3391394,geographical latitude,地理纬度,,2018-03-21
3391395,Geographic Information System (GIS),地理资讯系统,,2018-03-21
3391396,geodynamo theory,地球发电机理论｛地磁起源学说｝,,2018-03-21
3391397,geodynamo,地球发电机,,2018-03-21
3391398,geodetic triangulation,大地三角测量,,2018-03-21
3391399,geodetic survey,大地测量,,2018-03-21
3391400,earthquake alarm,地震警报,,2018-03-21
3391401,Geodetic Reference System (GRS),大地参考系统,,2018-03-21
3391402,geodetic reference model,大地测量参考模型,,2018-03-21
3391403,geodetic height,大地高程,,2018-03-21
3391404,geodetic datum,大地测量基准面,,2018-03-21
3391405,geodesy,大地测量学；测地学,,2018-03-21
3391406,geochronology,地球年代学,,2018-03-21
3391407,geocentric latitude,地心纬度,,2018-03-21
3391408,genetic algorithm (GA),基因演算法,,2018-03-21
3391409,generalized ray theory (GRT),泛化波线理论,,2018-03-21
3391410,generalized ray,泛化波线,,2018-03-21
3391411,Earth thermal history,地球热史,,2018-03-21
3391412,Gaussian beam,高斯波束,,2018-03-21
3391413,Gauss’s divergence theorem,高斯散度定理,,2018-03-21
3391414,gas hydrate,天然气水合物,,2018-03-21
3391415,Gamma ray,伽玛射线,,2018-03-21
3391416,Gal,伽,,2018-03-21
3391417,gabianol,页岩油,,2018-03-21
3391418,fundamental mode,基本模态,,2018-03-21
3391419,fumarole,喷气孔,,2018-03-21
3391420,frictional strength,摩擦强度,,2018-03-21
3391421,Fresnel zone,夫瑞奈环带,,2018-03-21
3391422,Earth structure,地球构造,,2018-03-21
3391423,Fresnel formula,夫瑞奈公式,,2018-03-21
3391424,frequency-wavenumber domain,频率波数域,,2018-03-21
3391425,frequency-time analysis method (FTAN method),频率时间分析方法,,2018-03-21
3391426,frequency-space domain (f-x domain),频率空间域,,2018-03-21
3391427,frequency-magnitude relationship,[地震]频率规模关系,,2018-03-21
3391428,frequency domain,频率域,,2018-03-21
3391429,frenqucy band,频宽,,2018-03-21
3391430,free-field,自由场,,2018-03-21
3391431,free-air gravity anomaly,自由空间重力异常,,2018-03-21
3391432,fracture zone,破裂带,,2018-03-21
3391433,Earth stratification,地球分层,,2018-03-21
3391434,fracture mechanics,破裂力学,,2018-03-21
3391435,fracture,破裂,,2018-03-21
3391436,fractal,碎形,,2018-03-21
3391437,fracking,破裂法,,2018-03-21
3391438,Fourier transform,傅立叶转换,,2018-03-21
3391439,Fourier spectrum,傅立叶频谱,,2018-03-21
3391440,forward problem,顺推问题,,2018-03-21
3391441,forward modeling,顺推模拟,,2018-03-21
3391442,fortnightly tide,半月潮,,2018-03-21
3391443,forensic seismology,鉴识地震学,,2018-03-21
3391444,Earth simulator,地球模拟器〔超级电脑〕,,2018-03-21
3391445,forensic geophysics,鉴识地球物理[学],,2018-03-21
3391446,footwall,[断层]下盘,,2018-03-21
3391447,focus,震源,,2018-03-21
3391448,focal mechanism,震源机制,,2018-03-21
3391449,flexure,挠曲,,2018-03-21
3391450,flattening,扁平率,,2018-03-21
3391451,flat spot,平点｛地球物理探勘｝,,2018-03-21
3391452,f-k spectrum,频率-波数谱,,2018-03-21
3391453,f-k domain,频率-波数域,,2018-03-21
3391454,first motion solution,初动解｛地震学｝,,2018-03-21
3391455,Earth shape,地球形状,,2018-03-21
3391456,finite difference method (FDM),有限差分法,,2018-03-21
3391457,finite difference,有限差分,,2018-03-21
3391458,filter,滤波器,,2018-03-21
3391459,fault zone,断层带,,2018-03-21
3391460,fault slip,断层滑移[量],,2018-03-21
3391461,fault scarp,断层崖,,2018-03-21
3391462,fault plane solution,断层面解,,2018-03-21
3391463,fault parameter,断层参数,,2018-03-21
3391464,fault mechanics,断层力学,,2018-03-21
3391465,fault healing,断层愈合,,2018-03-21
3391466,Earth model,地球模型,,2018-03-21
3391467,fault gouge,断层泥,,2018-03-21
3391468,fault,断层,,2018-03-21
3391469,fast Fourier transform (FFT),快速傅立叶转换,,2018-03-21
3391470,far-ﬁeld term,远场项,,2018-03-21
3391471,failure strength,破坏强度,,2018-03-21
3391472,failure criterion,破坏准则,,2018-03-21
3391473,finite element method (FEM),有限元[素]法,,2018-03-21
3391474,finite element,有限元[素],,2018-03-21
3391475,external magnitic field,外磁场,,2018-03-21
3391476,external field,外场,,2018-03-21
3391477,Earth mantle,地函；地幔,,2018-03-21
3391478,extensometer,伸张仪,,2018-03-21
3391479,extensional strain,伸张应变,,2018-03-21
3391480,explosive source,爆炸震源,,2018-03-21
3391481,exploration geophysics,探勘地球物理[学],,2018-03-21
3391482,exceedance probability,超越机率,,2018-03-21
3391483,Ewing seismograph,尤英型地震仪,,2018-03-21
3391484,Eurasian seismic belt,欧亚地震带,,2018-03-21
3391485,Euler vector,尤拉向量,,2018-03-21
3391486,equipotential surface,等位面,,2018-03-21
3391487,equilibrium tide,平衡潮,,2018-03-21
3391488,Earth interior,地球内部,,2018-03-21
3391489,ellipticity,椭圆率,,2018-03-21
3391490,Earth,地球,,2018-03-21
3391491,Earth core,地核,,2018-03-21
3391492,Earth crust,地壳,,2018-03-21
3391493,earth current,大地电流,,2018-03-21
3391494,Earth rotation,地球自转,,2018-03-21
3391495,Earth sciences,地球科学,,2018-03-21
3391496,Earth shine,地球反照；地照,,2018-03-21
3391497,earth sound,地声；地鸣,,2018-03-21
