ID,英文名稱,中文名稱,圖片,更新日期
181228,ultraviolet photometric titration,紫外线光度滴定[法],,2023-01-17
181229,ultraviolet photoelectron spectroscopy {= UPS},紫外光电子光谱学；紫外光电子光谱法,,2023-01-17
181230,ultraviolet photoelectron spectrometry {= UPS},紫外光电子光谱法,,2023-01-17
181231,ultraviolet monitor,紫外监测器,,2023-01-17
181232,ultraviolet light,紫外光,,2023-01-17
181233,ultraviolet laser,紫外雷射,,2023-01-17
181234,ultraviolet lamp; ultraviolet ray lamp,紫外线灯,,2023-01-17
181235,ultraviolet ionizing laser,紫外离子化雷射,,2023-01-17
181236,ultraviolet detector,紫外侦检器,,2023-01-17
181237,ultraviolet fluorescence {= UVF},紫外萤光,,2023-01-17
181238,ultraviolet and visible light detector,紫外及可见光侦检器,,2023-01-17
181239,ultraviolet absorption spectrum,紫外吸收光谱,,2023-01-17
181240,ultraviolet absorption spectrometry,紫外吸收光谱法,,2023-01-17
181241,ultraviolet absorption detector,紫外吸收侦检器,,2023-01-17
181242,ultraviolet absorption,紫外线吸收,,2023-01-17
181243,ultrathin window {= UTW},超薄窗口,,2023-01-17
181244,ultraviolet {= UV}; ultraviolet ray,紫外线,,2023-01-17
181245,ultrathermometer,限外温度计,,2023-01-17
181246,ultrasonimetric analysis,超音分析,,2023-01-17
181247,ultrasonics,超音波学,,2023-01-17
181248,ultrasonic wave,超音波,,2023-01-17
181249,ultrasonic viscometer,超声黏度计,,2023-01-17
181250,ultrasonic vibrator,超音波振动器,,2023-01-17
181251,ultrasonic thickness gauge,超声厚度计,,2023-01-17
181252,ultrasonic slurry sampler,超声浆料进样器,,2023-01-17
181253,ultrasonic oscillator,超音振荡器,,2023-01-17
181254,ultrasonic nebulizer,超声波雾化器,,2023-01-17
181255,ultrasonic interferometer,超音干扰器,,2023-01-17
181256,ultrasonic inspection,超音检验器,,2023-01-17
181257,ultrasonic disintegrator,超音破坏器,,2023-01-17
181258,ultrasonic disintegration  ,超音破坏,,2023-01-17
181259,ultrasonic diffraction microscope,超声绕射显微镜,,2023-01-17
181260,ultrasonic detector,超声侦检器,,2023-01-17
181261,ultrashort wave,超短波,,2023-01-17
181262,ultrared absorption spectrometry,红外线吸收光谱法,,2023-01-17
181263,ultra-radio frequency,超射频,,2023-01-17
181264,ultrapure water,超纯水,,2023-01-17
181265,ultra-miniaturized electronic circuit,超微电子电路,,2023-01-17
181266,ultramicrotomy,超薄切片法,,2023-01-17
181267,ultramicrotome,超薄切片机,,2023-01-17
181268,ultramicrotechnique,超微技术,,2023-01-17
181269,ultramicrostructure,超微结构,,2023-01-17
181270,ultramicrosensor,超微感测器,,2023-01-17
181271,ultramicroscopic particle,超显微粒子,,2023-01-17
181272,ultramicroscope,超显微镜,,2023-01-17
181273,ultramicron,超微粒,,2023-01-17
181274,ultramicropipette,超微吸管,,2023-01-17
181275,ultramicroelectrophoresis,超微量电泳,,2023-01-17
181276,ultramicrodisk electrode,超微盘电极,,2023-01-17
181277,ultramicro-determination,超微量测定,,2023-01-17
181278,ultramicrocrystal,超微晶,,2023-01-17
181279,ultramicrochemistry,超微量化学,,2023-01-17
181280,ultramicroburette,超微滴定管,,2023-01-17
181281,ultramicroanalysis,超微[量]分析,,2023-01-17
181282,ultramicro method,超微法,,2023-01-17
181283,ultramicro balance,超微量天平,,2023-01-17
181284,ultramarine,群青{颜料},,2023-01-17
181285,ultra-high vacuum {= UHV},超高真空,,2023-01-17
181286,ultra-high purity,超高纯度,,2023-01-17
181287,ultra-high pressure mercury lamp,超高压水银灯,,2023-01-17
181288,ultraforming process,超重整过程,,2023-01-17
181289,ultraforming {hyperforming},超重整；超重组,,2023-01-17
181290,ultrafiltration,超[过]滤[作用],,2023-01-17
181291,ultrafilter,超滤器,,2023-01-17
181292,ultra-electronics,超电子学,,2023-01-17
181293,ultra-development,流出展开,,2023-01-17
181294,ultracentrifuge method,超离心法,,2023-01-17
181295,ultracentrifuge,超离心机,,2023-01-17
181296,ultracentrifugation,超离心[作用],,2023-01-17
181297,ultracentrifugal analysis,超离心分析,,2023-01-17
181298,ultra-accelerator,超加速剂,,2023-01-17
181299,ultra trace analysis,超痕量分析,,2023-01-17
181300,ultra trace,超痕量,,2023-01-17
181301,ultra high frequency,超高频率,,2023-01-17
181302,ultra purity,超纯度,,2023-01-17
181303,ultra fine pulverizer,超细碎粉机,,2023-01-17
181304,ultra chromatography,萤光层析术；萤光色谱法,,2023-01-17
181306,ultimate temperature,极限温度,,2023-01-17
181307,ultimate strength,极限强度,,2023-01-17
181308,ultimate separation,极限分离,,2023-01-17
181309,ultimate sensitivity,极限灵敏度,,2023-01-17
181310,ultimate precursor,极限前体；终极前体,,2023-01-17
181311,Ullmann reaction,乌耳曼反应,,2023-01-17
181312,ultimate oxygen demand,总需氧量,,2023-01-17
181313,Ulbricht sphere,乌布里希球,,2023-01-17
181314,ubiquitin,泛素；泛蛋白,,2023-01-17
181315,ubiquinone {coenzyme Q},泛醌 {辅酶Q},,2023-01-17
181316,ubiquinone,泛醌；辅酶Q,,2023-01-17
181317,U-bend ,U形管,,2023-01-17
181318,Ubbelohde viscometer,乌氏黏度计,,2023-01-17
181319,tyrosinase,酪胺酸酶,,2023-01-17
181320,Tyrian purple,泰耳紫,,2023-01-17
181321,tyraminase,酪胺酶,,2023-01-17
181322,typical element,典型元素,,2023-01-17
181323,typical compound,典型化合物,,2023-01-17
181324,typical antibody,典型抗体,,2023-01-17
181325,type metal,活字合金,,2023-01-17
181326,type II superconductor {dirty superconductor},第二类超导体 {非纯超导体},,2023-01-17
181327,type I superconductor {traditional  superconductor},第一类超导体 {传统超导体},,2023-01-17
181328,type analysis,类型分析,,2023-01-17
181329,Tyndall phenomenon,廷得耳现象,,2023-01-17
181330,Tyndall effect,廷得耳效应,,2023-01-17
181331,Tyler standard screen scale,泰勒标准筛制,,2023-01-17
181332,two-way tap,二路栓,,2023-01-17
181333,Tyler standard screen,泰勒标准筛,,2023-01-17
181334,two-way electrochromatography,二向电层析术,,2023-01-17
181335,two-stranded helical structure,二股螺旋结构,,2023-01-17
181336,two-stage sampling,二段取样,,2023-01-17
181337,two-stage operation,二段操作,,2023-01-17
181338,two-stage nitration,二段硝化[法],,2023-01-17
181339,two-stage carbonization,二段干馏；二段碳化,,2023-01-17
181340,two-sidedness,两边性；两面性,,2023-01-17
181341,two-quantum annihilation,二量子消失,,2023-01-17
181342,two-shelled complex salt,二层错盐,,2023-01-17
181343,two-neck bottle,双颈瓶,,2023-01-17
181344,two-fluid chromic acid cell,二液铬酸电池,,2023-01-17
181345,two-liquid manometer,二液压力计,,2023-01-17
181346,two-fluid model,二流体模型；二液模型,,2023-01-17
181347,two-fluid cell,二液电池,,2023-01-17
181348,two-film theory,双膜理论,,2023-01-17
181349,two-drum system,二鼓法,,2023-01-17
181350,two-dimensional method,二因次法；二维法,,2023-01-17
181351,two-dimensional development,二维展开,,2023-01-17
181352,two-dimensional lattice,二维晶格,,2023-01-17
181353,two-dimensional chromatography,二维层析术,,2023-01-17
181354,two-coordinate complex,二配位错合物,,2023-01-17
181355,two-component system,二成分系,,2023-01-17
181356,two-color indicator,二色指示剂,,2023-01-17
181357,two-boiling system,双煮系统,,2023-01-17
181358,two-bath process,二浴法,,2023-01-17
181359,two-accelerator effect,双加速剂效应,,2023-01-17
181360,Twitchell reagent,崔其耳试剂,,2023-01-17
181361,twisting paper,绉纹纸,,2023-01-17
181362,twisted form,扭型,,2023-01-17
181363,twisting,捻线，捻转,,2023-01-17
181364,twin; twin crystal,孪晶,,2023-01-17
181365,twin flue,双管烟道,,2023-01-17
181366,twin elements,孪元素,,2023-01-17
181367,twin calorimeter,孪卡计,,2023-01-17
181368,turnover number,更换数；转换数,,2023-01-17
181369,turn-ratio,匝[数]比,,2023-01-17
181370,Twaddell's hydrometer,特瓦得比重计,,2023-01-17
181371,turn over rate,更换速率,,2023-01-17
181372,turn over,更换,,2023-01-17
181373,turbulent flow,扰流,,2023-01-17
181374,Turkey red oil,土耳其红油,,2023-01-17
181375,turbulence,扰动,,2023-01-17
181376,turbine oil,涡轮机油,,2023-01-17
181377,turbidity indicator,浊度指示剂,,2023-01-17
181378,turbidimetry {turbidimetric method},比浊法；浊度测定法,,2023-01-17
181379,turbidimetric titration,浊度滴定,,2023-01-17
181380,turbidimetric analysis,浊度分析,,2023-01-17
181381,turbidimetric method {turbidimetry},比浊法；浊度测定法,,2023-01-17
181382,turbidimeter,浊度计,,2023-01-17
181383,tunny liver oil,鲔鱼肝油,,2023-01-17
181384,tunny fish oil,鲔鱼油,,2023-01-17
181385,tunneling magnetoresistance,穿隧磁电阻,,2023-01-17
181386,tunnel kiln,隧道窑,,2023-01-17
181387,tunneling current,穿隧电流,,2023-01-17
181388,tunnel junctions,穿隧接合,,2023-01-17
181389,tunnel effect,穿隧效应,,2023-01-17
181390,tunnel dryer,隧式干燥器,,2023-01-17
181391,tuning circuit,调谐电路,,2023-01-17
181392,tuning coil,调谐线圈,,2023-01-17
181393,tuning,调谐,,2023-01-17
181394,tungsten halide,钨卤化物,,2023-01-17
181395,tungsten lamp,钨丝灯,,2023-01-17
181396,tungsten alloy,钨合金,,2023-01-17
181397,tungstate; wolframate,钨酸盐,,2023-01-17
181398,tuned amplifier,调谐放大器,,2023-01-17
181399,tuned grid oscillator,调栅振荡器,,2023-01-17
181400,tumor; tumour,瘤,,2023-01-17
181401,tumbler,转鼓；大杯,,2023-01-17
181402,tumbing coating,转涂[法],,2023-01-17
181403,tuffite,层灰岩,,2023-01-17
181404,tuffaceous shale,凝灰质页岩,,2023-01-17
181405,tuff-agglomerate,凝灰质集块岩,,2023-01-17
181406,tuffaceous sandstone,凝灰质砂岩,,2023-01-17
181407,tuck-stone,充填砖,,2023-01-17
181408,tuff,凝灰岩,,2023-01-17
181409,tubular reactor,管状反应器,,2023-01-17
181410,tubular powder,管状药,,2023-01-17
181411,tubular air cooler,管式[空]气冷[却]器,,2023-01-17
181412,tuberin,马铃薯球蛋白,,2023-01-17
181413,tuberculostatic drug,抗结核剂；安痨药,,2023-01-17
181414,tuberculosis,结核[病],,2023-01-17
181415,tuberculin,结核菌素,,2023-01-17
181416,tuberculin skin test,结核菌素皮肤试验,,2023-01-17
181417,tubeless tyre,无管轮胎,,2023-01-17
181418,tube mill,管磨机,,2023-01-17
181419,tube furnace,管形炉,,2023-01-17
181420,tub sizing,槽法上胶,,2023-01-17
181421,T-tube,T形管；丁字管,,2023-01-17
181422,tsubaki oil,山茶油；桩油,,2023-01-17
181423,tsumebite,绿磷铅铜碉,,2023-01-17
181424,tryptophane synthetase,色胺酸合成酶,,2023-01-17
181425,tryptophane desmase ,色胺酸合成酶,,2023-01-17
181426,tryptophane desmolase,色胺酸合成酶,,2023-01-17
181427,trypsinogen,胰蛋白酶原,,2023-01-17
181428,tryptophanase,色胺酸酶,,2023-01-17
181429,trypsin inhibitor,胰蛋白酶抑制剂,,2023-01-17
181430,trypsin,胰蛋白酶,,2023-01-17
181431,trypanocides,杀锥虫药,,2023-01-17
181432,true yeast,真酵母,,2023-01-17
181433,true viscosity,真黏度,,2023-01-17
181434,true vapour-phase process,真气相法,,2023-01-17
181435,true vapour pressure,真蒸气压,,2023-01-17
181436,true turpene,真萜烯,,2023-01-17
181437,true specific gravity,真比重,,2023-01-17
181438,true equilibrium,真平衡,,2023-01-17
181439,true solution,真溶液,,2023-01-17
181440,true emulsion,真乳液,,2023-01-17
181441,true density,真密度,,2023-01-17
181442,true electric charge,真电荷,,2023-01-17
181443,true boiling-point distillation,真沸点蒸馏,,2023-01-17
181444,true boiling-point,真沸点,,2023-01-17
181445,true ash,真灰分,,2023-01-17
181446,true bitumen,真沥青,,2023-01-17
181447,true acidity,真酸度,,2023-01-17
181448,true absorption coefficient,真吸收系数,,2023-01-17
181449,troy weight,英国金衡制；药剂重量,,2023-01-17
181450,Trouton's rule,特如吞法则,,2023-01-17
181451,troy ounce,金衡唡,,2023-01-17
181452,Trouton constant,特如吞常数,,2023-01-17
181453,trotter oil,蹄爪油,,2023-01-17
181454,tropholytic layer,营养分解层,,2023-01-17
181455,tropical point,回归点,,2023-01-17
181456,trophic layer,营养生成层,,2023-01-17
181457,troostite,锰矽酸锌矿,,2023-01-17
181458,trommel screen,转筒筛,,2023-01-17
181459,trommel,转筒筛,,2023-01-17
181460,troegerite,砷铀矿,,2023-01-17
181461,troilite,陨硫铁,,2023-01-17
181462,troche,锭剂,,2023-01-17
181463,trochotron,多级电子计数器,,2023-01-17
181464,trivial name,俗名,,2023-01-17
181465,trivalent element,三价元素,,2023-01-17
181466,triton,氚核,,2023-01-17
181467,tritium dating method,氚定年法,,2023-01-17
181468,tritomite,尖锥稀土壤,,2023-01-17
181469,tritiation,氚化[作用],,2023-01-17
181470,trithiocarbonate,三硫碳酸盐,,2023-01-17
181471,trithionate,三硫磺酸盐,,2023-01-17
181472,tristimulus colorimeter,三相激光比色计,,2023-01-17
181473,trithioaurate,三硫金酸盐,,2023-01-17
181474,trisilane,三矽烷,,2023-01-17
181475,trisilicate,三矽酸盐,,2023-01-17
181476,trisaccharide,参糖,,2023-01-17
181477,trisaccharidase,参糖酶,,2023-01-17
181478,tris buffer solution,参缓冲液,,2023-01-17
181479,tripolyphosphate,三[聚]磷酸盐,,2023-01-17
181480,triptycene,三苯荑,,2023-01-17
181481,triplet state,三重态,,2023-01-17
181482,tripod,三脚架,,2023-01-17
181483,triplet,三重线；三合[透]镜；三重型,,2023-01-17
181484,triple-point temperature,三相点温度,,2023-01-17
181485,triple superphosphate,重过磷酸石灰；重过磷酸钙,,2023-01-17
181486,triple triple linkage,参键联,,2023-01-17
181487,triple salt,三合盐,,2023-01-17
181488,triple point,三相点,,2023-01-17
181489,triple effect evaporation,三效蒸发,,2023-01-17
181490,triple bond,参键,,2023-01-17
181491,triple collision,三重碰撞,,2023-01-17
181492,triple beam balance,三梁天平；三梁秤；三梁天平；三梁秤,,2023-01-17
181493,triphosgene,三光气,,2023-01-17
181494,triphosphate,三磷酸盐,,2023-01-17
181495,triphenyltin(IV) acetate {Fentin acetate},醋酸三苯锡[酯] {三苯醋锡},,2023-01-17
181496,triphenylmethane indicator,三苯甲烷指示剂,,2023-01-17
181497,triphenylmethane dye,三苯甲烷染料,,2023-01-17
181498,tripeptidase,三肽酶,,2023-01-17
181499,tripe tallow,胃脂,,2023-01-17
181500,trioxide,三氧化物,,2023-01-17
181501,triol salt,三氢氧错盐,,2023-01-17
181502,trinuclear complex,三核错合物,,2023-01-17
181503,triode,三极管,,2023-01-17
181504,"trinoxol; 2,4-(dichlorophenoxy)acetic acid","2,4-二氯苯氧乙酸",,2023-01-17
181505,trinitrate,三硝酸酯；三硝酸盐,,2023-01-17
181506,trimorphism,三晶[现象],,2023-01-17
181507,trimolecular reaction,三分子反应,,2023-01-17
181508,trimerization,三聚[合]作用,,2023-01-17
181509,trimer,三聚物；三聚体,,2023-01-17
181510,triketones,三酮类,,2023-01-17
181511,trigonal pyramidal structure,三角锥构造,,2023-01-17
181512,trigonal system,三方晶系,,2023-01-17
181513,trigonal planar structure,三角平面构造,,2023-01-17
181514,trigonal hole,三角洞,,2023-01-17
181515,trigonal hybrid orbital,三角混成轨域,,2023-01-17
181516,trigonal crystal,三方晶体,,2023-01-17
181517,trigermane,三锗烷,,2023-01-17
181518,triglyceride,三酸甘油酯,,2023-01-17
181519,trigonal bipyramid,三角双锥体,,2023-01-17
181520,triene,三烯,,2023-01-17
181521,tricyclic compound,三环化合物,,2023-01-17
181522,triclinic lattice,三斜晶格,,2023-01-17
181523,triclosan,三氯沙,,2023-01-17
181524,trickling cooler; water drip cooler,水淋冷却器,,2023-01-17
181525,trichromatic system,三色系统,,2023-01-17
181526,trichromatic specification,三色表示,,2023-01-17
181527,trichromatic coordinates,三色坐标,,2023-01-17
181528,trichromatic colorimetry,三色比色测定法,,2023-01-17
181529,trichromatic colorimeter,三色比色计,,2023-01-17
181530,trichromatic coefficients,三色系数,,2023-01-17
181531,trichromatic analysis,三色分析,,2023-01-17
181532,trichromate     ,三铬酸盐,,2023-01-17
181533,trichroism     ,三色现象,,2023-01-17
181534,tricarboxylic acid cycle,三羧酸循环,,2023-01-17
181535,triboluminescence,摩擦发光,,2023-01-17
181536,triazene,三氮烯,,2023-01-17
181537,triboelectric series,摩电电序,,2023-01-17
181538,triazane ,三氮烷,,2023-01-17
181539,triatomic phenol; trihydric phenol,三元酚,,2023-01-17
181540,triatomic molecule,三原子分子,,2023-01-17
181541,triatomic alcohol; trihydric alcohol; triol,三元醇,,2023-01-17
181542,triangular phase diagram,三角形相图,,2023-01-17
181543,triarylborane; triarylboron ,三芳基硼[烷],,2023-01-17
181544,triangular diagram,三角形图解,,2023-01-17
181545,triangular coordinate,三角坐标,,2023-01-17
181546,triangle,三角,,2023-01-17
181547,trialkylsilanol,三烷矽醇,,2023-01-17
181548,triamine,三胺,,2023-01-17
181549,trialkylborane; trialkylboron ,三烷基硼[烷],,2023-01-17
181550,trialkylaminosilane,三烷基胺基矽烷,,2023-01-17
181551,triad,三元组,,2023-01-17
181552,trial and error method,尝试错误法,,2023-01-17
181553,triacontahedron,三十面体,,2023-01-17
181554,trehalase,茧蜜糖酶,,2023-01-17
181555,triacid base; triacidic base,三元碱,,2023-01-17
181556,travertine,石灰华；钙华,,2023-01-17
181557,tray drier,盘式干燥器,,2023-01-17
181558,Trauzl's lead block test,特劳则铅铸试验,,2023-01-17
181559,trapped radical,捕获基,,2023-01-17
181560,trapping agent,捕获剂,,2023-01-17
181561,trapped magnetic flux,获陷磁通,,2023-01-17
181562,trap depth energy,阱深能量,,2023-01-17
181563,trap,阱；闸,,2023-01-17
181564,transverse strength,横强度,,2023-01-17
181565,transuranic element; transuranium element,超铀元素,,2023-01-17
181566,transudate,渗出物,,2023-01-17
181567,transposition,换位；移位,,2023-01-17
181568,transphosphorylation,转[换]磷酸化[作用],,2023-01-17
181569,transport,迁移；运输,,2023-01-17
181570,transphosphorylase,转磷酸酶,,2023-01-17
181571,transpeptidation,转肽作用,,2023-01-17
181572,transpeptidase,转肽酶,,2023-01-17
181573,transparent substance,透明物质,,2023-01-17
181574,transparent rubber,透明橡胶,,2023-01-17
181575,transparent soap,透明皂,,2023-01-17
181576,transparent paper,透明纸,,2023-01-17
181577,transparent layer,透明层,,2023-01-17
181578,transparent emulsion,透明乳液,,2023-01-17
181579,transparency {transparence},透明性；透明度,,2023-01-17
181580,transparence {transparency},透明性；透明度,,2023-01-17
181581,transmitted light,透射光,,2023-01-17
181582,transmutative reaction,蜕变反应；转变反应,,2023-01-17
181583,transmutation,蜕变；转变,,2023-01-17
181584,transmittancy {transmittance},透光率；透射比,,2023-01-17
181585,transmissivity,透射比；透射系数,,2023-01-17
181586,transmittance {transmittancy},透光率；透射比,,2023-01-17
181587,transmission grating,透射光栅,,2023-01-17
181588,transmission curve,透射曲线,,2023-01-17
181589,transmission,传送；透射,,2023-01-17
181590,transmissibility,可传性；可透性,,2023-01-17
181591,transmethylation,转[换]甲基化[作用],,2023-01-17
181592,transmethylase,转甲基酶,,2023-01-17
181593,translucent medium,半透明介质,,2023-01-17
181594,translucent rubber,半透明橡胶,,2023-01-17
181595,translucence,半透明性,,2023-01-17
181596,translational partition function,移动分配函数,,2023-01-17
181597,translational group,平移群,,2023-01-17
181598,translational lattice,平移晶格,,2023-01-17
181599,translational energy,移动能；平移能,,2023-01-17
181600,translation,移动；平移；译码,,2023-01-17
181601,transketolase,转酮醇酶,,2023-01-17
181602,transition temperature,转移温度,,2023-01-17
181603,transition state,过渡状态,,2023-01-17
181604,transition probability,跃迁机率,,2023-01-17
181605,transition point,转移点；过渡点,,2023-01-17
181606,transition metal,过渡金属,,2023-01-17
181607,transition element; transitional element,过渡元素,,2023-01-17
181608,transition curve,转移曲线,,2023-01-17
181609,transistor,电晶体,,2023-01-17
181610,transition,过渡；跃迁；转移,,2023-01-17
181611,transient equilibrium,瞬间平衡,,2023-01-17
181612,transient intermediate,瞬时中间物；瞬时中间体,,2023-01-17
181613,transhydrogenation,转氢[作用],,2023-01-17
181614,transhydrogenase,转氢酶,,2023-01-17
181615,transglycosylation,转[换]糖苷化[作用],,2023-01-17
181616,transforming principle,转换因素,,2023-01-17
181617,transglycosidase; transglycosylase,转糖苷酶,,2023-01-17
181618,transformer oil,变压器油,,2023-01-17
181619,transformer,变压器,,2023-01-17
181620,transformation series,变化系；变换系,,2023-01-17
181621,transformation,变换；变化；转变,,2023-01-17
181622,transformation constant,变化常数；变换常数,,2023-01-17
181623,transferrin; transferritin,转铁蛋白,,2023-01-17
181624,transference number; transport number,迁移数,,2023-01-17
181625,transference cell,迁移电池,,2023-01-17
181626,transfer RNA {= tRNA},转移RNA；传递RNA,,2023-01-17
181627,transfer unit,转移单元,,2023-01-17
181628,transfer pipet; transfer pipette,移液吸管,,2023-01-17
181629,transfer molding; transfer moulding,转送模制[法],,2023-01-17
181630,transfer function,转移函数,,2023-01-17
181631,transfer enzyme; transferase,转移酶,,2023-01-17
181632,transfer,转移,,2023-01-17
181633,transfer coefficient,转移系数,,2023-01-17
181634,transesterification,转[换]酯化[作用],,2023-01-17
181635,trans-elimination,反式脱去[作用]；反式消去[作用],,2023-01-17
181636,trans-effect,反式效应,,2023-01-17
181637,transduction,性状引入；转导,,2023-01-17
181638,transcurium elements,超锔元素,,2023-01-17
181639,transducer,转换器；换能器,,2023-01-17
181640,trans-configuration,反式组态,,2023-01-17
181641,trans-compound,反式化合物,,2023-01-17
181642,transannular tautomerism,跨环互变异构性；跨环互变异构现象,,2023-01-17
181643,transannular rearrangement,跨环重排[作用],,2023-01-17
181644,transannular reaction,跨环反应,,2023-01-17
181645,transannular migration,跨环迁移,,2023-01-17
181646,transannular linkage,跨环键联,,2023-01-17
181647,transannular hydrogen transfer,跨环氢转移,,2023-01-17
181648,transannular effect,跨环效应,,2023-01-17
181649,transannular bond; transannular bridge,跨环键,,2023-01-17
181650,transaminase,转胺酶,,2023-01-17
181651,transamination,胺基转移作用,,2023-01-17
181652,transalkylation,转烷化[作用],,2023-01-17
181653,transaldolase,转醛醇酶,,2023-01-17
181654,transadenylase,转腺苷酸酶,,2023-01-17
181655,trans-addition,反式加成[作用]；反式加合[作用],,2025-05-14
181656,transacylation,转[换]醯化[作用],,2023-01-17
181657,transactinide element,锕系后元素；超锕系元素,,2023-01-17
181658,transacylase,转醯酶,,2023-01-17
181659,transacetylase,转乙醯酶,,2023-01-17
181660,transacetylation,转[换]乙醯化[作用],,2023-01-17
181661,trans isomer,反式异构物,,2023-01-17
181662,tranquilizer,宁神剂,,2023-01-17
181663,training set,训练集,,2023-01-17
181664,tramp material,外来杂质；混入物,,2023-01-17
181665,tragacanth gum {gum tragacanth},紫云英树胶；黄蓍胶,,2023-01-17
181666,trailing ion,尾随离子,,2023-01-17
181667,traffic paint,交通漆,,2023-01-17
181668,traditional  superconductor {type I superconductor},传统超导体 {第一类超导体},,2023-01-17
181669,tracking accuracy,跟踪准确度,,2023-01-17
181670,track etch analysis,径迹蚀刻分析,,2023-01-17
181671,track autoradiography,径迹放射照相术,,2023-01-17
181672,track,径迹,,2023-01-17
181673,tracing paper,描图纸,,2023-01-17
181674,tracer-free,无示踪物的,,2023-01-17
181675,tracer technics,示踪剂技术,,2023-01-17
181676,tracer scale,示踪量,,2023-01-17
181677,tracer pulse chromatography,示踪脉冲层析法；示踪脉冲层析术,,2023-01-17
181678,tracer method,示踪法,,2023-01-17
181679,tracer level,痕迹量；示踪量,,2023-01-17
181680,tracer isotope  ,示踪同位素,,2023-01-17
181681,tracer laboratory {= tracer lab},放射化学实验室；示踪物实验室,,2023-01-17
181682,tracer element  ,示踪元素,,2023-01-17
181683,tracer chemistry,示踪[剂]化学,,2023-01-17
181684,tracer atom,示踪原子,,2023-01-17
181685,tracer analysis,示踪分析,,2023-01-17
181686,tracer,示踪物；曳光剂,,2023-01-17
181687,traceability,溯源性,,2023-01-17
181688,trace of impurity,痕量杂质,,2023-01-17
181689,trace pollutant,痕量污染物,,2023-01-17
181690,trace metal,痕量金属,,2023-01-17
181691,trace knock intensity,微弱爆震强度,,2023-01-17
181692,trace detection,痕量侦检,,2023-01-17
181693,trace enrichment,痕量富集,,2023-01-17
181694,trace component,痕量成分,,2023-01-17
181695,trace constituent,痕量组分,,2023-01-17
181696,trace catcher,痕量[成分]捕集剂,,2023-01-17
181697,trace analysis,痕量分析,,2023-01-17
181698,trace,痕量；痕迹,,2023-01-17
181699,toxoid,类毒素,,2023-01-17
181700,toxophore; toxophoric group,发毒团,,2023-01-17
