ID,英文名稱,中文名稱,圖片,更新日期
3230143,actinograph,自记曝光计;光能测定仪,,2017-08-08
3230144,actinometer,测光计,,2017-08-08
3230145,active radar calibrator,主动雷达校准器,,2017-08-08
3230146,active remote sensing,主动式遥感探测,,2017-08-08
3230147,active satellite,现用卫星,,2017-08-08
3230148,actual error,实际误差,,2017-08-08
3230149,adaptation level,适应水准,,2017-08-08
3230150,ADCP{=acoustic doppler current profiler},都卜勒流剖仪,,2017-08-08
3230151,addition constant,加常数,,2017-08-08
3230152,additive color mixing,加色混合,,2017-08-08
3230153,additive process,加色法,,2017-08-08
3230154,adhesive binding,胶装,,2017-08-08
3230155,adhesive tester,附著力测试仪,,2017-08-08
3230156,adit,横坑,,2017-08-08
3230157,adit planimetric map,坑道平面图,,2017-08-08
3230158,adit prospecting engineering survey,坑探工程测量,,2017-08-08
3230159,adjacent flight line,相邻航线,,2017-08-08
3230160,adjacent map,邻接图幅,,2017-08-08
3230161,adjacent model,相邻模型,,2017-08-08
3230162,adjustable eyepiece,可调目镜,,2017-08-08
3230163,adjustable legs,伸缩式脚架,,2017-08-08
3230164,adjustable mount,可调基座,,2017-08-08
3230165,adjusted angle,改正角,,2017-08-08
3230166,adjusted elevation,平差高程,,2017-08-08
3230167,adjusted position,平差位置,,2017-08-08
3230168,adjusted quantity,平差值,,2017-08-08
3230169,adjusted value,平差值,,2017-08-08
3230170,adjustment in groups,分组平差,,2017-08-08
3230171,adjustment in one case,整体平差,,2017-08-08
3230172,adjustment of astro-geodetic network,天文大地网平差,,2017-08-08
3230173,adjustment of conditional observation,条件观测平差,,2017-08-08
3230174,adjustment of correlated observation,相关观测平差,,2017-08-08
3230175,adjustment of direct observation,直接观测平差,,2017-08-08
3230176,adjustment of indirect observation,间接观测平差,,2017-08-08
3230177,adjustment of leveling circuit,水准路线平差,,2017-08-08
3230178,adjustment of observations,观测值平差,,2017-08-08
3230179,adjustment using minimal constraints,最小约制平差,,2017-08-08
3230180,administrative map,行政区划图,,2017-08-08
3230181,advance heading,导坑,,2017-08-08
3230182,aerial camera,航空摄影机,,2017-08-08
3230183,aerial camera cone,航空摄影机镜筒,,2017-08-08
3230184,aerial camera mount,航空摄影机座架,,2017-08-08
3230185,aerial cartography,航空摄影测量制图;航测制图,,2017-08-08
3230186,aerial mapping,航空摄影测量制图;航测制图,,2017-08-08
3230187,aerial mapping camera,航测制图摄影机,,2017-08-08
3230188,aerial photogrammetry,航空摄影测量,,2017-08-08
3230189,aerial photograph,航照;航空照片,,2017-08-08
3230190,aerial photograph interpretation,航照判读,,2017-08-08
3230191,aerial photograph mosaic,航空像片镶嵌图,,2017-08-08
3230192,aerial photograph reading,空照阅读,,2017-08-08
3230193,aerial photograph rectification,航空像片纠正,,2017-08-08
3230194,aerial photography,航空摄影,,2017-08-08
3230195,aerial platform,航空载台,,2017-08-08
3230196,aerial reconnaissance photography,航空侦察摄影,,2017-08-08
3230197,aerial remote sensing,航空遥感探测,,2017-08-08
3230198,aerial strip camera,航带摄影机,,2017-08-08
3230199,aerial strip photography,航带摄影,,2017-08-08
3230200,aerial surveying camera,航测摄影机,,2017-08-08
3230201,aeroleveling,空中水准测量,,2017-08-08
3230202,aeronautical chart,航空图,,2017-08-08
3230203,aerophotogrammetry,航空摄影测量学,,2017-08-08
3230204,aeropolygonometry,空中导线测量,,2017-08-08
3230205,aerotriangulation,空中三角测量,,2017-08-08
3230206,aerotriangulation adjustment,空中三角平差,,2017-08-08
3230207,affine deformation,仿射变形,,2017-08-08
3230208,affine plotting,仿射测图,,2017-08-08
3230209,affine projection,仿射投影,,2017-08-08
3230210,affine rectification,仿射纠正,,2017-08-08
3230211,affine shrinkage,仿射伸缩,,2017-08-08
3230212,affine stereoplotter,仿射立体制图仪,,2017-08-08
3230213,agonic line,零磁偏线,,2017-08-08
3230214,aground sweeping,底拖扫海,,2017-08-08
3230215,aiming error,照准误差,,2017-08-08
3230216,"aiming line, pointing line",照准线,,2017-08-08
3230217,air base,空中基线,,2017-08-08
3230218,air brush,喷笔,,2017-08-08
3230219,air speed,航速;空速,,2017-08-08
3230220,airborne gravity measurement,空载重力测量,,2017-08-08
3230221,airborne infrared scanner,空载红外线扫描仪,,2017-08-08
3230222,airborne laser sounding,空载雷射测深,,2017-08-08
3230223,airborne multispectral scanner,空载多谱段扫描仪,,2017-08-08
3230224,airborne profile recorder,空载纵断面记录仪,,2017-08-08
3230225,airborne sensor,空载遥感器,,2017-08-08
3230226,airborne sonar,空载声纳,,2017-08-08
3230227,airfield runway survey,机场跑道测量,,2017-08-08
3230228,airing paper,晾纸,,2017-08-08
3230229,airway map,航空路线图,,2017-08-08
3230230,Airy-Heiskanen gravity correction,爱黎－海斯堪宁重力改正,,2017-08-08
3230231,Airy-Heiskanen gravity reduction,爱黎－海斯堪宁重力化算,,2017-08-08
3230232,Airy's theory of isostasy,爱黎地壳均衡理论,,2017-08-08
3230233,albedo,反照率,,2017-08-08
3230234,albedometer,反照率计,,2017-08-08
3230235,Albers projection,亚尔勃斯投影,,2017-08-08
3230236,albumin process,蛋白制版法,,2017-08-08
3230237,alidade method,图解交会法,,2017-08-08
3230238,alignment correction to taped length,量距定直线改正,,2017-08-08
3230239,alignment curve,定曲线,,2017-08-08
3230240,alignment of underground center-line,地下中心线标定,,2017-08-08
3230241,alignment stake,定线桩,,2017-08-08
3230242,alignment survey,定线测量,,2017-08-08
3230243,alluvial fan,冲积扇,,2017-08-08
3230244,altazimuth,{=地平}经纬仪,,2017-08-08
3230245,alternate station method,隔站观测法,,2017-08-08
3230246,altimeter,测高计,,2017-08-08
3230247,altimetry,测高术,,2017-08-08
3230248,altitude circle,地平圈,,2017-08-08
3230249,altitude scale,高度表,,2017-08-08
3230250,altitude tints,高度表,,2017-08-08
3230251,alto-relievo map,立体图,,2017-08-08
3230252,ammonia process paper,蓝晒纸,,2017-08-08
3230253,amphitheater river terrace,剧场河阶,,2017-08-08
3230254,amplifying lens,放大透镜,,2017-08-08
3230255,amplitude,天体出没方位角,,2017-08-08
3230256,amplitude,振幅,,2017-08-08
3230257,Amsler planimeter,安氏求积仪,,2017-08-08
3230258,anaberrational reflector telescope,消像差反射望远镜,,2017-08-08
3230259,anaglyphic map,互补色立体图,,2017-08-08
3230260,anaglyphoscope,互补色眼镜,,2017-08-08
3230261,analemma,日赤纬表,,2017-08-08
3230262,anallatic center,准距点;准距中心,,2017-08-08
3230263,anallatic lens,返原透镜,,2017-08-08
3230264,anallatic telescope,返原望远镜,,2017-08-08
3230265,anallatism,消加常数;准距性,,2017-08-08
3230266,analog aerotriangulation,类比空中三角测量,,2017-08-08
3230267,analog photogrammetry,类比摄影测量,,2017-08-08
3230268,analog plotter,类比制图仪,,2017-08-08
3230269,analog stereoplotter,类比立体测图仪,,2017-08-08
3230270,analog tape,类比磁带,,2017-08-08
3230271,analog-to-digital conversion,类比至数位转换,,2017-08-08
3230272,analysis of satellite resonance,卫星共振分析,,2017-08-08
3230273,analytic mapping control point,解析图根点,,2017-08-08
3230274,analytical aerotriangulation,解析空中三角测量,,2017-08-08
3230275,analytical map,解析地图,,2017-08-08
3230276,analytical mapping,解析绘图,,2017-08-08
3230277,analytical nadir-point aerotriangulation,像底点解析空中三角测量,,2017-08-08
3230278,analytical orientation,解析定位,,2017-08-08
3230279,analytical photogrammetry,解析摄影测量学,,2017-08-08
3230280,analytical phototriangulation,解析像片三角测量,,2017-08-08
3230281,analytical radial triangulation,解析辐射三角测量,,2017-08-08
3230282,analytical rectification,解析纠正,,2017-08-08
3230283,analytical solution of motion equation,运动方程解析解,,2017-08-08
3230284,analytical stereo-plotter,解析立体绘图仪,,2017-08-08
3230285,analytical three-point resection radial triangulation,三点交会解析辐射三角测量,,2017-08-08
3230286,anastigmatic lens,消像散透镜,,2017-08-08
3230287,anastigmatlens,消像散透镜,,2017-08-08
3230288,anchor position,锚位,,2017-08-08
3230289,anchor station,锚测站,,2017-08-08
3230290,anchorage area,锚泊区,,2017-08-08
3230291,anchorage buoy,锚地浮标,,2017-08-08
3230292,anchorage-prohibited area,禁锚区,,2017-08-08
3230293,ancient map,古地图,,2017-08-08
3230294,aneroid barometer,空盒气压计，无液气压计,,2017-08-08
3230295,aneroid height control,气压高程控制,,2017-08-08
3230296,angle,角{=度},,2017-08-08
3230297,angle closing error of traverse,导线角度闭合差,,2017-08-08
3230298,"angle condition, angular condition",角条件,,2017-08-08
3230299,angle equation,角方程式,,2017-08-08
3230300,angle method of triangulation adjustment,角平差法,,2017-08-08
3230301,angle mirror,角镜,,2017-08-08
3230302,angle of aperture,孔径角,,2017-08-08
3230303,angle of crab,航偏角,,2017-08-08
3230304,angle of depression,俯角,,2017-08-08
3230305,angle of drift,漂移角,,2017-08-08
3230306,angle of elevation,仰角,,2017-08-08
3230307,angle of inclination,倾角,,2017-08-08
3230308,angle of intersection,交角,,2017-08-08
3230309,angle of obliquity,偏斜角,,2017-08-08
3230310,angle of parallax,视差角,,2017-08-08
3230311,angle of photographic coverage,摄影视场角,,2017-08-08
3230312,angle of swing,旋转角,,2017-08-08
3230313,angle of tilt,倾斜角,,2017-08-08
3230314,angle of yaw,航偏角,,2017-08-08
3230315,angle prism,角棱镜,,2017-08-08
3230316,angle to right,右旋角,,2017-08-08
3230317,angle to right traverse,右旋角导线,,2017-08-08
3230318,angular accuracy,测角准确度,,2017-08-08
3230319,angular adjustment,角平差法,,2017-08-08
3230320,angular discrepancy,角度较差,,2017-08-08
3230321,angular error,角度误差,,2017-08-08
3230322,angular error of closure,角度闭合差,,2017-08-08
3230323,angular field of view,视场角,,2017-08-08
3230324,angular intersection,角度交会,,2017-08-08
3230325,angular measurement,角度量测,,2017-08-08
3230326,angular misclosure,角度闭合差,,2017-08-08
3230327,angular momentum,角动量,,2017-08-08
3230328,angular resolving power,角分解力,,2017-08-08
3230329,angular velocity,角速度,,2017-08-08
3230330,angular vernier,测角游标,,2017-08-08
3230331,angulateration,三角三边测量,,2017-08-08
3230332,aniline ink,苯胺油墨,,2017-08-08
3230333,anilox roller,网纹墨辊,,2017-08-08
3230334,animated mapping,动画绘图,,2017-08-08
3230335,annexed leveling line,附合水准路线,,2017-08-08
3230336,annexed triangulation net,附合三角网,,2017-08-08
3230337,annotation overprint,注记套印版,,2017-08-08
3230338,annual change of magnetic variation,年磁变差,,2017-08-08
3230339,annual mean sea level,年平均海面,,2017-08-08
3230340,annual parallax,年视差,,2017-08-08
3230341,annular drainage,环状水系,,2017-08-08
3230342,anodized aluminum plate,阳极氧化铝版,,2017-08-08
3230343,anomalistic month,近日点月,,2017-08-08
3230344,anomalistic period,近日点周期,,2017-08-08
3230345,anomalistic year,近日点年,,2017-08-08
3230346,anomaly,"异常,近点角",,2017-08-08
3230347,antarctic circle,南极圈,,2017-08-08
3230348,antarctic mapping,南极绘图,,2017-08-08
3230349,antenna efficiency,天线效率,,2017-08-08
3230350,antenna gain to noise temperature ratio,天线增益与杂讯温度比,,2017-08-08
3230351,antenna height,天线高度,,2017-08-08
3230352,antenna pattern,天线场型,,2017-08-08
3230353,antenna servo system,天线伺服系统,,2017-08-08
3230354,anticlockwise reading,反时针方向读数,,2017-08-08
3230355,anti-halation layer,防光晕层,,2017-08-08
3230356,anti-offset spray,防反印喷雾,,2017-08-08
3230357,anti-static spray,防静电喷雾,,2017-08-08
3230358,apastron,远星点,,2017-08-08
3230359,aperture,孔径，光圈,,2017-08-08
3230360,aperture diaphragm,孔径光栏,,2017-08-08
3230361,aperture ratio,孔径比,,2017-08-08
3230362,aphelion,远日点,,2017-08-08
3230363,aplanatic lens,消球差透镜,,2017-08-08
3230364,aplanatic magnifier,消球差放大镜,,2017-08-08
3230365,aplanatism,消球差性,,2017-08-08
3230366,apoapsis,远吸力点,,2017-08-08
3230367,apocenter,远心点,,2017-08-08
3230368,apochromatic lens,消色差透镜,,2017-08-08
3230369,apocynthion,远月点,,2017-08-08
3230370,apogean tide,远地潮,,2017-08-08
3230371,apogee,远地点,,2017-08-08
3230372,apolune,远月点,,2017-08-08
3230373,apparent altitude,视高度,,2017-08-08
3230374,apparent declination,视赤纬,,2017-08-08
3230375,apparent error,视误差,,2017-08-08
3230376,apparent horizon,视地平，视地平线,,2017-08-08
3230377,apparent magnitude,视星等,,2017-08-08
3230378,apparent midnight,视子正,,2017-08-08
3230379,apparent noon,视午,,2017-08-08
3230380,apparent place,视位置,,2017-08-08
3230381,apparent places of fundamental stars,基本恒星视位置,,2017-08-08
3230382,apparent right ascension,视赤经,,2017-08-08
3230383,apparent shoreline,视岸线,,2017-08-08
3230384,apparent sidereal day,视恒星日,,2017-08-08
3230385,apparent sidereal time,视恒星时,,2017-08-08
3230386,apparent solar day,视太阳日,,2017-08-08
3230387,apparent solar time,"视太阳时,真太阳时",,2017-08-08
3230388,apparent sun,视太阳,,2017-08-08
3230389,apparent time,视时,,2017-08-08
3230390,applied cartography,应用地图学,,2017-08-08
3230391,approximate adjustment,近似平差,,2017-08-08
3230392,approximate altitude,近似高度,,2017-08-08
3230393,approximate contour,近似等高线,,2017-08-08
3230394,approximate relief,概略地貌,,2017-08-08
3230395,approximate solution,近似解,,2017-08-08
3230396,apsidal line,远近线,,2017-08-08
3230397,apsis,远近点,,2017-08-08
3230398,arbitrary grid,任意坐标网格,,2017-08-08
3230399,arbitrary meridian,任意轴子午线,,2017-08-08
3230400,arbitrary origin,任意原点,,2017-08-08
3230401,arbitrary projection,任意投影,,2017-08-08
3230402,arbitrary scale,任意比例尺,,2017-08-08
3230403,arc correction to pendulum period,摆幅周期弧改正,,2017-08-08
3230404,arc definition,弧定义,,2017-08-08
3230405,arc lamp,弧光灯,,2017-08-08
3230406,arc measurement,弧度量测,,2017-08-08
3230407,arc of visibility,能见弧区,,2017-08-08
3230408,arc triangulation,弧形三角测量,,2017-08-08
3230409,archaeological photogrammetry,考古摄影测量,,2017-08-08
3230410,archipelagic baselines,群岛基线,,2017-08-08
3230411,architectural engineering survey,建筑工程测量,,2017-08-08
3230412,architectural photogrammetry,建筑摄影测量,,2017-08-08
3230413,arc-second,弧秒,,2017-08-08
3230414,arc-sine correction,弧弦改正,,2017-08-08
3230415,arctic circle,北极圈,,2017-08-08
3230416,area leveling,面水准测量,,2017-08-08
3230417,area measurement,面积量测,,2017-08-08
3230418,area symbol,面{=状}符号,,2017-08-08
3230419,argentometer,测银比重计,,2017-08-08
3230420,arrangement of curve,曲线测设,,2017-08-08
3230421,array camera,阵列相机,,2017-08-08
3230422,art paper,铜版纸,,2017-08-08
3230423,artificial horizon,假地平，虚拟地平,,2017-08-08
3230424,artificial marked point,人工标志点,,2017-08-08
3230425,artificial point,人工标志点,,2017-08-08
3230426,artificial satellite,人造卫星,,2017-08-08
3230427,artificial target,人造标,,2017-08-08
3230428,artillery survey,砲兵测量,,2017-08-08
3230429,as-built measurement,检校量测,,2017-08-08
3230430,ascending node,升交点,,2017-08-08
3230431,aspheric lens,非球面透镜,,2017-08-08
3230432,assumed coordinate system,假定坐标系,,2017-08-08
3230433,assumed plane coordinates,假定平面坐标,,2017-08-08
3230434,assumed vertical datum,假定高程基点,,2017-08-08
3230435,asthenosphere,软流圈,,2017-08-08
3230436,astigmatism,像散,,2017-08-08
3230437,astrodynamics,天文动力学,,2017-08-08
3230438,astrogeodetic coordinate system,天文大地坐标系,,2017-08-08
3230439,astrogeodetic datum,天文大地基准,,2017-08-08
3230440,astrogeodetic deflection of the vertical,天文大地垂线偏差,,2017-08-08
3230441,astrogeodetic network,天文大地网,,2017-08-08
3230442,astrogeodetic point,天文大地点，天文点,,2017-08-08
3230443,astrograph,天体相机,,2017-08-08
3230444,astrography,天体摄影学,,2017-08-08
3230445,astro-gravimetric leveling,天文重力水准测量,,2017-08-08
3230446,astrolabe,等高仪,,2017-08-08
3230447,astrometry,天文测量学,,2017-08-08
3230448,astro-navigation,天文航海,,2017-08-08
3230449,astronomic coordinate system,天文坐标系,,2017-08-08
3230450,astronomic coordinates,天文坐标,,2017-08-08
3230451,astronomic equator,天文赤道,,2017-08-08
3230452,astronomic meridian,天文子午线,,2017-08-08
3230453,astronomic observation,天文观测,,2017-08-08
3230454,astronomic parallel,天文纬圈,,2017-08-08
3230455,astronomic position,天文位置,,2017-08-08
3230456,astronomic traverse,天文导线测量,,2017-08-08
3230457,astronomic year,天文年,,2017-08-08
3230458,astronomical almanac,天文年历,,2017-08-08
3230459,astronomical altitude,天文高度,,2017-08-08
3230460,astronomical azimuth,天文方位角,,2017-08-08
3230461,astronomical clock,天文钟,,2017-08-08
3230462,astronomical constants,天文常数,,2017-08-08
3230463,astronomical date,天文日期,,2017-08-08
3230464,astronomical day,天文日,,2017-08-08
3230465,astronomical ephemeris,天文年历，天文星历,,2017-08-08
3230466,astronomical latitude,天文纬度,,2017-08-08
3230467,astronomical leveling,天文水准测量,,2017-08-08
3230468,astronomical longitude,天文经度,,2017-08-08
3230469,astronomical meridian plane,天文子午面,,2017-08-08
3230470,astronomical orientation,天文定向,,2017-08-08
3230471,astronomical point,天文点,,2017-08-08
3230472,astronomical positioning system,天文定位系统,,2017-08-08
3230473,astronomical refraction,蒙气差，天文折射,,2017-08-08
3230474,astronomical theodolite,天文经纬仪,,2017-08-08
3230475,astronomical tide,天文潮,,2017-08-08
3230476,astronomical tide constituents,天文潮因子，天文分潮,,2017-08-08
3230477,astronomical time,天文时,,2017-08-08
3230478,astronomical transit,子午仪,,2017-08-08
3230479,astronomical traverse,天文导线测量,,2017-08-08
3230480,astronomical triangle,天文三角形,,2017-08-08
3230481,astronomical unit,天文单位,,2017-08-08
3230482,astronomy,天文学,,2017-08-08
3230483,astrophotometry,天体测光学,,2017-08-08
3230484,astrophysics,天文物理学,,2017-08-08
3230485,astrospectroscopy,天体分光学,,2017-08-08
3230486,atlas,地图集,,2017-08-08
3230487,atmosphere zenith delay,大地天顶延迟,,2017-08-08
3230488,atmospheric correction,大气效应校正，大气改正,,2017-08-08
3230489,atmospheric drag,大气阻力,,2017-08-08
3230490,atmospheric drag perturbation,大气阻力摄动,,2017-08-08
3230491,atmospheric noise,大气杂讯,,2017-08-08
3230492,atmospheric refraction,大气折光,,2017-08-08
3230493,atmospheric transmissivity,大气透射率,,2017-08-08
3230494,atmospheric window,大气窗,,2017-08-08
3230495,atomic clock,原子钟,,2017-08-08
3230496,atomic second,原子秒,,2017-08-08
3230497,atomic time,原子时,,2017-08-08
3230498,attitude,姿态,,2017-08-08
3230499,attitude control system,姿态控制系统,,2017-08-08
3230500,attitude parameter,姿态参数,,2017-08-08
3230501,attribute data,属性资料,,2017-08-08
3230502,auto collimator,光轴自动检定仪,,2017-08-08
3230503,autocollimating eyepiece,自动视准目镜,,2017-08-08
3230504,autocollimating telescope,自动视准望远镜,,2017-08-08
3230505,autocollimation,自动视准,,2017-08-08
3230506,auto-dodge,自动调光,,2017-08-08
3230507,autofocus mechanism,自动调焦装置,,2017-08-08
3230508,autofocus rectifier,自动调焦纠正仪,,2017-08-08
3230509,automated cartographic system,自动地图系统,,2017-08-08
3230510,automated cartography,自动化地图学,,2017-08-08
3230511,automated cartography software,自动地图软体,,2017-08-08
3230512,automated coordinate digitizer,自动坐标数化板,,2017-08-08
3230513,automated mapping,自动绘图,,2017-08-08
3230514,automated plotter,自动绘图仪,,2017-08-08
3230515,automated stereoplotter,自动立体制图仪,,2017-08-08
3230516,automatic cartography,自动地图学,,2017-08-08
3230517,automatic coordinate plotter,自动坐标展点仪,,2017-08-08
3230518,automatic coordinatograph,自动坐标展点仪,,2017-08-08
3230519,automatic correlation,自动关联,,2017-08-08
3230520,automatic correlator,自动关联器,,2017-08-08
3230521,automatic exposure timer,自动曝光定时器,,2017-08-08
3230522,automatic feeder,自动给纸器,,2017-08-08
3230523,automatic film advanced mechanism,自动送片装置,,2017-08-08
3230524,automatic floating station,自记浮台,,2017-08-08
3230525,automatic focusing,自动调焦,,2017-08-08
3230526,automatic gauge,自记水位计,,2017-08-08
3230527,automatic hydrographic survey system,水深测量自动化系统,,2017-08-08
3230528,automatic image correlator,自动影像关联器,,2017-08-08
3230529,automatic level,自动水准仪,,2017-08-08
3230530,automatic parallax detection,视差自动侦测,,2017-08-08
3230531,automatic plotting,自动绘图,,2017-08-08
3230532,automatic rectifier,自动纠正仪,,2017-08-08
3230533,automatic tacheometer,自化视距仪,,2017-08-08
3230534,automatic tide gauge,自动验潮仪,,2017-08-08
3230535,automatic tracking,自动追踪,,2017-08-08
3230536,automatic triangulation,自动空中三角测量,,2017-08-08
3230537,automatic vanishing point control,遁点自动控制器,,2017-08-08
3230538,automatic vertical index,自动垂直度盘指标,,2017-08-08
3230539,automatic water gauge,自记水位计,,2017-08-08
3230540,automatic zero-point correction,自动归零,,2017-08-08
3230541,automobile map,公路图,,2017-08-08
3230542,autoscreen film,自成网目软片,,2017-08-08
3230543,autumnal equinoctial tide,秋分大潮,,2017-08-08
3230544,autumnal equinox,秋分点,,2017-08-08
3230545,auxiliary guide meridian,辅助子午线,,2017-08-08
3230546,auxiliary level,辅助水准器,,2017-08-08
3230547,auxiliary reflector,辅助反光镜,,2017-08-08
3230548,auxiliary stake,副桩,,2017-08-08
3230549,auxiliary standard parallel,辅助标准纬线,,2017-08-08
3230550,auxiliary station,辅助测站；副点,,2017-08-08
3230551,auxiliary telescope,辅助望远镜,,2017-08-08
3230552,average end area method,平均端面积计算法,,2017-08-08
3230553,average error,平均误差,,2017-08-08
3230554,axial color aberration,轴向色差,,2017-08-08
3230555,axial lateral observation,侧方交会观测,,2017-08-08
3230556,axis of abscissas,横坐标轴,,2017-08-08
3230557,axis of camera,摄影机轴,,2017-08-08
3230558,axis of channel,航道轴线,,2017-08-08
3230559,axis of ordinates,纵坐标轴,,2017-08-08
3230560,axometer,测轴计,,2017-08-08
3230561,azimuth angle,方位角,,2017-08-08
3230562,azimuth direction,方位方向,,2017-08-08
3230563,azimuth distance positioning system,极坐标定位系统,,2017-08-08
3230564,azimuth equation,方位角方程式,,2017-08-08
3230565,azimuth error,方位角误差,,2017-08-08
3230566,azimuth method,方位角法,,2017-08-08
3230567,azimuth of photograph,像片方位角,,2017-08-08
3230568,azimuth star,方位星,,2017-08-08
3230569,azimuth table,方位角表,,2017-08-08
3230570,azimuth traverse,方位角导线,,2017-08-08
3230571,azimuthal equal-area projection,等积方位投影；方位等积投影,,2017-08-08
3230572,azimuthal equidistant projection,等距方位投影；方位等距投影,,2017-08-08
3230573,azimuthal projection,方位投影,,2017-08-08
3230574,back azimuth,反方位角,,2017-08-08
3230575,back bearing,反方向角,,2017-08-08
3230576,back focal point,后焦点,,2017-08-08
3230577,backing frame,装片框,,2017-08-08
3230578,backshore,后滨,,2017-08-08
3230579,backsight,后视；反觇,,2017-08-08
3230580,backsight method,后视法,,2017-08-08
3230581,balancing,配赋,,2017-08-08
3230582,ball and socket joint,球窝关节,,2017-08-08
3230583,ball socket base,球窝基座,,2017-08-08
3230584,ballistic camera,弹道摄影机,,2017-08-08
3230585,ballistic photogrammetry,弹道摄影测量,,2017-08-08
3230586,bamboo tape,竹{=卷}尺,,2017-08-08
3230587,band spectrum,带光谱,,2017-08-08
3230588,bandpass filter,带通滤波器,,2017-08-08
3230589,band-pass filter,带通滤波器,,2017-08-08
3230590,band-stop filter,带拒滤波器；带止滤波器,,2017-08-08
3230591,bandwidth,频宽；带宽,,2017-08-08
3230592,bank slope,路堤边坡,,2017-08-08
3230593,bank survey,堤岸测量,,2017-08-08
3230594,bar buoy,沙洲浮标,,2017-08-08
3230595,bar check,测深校正板检校,,2017-08-08
3230596,bar code,条码,,2017-08-08
3230597,bar code rod,条码尺,,2017-08-08
3230598,bar sweeping,横杆扫海,,2017-08-08
3230599,bare rock,明礁,,2017-08-08
3230600,barograph,自动气压记录器,,2017-08-08
3230601,barometer scale,气压计刻度,,2017-08-08
3230602,barometric altimeter,气压测高计,,2017-08-08
3230603,barometric elevation,气压高程,,2017-08-08
3230604,barometric gradient,气压梯度,,2017-08-08
3230605,barometric hypsometry,沸点气压测高法,,2017-08-08
3230606,barometric leveling,气压高程测量,,2017-08-08
3230607,barometric pressure sensor,气压感测器,,2017-08-08
3230608,Barr ＆ Stroud double image coincidence range finder,巴斯特双像符合测距仪,,2017-08-08
3230609,barrage,拦河堰；拦河坝,,2017-08-08
3230610,barycenter,重心,,2017-08-08
3230611,barycentric coordinate system,重心坐标系统,,2017-08-08
3230612,barycentric coordinates,重心坐标,,2017-08-08
3230613,barye,微巴,,2017-08-08
3230614,basal coplane,像对共面{=条件},,2017-08-08
3230615,basal orientation,基线定位,,2017-08-08
