ID,英文名稱,中文名稱,圖片,更新日期
3645544,acceptance-rejection algorithm,接受-拒绝演算法,nan,2019-01-10
3645545,access time,故障诊断时间；可接近时间,nan,2019-01-10
3645546,accessibility,故障诊断性；可接近性,nan,2019-01-10
3645547,accessible boundary point,可达界限点；可达边界点,nan,2019-01-10
3645548,accessible point,可达点,nan,2019-01-10
3645549,accident insurance,伤害保险,nan,2019-01-10
3645550,accident proneness,意外倾向,nan,2019-01-10
3645551,accident rate,肇事率,nan,2019-01-10
3645552,accident statistics,事故统计,nan,2019-01-10
3645553,accidental error,偶然误差,nan,2019-01-10
3645554,accidental fluctuation,偶然波动,nan,2019-01-10
3645555,accidental movement,偶然移动,nan,2019-01-10
3645556,accidental variation,偶然变异,nan,2019-01-10
3645557,accidentally empty cell,偶发空格,nan,2019-01-10
3645558,accommodation and food service activities - ISIC,住宿及餐饮业,nan,2019-01-10
3645559,accounting firm service survey,会计师事务所服务业调查,nan,2019-01-10
3645560,accounts of national income,国民所得帐；国民所得会计帐,nan,2019-01-10
3645561,accrual rate,应计率,nan,2019-01-10
3645562,accumulated deviation,累积离差,nan,2019-01-10
3645563,accumulated frequency,累积次数,nan,2019-01-10
3645564,accumulated process,累积过程,nan,2019-01-10
3645565,accuracy,准确度；准确性,nan,2019-01-10
3645566,accuracy of estimation,估计准确度,nan,2019-01-10
3645567,ACE model,ACE模型,nan,2019-01-10
3645569,ACORN,住宅区分类,nan,2019-01-10
3645570,acquiescence bias,默许偏误,nan,2019-01-10
3645571,acquisition cost,取得成本,nan,2019-01-10
3645572,action,行动,nan,2019-01-10
3645573,action lines,行动线,nan,2019-01-10
3645574,action space,行动空间,nan,2019-01-10
3645575,active control equivalence study,现存对照相等性研究,nan,2019-01-10
3645576,active control trial,现存对照试验,nan,2019-01-10
3645577,active life expectancy (ALE),平均健康余命,nan,2019-01-10
3645578,active standby,主动备用；主动备便,nan,2019-01-10
3645579,activities of daily living scale (ADLS),日常生活活动功能量表,nan,2019-01-10
3645580,actual frequency,实际次数,nan,2019-01-10
3645581,actual number,实际数,nan,2019-01-10
3645582,actual value,实际值,nan,2019-01-10
3645583,actuarial estimator,精算估计量,nan,2019-01-10
3645584,actuarial statistics,精算统计（学）,nan,2019-01-10
3645585,actuary,保险精算师,nan,2019-01-10
3645586,ad hoc test,特定检定,nan,2019-01-10
3645587,adaptability,适应性,nan,2019-01-10
3645588,adaptive cluster sampling,适应性集体抽样,nan,2019-01-10
3645589,adaptive control,适应性控制,nan,2019-01-10
3645590,adaptive design,适应性设计；调整设计,nan,2019-01-10
3645591,adaptive estimation,适应性估计,nan,2019-01-10
3645592,adaptive estimator,适应性估计量,nan,2019-01-10
3645593,adaptive inference,适应性推论,nan,2019-01-10
3645594,adaptive kernel estimation,适应核估计量,nan,2019-01-10
3645595,adaptive lasso,适应性最小绝对紧缩与选择算子,nan,2019-01-10
3645596,adaptive M-estimator,适应性M型估计量,nan,2019-01-10
3645597,adaptive method,适应性法,nan,2019-01-10
3645598,adaptive method of treatment assignment,处理指派适应性法；处理指派调整法,nan,2019-01-10
3645600,adaptive optimization,适应性最适化,nan,2019-01-10
3645601,adaptive quality control,适应性品质管制,nan,2019-01-10
3645602,adaptive regression,适应回归,nan,2019-01-10
3645603,adaptive rejection sampling,适应性弃却抽样,nan,2019-01-10
3645604,adaptive R-estimator,适应性R型估计量,nan,2019-01-10
3645605,adaptive sampling,适应性抽样,nan,2019-01-10
3645606,adaptive sampling design,适应性抽样设计,nan,2019-01-10
3645607,adaptive value,适应性值,nan,2019-01-10
3645608,adaptively trimmed mean,适应性截尾平均数,nan,2019-01-10
3645609,added variable plot,加变数图,nan,2019-01-10
3645610,addition of life length,累积寿命期,nan,2019-01-10
3645611,addition rule for probabilities,机率加法规则,nan,2019-01-10
3645614,additive clustering model,可加性丛聚模型,nan,2019-01-10
3645615,additive effect,可加性效应,nan,2019-01-10
3645616,additive function,可加性函数,nan,2019-01-10
3645617,additive genetic variance,可加性遗传变异数,nan,2019-01-10
3645618,additive hazards model,相加风险模型,nan,2019-01-10
3645619,additive model,相加模型,nan,2019-01-10
3645620,additive operation,加法运算,nan,2019-01-10
3645621,additive outlier,可加性离群值,nan,2019-01-10
3645622,additive process,可加性过程,nan,2019-01-10
3645623,additive property,可加性,nan,2019-01-10
3645624,additive property of chi-square,卡方可加性,nan,2019-01-10
3645625,additive property of χ²,卡方可加性,nan,2019-01-10
3645626,additive theorem,可加性定理,nan,2019-01-10
3645627,additive tree,可加性树,nan,2019-01-10
3645628,additive two-way layout,可加性双因子配置；可加性双向配置,nan,2019-01-10
3645629,additivity,可加性,nan,2019-01-10
3645630,additivity test,可加性检定,nan,2019-01-10
3645631,adequate subset,适当子集,nan,2019-01-10
3645632,Adès distribution,Adès分布,nan,2019-01-10
3645633,adherent probabilities,附著机率,nan,2019-01-10
3645634,adjacency matrix,相邻矩阵,nan,2019-01-10
3645635,adjoint matrix,伴随矩阵,nan,2019-01-10
3645636,adjusted average,调整平均数,nan,2019-01-10
3645637,adjusted coefficient of determination,调整判定系数,nan,2019-01-10
3645638,adjusted correlation matrix,调整相关矩阵,nan,2019-01-10
3645639,adjusted mean,调整平均数,nan,2019-01-10
3645640,adjusted profile likelihood,调整剖面概度,nan,2019-01-10
3645641,adjusted treatment means,调整处理平均值,nan,2019-01-10
3645642,adjusted value,调整值,nan,2019-01-10
3645643,adjusting for baseline,基准校正,nan,2019-01-10
3645644,adjustment factor,调整因子,nan,2019-01-10
3645645,adjustment of chain relatives,链比的调整,nan,2019-01-10
3645646,administrative database,行政管理资料库,nan,2019-01-10
3645647,administrative execution statistics,行政执行统计,nan,2019-01-10
3645648,admissibility,可容性,nan,2019-01-10
3645649,admissibility of Bayes estimator,贝氏估计量的可容性,nan,2019-01-10
3645650,admissible decision function,可容决策函数,nan,2019-01-10
3645651,admissible decision rule,可容决策规则,nan,2019-01-10
3645652,admissible design,可容设计,nan,2019-01-10
3645653,admissible estimator,可容估计量,nan,2019-01-10
3645654,admissible hypothesis,可容假设,nan,2019-01-10
3645655,admissible numbers,可容数,nan,2019-01-10
3645656,admissible region,可容区域,nan,2019-01-10
3645657,admissible strategy,可容策略,nan,2019-01-10
3645658,admissible test,可容检定,nan,2019-01-10
3645659,admixture in human populations,混合人类族群,nan,2019-01-10
3645660,adopted value,采用值,nan,2019-01-10
3645661,adoption study,收养研究,nan,2019-01-10
3645662,adverse event,不良事件,nan,2019-01-10
3645663,adverse selection,反向选择,nan,2019-01-10
3645664,aetiological fraction,病因比例；可属性风险；可归因风险,nan,2019-01-10
3645665,affiliate,分公司,nan,2019-01-10
3645666,affine invariance,仿射不变性,nan,2019-01-10
3645667,affine transformation,仿射变换,nan,2019-01-10
3645668,affine α-resolvability,仿射阿尔法(α)可分解性,nan,2019-01-10
3645669,affinity,仿射性,nan,2019-01-10
3645670,age composition,年龄构成,nan,2019-01-10
3645671,age distribution,年龄分布,nan,2019-01-10
3645672,age group,年龄组,nan,2019-01-10
3645673,age heaping,年龄聚集,nan,2019-01-10
3645674,age-adjusted rate,年龄调整率,nan,2019-01-10
3645675,aged-child ratio,老年幼年比,nan,2019-01-10
3645676,age-dependent birth and death process,年龄相依生死过程,nan,2019-01-10
3645677,age-dependent branching process,年龄相依分支过程,nan,2019-01-10
3645678,age-period-cohort effects,年龄-年代-世代效应,nan,2019-01-10
3645679,age-period-cohort model,年龄-年代-世代模型,nan,2019-01-10
3645680,age-related reference ranges,年龄相关参考范围,nan,2019-01-10
3645681,age-sex specific death rate,年龄性别死亡率,nan,2019-01-10
3645682,age-sex-adjusted rate,年龄性别调整率,nan,2019-01-10
3645683,age-specific death rate,年龄别死亡率,nan,2019-01-10
3645684,age-specific failure rate,年龄别风险率,nan,2019-01-10
3645685,age-specific fertility rate,年龄别生育率,nan,2019-01-10
3645686,age-specific incidence rate,年龄别疾病发生率,nan,2019-01-10
3645687,age-specific mortality rate,年龄别死亡率,nan,2019-01-10
3645688,age-specific rate,年龄别率,nan,2019-01-10
3645689,agglomerative hierarchical clustering method,聚合式层次丛聚法,nan,2019-01-10
3645690,aggregate,总合；综合,nan,2019-01-10
3645691,aggregate index number,综合指数,nan,2019-01-10
3645692,aggregate market value,总市值,nan,2019-01-10
3645693,aggregate par value,总面值,nan,2019-01-10
3645694,aggregate resource supply and demand forecasts,总资源供需估测,nan,2019-01-10
3645696,aggregate-value method of weighting,总值加权法,nan,2019-01-10
3645697,aggregation,总合；综合；聚集,nan,2019-01-10
3645698,aggregative cluster analysis,综合丛聚分析,nan,2019-01-10
3645699,aggregative index,综合指数,nan,2019-01-10
3645700,aggregative model,总合模型,nan,2019-01-10
3645701,aging distribution,老化分布；高龄化分布,nan,2019-01-10
3645702,aging index,老化指数；高龄化指数,nan,2019-01-10
3645703,aging process,老化过程；高龄化过程,nan,2019-01-10
3645704,agreement,一致性,nan,2019-01-10
3645705,Agresti's α,Agresti阿尔法(α),nan,2019-01-10
3645706,agricultural disaster statistics,农业灾害统计,nan,2019-01-10
3645707,agricultural land productivity index,农业土地生产力指数,nan,2019-01-10
3645708,agricultural prices at farm gate,农产品产地价格,nan,2019-01-10
3645709,agricultural production index,农业生产指数,nan,2019-01-10
3645710,agricultural production statistics,农业生产统计,nan,2019-01-10
3645711,agricultural status survey,农情调查,nan,2019-01-10
3645712,agriculture census,农业普查,nan,2019-01-10
3645713,agriculture population,农业人口,nan,2019-01-10
3645714,"agriculture, forestry, fishing and animal husbandry - ISIC",农林渔牧业,nan,2019-01-10
3645715,"agriculture, forestry, fishing, and animal husbandry census",农林渔牧业普查,nan,2019-01-10
3645716,"agriculture, forestry, fishing, and animal husbandry statistics",农林渔牧业统计,nan,2019-01-10
3645717,agronomy trial,农艺试验,nan,2019-01-10
3645718,Aickin's measure of agreement,Aickin一致性量数,nan,2019-01-10
3645720,aimed precision,标的精度,nan,2019-01-10
3645721,air quality index (AQI),空气品质指标,nan,2019-01-10
3645722,air quality monitor and pollution control statistics,空气品质监测及污染防制统计,nan,2019-01-10
3645724,air transport statistics,航空统计,nan,2019-01-10
3645725,airborne service statistics,空中勤务统计,nan,2019-01-10
3645726,Aitchison distribution,Aitchison分布,nan,2019-01-10
3645727,Aitken estimator,Aitken估计量,nan,2019-01-10
3645729,Ajne's test,Ajne检定,nan,2019-01-10
3645730,Akaike's information criterion (AIC),赤池讯息准则,nan,2019-01-10
3645731,aleatory variable,随机变数,nan,2019-01-10
3645732,algorithm,演算法,nan,2019-01-10
3645733,alias,别名,nan,2019-01-10
3645735,aliasing,混叠,nan,2019-01-10
3645736,alienation,不相关,nan,2019-01-10
3645737,alienation coefficient,不相关系数,nan,2019-01-10
3645738,alignment chart,列线图,nan,2019-01-10
3645739,all possible comparisons (APC),所有可能比较,nan,2019-01-10
3645740,all possible regression,所有可能回归法,nan,2019-01-10
3645741,all subsets regression,所有子集回归,nan,2019-01-10
3645742,allele,等位基因；对偶基因,nan,2019-01-10
3645743,allocation,配置,nan,2019-01-10
3645744,allocation of a sample,样本配置,nan,2019-01-10
3645745,allocation of reliability,可靠度配置,nan,2019-01-10
3645746,allocation ratio,配置比例,nan,2019-01-10
3645747,allocation rule,配置规则,nan,2019-01-10
3645749,allokurtic curre,异峰度曲线,nan,2019-01-10
3645750,allometric growth,异速生长,nan,2019-01-10
3645751,allometry,异速生长,nan,2019-01-10
3645752,allowable defects,可允许缺点,nan,2019-01-10
3645753,all-possible-subsets regression,所有可能子集回归,nan,2019-01-10
3645754,Almon lag technique,Almon落阶技术,nan,2019-01-10
3645755,almost admissible decision function,几乎可容决策函数,nan,2019-01-10
3645757,almost certain convergence,几乎到处收敛,nan,2019-01-10
3645759,almost equivariance,几乎等变异数,nan,2019-01-10
3645761,almost everywhere convergence,几乎到处收敛,nan,2019-01-10
3645762,almost stationary,几乎平稳,nan,2019-01-10
3645763,almost sure convergence,几乎到处收敛,nan,2019-01-10
3645765,alpha error,阿尔法(α)误差；第一型误差,nan,2019-01-10
3645766,alpha factoring,阿尔法(α)因子分析法,nan,2019-01-10
3645767,alpha index,阿尔法(α)指数,nan,2019-01-10
3645768,alpha resolvability,阿尔法(α)可分解性,nan,2019-01-10
3645769,alpha spending function,阿尔法(α)耗费函数,nan,2019-01-10
3645773,alphabet,字母；字母表,nan,2019-01-10
3645774,Alshuler's estimator,Alshuler估计量,nan,2019-01-10
3645775,Alter periodiagram,Alter周期图,nan,2019-01-10
3645776,alternate allocation,交替配置,nan,2019-01-10
3645777,alternating conditional expectation (ACE),交替条件期望值,nan,2019-01-10
3645779,alternating least squares,交替最小平方,nan,2019-01-10
3645780,alternating logistic regression,交替逻辑式回归,nan,2019-01-10
3645781,alternating process,交替过程,nan,2019-01-10
3645782,alternating renewal process,交替更新过程,nan,2019-01-10
3645783,alternative hypothesis,对立假设,nan,2019-01-10
3645784,Aly's statistic,Aly统计量,nan,2019-01-10
3645785,Amersham model,Amersham模型,nan,2019-01-10
3645786,among class variation,组间变异,nan,2019-01-10
3645787,amount of information,资讯量,nan,2019-01-10
3645788,amount of inspection,检验量,nan,2019-01-10
3645789,amplitude,幅度,nan,2019-01-10
3645790,amplitude gain,振幅增益,nan,2019-01-10
3645791,amplitude ratio,幅比,nan,2019-01-10
3645792,analogue computer,类比计算机,nan,2019-01-10
3645793,analogy,类比,nan,2019-01-10
3645794,analysis as-randomized,依随机化分析法,nan,2019-01-10
3645795,analysis chart,分析图,nan,2019-01-10
3645796,analysis of attribute data,属性资料分析,nan,2019-01-10
3645797,analysis of correlation,相关分析,nan,2019-01-10
3645798,analysis of covariance (ANCOVA),共变异分析,nan,2019-01-10
3645801,analysis of dispersion,离散分析,nan,2019-01-10
3645802,analysis of means,平均数分析,nan,2019-01-10
3645803,analysis of uncertainty,不确定性分析,nan,2019-01-10
3645804,analysis of variability,变异性分析,nan,2019-01-10
3645805,analysis of variance (ANOVA),变异数分析,nan,2019-01-10
3645809,analytic epidemiology,分析流行病学,nan,2019-01-10
3645810,analytic regression,解析回归,nan,2019-01-10
3645811,analytic survey,解析调查,nan,2019-01-10
3645812,analytic trend,分析趋势,nan,2019-01-10
3645813,analytical error,分析误差,nan,2019-01-10
3645814,analytical table,分析表,nan,2019-01-10
3645815,ancillarity,辅助,nan,2019-01-10
3645816,ancillarity likelihood,辅助概度；辅助概似,nan,2019-01-10
3645817,ancillary estimator,辅助估计量,nan,2019-01-10
3645818,ancillary information,辅助讯息,nan,2019-01-10
3645819,ancillary statistic,辅助统计量,nan,2019-01-10
3645821,Andersen-Gill model,Andersen-Gill模型,nan,2019-01-10
3645822,Anderson-Darling statistic,Anderson-Darling统计量,nan,2019-01-10
3645823,Anderson-Darling test,Anderson-Darling检定,nan,2019-01-10
3645824,Anderson-Hsiao estimator,Anderson-Hsiao估计量,nan,2019-01-10
3645825,Anderson's classification statistic,Anderson分类统计量,nan,2019-01-10
3645826,Andrews' Fourier-type plot,Andrews的Fourier型点图,nan,2019-01-10
3645827,Andrews' plot,Andrews点图,nan,2019-01-10
3645828,angle count method,角度计数法,nan,2019-01-10
3645829,angler survey,钓鱼者调查,nan,2019-01-10
3645830,angular histogram,角直方图,nan,2019-01-10
3645831,angular transformation,角变换,nan,2019-01-10
3645832,angular uniform distribution,角度均匀分布,nan,2019-01-10
3645833,angular variable,角变数,nan,2019-01-10
3645834,animal and plant health inspection and quarantine statistics,动植物防疫检疫统计,nan,2019-01-10
3645835,animal husbandary industry survey,畜牧类农情调查,nan,2019-01-10
3645836,animal husbandry production statistics,畜牧生产统计,nan,2019-01-10
3645837,anisotropic distribution,异类分布,nan,2019-01-10
3645838,annealing algorithm,退火演算法,nan,2019-01-10
3645839,annual block maximum method,年集区最大法,nan,2019-01-10
3645840,annual decrement,年减量,nan,2019-01-10
3645841,annual increment,年增量,nan,2019-01-10
3645842,annual maximum method,年最大法,nan,2019-01-10
3645843,annual rate of total increase,年总增加率,nan,2019-01-10
3645844,annual receipts and outlays,岁入与岁出,nan,2019-01-10
3645845,annuity,年金,nan,2019-01-10
3645847,Anosov's theorem,Anosov定理,nan,2019-01-10
3645849,ANOVA table,变异数分析表,nan,2019-01-10
3645850,Ansari-Bradley dispersion test,Ansari-Bradley离散检定,nan,2019-01-10
3645851,Ansari-Bradley test,Ansari-Bradley检定,nan,2019-01-10
3645852,Anscombe residual,Anscombe残差,nan,2019-01-10
3645853,ant algorithm,蚂蚁演算法,nan,2019-01-10
3645854,antagonism, 拮抗作用,nan,2019-01-10
3645855,ante-dependence model,前期相依模型,nan,2019-01-10
3645856,anthropometry,人体测量学,nan,2019-01-10
3645857,antidependence model,反相依性模型,nan,2019-01-10
3645858,antimode,反众数；U型分布,nan,2019-01-10
3645859,anti-rank,反秩,nan,2019-01-10
3645860,antiseries,倒数数列；反数列,nan,2019-01-10
3645861,antithetic transforms,对偶变换,nan,2019-01-10
3645862,antithetic variables,对偶变数,nan,2019-01-10
3645864,antitonic regression function,反向回归函数；逆序回归函数,nan,2019-01-10
3645865,A-optimal design,A型最佳设计,nan,2019-01-10
3645866,A-optimal discrete design,A型最佳离散型设计,nan,2019-01-10
3645869,aperiodic state,非周期状态,nan,2019-01-10
3645870,apparent error rate,表显误差率,nan,2019-01-10
3645871,applied statistics,应用统计（学）,nan,2019-01-10
3645872,appraisal cost,鉴定成本；评估成本,nan,2019-01-10
3645873,appraisal of quality,品质评估,nan,2019-01-10
3645874,appraisal system,评估制度,nan,2019-01-10
3645875,approximate bootstrap confidence (ABC) method,近似自助重抽信赖区间法,nan,2019-01-10
3645876,approximate degrees of freedom,近似自由度,nan,2019-01-10
3645877,approximate error,近似误差,nan,2019-01-10
3645878,approximate F-distribution,近似F分布,nan,2019-01-10
3645879,approximate normality,近似常态性,nan,2019-01-10
3645880,approximate theory of experimental designs,实验设计的近似理论,nan,2019-01-10
3645881,approximate variance,近似变异数,nan,2019-01-10
3645882,approximation,近似；逼近,nan,2019-01-10
3645883,approximation error,近似误差,nan,2019-01-10
3645884,approximation theory,逼近理论,nan,2019-01-10
3645887,Aranda-Ordaz model,Aranda-Ordaz模型,nan,2019-01-10
3645888,Aranda-Ordaz transformation,Aranda-Ordaz变换,nan,2019-01-10
3645889,arbitrariness,任意性,nan,2019-01-10
3645890,arbitrary origin,任意选定原点,nan,2019-01-10
3645891,arbitrary scale,任意选定尺度,nan,2019-01-10
3645892,arc sine distribution,反正弦分布,nan,2019-01-10
3645893,arc sine law,反正弦律,nan,2019-01-10
3645894,arc sine transformation,反正弦变换,nan,2019-01-10
3645896,archetypal analysis,原型分析,nan,2019-01-10
3645898,area bar chart,地区长条图,nan,2019-01-10
3645899,area chart,地区图,nan,2019-01-10
3645900,area comparability factor,地区比较因子,nan,2019-01-10
3645901,area diagram,地区图解,nan,2019-01-10
3645902,area graph,地区图,nan,2019-01-10
3645903,area sample,地区样本,nan,2019-01-10
3645904,area sampling,地区抽样,nan,2019-01-10
3645905,area under curve (AUC),曲线下面积,nan,2019-01-10
3645906,Arfwedson distribution,Arfwedson分布,nan,2019-01-10
3645908,ARIMA process,自我回归整合移动平均过程,nan,2019-01-10
3645909,arithmetic average,算术平均数,nan,2019-01-10
3645910,arithmetic cross,算术交叉,nan,2019-01-10
3645911,arithmetic distribution,算术分布,nan,2019-01-10
3645912,arithmetic graph,算术图,nan,2019-01-10
3645913,arithmetic line chart,算术线图,nan,2019-01-10
3645914,arithmetic mean,算术平均数,nan,2019-01-10
3645915,arithmetic scale,算术尺度,nan,2019-01-10
3645916,arithmetic-geometric mean,算术几何平均数,nan,2019-01-10
3645917,arithmetic-harmonic mean,算术调和平均数,nan,2019-01-10
3645918,Arjas plot,Arjas点图,nan,2019-01-10
3645921,ARMA process,自我回归移动平均过程,nan,2019-01-10
3645922,armed forces occupations,军人,nan,2019-01-10
3645923,Armitage-Doll model,阿米提基-杜尔模型,nan,2019-01-10
3645924,Armitage-Hill test,阿米提基-希尔检定,nan,2019-01-10
3645925,Armitage's chi-squared test for trend,阿米提基趋势卡方检定,nan,2019-01-10
3645926,Armitage's restricted procedure,阿米提基受制程序,nan,2019-01-10
3645927,Arnold distribution,Arnold分布,nan,2019-01-10
3645928,array,序列；阵列,nan,2019-01-10
3645929,array distribution,序列分布,nan,2019-01-10
3645930,Arrelano-Bond estimator,Arrelano-Bond估计量,nan,2019-01-10
3645931,Arrhenius life time model,Arrhenius寿命模型,nan,2019-01-10
3645932,arrival distribution,到达分布,nan,2019-01-10
3645933,artificial intelligence (AI),人工智慧,nan,2019-01-10
3645934,artificial neural network,人工类神经网路；类神经网路,nan,2019-01-10
3645935,artificial neuron,人工神经元,nan,2019-01-10
3645936,artificial pairing,人工配对,nan,2019-01-10
3645937,artificial variable,拟变数,nan,2019-01-10
3645938,"arts, entertainment and recreation - ISIC",艺术、娱乐及休闲服务业,nan,2019-01-10
3645939,ascending factor,递增因素,nan,2019-01-10
3645940,ascending order,递增次序,nan,2019-01-10
3645941,ascertainment,确认,nan,2019-01-10
3645942,ascertainment bias,确认偏差,nan,2019-01-10
3645943,ascertainment error,确认误差,nan,2019-01-10
3645945,Aspin-Welch test,Aspin-Welch检定,nan,2019-01-10
3645946,as-randomized analysis,依随机化分析,nan,2019-01-10
3645947,assay,检验 ；测定,nan,2019-01-10
3645948,assembly inspection,装配检验,nan,2019-01-10
3645949,assessed reliability,评估可靠度,nan,2019-01-10
3645950,assessed value,评估值,nan,2019-01-10
3645951,asset retirement profile,资产报废剖面,nan,2019-01-10
3645952,assignable cause,可寻原因,nan,2019-01-10
3645953,assignable variation,可寻变异,nan,2019-01-10
3645954,assignment method,指派法,nan,2019-01-10
3645955,assignment model,指派模型,nan,2019-01-10
3645956,assignment problem,指派问题,nan,2019-01-10
3645957,associable design,可相联设计,nan,2019-01-10
3645958,associate class,关联组,nan,2019-01-10
3645959,associated components,关联元件,nan,2019-01-10
3645960,associated dependent variable,关联应变数,nan,2019-01-10
3645961,associated factor sets,关联因子组,nan,2019-01-10
3645962,associated random variable,关联随机变数,nan,2019-01-10
3645963,associated variate,关联变量,nan,2019-01-10
3645964,association,关联,nan,2019-01-10
3645965,association analysis,关联分析,nan,2019-01-10
3645966,association of attributes,属性关联,nan,2019-01-10
3645967,association scheme,关联方案,nan,2019-01-10
3645968,association table,关联表,nan,2019-01-10
3645969,assumed interest rate,预定利率,nan,2019-01-10
3645970,assumed mean,假设平均数,nan,2019-01-10
3645971,assumption,假设；前提,nan,2019-01-10
3645972,assurance quality,品质保证,nan,2019-01-10
3645973,asterisk for significance,显著性的星标,nan,2019-01-10
3645974,astronomical statistics,天文统计（学）,nan,2019-01-10
3645975,asymmetric maximum likelihood (AML),不对称最大概度,nan,2019-01-10
3645976,asymmetric proximity matrix,不对称近似度矩阵,nan,2019-01-10
3645977,asymmetrical distribution,不对称分布,nan,2019-01-10
3645978,asymmetrical factorial design,不对称因子设计,nan,2019-01-10
3645979,asymmetrical test,不对称检定,nan,2019-01-10
3645980,asymmetrically trimmed mean,不对称修剪平均数,nan,2019-01-10
3645981,asymmetry,不对称性,nan,2019-01-10
3645982,asymptote,渐近线,nan,2019-01-10
