ID,英文名稱,中文名稱,圖片,更新日期
639386,roundness grade,磨圆度等级,,2012-11-26
639387,roundness,磨圆度﹐圆度,,2012-11-26
639388,rounded particle,滚圆颗粒﹐磨圆颗粒,,2012-11-26
639389,Roumanite (Rumanite),罗马尼亚琥珀,,2012-11-26
639390,Roubschite,菱镁矿,,2012-11-26
639391,Roubaultite,水铜铀矿,,2012-11-26
639392,rotundus (rotunda),圆形的﹐圆顶的﹐轮状的,,2012-11-26
639393,rotulite,轮雏晶,,2012-11-26
639394,Röttisite,镍叶蛇纹石,,2012-11-26
639395,rotting,风化﹐分解,,2012-11-26
639396,rotten stone,朽石,,2012-11-26
639397,rotten slime,腐泥,,2012-11-26
639398,rotoreflection axis,旋转倒映轴﹐旋映轴,,2012-11-26
639399,rotoinversion axis,旋转倒反轴﹐旋反轴,,2012-11-26
639400,rotiform,轮状,,2012-11-26
639401,Rothoffite,锰钙铁榴石,,2012-11-26
639402,rotatory reflection axis,旋转反射轴,,2012-11-26
639403,rotatory polarization angle,旋偏光角,,2012-11-26
639404,rotatory polarization,旋偏振﹐旋转偏光,,2012-11-26
639405,rotatory dispersion,旋光色散,,2012-11-26
639406,rotational lattice vibration,旋转晶格振动,,2012-11-26
639407,rotation vibration,旋转振动,,2012-11-26
639408,rotation twin,旋转双晶,,2012-11-26
639409,rotation triad,三次旋转轴,,2012-11-26
639410,rotation tetrad,四次旋转轴,,2012-11-26
639411,rotation symmetry,（晶体的）旋转对称,,2012-11-26
639412,rotation photograph,旋转照相﹐旋转绕射相,,2012-11-26
639413,rotation matrix,旋转矩阵,,2012-11-26
639414,rotation-inversion axis,旋转反映轴,,2012-11-26
639415,rotation hexad,六次旋转轴（六次对称轴）,,2012-11-26
639416,rotation group,旋转群,,2012-11-26
639417,rotation disorder,旋转无序,,2012-11-26
639418,rotation dislocation,旋转错位,,2012-11-26
639419,rotation diad,二次旋转轴（二次对称轴）,,2012-11-26
639420,rotation axis,旋转轴﹐对称轴,,2012-11-26
639421,rotation angle,旋转角,,2012-11-26
639422,rotating table,(1)转盘 (2)（显微镜）旋转台﹐载物台,,2012-11-26
639423,rotating crystal method,旋转晶体绕射法,,2012-11-26
639424,rotating crystal diagram,旋转晶体绕射图,,2012-11-26
639425,rotating-anode X-ray tube,旋转阳极X光管﹐转靶X光管,,2012-11-26
639426,rosy Quartz,蔷薇石英,,2012-11-26
639427,Rostite,白铝矾﹐斜方铝矾,,2012-11-26
639428,Rosthornite (Retinite),低氧树脂石,,2012-11-26
639429,Rosterite (Vorobyevite),铯绿柱石,,2012-11-26
639430,Rosstrevorite,纤球绿帘石,,2012-11-26
639431,Rösslerite,砷氢镁石,,2012-11-26
639432,Rossite,水钒钙石,,2012-11-26
639433,Rosolite (Landerite; Grossularite),蔷薇钙铝榴石,,2012-11-26
639434,Rosite,(1)钙长石 (2)块云母（Pinite） (3)硫铜锑矿（Chalcostibite）,,2012-11-26
639435,Rosin's law,罗辛定律,,2012-11-26
639436,Rosinca,南美菱锰矿,,2012-11-26
639437,Rosin tin (Resin tin),松脂锡石,,2012-11-26
639438,rosin jack (yellow Sphalerite),黄闪锌矿,,2012-11-26
639439,Rosieresite,磷铝铅铜石,,2012-11-26
639440,Rosickyite,斜自然硫（γ-硫）,,2012-11-26
639441,Roshchinite,锑铅银矿,,2012-11-26
639442,rosette structure,玫瑰花状构造,,2012-11-26
639443,rosette-shape,重萼状﹐蓬座状﹐玫瑰花状,,2012-11-26
639444,rosette-like texture,玫瑰花状组织,,2012-11-26
639445,rosette fracture,星状断口﹐玫瑰状断口,,2012-11-26
639446,rosette,(1)玫瑰花式集晶﹐（宝石的）玫瑰花形琢型 (2)丛生﹐簇生（植物缺锌症状）,,2012-11-26
639447,Rosenite (Fuloppite),(1)柱辉锑铅矿 (2)硫铜锑矿,,2012-11-26
639448,Rosenhahnite,氢氧矽钙石,,2012-11-26
639449,Rosenbusch's rule,罗森布什法则,,2012-11-26
639450,Rosenbusch's law,罗森布什定律,,2012-11-26
639451,Rosenbuschite,针锆钠钙石（罗森布什石）,,2012-11-26
639452,Rosenbusch order of crystallization,罗森布什结晶顺序,,2012-11-26
639453,Rosemaryite,磷铝高铁石（罗圣马石）,,2012-11-26
639454,Rosemargite (Rosemaryite),磷铝高铁石（罗圣马石）,,2012-11-26
639455,Rosellan,块云母,,2012-11-26
639457,Roselite,砷钴钙石﹐玫瑰砷钙石,,2012-11-26
639458,Roseite,(1)硫铱锇矿 (2)蛭石,,2012-11-26
639459,rose Vitriol,赤矾,,2012-11-26
639460,rose Quartz,蔷薇石英,,2012-11-26
639461,rose Opal,红蛋白石,,2012-11-26
639462,rose iron,红铁矿,,2012-11-26
639463,rose Garnet (Rhodolite),铁镁铝榴石﹐红榴石,,2012-11-26
639464,rose Diamond,玫瑰形钻石,,2012-11-26
639465,rose diagram,玫瑰图﹐玫瑰花图解,,2012-11-26
639466,rose cut,（宝石的）玫瑰琢型,,2012-11-26
639467,rose Copper,冰铜,,2012-11-26
639468,rose Beryl,红绿柱石,,2012-11-26
639469,Roscoelite,钒云母,,2012-11-26
639470,Roscherite,水磷铍锰石,,2012-11-26
639471,Rosasite,锌孔雀石,,2012-11-26
639472,Rosagreychalcocite,红灰辉铜矿,,2012-11-26
639473,Rorisite,氯氟钙石,,2012-11-26
639474,Roquesite,硫铟铜矿,,2012-11-26
639475,Ropperite (ferroan Tephroite),(1)锌锰橄榄石 (2)钙菱锰矿（锰方解石）,,2012-11-26
639476,Rooseveltite,砷铋石（罗斯福石）,,2012-11-26
639477,roofing slate,瓦板岩,,2012-11-26
639478,roof clay,隔水黏土﹐不透水黏土﹐隔水层,,2012-11-26
639479,rontgenluminescence,X射线（致）发光﹐仑琴发光,,2012-11-26
639480,Röntgenite- (Ce),仑琴石（氟碳钙铈矿）,,2012-11-26
639481,Rontgen ray,仑琴射线﹐X射线,,2012-11-26
639482,Röntgen (roentgen) (R),仑琴（辐射单位）,,2012-11-26
639483,Römerite,粒铁矾,,2012-11-26
639484,Romeite,锑钙石,,2012-11-26
639485,Romeine (Romeite),锑钙石,,2012-11-26
639486,Romarchite,黑锡矿（二价锡石）,,2012-11-26
639487,Romanzovite (Romanzowite),钙铝钙榴石（桂榴石）,,2012-11-26
639488,Romanite,(1)钛铁铅铀矿 (2)杂色琥珀﹐罗马琥珀,,2012-11-26
639489,Romanechite,钡硬锰矿,,2012-11-26
639490,Roman vitriol,蓝矾,,2012-11-26
639491,Roman ocher,深橙赭石,,2012-11-26
639492,rolled Garnet,滚圆石榴石,,2012-11-26
639493,Rokühnite,斜水氯铁石,,2020-01-07
639494,Rohrbach's solution,陆氏重液,,2012-11-26
639495,Rohaite,硫锑铜铊矿,,2012-11-26
639496,Roggianite,水矽铝碱石,,2012-11-26
639497,roggan (rocking stone),摇摆石,,2012-11-26
639498,Rogersite ( (1)Lausenite),(1)六水铁矾 (2)水磷铈矿﹐针磷钇铒矿,,2012-11-26
639499,rogenstein (德文),泥结鲕状岩,,2012-11-26
639501,Roettisite (Röttisite),镍叶蛇纹石,,2012-11-26
639502,roestone (oolite),鱼卵岩﹐鲕状岩,,2012-11-26
639503,Roesslerite (Rösslerite),砷氢镁石,,2012-11-26
639504,Roepperite,(1)锌锰橄榄石 (2)钙菱锰矿（锰方解石）,,2012-11-26
639505,Roentgenite (Rontgenite- (Ce)),仑琴石（碳氟钙铈矿）,,2012-11-26
639506,Roemerite (Römerite),粒铁矾,,2012-11-26
639507,Roedderite,镁碱大隅石,,2012-11-26
639508,Roeblingite,硫矽钙铅石（铅蓝方石）,,2012-11-26
639509,Rodalquilarite,氯铁碲石,,2012-11-26
639510,rod-shaped,柱状﹐杆状﹐棒状,,2012-11-26
639511,rod-like perthite,杆状条纹长石,,2012-11-26
639512,rod-like crystal,杆状晶体﹐棒状晶体,,2012-11-26
639513,rocky matrix,脉岩﹐脉石,,2012-11-26
639514,rocky impurity,脉石,,2012-11-26
639515,rocky,岩石的﹐石质的,,2012-11-26
639516,rockwood,木石棉﹐不灰木石棉,,2012-11-26
639517,Rocklandite (Serpentine),蛇纹石,,2012-11-26
639518,Rockbridgeite,绿铁矿,,2012-11-26
639519,rock suite,岩套﹐岩群组,,2012-11-26
639520,rock sphere,岩石圈,,2012-11-26
639521,rock specimen,岩样﹐岩石标本,,2012-11-26
639522,rock soap,石皂﹐山碱﹐山脂土﹐蒙脱石,,2012-11-26
639523,rock silk,石棉﹐石绒﹐石麻,,2012-11-26
639524,rock Salt (Halite),石盐﹐岩盐,,2012-11-26
639525,rock Ruby,红石榴石﹐镁铝榴石,,2012-11-26
639526,rock refuse,废石﹐矸石,,2012-11-26
639527,rock Quartz,水晶,,2012-11-26
639529,rock oil,石油,,2012-11-26
639530,rock mineral,造岩矿物,,2012-11-26
639531,rock milk,岩乳,,2012-11-26
639532,rock meal,(1)岩粉 (2)岩乳 (3)矽藻土,,2012-11-26
639533,rock matrix,脉石﹐岩地﹐基质﹐间质,,2012-11-26
639534,rock material,石料,,2012-11-26
639535,rock-making mineral,造岩矿物,,2012-11-26
639536,rock leather (mountain leather),(1)石棉 (2)山软木（坡缕石）,,2012-11-26
639537,rock Gypsum,石膏,,2012-11-26
639538,rock gangue,脉石岩﹐（矿脉中）夹石,,2012-11-26
639539,rock-forming oxides,造岩氧化物,,2012-11-26
639540,rock-forming organism,造岩生物,,2012-11-26
639541,rock-forming mineral,造岩矿物,,2012-11-26
639542,rock-forming element,造岩元素,,2012-11-26
639543,rock-flow,岩流﹐石流,,2012-11-26
639544,rock flour,岩粉,,2012-11-26
639545,rock fabric,岩石组构,,2012-11-26
639546,rock debris (rock waste),岩屑,,2012-11-26
639547,rock cuttings,岩屑﹐岩粉,,2012-11-26
639548,rock crystal,水晶,,2012-11-26
639549,rock cork,淡石棉﹐石绒﹐石麻﹐山软木石（坡缕石）﹐纤蛇纹石（温石棉）,,2012-11-26
639550,rock core,岩心,,2012-11-26
639551,rock complex,杂岩,,2012-11-26
639552,rock chip,岩屑﹐岩石碎片,,2012-11-26
639553,rock chemistry,岩石化学,,2012-11-26
639554,rock cave,石窟﹐岩洞,,2012-11-26
639555,rock cap,覆盖岩层,,2012-11-26
639556,rock butter,铁明矾,,2012-11-26
639557,rock association,岩石组合,,2012-11-26
639558,rock assemblage,岩石组合,,2012-11-26
639559,Rochelle salt,罗谢耳盐﹐四水酒石酸钾钠,,2012-11-26
639560,Röblingite (Roeblingite),硫矽钙铅石（铅蓝方石）,,2012-11-26
639561,Robinsonite,纤硫锑铅矿,,2012-11-26
639562,Robertsite,水磷钙锰矿,,2012-11-26
639563,Robellazite,黑钒铌铁矿,,2012-11-26
639564,robbing pillars,矿柱回采﹐煤柱回采,,2012-11-26
639565,roasting,焙烧,,2012-11-26
639566,Roaldite,等轴氮铁矿,,2012-11-26
639567,roadstone,筑路石料,,2012-11-26
639568,γ-meter (roentgen meter; roentgenometer),X射线计﹐仑琴计,,2012-11-26
639569,Rizopatronite (Patronite),绿硫钒石,,2012-11-26
639570,rizalite (Philippinite),菲律宾玻陨石,,2012-11-26
639571,rivotite,杂黄锑孔雀石,,2012-11-26
639572,Riversideite,纤矽钙石,,2012-11-26
639573,river-pebble rock,河砾磷酸盐﹐河砾磷块岩,,2012-11-26
639574,river-pebble placer,河床砂矿,,2012-11-26
639575,river-pebble phosphate,河砾磷块岩,,2012-11-26
639576,Rivadavite,水硼钠镁石,,2012-11-26
639577,Rittingerite (Xanthoconite),黄银矿,,2012-11-26
639578,Rittmannite,斜磷钙锰石,,2012-11-26
639579,Risseite (Aurichalcite),绿铜锌矿﹐碳铜锌矿,,2012-11-26
639580,Risörite,钛褐钇铌矿,,2012-11-26
639581,Risoerite (Risörite),钛褐钇铌矿,,2012-11-26
639582,Riponite,针柱石﹐钠钙柱石,,2012-11-26
639583,Ripidolite (ferroan Clinochlore),铁斜绿泥石,,2012-11-26
639584,Riolite (Rionite),(1)铋黝铜矿 (2)杂汞硒闪锌矿,,2012-11-26
639585,Rinneite,碱铁盐,,2012-11-26
639586,Rinkolite (Rinkite),氟矽钛铈矿,,2012-11-26
639587,Rinkite,氟矽钛铈矿,,2012-11-26
639588,Ringwoodite,尖晶橄榄石,,2012-11-26
639589,ring ore,(1)同心球矿石﹐环状矿石 (2)鸡冠白铁矿,,2012-11-26
639590,ring coal,沥青炭﹐烟煤,,2012-11-26
639591,Rincolite (Rinkolite),氟矽铈钛矿,,2012-11-26
639592,Rimpylite,富铁闪石,,2012-11-26
639593,rim myrmekite,边缘蠕状石,,2012-11-26
639594,rill,(1)坡底大块矿石 (2)溜放矿石 (3)倒锯齿工作面,,2012-11-26
639595,Rilandite,水矽铬石（杂铬华）,,2012-11-26
639596,Rijkeboerite (Bariomicrolite),钡细晶石,,2012-11-26
639597,rigidity,刚性﹐刚度,,2012-11-26
639598,rigid rock,坚固岩石﹐刚性岩石,,2012-11-26
639599,right-twisted crystal,右（旋）晶,,2012-11-26
639600,right triangle,直角三角形﹐勾股形,,2012-11-26
639601,right-handed screw axis,右旋螺旋轴,,2012-11-26
639602,right-handed rotation,(1)右旋 (2)右旋光,,2012-11-26
639603,right-handed quartz,右形石英﹐右旋石英,,2012-11-26
639604,right-handed polarization,右偏（振）光,,2012-11-26
639605,right-handed deflection,右旋偏转,,2012-11-26
639606,right-handed crystal,右晶,,2012-11-26
639607,right-handed,右旋的﹐右形的﹐右手的,,2012-11-26
639608,riffler,分样器,,2012-11-26
639609,Riemannite (Allophane),水铝英石,,2012-11-26
639610,Riemanite (Allophane),水铝英石,,2012-11-26
639611,riedenite,黝云霓辉岩,,2012-11-26
639612,Riecke's principle,列氏原理,,2012-11-26
639613,Riecke's law of crystallization,列氏结晶定律,,2012-11-26
639614,Riebeckite granite,铁钠闪石花冈岩,,2012-11-26
639615,Riebeckite-Arfvedsonite,铁钠闪石-亚铁钠闪石,,2012-11-26
639616,Riebeckite,铁钠闪石,,2012-11-26
639617,Ridolphit,白云石,,2012-11-26
639618,Ridolfit,白云石,,2012-11-26
639619,rider,(1)矿体中夹石 (2)薄煤层,,2012-11-26
639620,ride horse,夹层,,2012-11-26
639621,riddle drum,滚筒筛,,2012-11-26
639622,ricolite,条纹古绿石﹐不纯蛇纹石,,2012-11-26
639623,Rickardite,碲铜矿,,2012-11-26
639624,Richterite,钠透闪石,,2012-11-26
639625,Richmondite,(1)四水磷铝石 (2)杂铅铜铁矿,,2012-11-26
639626,Richetite,黑铅铀矿,,2012-11-26
639627,richest producing area,高产区,,2012-11-26
639628,Richelsdorfite,氯砷铜矿,,2012-11-26
639629,Richellite,胶氟磷铁矿,,2012-11-26
639630,rich lime,富石灰﹐肥石灰,,2012-11-26
639631,rich coal,肥煤,,2012-11-26
639632,rich clay,强黏性黏土,,2012-11-26
639633,rich bonanza,富矿体,,2012-11-26
639634,rice stone,斑状岩,,2012-11-26
639635,Ribeirite,含钇锆石,,2012-11-26
639636,ribboned vein,带状矿脉,,2012-11-26
639637,ribboned texture,条纹组织,,2012-11-26
639638,ribboned structure,条纹构造﹐带状构造,,2012-11-26
639639,ribboned silicate,带状矽酸盐,,2012-11-26
639640,ribboned jasper,带状碧玉,,2012-11-26
639641,ribbon slate,条纹板岩,,2012-11-26
639642,ribbon clay,带状黏土,,2012-11-26
639643,ribbon,带﹐条纹,,2012-11-26
639644,Ribbeite,矽镁锰石,,2012-11-26
639645,ribbed coal seam,夹页岩煤层,,2012-11-26
639646,riband jasper,条纹碧玉,,2012-11-26
639647,rib,(1)夹层 (2)窄煤柱 (3)坑道侧壁,,2012-11-26
639648,Riacolite (Rhyacolite),透长石,,2012-11-26
639649,rhythmite,(1)韵律层 (2)带状纹泥层,,2012-11-26
639650,rhythmic sedimentation,韵律沉积作用,,2012-11-26
639651,rhythmic layering,韵律成层﹐交替成层,,2012-11-26
639652,rhythmic crystallization,韵律性结晶,,2012-11-26
639653,rhyotaxitic,流纹状,,2012-11-26
639654,rhyolitic,流纹岩的,,2012-11-26
639655,rhyolith,流纹岩,,2012-11-26
639656,rhyolite porphyry,流纹斑岩,,2012-11-26
639657,rhyolite-pitchstone,流纹松脂岩,,2012-11-26
639658,rhyolite,流纹岩,,2012-11-26
639659,rhyodacite,流纹英安岩,,2012-11-26
639660,rhyocrystal,流纹斑晶,,2012-11-26
639661,rhyoandesite,流纹安山岩,,2012-11-26
639662,rhyoalaskite,流纹白冈岩,,2012-11-26
639663,Rhyakolith (Sanidine),透长石,,2012-11-26
639664,Rhyacolite (Sanidine),透长石,,2012-11-26
639665,Rhönite,铁钙非石,,2012-11-26
639666,rhombus,菱形﹐斜方形,,2012-11-26
639667,Rhombomagnojacobsite,斜镁锰尖晶石,,2012-11-26
639668,Rhomboklas (Rhomboclase),板铁矾,,2012-11-26
639669,Rhomboidalspar,白云石,,2012-11-26
639670,rhomboidal,菱形的,,2012-11-26
639671,rhombohedron; positive,正菱面体,,2012-11-26
639673,rhombohedron of the third order,第三菱面体,,2012-11-26
639674,rhombohedron of the second order,第二菱面体,,2012-11-26
639675,rhombohedron of the first order,第一菱面体,,2012-11-26
639676,rhombohedron,菱面体,,2012-11-26
639677,rhombohedral tetartohedry,菱形四分面像,,2012-11-26
639678,rhombohedral tetartohedrism,菱形四分面像性,,2012-11-26
639679,rhombohedral tetartohedral class,菱形四分面像晶族（3或3晶族）,,2012-11-26
639680,rhombohedral system,菱形晶系（三方晶系）,,2012-11-26
639681,rhombohedral subsystem,菱形亚晶系（三方晶系）,,2012-11-26
639682,rhombohedral packing,菱面体堆积（最紧密堆积方式之一）,,2012-11-26
639683,rhombohedral lattice,菱面体格子,,2012-11-26
639684,rhombohedral iron ore,(1)赤铁矿 (2)菱铁矿,,2012-11-26
639685,rhombohedral hemimorphy,菱形异极像,,2012-11-26
639686,rhombohedral hemimorphic-hemihedral class,菱形异极半面像晶族（3m晶族）,,2012-11-26
639687,rhombohedral hemimorphic class,菱形异极像晶族（3m晶族）,,2012-11-26
639688,rhombohedral hemihedry,菱形半面像,,2012-11-26
639689,rhombohedral hemihedral class,菱形半面像晶族（3m或3m晶族）,,2012-11-26
639690,rhombohedral enantiomorphy,菱形对映像,,2012-11-26
639691,rhombohedral enantiomorphous hemihedral class,菱形对映半面像晶族（32晶族）,,2012-11-26
639692,rhombohedral enantiomorphous class,菱形对映像晶族（32晶族）,,2012-11-26
639693,rhombohedral division,菱形亚晶系（三方晶系）,,2012-11-26
639694,rhombohedral crystal system,菱形晶系,,2012-11-26
639695,rhombohedral cleavage,菱面体解理,,2012-11-26
639696,rhombohedral class,菱面体晶族（3m或3晶族）,,2012-11-26
639697,rhombohedral,菱面体的﹐菱形的,,2012-11-26
639698,Rhomboclase,板铁矾,,2012-11-26
639699,rhombic unit pyramid,斜方单位锥,,2012-11-26
639700,rhombic unit prism,斜方单位柱,,2012-11-26
639701,rhombic tetrahedron,斜方四面体,,2012-11-26
639702,rhombic tetrahedral class,斜方四面体晶族（222晶族）,,2012-11-26
639703,rhombic system,斜方晶系,,2012-11-26
639704,rhombic symmetry,斜方对称,,2012-11-26
639705,rhombic sphenoidal hemihedry,斜方楔半面像,,2012-11-26
639706,rhombic sphenoidal class,斜方楔晶族（222晶族）,,2012-11-26
639707,rhombic sphenoid,斜方楔,,2012-11-26
639708,rhombic section,菱形切面,,2012-11-26
639709,rhombic Pyroxene,斜方辉石,,2012-11-26
639710,rhombic pyramidal class,斜方锥晶组（mm2晶族）,,2012-11-26
639711,rhombic pyramid,斜方锥,,2012-11-26
639712,rhombic prismatic class,斜方柱晶族（2/m晶族）,,2012-11-26
639713,rhombic prism of the third order,第三斜方柱,,2012-11-26
639714,rhombic prism of the second order,第二斜方柱,,2012-11-26
639715,rhombic prism of the first order,第一斜方柱,,2012-11-26
639716,rhombic prism,斜方柱,,2012-11-26
639717,rhombic pedion,斜方端面（斜方晶系中｛00l｝型的单面）,,2012-11-26
639718,rhombic net,菱形面网,,2012-11-26
639719,rhombic mica,金云母,,2012-11-26
639720,rhombic macro-pyramid,斜方长锥,,2012-11-26
639721,rhombic macro-prism,斜方长柱,,2012-11-26
639722,rhombic holohedry,斜方全面像,,2012-11-26
639723,rhombic holohedral class,斜方全面像晶族（mmm晶族）,,2012-11-26
639724,rhombic hemimorphy,斜方异极像,,2012-11-26
