ID,英文名稱,中文名稱,圖片,更新日期
20743479,accidental vaccinia,意外痘,,2022-09-05
20743480,accidentally,意外地,,2022-09-05
20743481,accole form,疟原虫之饰纹型,,2022-09-05
20743482,accommodation,调节,,2022-09-05
20743483,accommodative,调节的,,2022-09-05
20743484,accompany,伴随,,2022-09-05
20743485,accompanying artery of ischiadic nerve,坐骨神经之并行动脉,,2022-09-05
20743486,accompanying vein,并行静脉,,2022-09-05
20743487,accompanying vein of hypoglossal nerve,舌下神经并行静脉,,2022-09-05
20743488,according,相符的,,2022-09-05
20743489,accordion abdomen,手风琴状腹,,2022-09-05
20743490,accountability,负责性,,2022-09-05
20743491,accrete,生长,,2022-09-05
20743492,accretions,生长,,2022-09-05
20743493,acculturation,文化适应,,2022-09-05
20743494,accumulation,蓄积,,2022-09-05
20743495,accumulation disease,蓄积病,,2022-09-05
20743496,ace bandage,A牌绷带,,2022-09-05
20743497,Acedapsone,醋胺苯砜{一种抗疟疾及麻疯抑制剂},,2022-09-05
20743498,acellular,无细胞的,,2022-09-05
20743499,acentric occlusion,咬合不正,,2022-09-05
20743500,acetabular,髋臼的,,2022-09-05
20743501,acetabular artery,髋臼动脉,,2022-09-05
20743502,acetabular bone,髋臼骨,,2022-09-05
20743503,acetabulum,髋臼,,2022-09-05
20743504,acetaldehyde dehydrogenase,乙醛脱氢酶,,2022-09-05
20743505,acetamide,乙酼胺,,2022-09-05
20743506,acetanilid,乙醯苯胺,,2022-09-05
20743507,acetannin,乙醯鞣酸,,2022-09-05
20743508,acetate,醋酸盐,,2022-09-05
20743509,acetazolamide,乙醯偶氮胺,,2022-09-05
20743510,acetic,乙酸；醋酸,,2022-09-05
20743511,acetic acid,醋酸,,2022-09-05
20743512,acetic acid amide,乙醯胺,,2022-09-05
20743513,acetic aldehyde,醋酸醛,,2022-09-05
20743514,acetic anhydride,醋酸酐,,2022-09-05
20743515,acetic ester,醋酸酯,,2022-09-05
20743516,acetic fermentation,醋发酵,,2022-09-05
20743517,acetic fungus,醋霉菌,,2022-09-05
20743518,acetoacetic acid,酮醋酸,,2022-09-05
20743519,acetone,丙酮,,2022-09-05
20743520,acetonide,丙酮化合物,,2022-09-05
20743521,acetophenetidin,乙醯氧乙苯胺,,2022-09-05
20743522,acetophenone,苯乙酮,,2022-09-05
20743523,acetosoluble,醋溶性,,2022-09-05
20743524,acetosoluble albumin,醋溶性白蛋白,,2022-09-05
20743525,acetyl,乙醯基,,2022-09-05
20743526,acetyl aminophenol,乙醯胺基酚,,2022-09-05
20743527,acetyl arsenate,对乙醯胺基苯砷酸盐,,2022-09-05
20743528,acetyl benzaconine,乙醯苯甲醯乌头原碱,,2022-09-05
20743529,acetyl benzene,乙醯苯,,2022-09-05
20743530,acetyl carbinol,乙醯甲醇,,2022-09-05
20743531,acetyl cellulose membrane,乙醯纤维素膜,,2022-09-05
20743532,acetyl cellulose powder,乙醯纤维素粉,,2022-09-05
20743533,acetyl chloride,氯化乙醯基,,2022-09-05
20743534,acetyl dioxide,二氧化乙醯基,,2022-09-05
20743535,acetyl glyceryl ricinoleate,乙醯蓖麻油酸甘油酯,,2022-09-05
20743536,acetyl iodide,碘化乙醯基,,2022-09-05
20743537,acetyl isocyanide,乙醯异腈,,2022-09-05
20743538,acetyl peroxide,过氧化乙醯,,2022-09-05
20743539,acetyl salicylic acid,对乙醯胺基水杨酸盐,,2022-09-05
20743540,acetyl salol,乙醯水杨酸苯酯,,2022-09-05
20743541,acetyl sulfisixazole,乙醯磺胺异噻唑,,2022-09-05
20743542,acetyl tributyl citrate,乙醯柠檬酸三丁酯,,2022-09-05
20743543,acetyl-beta-methylcholine,乙醯-β-甲基胆素,,2022-09-05
20743544,acetylaminobenzine,乙醯苯胺,,2022-09-05
20743545,acetylaniline,乙醯苯胺,,2022-09-05
20743546,acetylase,乙醯酶,,2022-09-05
20743547,acetylated lanolin,乙醯化羊毛脂,,2022-09-05
20743548,acetylated lanolin alcohol,乙醯化羊毛脂醇,,2022-09-05
20743549,acetylated polyoxyethylene lanolin alcohol,乙醯化羊毛脂醇聚氧乙烯,,2022-09-05
20743550,acetylation,乙醯化,,2022-09-05
20743551,acetylcholine,乙醯胆碱,,2022-09-05
20743552,acetylcholinesterase,乙醯胆碱酯酶,,2022-09-05
20743553,acetylcoenzyme A,乙醯辅酶A,,2022-09-05
20743554,acetylcysteine,乙醯半胱胺酸,,2022-09-05
20743555,acetyldigitoxin,乙醯毛地黄毒素,,2022-09-05
20743556,acetylene,乙炔,,2022-09-05
20743557,acetylization,乙醯化,,2022-09-05
20743558,acetylphosphate,乙醯磷酸盐,,2022-09-05
20743559,acetylsalicylic,乙醯水杨,,2022-09-05
20743560,acetylsalicylic acid,乙醯水杨酸,,2022-09-05
20743561,acetylsalicylic acid chemical injuries,水杨酸灼伤,,2022-09-05
20743562,acetyltannin,乙醯鞣酸,,2022-09-05
20743563,acetylthymol,乙醯麝香草酚,,2022-09-05
20743564,acetyltransferase,乙醯基移转酶,,2022-09-05
20743565,achalasia,弛缓不能,,2022-09-05
20743566,Achard-Thiers syndrome,Achard-Thiers二氏症候群,,2022-09-05
20743567,Achenbach's syndrome{paroxysmal hematoma of the finger},Achenbach氏症候群{阵发性手指血肿},,2022-09-05
20743568,achillestendon,跟腱,,2022-09-05
20743569,aching pain,疼痛,,2022-09-05
20743570,Achoff nodules,Achoff小结,,2022-09-05
20743571,acholic stool,无胆色粪,,2022-09-05
20743572,acholuric,无胆尿的,,2022-09-05
20743573,acholuric familial jaundice,无胆尿性家族性黄疸,,2022-09-05
20743574,acholuric jaundice,无胆尿性黄疸,,2022-09-05
20743575,Achorion,头癣菌属,,2022-09-05
20743576,Achorion schonleinii,黄癣菌,,2022-09-05
20743577,achromatic,无色的,,2022-09-05
20743578,achromatic lens,消色差透镜,,2022-09-05
20743579,achromia,无色素症,,2022-09-05
20743580,achromia parasitica,寄生性无色素症,,2022-09-05
20743581,achromic,色素缺乏的,,2022-09-05
20743582,achromic naevus,无色素母斑,,2022-09-05
20743583,achromic patch,无色素斑,,2022-09-05
20743584,Achromobacteriaceae,无色杆菌科,,2022-09-05
20743585,achromotrichia,毛发无色症,,2022-09-05
20743586,achyiosia,消化液缺乏；乳糜缺乏,,2022-09-05
20743587,achylia,消化液缺乏,,2022-09-05
20743588,achylia gastrica,胃液缺乏症,,2022-09-05
20743589,ACh{=acetylcholine},乙醯胆碱,,2022-09-05
20743590,acid,酸,,2022-09-05
20743591,acid aminuria,胺基酸尿,,2022-09-05
20743592,acid carbonate,酸性碳酸盐,,2022-09-05
20743593,acid cell,酸细胞,,2022-09-05
20743594,acid ceramidase,酸性神经醯胺酶,,2022-09-05
20743595,acid citrate dextrose solution,柠檬酸葡萄糖溶液；ACD溶液,,2022-09-05
20743596,acid dyspepsia,酸性消化不良,,2022-09-05
20743597,acid glycosaminoglcans,酸性糖胺聚糖,,2022-09-05
20743598,acid hematin,酸性正铁血红素,,2022-09-05
20743599,acid indigestion,酸性消化不良,,2022-09-05
20743600,acid intoxication,酸毒症,,2022-09-05
20743601,acid lipase deficiency,酸性脂肪酶缺乏症,,2022-09-05
20743602,acid maltase deficiency,酸性麦芽糖酶缺乏,,2022-09-05
20743603,acid mantle,酸性包膜,,2022-09-05
20743604,acid monophosphoesterase,酸性单磷酸酯酶,,2022-09-05
20743605,acid mucopolysaccharide,酸性黏多糖,,2022-09-05
20743606,acid nuclear protein,酸性核蛋白,,2022-09-05
20743607,acid orcein-Giemsa stain,酸性地衣红-Giemsa染色,,2022-09-05
20743608,acid phosphoesterase,酸性磷酸酯酶,,2022-09-05
20743609,acid protease,酸性蛋白酶,,2022-09-05
20743610,acid reflux,酸反流,,2022-09-05
20743611,acid regurgitation,胃酸逆流,,2022-09-05
20743612,acid rigidity,酸性强直,,2022-09-05
20743613,acid sense,酸觉,,2022-09-05
20743614,acid violet,酸性紫,,2022-09-05
20743615,acid-base balance,酸碱平衡,,2022-09-05
20743616,acid-base metabolism,酸碱代谢,,2022-09-05
20743617,acid-α-naphthyl acetate esterase,酸性-α-乙酸萘酯酶,,2022-09-05
20743618,acidalbumin,酸白蛋白,,2022-09-05
20743619,acidemia,酸血症,,2022-09-05
20743620,acidify,使变酸,,2022-09-05
20743621,acidophil,嗜酸细胞,,2022-09-05
20743622,acidophilic,嗜酸的,,2022-09-05
20743623,acidophilic adenoma,嗜酸性腺瘤,,2022-09-05
20743624,acidophilic cell,嗜酸细胞,,2022-09-05
20743625,acidophilic granules,嗜酸性颗粒,,2022-09-05
20743626,acidophilic granulocytes,嗜酸性颗粒球,,2022-09-05
20743627,aciduria,酸性尿,,2022-09-05
20743628,aciduric diet,生酸尿饮食,,2022-09-05
20743629,acinar,腺泡的,,2022-09-05
20743630,acinar adenocarcinoma,腺泡状腺癌,,2022-09-05
20743631,Acinetobacter,不动杆菌,,2022-09-05
20743632,Acinetobacter calocoaceticus,乙酸钙不动杆菌,,2022-09-05
20743633,acinic,腺泡的,,2022-09-05
20743634,acinic cell tumor,腺泡细胞瘤,,2022-09-05
20743635,acinose,腺泡状的,,2022-09-05
20743636,acinous,腺泡的,,2022-09-05
20743637,acinous adenocarcinoma,腺泡样腺癌,,2022-09-05
20743638,acinous cancer,腺泡癌,,2022-09-05
20743639,acinous carcinoma,腺泡样上皮癌,,2022-09-05
20743640,acne aestivalis,夏季痤疮,,2022-09-05
20743641,acne agminata,簇集性痤疮,,2022-09-05
20743642,acne alba,白色痤疮,,2022-09-05
20743643,acne albida,栗粒疹,,2022-09-05
20743644,acne atrophica,萎缩性痤疮,,2022-09-05
20743645,acne cachecticorum,恶液质性痤疮,,2022-09-05
20743646,acne cheloidique,角化性毛囊炎,,2022-09-05
20743647,acne ciliaris,眼睑痤疮,,2022-09-05
20743648,acne comedo,粉刺性痤疮,,2022-09-05
20743649,acne cornea,角化性痤疮,,2022-09-05
20743650,acne cosmetica,化妆品性痤疮,,2022-09-05
20743651,acne cystica,囊状痤疮,,2022-09-05
20743652,acne decalvans,秃性痤疮,,2022-09-05
20743653,acne detergicans,清洁剂性痤疮,,2022-09-05
20743654,acne disseminata,散播性痤疮,,2022-09-05
20743655,acne dorsalis,背部痤疮,,2022-09-05
20743656,acne ephebica,发身期痤疮,,2022-09-05
20743657,acne erythematosa,红斑性痤疮,,2022-09-05
20743658,acne excoriee,抠抓性痤疮,,2022-09-05
20743659,acne excoriee des jeunes filles,少女期搔抠痤疮,,2022-09-05
20743660,acne exulcerans,溃疡性痤疮,,2022-09-05
20743661,acne frontalis,额部痤疮,,2022-09-05
20743662,acne fulminans,猛暴性痤疮,,2022-09-05
20743663,acne generalis,全身性痤疮,,2022-09-05
20743664,acne hordeoiaris,麦粒形痤疮,,2022-09-05
20743665,acne hypertrophica,肥厚性痤疮,,2022-09-05
20743666,acne indurata,硬结性痤疮,,2022-09-05
20743667,acne keloidalis nuchae,颈部蟹足肿性痤疮,,2022-09-05
20743668,acne keratosa,角化性痤疮,,2022-09-05
20743669,acne mechanica,机械性痤疮,,2022-09-05
20743670,acne medicamentosa,药物性痤疮,,2022-09-05
20743671,acne mentagra,须疮,,2022-09-05
20743672,acne miliaria,栗粒性痤疮,,2022-09-05
20743673,acne molluscoidea,软疣性痤疮,,2022-09-05
20743674,acne molluscum,软疣性痤疮,,2022-09-05
20743675,acne necrotica,坏死性痤疮,,2022-09-05
20743676,acne necrotica miliaris,坏死性栗粒状痤疮,,2022-09-05
20743677,acne necrotica varioliformis,痘疮样坏死性痤疮,,2022-09-05
20743678,acne neonatorum,新生儿痤疮,,2022-09-05
20743679,acne nodulocystica,结节囊肿性痤疮,,2022-09-05
20743680,acne papulosa,丘疹性痤疮,,2022-09-05
20743681,acne picealis,焦油痤疮,,2022-09-05
20743682,acne punctata,点状痤疮,,2022-09-05
20743683,acne pustulosa,脓疱性痤疮,,2022-09-05
20743684,acne rodens,侵蚀性痤疮,,2022-09-05
20743685,acne rosacea,酒渣性痤疮,,2022-09-05
20743686,acne scorbutica,坏血病性痤疮,,2022-09-05
20743687,acne scrofulosorum,结核病性痤疮,,2022-09-05
20743688,acne sebacea,油脂性痤疮,,2022-09-05
20743689,acne seborrhea,脂漏性痤疮,,2022-09-05
20743690,acne seborrhoeica,脂漏性痤疮,,2022-09-05
20743691,acne simplex,单纯痤疮,,2022-09-05
20743692,acne solaris,日光性痤疮,,2022-09-05
20743693,acne sycosiformis,须疮状痤疮,,2022-09-05
20743694,acne syphilitica,梅毒性痤疮,,2022-09-05
20743695,acne tarsi,睑痤疮,,2022-09-05
20743696,acne telangiectodes,微血管扩张性痤疮,,2022-09-05
20743697,acne tropicalis,热带性痤疮,,2022-09-05
20743698,acne tuberata,结节性痤疮,,2022-09-05
20743699,acne urticata,荨麻疹样痤疮,,2022-09-05
20743700,acne varioliformis miliaris,粟粒性痘疮样痤疮,,2022-09-05
20743701,acne venenata,接触性痤疮,,2022-09-05
20743702,acne vermoulante,虫蚀性痤疮,,2022-09-05
20743703,acneform,痤疮状的,,2022-09-05
20743704,acnegen,致痤疮物,,2022-09-05
20743705,acnegenic,引起痤疮的,,2022-09-05
20743706,acneiform,痤疮样,,2022-09-05
20743707,acneiform eruption,痤疮样疹,,2022-09-05
20743708,acneiform pustule,痤疮样脓疱,,2022-09-05
20743709,acneiform-inducing agent,痤疮样疹诱发因子,,2022-09-05
20743710,acneiformis,痤疮状的,,2022-09-05
20743711,acnitis,痤疮炎,,2022-09-05
20743712,Acosta's disease,高山症,,2022-09-05
20743713,acoustic,听觉的,,2022-09-05
20743714,acoustic agraphia,听写不能,,2022-09-05
20743715,acoustic aphasia,听性失语症,,2022-09-05
