ID,英文名稱,中文名稱,圖片,更新日期
265533,percussion resonance，flat,钝叩响,,2012-11-26
265534,percussion resonance，dull,浊音,,2012-11-26
265535,percussion resonance,叩响,,2012-11-26
265536,percussion note,叩音,,2012-11-26
265537,percussion,叩诊,,2012-11-26
265538,percolate,漉〔过〕,,2012-11-26
265539,percepitivity,认识能力,,2012-11-26
265540,peratriction,结扎止血法,,2012-11-26
265541,perarticulation，diarthrosis,动关节,,2012-11-26
265542,peracute,甚急性〔的〕,,2012-11-26
265543,per os,经口,,2012-11-26
265544,peptonuria,胴尿〔症〕,,2012-11-26
265545,peptone,胴，消化蛋白,,2012-11-26
265546,peptidase,肽酶,,2012-11-26
265547,peptic ulcer,胃溃疡,,2012-11-26
265548,peptic gland,胃液腺,,2012-11-26
265549,peptic cell,胃液细胞,,2012-11-26
265550,peptic,胃的,,2012-11-26
265551,pepsinogen,胃蛋白酶原,,2012-11-26
265552,pepsin,胃蛋白酶,,2012-11-26
265553,peotomy,阴茎切除术,,2012-11-26
265554,pentosuria,戊糖尿，五碳糖尿,,2012-11-26
265555,pentadactyl,五趾的,,2012-11-26
265556,penmastitis,乳腺周炎,,2012-11-26
265557,penitis,阴茎炎,,2012-11-26
265558,penile urethra,阴茎尿道,,2012-11-26
265559,penile bone,阴茎骨,,2012-11-26
265560,penile,阴茎,,2012-11-26
265561,penicillus，penicilli,笔毛状动脉，刷状构造,,2012-11-26
265562,penicillium,青霉菌属,,2012-11-26
265563,penicillinase,配尼西林酶，青霉素酶,,2012-11-26
265564,penicillin allergy,配尼西林过敏，青霉素过敏,,2012-11-26
265565,penicillin,配尼西林，青霉素,,2012-11-26
265566,penguin,企鹅,,2012-11-26
265567,penetration，virus,病毒侵入,,2012-11-26
265568,penetration path,受精道,,2012-11-26
265569,penetration,穿入，渗入，透入,,2012-11-26
265570,penetrance,〔基因〕表现率,,2012-11-26
265571,pendulum damper,摆阻闸（蛋分级用）,,2012-11-26
265572,pendulous crop,嗉囊下垂,,2012-11-26
265573,Penaeus monodon,草对虾,,2012-11-26
265574,Penaeus japonicus,日本对虾,,2012-11-26
265575,Penaeus,对虾属,,2012-11-26
265576,pemphigus,天疱疮,,2012-11-26
265577,pen,畜栏,,2012-11-26
265578,Pempheris vanicolensis,黑缘拟金眼鲷,,2012-11-26
265579,Pempheris nyctereutes,白缘拟金眼鲷,,2012-11-26
265580,Pempheris,金拟眼鲷属,,2012-11-26
265581,pelvis renalis，renal pelvis,肾盂,,2012-11-26
265582,pelvis fracture,骨盆骨折,,2012-11-26
265583,pelvis,骨盆,,2012-11-26
265584,pelvis abscess,骨盆脓肿,,2012-11-26
265585,pelvimetry，pelycometry,骨盆测法,,2012-11-26
265586,pelvic，kidney,肾盂,,2012-11-26
265587,pelvic urethra,骨盘部尿道,,2012-11-26
265588,pelvic plexus,下腹神经丛,,2012-11-26
265589,pelvic peritoneum,骨盘腹膜,,2012-11-26
265590,pelvic nerve,骨盆神经,,2012-11-26
265591,pelvic inlet,骨盘入口,,2012-11-26
265592,pelvic girdle,腰带,,2012-11-26
265593,pelvic cavity,骨盘腔,,2012-11-26
265594,pelt,毛皮，裘,,2012-11-26
265595,pelvic,骨盘的，骨盆的,,2012-11-26
265596,pelohemia,血浓缩过度,,2012-11-26
265597,pellucid area,明区（鸡胚）,,2012-11-26
265598,pelleting,成粒状,,2012-11-26
265599,pelleted feed,粒状饲料,,2012-11-26
265600,pellet crumbler,细碎机,,2012-11-26
265601,pellet,小丸剂，粒状饲料,,2012-11-26
265602,pellagra,糙皮病，癞皮病,,2012-11-26
265603,peliosis，purpura,紫癜,,2012-11-26
265604,pelidnoma，pelioma,青黑斑,,2012-11-26
265605,Pelates quadrilineatus,四线鸡鱼,,2012-11-26
265606,pelagic crab,远洋蟹,,2012-11-26
265607,pelade，pelada,圆形脱行,,2012-11-26
265608,Pekin duck,北京鸭,,2012-11-26
265609,Peitrain swine,比利华,,2012-11-26
265611,peg，bone,骨钉,,2012-11-26
265612,peenash,鼻蛆病,,2012-11-26
265613,peeling machine,剥皮机,,2012-11-26
265614,peduncle，pedunculus,脚，茎,,2012-11-26
265616,peduncle，cerebellar，middle,小脑中脚,,2012-11-26
265617,peduncle，cerebellar,小脑脚,,2012-11-26
265618,peduncle，cerebellar，anterior,小脑前脚,,2012-11-26
265619,pedograph,脚印,,2012-11-26
265620,peditis,蹄骨炎（马）,,2012-11-26
265621,pediluvium,足浴,,2012-11-26
265622,pedigree,系谱,,2012-11-26
265623,Pediculus humanus,人虱（头虱与衣虱之总称）,,2012-11-26
265624,Pediculus corporis,体虱，衣虱,,2012-11-26
265625,Pediculus captitis,头虱虱,,2012-11-26
265626,Pediculus,虱虱（属）,,2012-11-26
265627,pediculosis,虱症，虱病,,2012-11-26
265628,pediculicide,杀虱的,,2012-11-26
265629,pedicle,椎根（脊椎），短茎,,2012-11-26
265630,pectrin,食用果胶,,2012-11-26
265631,pectoris,胸,,2012-11-26
265632,pectoral fascia,胸肌膜,,2012-11-26
265633,pectin，pectinum,果胶，植物胶,,2012-11-26
265634,pecten ossis pubis,耻〔骨〕梳,,2012-11-26
265635,peck order,啄等级，社会等级（鸡群）,,2020-02-27
265636,peat scour,泥炭状白泻病（钼中毒）,,2012-11-26
265637,pearl，epithelial,上皮珠,,2012-11-26
265638,pearl millet,珍珠粟,,2012-11-26
265639,pearl guinea,珍珠鼠,,2012-11-26
265640,pearl disease,珍珠病,,2012-11-26
265641,pearl,珍珠的,,2012-11-26
265642,peak yield,尖峰产量,,2012-11-26
265643,peak production,尖峰生产,,2012-11-26
265644,peak period,尖峰期,,2012-11-26
265645,peak,尖峰的,,2012-11-26
265646,peahen,雌孔雀,,2012-11-26
265647,peafowl,孔雀,,2012-11-26
265648,peacock,雄孔雀,,2012-11-26
265649,pea vine ensilage poisoning,碗豆藤青储中毒,,2012-11-26
265650,Pdeudomonas aeruginosa,绿脓杆菌,,2012-11-26
265652,pavimentum,底,,2012-11-26
265653,pavilion,天幕，膨大部,,2012-11-26
265654,pavementing,铺砖状态,,2012-11-26
265655,paunch,瘤胃,,2012-11-26
265656,paulocardia,心舒张期过长,,2012-11-26
265657,patrogenesis,父性生殖，雄性生殖,,2012-11-26
265658,patroclinous,父传的，雄性遗传的,,2012-11-26
265659,patrilineal,父系的，雄性系的,,2012-11-26
265660,patient data,病畜资料,,2012-11-26
265661,pathophoresis,病的传播，播病,,2012-11-26
265662,pathology,病理学,,2012-11-26
265663,pathologists' warts,皮肤性的结核症,,2012-11-26
265664,pathologist,病理学家,,2012-11-26
265665,pathological ossification,病理性骨化,,2012-11-26
265666,pathological fracture,病理性骨折,,2012-11-26
265667,pathological change,病理变化,,2012-11-26
265668,pathological,病理的,,2012-11-26
265669,pathologic calcification,病理性钙化,,2012-11-26
265670,pathogenicity,致病性，致病力,,2012-11-26
265671,pathogenic yeast,病原酵母菌,,2012-11-26
265672,pathogenic microorganism,病原微生物,,2012-11-26
265673,pathogenic fungi,病原霉菌,,2012-11-26
265674,pathogenic E. coli,病原大肠杆菌,,2012-11-26
265675,pathogenic,病原的，致病的,,2012-11-26
265676,pathogenetic pattern,致病性型,,2012-11-26
265677,pathogenesis,致病性,,2012-11-26
265678,pathogenecity,致病原理,,2012-11-26
265679,pathogen,病原〔体〕,,2012-11-26
265680,path，tract,径，道，束,,2012-11-26
265681,Paterson's corpuscle,派特森小体，软疣小体,,2012-11-26
265682,paternal,父方的，父亲的,,2012-11-26
265683,patent ductus arteriosus,开放性动脉导管,,2012-11-26
265684,patellapexy,髌固定术,,2012-11-26
265685,patella medial desmotomy,髌内侧韧带切开法,,2012-11-26
265686,patella fracture,髌骨折,,2012-11-26
265687,patella,髌，膝盖骨,,2012-11-26
265688,patchy shadow,絮影,,2012-11-26
265689,patch，Peyer's,培耶氏斑，集合淋巴结（小肠）,,2012-11-26
265690,patch,斑,,2012-11-26
265691,pasteurizer,杀菌器,,2012-11-26
265692,pasteurized milk,杀菌〔鲜〕乳,,2012-11-26
265693,pasteurized meat,杀菌肉,,2012-11-26
265694,pasteurized,杀菌的,,2012-11-26
265695,pasteurization,低温杀菌〔法〕,,2012-11-26
265696,pasteurellosis，pasteurelleses,巴氏杆菌症,,2012-11-26
265697,Pasteurella ureae,尿素巴氏杆菌,,2012-11-26
265698,Pasteurella tularensis,野兔热巴氏杆菌,,2012-11-26
265699,Pasteurella suiseptica,猪疫巴氏杆菌,,2012-11-26
265700,Pasteurella pseudotuberculosis,假性结核巴氏杆菌,,2012-11-26
265701,Pasteurella pestis,鼠疫巴氏杆菌,,2012-11-26
265702,Pasteurella multocida,败血性巴氏杆菌,,2012-11-26
265703,Pasteurella haemolytica,溶血性巴氏杆菌,,2012-11-26
265704,Pasteurella,巴氏杆菌属,,2012-11-26
265705,pasteure management,牧草地管理,,2012-11-26
265706,pasteure crop,牧草作物,,2012-11-26
265707,pasteure,牧草地,,2012-11-26
265708,pastern wound,骹创伤,,2012-11-26
265709,pastern joint,系节,,2012-11-26
265710,pastern,系部,,2012-11-26
265711,pastel mink,青色水貂,,2012-11-26
265712,pasta，paste,糊膏，糊剂,,2012-11-26
265713,passive immunity,被动免疫,,2012-11-26
265714,passive cutaneous anaphylaxis，PCA,被动皮肤强过敏,,2012-11-26
265715,passive congestion,被动性淤血,,2012-11-26
265716,passive,被动的,,2012-11-26
265717,passage，animal,动物过法法,,2012-11-26
265718,passage，air,气道，呼吸道,,2012-11-26
265719,passage,道，路，通过法,,2012-11-26
265720,pary,壁,,2012-11-26
265721,parvovirus,小病毒,,2012-11-26
265722,paruria,排尿异常，排尿障碍,,2012-11-26
265723,parulis,龈脓肿,,2012-11-26
265724,parturition,分娩,,2012-11-26
265725,parturifacient,催产的，催产药,,2012-11-26
265726,parturient,分娩的,,2012-11-26
265727,parts per million，ppm,每百万份中之份数,,2013-05-14
265728,particle,颗粒，微粒,,2012-11-26
265729,parthenogenesis，parthogenesis,弧雌生殖,,2012-11-26
265730,pars,部，部分,,2012-11-26
265731,parrot mouth,上颌前突,,2012-11-26
265732,parrot jaw,上颌前突,,2012-11-26
265733,parrot,上颌的,,2012-11-26
265734,paroxysm,发作，阵发,,2012-11-26
265735,parous,经产的,,2012-11-26
265736,parotiditis，parotitis,腮腺炎,,2012-11-26
265737,parotidectomy,腮腺切开术,,2012-11-26
265738,parotid gland,腮腺,,2012-11-26
265739,parotid,耳旁的，腮腺的,,2012-11-26
265740,parosteal,附骨的,,2012-11-26
265741,parorexis，pica，paroxoa,嗜异癖,,2012-11-26
265742,parodontium，periodontium,齿根膜,,2012-11-26
265743,Parkimson's syndrome,白金森症，震颤麻痺现象,,2012-11-26
265745,paresis,轻瘫,,2012-11-26
265746,parepicoele,（第四脑室之）外侧隐窝,,2012-11-26
265747,parenteral,非口服的，经注射的,,2012-11-26
265748,parental,父母亲的,,2012-11-26
265749,parenchyma,实质,,2012-11-26
265750,parencephalon，cerebellum,小脑,,2012-11-26
265751,parencephalia,脑不全畸型,,2012-11-26
265752,paraxon,轴索侧枝,,2012-11-26
265753,paraxial,轴旁的,,2012-11-26
265754,paravitaminosis,维生素缺乏病,,2012-11-26
265755,paravertebral,脊柱旁的,,2012-11-26
265756,paratyphoid,副伤寒,,2012-11-26
265757,paratrophy,营养异常，肥大,,2012-11-26
265758,paratrimma,擦伤，擦烂,,2012-11-26
265759,paratopia,变位，异位,,2012-11-26
265760,paratonia,伸展过度,,2012-11-26
265761,parathyroid,太旁腺,,2012-11-26
265762,parathormone,太旁腺素,,2012-11-26
265763,paraterminal body,终板旁体,,2012-11-26
265764,parasystole,心舒缩间期，心舒缩间期过长,,2012-11-26
265765,parasynovitis,滑液囊周炎,,2012-11-26
265766,parasynapsis,交列接合,,2012-11-26
265767,parasympathomimetic,拟副交感〔神经作用〕的,,2012-11-26
265768,parasympatholytic,消副交感〔神经作用〕的,,2012-11-26
265769,parasympathetic,副交感神经的,,2012-11-26
265770,paraspadia,尿道旁裂,,2012-11-26
265771,parasitology,寄生虫学,,2012-11-26
265772,parasitism,寄生生活，寄生状态,,2012-11-26
265773,parasiticide,杀寄生物药，杀寄生虫的,,2012-11-26
265774,parasite,寄生物，寄生虫，寄生体，附胎,,2012-11-26
265775,Parascolopsis eriomma，Scolopsis eriomma,红委尾冬,,2012-11-26
265776,pararrhythmia,并行性节律不全,,2012-11-26
265777,parapophysis,椎骨横突,,2012-11-26
265778,paraplegiform,截瘫状的,,2012-11-26
265779,paraplegia,截瘫,,2012-11-26
265780,paraplectic，paraplegic,后躯麻痺的，截瘫的,,2012-11-26
265781,paraplasia，heteroplasia,异地产生，错生,,2012-11-26
265782,paraphyte,赘疣,,2012-11-26
265783,paraphysis,脑旁,,2012-11-26
265784,paraphysial，paraphyseal,脑旁的,,2012-11-26
265785,parapetesis,胆汁排泄障碍〔性黄疸〕,,2012-11-26
265786,paraparesis,后躯轻瘫,,2012-11-26
265787,paraoral,非经口的,,2012-11-26
265788,paraoperative,与手术有关的,,2012-11-26
265789,paranucleus,副核,,2012-11-26
265790,paranephros，paranephrus,肾上腺,,2012-11-26
265791,paranephritis,肾上腺炎,,2012-11-26
265792,paramyotonia,肌刚痉病,,2012-11-26
265793,paramyotone，paramyotonus,肌刚痉,,2012-11-26
265794,paramorphia,形态异常,,2012-11-26
265795,parametrial,子宫旁的,,2012-11-26
265796,paramedian,中线旁的,,2012-11-26
265797,paramastitis,乳腺周炎,,2012-11-26
265798,paralysis，tick,壁虱性麻痺,,2012-11-26
265799,paralysis，postparturient,产后麻痺,,2012-11-26
265800,paralysis，ischemic,局部缺血性麻痺,,2012-11-26
265801,paralysis，hemiplegic,偏瘫,,2012-11-26
265802,paralysis，general,全身麻痺,,2012-11-26
265803,paralysis，facial,面神经麻痺,,2012-11-26
265804,paralysis，brachial,臂性麻痺,,2012-11-26
265805,paralysis，bilateral,两侧性麻痺,,2012-11-26
265807,paralysis，adductor,内收肌麻痺,,2012-11-26
265808,paralysis，abductor,外展肌麻痺,,2012-11-26
265809,paralysis,麻痺，瘫痪,,2012-11-26
265810,parallergia，parallergy,副变性，附带变态反应,,2012-11-26
265811,parakinesis，parakinesia,运动（功能）病,,2019-08-23
265812,parakeratosis,不全形化〔症〕，角皮症,,2012-11-26
265813,parainfluenza,副流行性感冒,,2012-11-26
265814,parainfection,副感染,,2012-11-26
265815,paraimmunity,副免疫性,,2012-11-26
265816,parahepatitis,肝周炎,,2012-11-26
265817,paragonimiasis,肺吸虫病,,2012-11-26
265818,paragnosis,死后诊断,,2012-11-26
265819,paraglossia，paraglossitis,舌旁周组织炎,,2012-11-26
265820,paragglutination，group  agglutination,类属凝集,,2012-11-26
265821,para-epilepsy,轻癫痫,,2012-11-26
265822,paradoxical pulse,冷子管理脉，奇脉,,2012-11-26
265823,paradidymis,旁睪,,2012-11-26
265824,paradiagnosis,近准诊断,,2012-11-26
265825,paradentosis,齿根膜炎,,2012-11-26
265826,paradentitis，parodontitis,齿根膜炎，牙周炎,,2012-11-26
265827,paradenitis,腺围炎,,2012-11-26
265828,paracystic,膀胱旁的,,2012-11-26
265829,paracyesis,子宫外孕,,2012-11-26
265830,paracrisis,分泌障碍,,2012-11-26
265831,paracondylar,髁旁的,,2012-11-26
265832,paracoele,侧脑肿,,2012-11-26
265833,paracoccidioidomycosis,巴西副球霉菌病，南美酵母菌病,,2012-11-26
265834,paracholia,胆汁分汁障碍，胆汁分泌障碍性黄胆,,2012-11-26
265835,paracholera,副霍乱,,2012-11-26
265836,paracephalus,头不全畸胎,,2012-11-26
265837,paracentral,中央旁的,,2012-11-26
265838,paracentesis,放液穿刺术,,2012-11-26
265839,paracele,侧脑室,,2012-11-26
265840,parabiosis,骈体生活，神经活动暂停,,2012-11-26
265841,para-anesthesis,半身麻痺,,2012-11-26
265842,para-aminosalicylic  acid，PAS,对氨柳酸，氨基水杨酸,,2012-11-26
265843,para-aminobenzoic acid，PABA,对氨安息香酸，对氨苯甲酸,,2012-11-26
265844,para functional,功能障碍,,2012-11-26
265845,papuloid,丘疹样的,,2012-11-26
265846,papule,丘疹,,2012-11-26
265847,papular,丘疹状,,2012-11-26
265848,paprika,辣椒,,2012-11-26
265849,papilloma,乳嘴肿，乳头状瘤,,2012-11-26
265850,papillitis,视〔神经〕乳头炎,,2012-11-26
265851,papillary，papilliform,乳头（状）的,,2012-11-26
265852,papilla (e),乳头，乳突，棘,,2012-11-26
265853,Papaver,罂粟属,,2012-11-26
265854,panzootic,广泛性动物流行病,,2012-11-26
265855,panus,淋巴腺肿,,2012-11-26
265856,pantotropic，pantropic,对许多组织有亲和力的，泛亲性,,2012-11-26
265857,pantothenic acid,泛酸,,2012-11-26
265858,pantophagous,杂食性,,2012-11-26
265859,panting,喘息,,2012-11-26
265860,pantachromatic,完全无色的，全部无色的,,2012-11-26
265861,panserositis,泛浆膜炎,,2012-11-26
265862,panoptic,全显的，全染的（色素）,,2012-11-26
265863,panophthalmia，panophthalmitis,全眼〔球〕炎,,2012-11-26
265864,pannus,血管医，角膜医,,2012-11-26
265865,panniculus carnosus,肉膜，肌纤膜,,2012-11-26
265866,panniculus adiposus,脂膜，浅肌膜,,2012-11-26
265867,panniculus,膜，层,,2012-11-26
