ID,英文名稱,中文名稱,圖片,更新日期
128885,Rectal tuberculosis,直肠结核,,2012-11-26
128886,Rectal polypus,直肠息肉,,2012-11-26
128887,Rectal perforation,直肠穿破,,2012-11-26
128888,Rectal malformation,直肠畸形,,2012-11-26
128889,Rectal injury; Injury to rectum,直肠损伤,,2012-11-26
128890,Rectal cancer; Cancer of rectum,直肠癌,,2012-11-26
128891,Rectal gonorrhea,直肠淋病,,2012-11-26
128892,Rectal atresia,直肠闭锁; 单纯直肠闭锁,,2012-11-26
128893,Recessive heredity,弱性遗传; 隐性遗传,,2012-11-26
128894,Recklinghausen's tumor,子宫壁腺平滑肌纤维瘤; Recklinghausen氏瘤,,2012-11-26
128895,Rat-poison poisoning,鼠药中毒,,2012-11-26
128896,Rat-bite fever; Sodoku; Sodokosis; Rat-bite disease; Cat-bite disease,鼠咬热; 鼠咬病,,2012-11-26
128897,Raspberry cellular polypus,覆盆子状息肉,,2012-11-26
128898,Rash from tartar emetic,酒石酸疹,,2012-11-26
128899,Rapid loss of hair; Trichorrhea,毛发骤脱; 秃发病,,2012-11-26
128900,Raphanus poisoning; Raphanism,野萝卜子中毒,,2012-11-26
128901,Ranunculus poisoning,毛茛中毒,,2012-11-26
128902,Rank itch; Papular scabies,丘疹性疥疮,,2012-11-26
128903,Ramose cancer,枝状癌,,2012-11-26
128904,Railway spine; Erichsen's disease; Page's disease; Spinal concussion; Erichsen's spine,脊椎震荡; 铁路脊椎; Erichsen氏病,,2012-11-26
128905,Railway sickness,铁路病; 火车病; 晕车,,2012-11-26
128906,Radium poisoning,镭中毒,,2012-11-26
128907,Radiotoxemia,镭性毒血症,,2012-11-26
128908,Radicular odontoma,齿根齿瘤,,2012-11-26
128909,Radicular granuloma; Dental granuloma,齿根肉芽肿,,2012-11-26
128910,Radiation burn,射线灼伤,,2012-11-26
128911,Radiate carcinoma,放线状癌,,2012-11-26
128912,Radial calculus,放线状结石,,2012-11-26
128913,Radesyge; Norwegian syphiloid,挪威类梅毒,,2012-11-26
128914,Rachitic splenomegaly,佝偻病脾增大,,2012-11-26
128915,Racemose venous sarcoma,蔓状静脉肉瘤,,2012-11-26
128916,Racemous cysticercosis,葡萄形囊尾虫病; 多房囊尾虫病,,2012-11-26
128917,Racemose angioma; Plexiform angioma; Cirsoid angioma; Racemose aneurysm,蔓状血管瘤; 蔓状动脉瘤,,2012-11-26
128918,Racemose adenoma,葡萄状腺瘤,,2012-11-26
128919,Race hybrid,种族杂种; 混血儿,,2012-11-26
128920,Race disposition,种族素因,,2012-11-26
128921,Rabies of cats,狂猫咬病,,2012-11-26
128922,Quotidian fever; Quotidian ague; Quotidian; Quotidian malarial fever; Quotidian malaria,日发疟,,2012-11-26
128923,Quintan malaria; Quintan ague,四日疟,,2012-11-26
128924,Quinine rash,奎宁疹,,2012-11-26
128925,Quinine poisoning; Cinchonism; Quinism; Quininism; Quinine fever,奎宁中毒,,2012-11-26
128926,Quinine idiosyncrasy,奎宁特应性,,2012-11-26
128927,Quarternary syphilis,副梅毒; 后期梅毒; 四期梅毒,,2012-11-26
128928,Quartan malaria; Quartan ague; Quartan fever; Quartan malarial fever,三日疟,,2012-11-26
128929,Quantitative hypertrophy; Numerical hypertrophy; Numerous hypertrophy,数量性肥大; 增殖,,2012-11-26
128930,Pyrogallol acid poisoning; Pyrogallolism,焦性没食子酸中毒,,2012-11-26
128931,Pyretophysiology; Physiology relating to fever,发热生理学,,2012-11-26
128932,Pyretosymptomatology,热象学; 发热症状学,,2012-11-26
128933,Pyretology; Science of fevers,发热学; 热症学,,2012-11-26
128934,Pyretography; Description of fever,发热论; 热症论,,2012-11-26
128935,Pyretaetiology; Thermopathogeny,热原学; 发热病理学,,2012-11-26
128936,Pyramidon poisoning,氨基嘌呤中毒,,2012-11-26
128937,Pyramidal goiter,甲状腺锥状叶肿,,2012-11-26
128938,Pyotoxinemia,脓毒素毒血症,,2012-11-26
128939,Pyorrhoic diathesis,脓漏素质,,2012-11-26
128940,Pyogenic white swelling,化脓性白肿,,2012-11-26
128941,Pyogenic infection; Purulent infection,脓性传染,,2012-11-26
128942,Pyloropathy,幽门病,,2012-11-26
128943,Pyloric tumor; Tumor of pylorus,幽门肿瘤,,2012-11-26
128944,Pyloric scirrhus; Scirrhus of pylorus,幽门硬癌,,2012-11-26
128945,Pyloric hypertrophy,幽门肥大,,2012-11-26
128946,Pyloric cancer; Cancer of pylorus,幽门癌,,2012-11-26
128947,Pyknic type; Corpulent type,矮阔型; 结实型,,2012-11-26
128948,Pygomelic monster,骶部寄生胎; 骶肢畸胎,,2012-11-26
128949,Pygodidymy,臀部联胎,,2012-11-26
128950,Pyelopathy; Disease of renal pelvis,肾盂病,,2012-11-26
128951,Pycnic habit,结实体型; 重体型,,2012-11-26
128952,Putrid typhoid fever,腐败性伤寒,,2012-11-26
128953,Putrid smallpox,腐败性天花,,2012-11-26
128954,Pustular syphilide; Varioliform syphilide; Ecthymatous syphilide; Acneiform syphilide,脓疱性梅毒疹; 天花样梅毒疹; 梅毒臁疮; 梅毒痤疮; 梅毒深脓疱,,2012-11-26
128955,Pustular scrofulide; Pustular scrofuloderm,脓疱性皮肤瘰疬; 成簇性痤疮; 合并性痤疮,,2012-11-26
128956,Pustular scarlet fever,脓疱性猩红热,,2012-11-26
128957,Pustular erysipelas,脓疱性丹毒,,2012-11-26
128958,Pustular chicken-pox; Pustular varicella,脓疱性水痘,,2012-11-26
128959,Purulent pneumothorax,脓气胸,,2012-11-26
128960,Purulent nephrolithiasis,脓性肾石病,,2012-11-26
128961,Purulent infiltration,脓液浸润,,2012-11-26
128962,Purulent blastomycosis,脓性酿母菌病,,2012-11-26
128963,Purtscher's disease,外伤性视网膜血管病; Purtscher氏病,,2012-11-26
128964,Pupillary closure; Blocked pupil,瞳孔闭锁; 虹膜闭锁,,2012-11-26
128965,Punctured wound of stomach,胃刺伤,,2012-11-26
128966,Punctured wound of lung,肺刺伤,,2012-11-26
128967,Punctured wound,刺创,,2012-11-26
128968,Punctured perforation,刺创穿破,,2012-11-26
128969,Punctured injury,刺伤,,2012-11-26
128970,Pulpy tumor,睾丸骨髓肉瘤,,2012-11-26
128971,Pulpy cancer; Pultaceous cancer,髓样癌,,2012-11-26
128972,Pulp stone; Dentide,齿髓石,,2012-11-26
128973,Pulmonary tumor,肺肿瘤,,2012-11-26
128974,Pulmonary tubercle,肺结核节,,2012-11-26
128975,Pulmonary tuberculosis; Pulmonary phthisis; Bacillary phthisis,肺结核; 肝痨,,2012-11-26
128976,Pulmonary syphilis,肺梅毒; 梅毒性肺痨,,2012-11-26
128977,Pulmonary sporotrichosis,肺胞子丝菌病,,2012-11-26
128978,Pulmonary pigmentation,肺色素沉着,,2012-11-26
128979,Pulmonary mycosis,肺霉菌病; 肺细菌病,,2012-11-26
128980,Pulmonary injury; Injury to lung,肺损伤,,2012-11-26
128981,Pulmonary glanders,肺鼻疽,,2012-11-26
128982,Pulmonary emphysema; Emphysema of lung,肺气肿,,2012-11-26
128983,Pulmonary echinococcal disease; Pulmonary echinococcosis,肺包虫病,,2012-11-26
128984,Pulmonary disease; Disease of lung; Pneumonopathy; Lung disease,肺病,,2012-11-26
128985,Pulmonary coniosis,肺尘埃沉着病; 肺尘病,,2012-11-26
128986,Pulmonary chondroma,肺软骨瘤,,2012-11-26
128987,Pulmonary chalcosis; Brassfounder's disease,黄铜匠(肺)病; 肺铜屑沉着病,,2012-11-26
128988,Pulmonary cancer; Cancer of lung,肺癌,,2012-11-26
128989,Pulmonary calcification,肺石灰化,,2012-11-26
128990,Pulmonary byssinosis,(肺)棉屑沉着病,,2012-11-26
128991,Pulmonary blastomycosis,肺酿母菌病,,2012-11-26
128992,Pulmonary aspergillosis,肺曲菌病,,2012-11-26
128993,Pulmonary amebiasis,肺变形虫病,,2012-11-26
128994,Pulmonary actinomycosis,肺放线菌病,,2012-11-26
128995,Pulmonal atresia,肺闭锁,,2012-11-26
128996,Pullulating cancer,肉芽癌,,2012-11-26
128997,Puerperal typhoid fever,产后伤寒,,2012-11-26
128998,Puerperal tetanus; Postpartum tetanus; Uterine tetanus,产褥期破伤风; 子宫破伤风,,2012-11-26
128999,Puerperal scarlet fever,产褥性类猩红热; 弥漫性红斑,,2012-11-26
129000,Puerperal osteophyte,产褥性骨赘,,2012-11-26
129001,Puerperal osteodystrophy,产后骨荣养障碍,,2012-11-26
129002,Puerperal mycosis,产褥期霉菌病,,2012-11-26
129003,Puerperal infection,产后传染,,2012-11-26
129004,Puerperal fever; Childbed fever,产褥热,,2012-11-26
129005,Puerperal erysipelas,产褥丹毒,,2012-11-26
129006,Puerperal disease; Puerperalism,产褥病,,2012-11-26
129007,Pudendal tumor; Tumor of labia pudendi,阴唇肿瘤,,2012-11-26
129008,Pudendal injury; Injury to external genital organs,外阴部损伤,,2012-11-26
129009,Ptomatropinism; Ptomaine poisoning,阿托品性尸碱中毒型动物性食品中毒,,2012-11-26
129010,Ptomain poisoning; Ptomainotoxism,尸碱类中毒,,2012-11-26
129011,Psychopathic disposition,精神病素因,,2012-11-26
129012,Psychopathic diathesis; Insane diathesis,精神病素质,,2012-11-26
129013,Psychopathic constitution,精神病体质,,2012-11-26
129014,Psychoasthenics; Study of feebleminded,精神衰弱学,,2012-11-26
129015,Psychical infantilism,精神幼稚型,,2012-11-26
129016,Psychic nosogeny; Psychogeny,精神性发病,,2012-11-26
129017,Psychic cause,精神病因,,2012-11-26
129018,Psorospermic disease,鱼浆子虫病,,2012-11-26
129019,Psorospermal cyst,鱼浆子囊肿,,2012-11-26
129020,Psoroptic acariasis; Dermatocoptes disease,痂性皮脂腺虫病,,2012-11-26
129021,Psoriasiform trichosporosis,牛皮癣样毛芽胞菌病,,2012-11-26
129022,Psoriasiform syphilide; Syphilitic psoriasis,牛皮癣样梅毒疹,,2012-11-26
129023,Psodidymy,腰以上联胎,,2012-11-26
129024,Pseudotubercle,假结核节,,2012-11-26
129025,Pseudorickets; Renal rickets; Renal infantilism,假佝偻病; 肾原骨性幼雅型; 肾病性佝偻病,,2012-11-26
129026,Pseudorheumatism; False rheumatism; Infectious pseudorheumatism,类风湿; 假风湿,,2012-11-26
129027,Pseudoporencephaly,假孔洞脑(畸形),,2012-11-26
129028,Pseudomucinous ovarial cystoma; Multilocular ovarian cystoadenoma; Rokitansky's tumor,假黏液性卵巢囊瘤; 多房卵巢囊腺瘤; Rokitansky氏瘤,,2012-11-26
129029,Pseudo-male hermaphrodism; Male pseudohermaphrodism,男性假两性畸形,,2012-11-26
129030,Pseudoleukemic lymphadenoma,假白血病淋巴瘤,,2012-11-26
129031,Pseudo-intraligamentous tumor,假靱带间肿瘤,,2012-11-26
129032,Pseudohemophily; Hemogeny,假血友病,,2012-11-26
129033,Pseudogonorrhea; Simple nonspecific urethritis,假淋病; 单纯尿道尿,,2012-11-26
129034,Pseudo-erysipelas; Spurious erysipelas,假丹毒,,2012-11-26
129035,Pseudoglandular affection; Spurious adenosis,假腺形成,,2012-11-26
129036,Pseudodysentery,假痢疾,,2012-11-26
129037,Pseudo-chancroid; Spurious chancroid,假性輭下疳,,2012-11-26
129038,Pseudoacormous monster; Spurious acromus,假无躯干畸胎,,2012-11-26
129039,Pseudoacephalic monster; Spurious headless monster,假无头畸胎,,2012-11-26
129040,Pseudo phthisis; Nonbacillary phthisis,假肺结核; 非结核性肺痨,,2012-11-26
129041,Pseudencephaly,假脑(畸形),,2012-11-26
129042,Pseudencephalic monster,假脑畸胎,,2012-11-26
129043,Pseudasomatic acardius,假无躯无心寄生胎,,2012-11-26
129044,Pseudotyphoid; Entericoid fever; Spurious typhoid fever,假性伤寒; 伤寒型病,,2012-11-26
129045,Psammous myxoepithelioma,砂粒性黏液上皮瘤,,2012-11-26
129046,Psammous carcinoma,砂癌,,2012-11-26
129047,Psammopapillary adenomyoma,砂乳头状腺肌瘤,,2012-11-26
129048,Psammomatous angioma,砂瘤血管瘤,,2012-11-26
129049,Pruriginous bubo,痒疹淋巴腺肿,,2012-11-26
129050,Proximate cause; Primary cause; Immediate cause,近因,,2012-11-26
129051,Protracted typhoid fever,拖延性伤寒,,2012-11-26
129052,Protozoal disease,原虫病,,2012-11-26
129053,Protoplasmic astrocytoma,原浆性星形细胞瘤,,2012-11-26
129054,Protopathy; Principal affection; Principal disease; Primary disease; Primary affection; First manifestation of disease,首发病; 主要症,,2012-11-26
129055,Proteinogenous toxicosis; Anaphylaxis; Anaphylactic intoxication,蛋白质中毒; 过敏毒素中毒; 过敏性中毒,,2012-11-26
129056,Prostatolith; Prostatic calculus,前列腺石,,2012-11-26
129057,Prostatism,前列腺肥大性疾病,,2012-11-26
129058,Prostatic tumor,前列腺肿瘤,,2012-11-26
129059,Prostatic tuberculosis,前列腺结核,,2012-11-26
129060,Prostatic syphilis,前列腺梅毒,,2012-11-26
129061,Prostatic scirrhus,前列腺硬癌,,2012-11-26
129062,Prostatic sarcoma,前列腺肉瘤,,2012-11-26
129063,Prostatic myoma,前列腺肌瘤,,2012-11-26
129064,Prostatic injury; Injury of prostate,前列腺损伤,,2012-11-26
129065,Prostatic gravel,前列腺砂,,2012-11-26
129066,Prostatic fibroadenoma,前列腺纤维腺瘤,,2012-11-26
129067,Prostatic cyst,前列腺囊肿,,2012-11-26
129068,Prostatic cancer; Cancer of prostate,前列腺癌,,2012-11-26
129069,Prosoposternodymy,面胸骨联胎,,2012-11-26
129070,Prostatic anal atresia,前列腺部瘘锁肛,,2012-11-26
129071,Prosopopilary virilism,须眉性男征; 须眉女子,,2012-11-26
129072,Prosoplasy; Progressive dysplasia,超级性发育障碍; 过分发育; 进行性发育,,2012-11-26
129073,Proputial mycosis; Gangrenous balanitis,包皮霉菌病,,2012-11-26
129074,Proportionate dwarfism of pelvis,均小骨盆,,2012-11-26
129075,Propeller fracture,飞机师肱骨折,,2012-11-26
129076,Prominent covernous nevus; Tuberous vascular nevus,凸起性海绵状痣; 结节血管痣; 海绵状血管痣,,2012-11-26
129077,Prolongation of lymphatic vessel,淋巴管展长,,2012-11-26
129078,Proliferative tuberculosis,增生性结核病,,2012-11-26
129079,Proliferative cystoadenoma,增殖性囊腺瘤,,2012-11-26
129080,Proliferation of synovial fringes,关节绒毛增生,,2012-11-26
129081,Proliferation of spongiosa,海绵质增殖(骨),,2012-11-26
129082,Proliferation cystoma; Proliferous cystoma; Proliferative cystoma,增生性囊瘤,,2012-11-26
129083,Proliferation,增生; 增殖,,2012-11-26
129084,Progressive pulmonary tuberculosis,进行性肺结核,,2012-11-26
129085,Progressive pellagral rash; Progressive pellagra,进行性玉蜀黍红斑,,2012-11-26
129086,Progressive muscular dystrophy; Erb's atrophy,进行性肌荣养障碍; Erb氏萎缩,,2012-11-26
129087,Progressive lipomatoese partial giantism,进行性脂瘤性局部巨大发育,,2012-11-26
129088,Progressive dystrophy,进行性荣养障碍,,2012-11-26
129089,Prognathism; Prognathy,凸颌畸形,,2012-11-26
129090,Progenic monstrosity; Progeny; Progenic cranium,凸颏畸形,,2012-11-26
129091,Professional tuberculosis,职业性结核病,,2012-11-26
129092,Profund trichophytia,深性发癣菌病; 深发癣,,2012-11-26
129093,Professional syphilis,职业性梅毒,,2012-11-26
129094,Professional surgery disease,外科职业病,,2012-11-26
129095,Professional poisoning,职业性中毒,,2012-11-26
129096,Professional cancer,职业癌,,2012-11-26
129097,Professional argyria,职业性银质沉着病,,2012-11-26
129098,Proencephalic monster,裂额露脑畸形,,2012-11-26
129099,Productive pulmonary tuberculosis,产生性肺结核,,2012-11-26
129100,Prodromal pellagral rash; Prodromal pellagra,前驱性玉蜀黍红斑,,2012-11-26
129101,Prodromal exanthem,前驱疹,,2012-11-26
129102,Pringle's disease; Sebaceous adenoma; Sebaceous nevus,皮脂腺瘤; 皮脂腺痣; Pringle氏病,,2012-11-26
129103,Principal cyst; Mother cyst; Parent cyst,母囊,,2012-11-26
129104,Principal cyst,主包虫囊; 主包,,2012-11-26
129105,Principal cause,主因,,2012-11-26
129106,Primrose poisoning; Primula poisoning,报春花中毒,,2012-11-26
129107,Primordial dwarf,先天矮小,,2012-11-26
129108,Primitive splenic hypertrophy; Primary splenic hypertrophy,原发脾肿大,,2012-11-26
129109,Primary tumor; Parent tumor,原发肿瘤; 母瘤,,2012-11-26
129110,Primary tuberculosis,初期结核病,,2012-11-26
129111,Primary syphilis,初期梅毒,,2012-11-26
129112,Primary myocardiosis,原发心肌病,,2012-11-26
129113,Primary muscular dystrophy,原发性肌荣养障碍,,2012-11-26
129114,Primary lesion; Principal injury,主要伤; 主伤,,2012-11-26
129115,Primary lepidoma; Lepidoma of the first order,原发皮质瘤,,2012-11-26
129116,Primary exanthem; Elementary exanthem,原发疹,,2012-11-26
129117,Primary carcinoma; Primary cancer; Primitive cancer,原发癌,,2012-11-26
129118,Primary adenopathy,首发梅毒腺病,,2012-11-26
129119,Prickle-cell layer tumor,棘皮层肿瘤,,2012-11-26
129120,Prickle-cell carcinoma,棘细胞癌,,2012-11-26
129121,Previous myoma,阻产性子宫肌瘤(前置子宫肌瘤),,2012-11-26
129122,Preternatural anus; Fecal fistula,反常肛门,,2012-11-26
129123,Pressure lesion,压迫性损伤,,2012-11-26
129124,Pressure fracture; Compression fracture,受压骨折,,2012-11-26
129125,Pressure callosity,压迫胼胝,,2012-11-26
129126,Presence of gallstones,胆囊石病,,2012-11-26
129127,Preputial tumor,包皮肿瘤,,2012-11-26
129128,Presence of broncholith,枝气管石病,,2012-11-26
129129,Preputial cancer; Cancer of prepuce,包皮癌,,2012-11-26
129130,Preputial calculus; Preputial concretion; Postholith; Acrobystiolith,包皮石,,2012-11-26
129131,Premonitory plague; Premonitory pest,预兆性鼠疫,,2012-11-26
129132,Premature ossification; Excessive ossification,过早骨化; 过度骨化,,2012-11-26
129133,Premature detachment of Placenta,胎盘分离过早,,2012-11-26
129134,Premature alopecia; Presenile baldness,早期脱发,,2012-11-26
129135,Prefrontal tumor,前额叶肿瘤,,2012-11-26
129136,Precancerosis; Precancerous condition,癌始基,,2012-11-26
129137,Pott's fracture,Pott氏骨折; 腓骨下端骨折,,2012-11-26
129138,Potters' asthma,陶器匠气喘,,2012-11-26
129139,Potato poisoning,马铃薯中毒,,2012-11-26
129140,Potassium sulphite poisoning,亚硫酸钾中毒,,2012-11-26
129141,Potassium poisoning,钾中毒,,2012-11-26
129142,Potassium nitrite poisoning,亚硝酸钾中毒,,2012-11-26
129143,Potassium nitrate poisoning,硝酸钾中毒,,2012-11-26
129144,Potassium iodide poisoning; Potassium iodate poisoning,碘化钾中毒,,2012-11-26
129145,Potassium chlorate poisoning,氯酸钾中毒,,2012-11-26
129146,Postvaccinal skin disease,接种后皮病,,2012-11-26
129147,Postserumal tetanus,血淸注射后破伤风,,2012-11-26
129148,Postscarlatinous rash,猩红热后疹,,2012-11-26
129149,Postoperative tetanus,手术后破伤风,,2012-11-26
129150,Postmortem wound,检尸创伤,,2012-11-26
129151,Postnatal malformation; Acquired teratism; Acquired monstrosity,后天畸形,,2012-11-26
129152,Postmortem lesion,死后损害,,2012-11-26
129153,Posterior urethral gonorrhea; Posterior gonorrhea,后尿道淋病,,2012-11-26
129154,Posterior dichotomy; Inferior duplicity,双下身畸胎,,2012-11-26
129155,Porocephalis disease,蛇舌状虫病,,2012-11-26
129156,Porencephaly,孔洞脑(畸形),,2012-11-26
129157,Porencephalic monster,孔洞脑畸胎,,2012-11-26
129158,Pond fracture,斜边骨折,,2012-11-26
129159,Pompholyciform trichophytia,汗疱状秃发癣,,2012-11-26
129160,Pompholiciform schizosaccharomycosis,汗疱性裂殖酿母菌病,,2012-11-26
129161,Polytrophy; Excessive nutrition,养料过多,,2012-11-26
129162,Polythelism; Superfluous nipple,多乳头(畸形),,2012-11-26
129163,Polysyndactyly,多数并指(趾)(畸形),,2012-11-26
129164,Polystichy,多眉(畸形),,2012-11-26
129165,Polysomatic monstrosity; Polysomy,多体畸形,,2012-11-26
129166,Polyscelous monster,多足畸胎; 多腿畸胎,,2012-11-26
129167,Polypus of lacrymal sac,泪囊息肉,,2012-11-26
129168,Polypous myxoma,息肉状黏液瘤,,2012-11-26
129169,Polypous lipoma,息肉状脂瘤,,2012-11-26
129170,Polypous disease,息肉病; 息肉发生,,2012-11-26
129171,Polypous angioma,息肉状血管瘤,,2012-11-26
129172,Polypous adenoma; Polypoid adenoma,息肉状腺瘤,,2012-11-26
129173,Polypoid tumor; polypous tumor,息肉状瘤,,2012-11-26
129174,Polypoid adenomatosis,息肉状腺瘤病,,2012-11-26
129175,Polypody; Supernumerary feet,多足(畸形); 多腿(畸形),,2012-11-26
129176,Polyphasic anaplasy,多形退行发育,,2012-11-26
129177,Polyphalangism; Hyperphalangism,多指(趾)骨(畸形),,2012-11-26
129178,Polypathy,多发性病; 复杂病,,2012-11-26
129179,Polyparasitism,多种寄生虫病,,2012-11-26
129180,Polyp,息肉,,2012-11-26
129181,Polyoty,多耳郭(畸形),,2012-11-26
129182,Polyorchidism; Polyorchism,多睾丸(畸形),,2012-11-26
129183,Polyonychism,多爪(畸形),,2012-11-26
