ID,英文名稱,中文名稱,圖片,更新日期
89483,Salmonella anatum,鸭败血病杆菌,,2012-11-26
89484,Salmonella,沙门氏杆菌属,,2012-11-26
89485,salmon-eye locus,鲑鱼眼部基因,,2012-11-26
89486,salmon disease,鲑鱼中毒病（猫）,,2012-11-26
89487,salmon,鲑鱼,,2012-11-26
89488,Salmo salar,大西洋鲑,,2012-11-26
89489,Salmo gairdneri,虹鲑,,2012-11-26
89490,Salk vaccine,沙克氏疫苗,,2012-11-26
89491,salivation,流涎,,2012-11-26
89492,Salivary gland virus,唾液腺病毒,,2012-11-26
89493,salivary gland neoplasm,唾液腺赘生物,,2012-11-26
89494,salivary gland,唾液腺,,2012-11-26
89495,salivary duct cannulation,唾液导管术,,2012-11-26
89496,saliva,唾液,,2012-11-26
89497,Salientia,无尾目（两栖类）,,2012-11-26
89498,salicylazosulfapyridine,柳醯偶氮磺胺吡啶,,2012-11-26
89499,salamander,蝾螈,,2012-11-26
89500,Sakis,狐尾猴属,,2012-11-26
89501,saki,狐尾猴（产于南美）,,2012-11-26
89502,Saint Bernard,圣伯纳犬,,2012-11-26
89503,Saimiri sciureus,松鼠猴,,2012-11-26
89504,Saimiri oerstedi,红背松鼠猴,,2012-11-26
89505,Saguinus oedipus oedipus,棉冠獠狨,,2012-11-26
89506,Saguinus nigricollis,黑脚獠狨,,2012-11-26
89507,Saguinus mystax,白须獠狨,,2012-11-26
89508,Saguinus labiatus,红腹獠狨,,2012-11-26
89509,Saguinus fusciollis,黑褐獠狨,,2012-11-26
89510,safranin O,番红,,2012-11-26
89511,safety test; bioassay,生物性安全测试,,2012-11-26
89512,safety margin,安全界限,,2012-11-26
89513,sadism,撒旦（虐待）,,2012-11-26
89514,sacroma of Boeck,倍克氏肉瘤,,2012-11-26
89515,sacrifice,牺牲,,2012-11-26
89516,sacculinixation,囊化,,2012-11-26
89517,saccharase,蔗糖酶,,2012-11-26
89518,sacbrood,蜂幼虫病,,2012-11-26
89519,Sabouraud's dextrose agar,萨蒲洛氏葡萄糖琼脂（分离霉菌用培养基）,,2012-11-26
89520,Sabin's oral polio vaccine,沙宾口服小儿麻痺疫苗,,2012-11-26
89521,rutamycin,鲁塔霉素,,2012-11-26
89522,Russian spring-summer encephalitis,苏俄春夏型脑炎,,2012-11-26
89523,Russell's viper venom,罗素蛇毒,,2012-11-26
89524,Russell body,罗素氏小体,,2012-11-26
89525,runway,通道；牲畜踏径,,2012-11-26
89526,runtlus rutilus,翻车鱼,,2012-11-26
89527,runt disease,侏儒病,,2012-11-26
89528,runt,矮小动物,,2012-11-26
89529,ruminant,反刍动物,,2012-11-26
89530,rumen,瘤胃,,2012-11-26
89531,Rumanian hamster,罗马尼亚仓鼠,,2012-11-26
89532,rugulosin,沟纹毒素,,2012-11-26
89533,ruby-eyed dilution,红眼淡化,,2012-11-26
89534,ruby-eye allelomorph,红眼交替基因,,2012-11-26
89535,rubeola,红疹；麻疹,,2012-11-26
89536,rubratoxin,红毒素,,2012-11-26
89537,rubella,德国麻疹,,2012-11-26
89538,Rubarth's disease,鲁巴斯氏病（传染性犬肝炎）,,2012-11-26
89539,royal jelly,蜂王浆,,2012-11-26
89540,Rowette nude rat,罗维特氏裸大鼠,,2012-11-26
89541,Rous sarcoma,劳斯氏肉瘤（鸡之肉瘤样新生物）,,2012-11-26
89542,roundoworm,蛔虫,,2012-11-26
89543,round window cochlear potentials,圆窗耳蜗电位,,2012-11-26
89544,roughness factor,粗糙因子,,2012-11-26
89545,rough-eye mutant,粗糙眼变种,,2012-11-26
89546,rough modifier mutant,粗糙的修饰变种,,2012-11-26
89547,rotorod technique,旋转棒技术（测试神经系统缺失）,,2012-11-26
89548,rotavirus,轮状病毒,,2012-11-26
89549,rotation for non-inbreeding,非近亲轮回交配,,2012-11-26
89550,Ross River virus,罗氏河病毒,,2012-11-26
89551,Rose chamber,罗斯室,,2012-11-26
89552,rosaniline,一品红,,2012-11-26
89553,ropy brood,蜜蜂蛹菌症,,2012-11-26
89554,ropheocytosis,细胞内附作用,,2012-11-26
89555,rooster,小公鸡,,2012-11-26
89556,roof rat,室鼠,,2012-11-26
89557,Romney Marsh lamb,罗姆尼羊,,2012-11-26
89558,rolling mouse,滚转小鼠,,2012-11-26
89559,Romer's paralysis,罗默氏麻痺,,2012-11-26
89560,rolling disease,滚转病（鼠类）,,2012-11-26
89561,roentgenology,伦琴射线学,,2012-11-26
89562,roentgen ray,伦琴射线,,2012-11-26
89563,Rodentia,啮齿目,,2012-11-26
89564,rodent,囓齿类,,2012-11-26
89565,Rocky mountain spotted fever,落矶山斑点热,,2012-11-26
89566,roan spotting mutation,栗色斑点突变,,2012-11-26
89567,roan locus,栗色基因座（杂合子）,,2012-11-26
89568,roach,蜚蠊,,2012-11-26
89569,ritualized response,惯例反应,,2012-11-26
89570,ritualized behavior,惯例行为,,2012-11-26
89571,Riticularia,狮狨丝虫,,2012-11-26
89572,ristocetin,瑞斯特霉素,,2012-11-26
89573,ringworm,钱癣,,2012-11-26
89574,rinderpest,牛瘟,,2012-11-26
89575,ringtail,环节尾,,2012-11-26
89576,Riley-Day syndrome,雷德二氏症候群,,2012-11-26
89577,Riley's LDH virus,Riley乳酸去氢酶病毒,,2012-11-26
89578,Rift Valley fever,里夫特谷热（由arbovirus引起的肝炎）,,2012-11-26
89579,rifamycin,雷福霉素,,2012-11-26
89580,ridescent virus disease,珍珠病毒疾病,,2012-11-26
89581,Ricturlaria coloradensis,科罗拉多立克次体,,2012-11-26
89582,rictal,裂隙的,,2012-11-26
89583,rickettsialpox,痘立克次体,,2012-11-26
89584,Rickettsia tsutsugamushi,恙虫热立克次体,,2012-11-26
89585,Rickettsia siberica,西伯利亚立克次体,,2012-11-26
89586,Rickettsia rickettsii,落矶山热立克次体,,2012-11-26
89587,Rickettsia prowazeki,斑疹伤寒立克次体,,2012-11-26
89588,Rickettsia phagocytophilia,嗜巨噬细胞立克次体,,2012-11-26
89589,Rickettsia mooseri,摩塞立克次体,,2012-11-26
89590,Rickettsia australis,澳洲立克次体,,2012-11-26
89591,Rickettsia akari,痘立克次体,,2012-11-26
89592,Rickettsia,立克次体属,,2012-11-26
89593,rickets,软骨症（佝偻病）,,2012-11-26
89594,rice rat,稻鼠,,2012-11-26
89595,ribovirus,核糖病毒,,2012-11-26
89596,ribosome,核糖体,,2012-11-26
89597,ribonucleotide,核糖核苷酸,,2012-11-26
89598,ribonucleoprotein,核糖核蛋白,,2012-11-26
89599,ribonucleic acid (RNA),核糖核酸,,2012-11-26
89600,ribonuclease,核糖核酸酶,,2012-11-26
89601,riboflavin deficiency,核黄素（维生素B2）缺乏,,2012-11-26
89602,riboflavin,核黄素；维生素B2；乳黄素,,2012-11-26
89603,ribavirin,一种抗感冒病毒药,,2012-11-26
89604,rib,肋骨,,2012-11-26
89605,Rhopalopsyllus cavicola,洞杆叶虫,,2012-11-26
89606,rhodopsin,视紫质,,2012-11-26
89607,Rhodesian man,罗得西亚人（指古世纪的人）,,2012-11-26
89608,Rhizopus arrhizus,须根霉菌,,2012-11-26
89609,Rhizopus,酒曲菌属,,2012-11-26
89610,Rhipicephalus sanguineus,血色扇头壁虱,,2012-11-26
89611,Rhipicephalus,扇头壁虱属,,2012-11-26
89612,rhinovirus,鼻病毒,,2012-11-26
89613,rhinotracheitis,鼻气管炎,,2012-11-26
89614,rhinopneumonitis,鼻肺炎,,2012-11-26
89615,Rhinoceros viper,犀牛蝮蛇,,2012-11-26
89616,rhinocephalia,头状鼻畸胎,,2012-11-26
89617,rhino-,与「鼻」有关之字首,,2012-11-26
89618,rhinitis,鼻炎,,2012-11-26
89619,-rhexis,与「破裂」（血管或器官）有关之字尾,,2012-11-26
89620,rheumatoid arthritis,类风湿性关节炎,,2012-11-26
89621,rheumatic heart disease,风湿性心脏病,,2012-11-26
89622,rheumatic fever,风湿病,,2012-11-26
89623,Rhesus monkey,恒河猴,,2012-11-26
89624,Rhesus macaque,恒河猕猴,,2012-11-26
89625,rheiform bird,三趾鸵鸟；美洲鸵鸟,,2012-11-26
89626,-rhea,与「流动」有关之字尾,,2012-11-26
89627,-rhaphy,与「缝合术」有关之字尾,,2012-11-26
89628,rhabdovirus,棒状病毒,,2012-11-26
89629,rhabdomyosarcoma,横纹肌肉瘤,,2012-11-26
89630,rhabdomyomatosis,横纹肌增生症,,2012-11-26
89631,rhabdo-,与「杆」、「横纹」有关之字首,,2012-11-26
89632,Rhabditis strongyloides,杆线虫,,2012-11-26
89633,Rhabdias,杆线虫属,,2012-11-26
89634,Rh factor,Rh因子（恒河猴血型之一种）,,2012-11-26
89635,Reynier's isolator,雷尼氏隔离箱,,2012-11-26
89636,rexoid mutant,卷毛变种,,2012-11-26
89637,reward,正向强化刺激,,2012-11-26
89638,retrovirus motor neuron disease,反转录酶病毒运动神经元病,,2012-11-26
89639,retrovirus,反转录酶病毒,,2012-11-26
89640,retroperitoneal sarcoma,腹膜后腔肉瘤,,2012-11-26
89641,retrices,大飞羽,,2012-11-26
89642,Retortamonas cuniculus,兔子屈体虫,,2012-11-26
89643,Retortamonas caviae,天竺鼠屈体虫,,2012-11-26
89644,Retortamonas,屈体虫属,,2012-11-26
89645,retinyl acetate,乙酸视黄酯,,2012-11-26
89646,retinopathy,视网膜病,,2012-11-26
89647,retinol,视黄醇；视网膜醇；维生素A1,,2012-11-26
89648,retinoid,视网膜状的；树脂状的；类视色素,,2012-11-26
89649,retinoic acid,视黄酸,,2012-11-26
89650,retinoblastoma,视网膜母细胞瘤,,2012-11-26
89651,retinitis pigmentosa,色素沉著性视网膜炎,,2012-11-26
89652,retinal dystrophy,视网膜营养性萎缩,,2012-11-26
89653,retinal dysplasia,视网膜发育不良,,2012-11-26
89654,retinal degeneration,视网膜的变性（变质）,,2012-11-26
89655,retina,视网膜,,2012-11-26
89656,reticulum cell sarcoma,网状细胞肉瘤,,2012-11-26
89657,reticulum,网状组织；蜂巢胃,,2012-11-26
89658,reticuloendothelial system,网状内皮系统,,2012-11-26
89659,reticulocytosis,网状（红血）球增多症,,2012-11-26
89660,reticulocyte count,网状（红血）球计数,,2012-11-26
89661,reticular,网状的,,2012-11-26
89662,rete cell,网细胞,,2012-11-26
89663,restricted feeding,限饲,,2012-11-26
89664,restricted,拘束；限制的,,2012-11-26
89665,restraint,保定,,2012-11-26
89666,response learning,反应学习,,2012-11-26
89667,respondent response,感应性反应,,2012-11-26
89668,respondent behavior,感应行为,,2012-11-26
89669,respiratory volume,呼吸容积,,2012-11-26
89670,respiratory tumor,呼吸道肿瘤,,2012-11-26
89671,respiratory tract,呼吸道,,2012-11-26
89672,respiratory system,呼吸系统,,2012-11-26
89673,respiratory syncytial virus,呼吸系融合细胞病毒,,2012-11-26
89674,respiratory rate,呼吸速率,,2012-11-26
89675,respiratory physiology measurement,呼吸生理学测量,,2012-11-26
89676,respiratory infection,呼吸感染,,2012-11-26
89677,respiration,呼吸,,2012-11-26
89678,resorption,分解；耗损,,2012-11-26
89679,resolving power,解像力,,2012-11-26
89680,residual body,残留（存）体,,2012-11-26
89681,reservoir host,带病原宿主,,2012-11-26
89682,reserpine,印度蛇根碱,,2012-11-26
89683,research model,研究模式,,2012-11-26
89684,reptile,爬虫类,,2012-11-26
89685,reproductive tract,生殖道,,2012-11-26
89686,reproductive toxicity study,生殖毒性研究,,2012-11-26
89687,reproductive system,生殖系统,,2012-11-26
89688,reproductive physiology,生殖生理学,,2012-11-26
89689,reproductive maturity,性成熟,,2012-11-26
89690,reproductive life,繁殖生命,,2012-11-26
89691,reproductive index,生殖（繁殖）指数,,2012-11-26
89692,reproductive hormone,生殖激素；生殖荷尔蒙,,2012-11-26
89693,reproductive disorder,生殖（繁殖）障碍,,2012-11-26
89694,reproductive cycle,生殖（繁殖）周期,,2012-11-26
89695,reproductive capacity,生殖能力,,2012-11-26
89696,reproduction,繁殖；生殖,,2012-11-26
89697,repression,阻遏；压抑,,2012-11-26
89698,repressible enzyme,阻遏酵素,,2012-11-26
89699,replication of virus,病毒复制,,2012-11-26
89700,replication,复制；重复,,2012-11-26
89701,reovirus,里奥病毒（呼吸道与肠道滤过性病毒）,,2012-11-26
89702,renin,肾素,,2012-11-26
89703,renifleur,由尿味引起性欲,,2012-11-26
89704,Renibacterium salmoninarum,鲑鱼肾菌,,2012-11-26
89705,renal physiology,肾生理学,,2012-11-26
89706,renal papillectomy,肾乳头切除术,,2012-11-26
89707,renal papillary necrosis,肾乳头坏死,,2012-11-26
89708,renal hypoplasia,肾发育不全,,2012-11-26
89709,renal glycosuria,肾性糖尿,,2012-11-26
89710,renal excretory parameter,肾排泄参数（介质）,,2012-11-26
89711,renal epithelial tumor,肾上皮肿瘤,,2012-11-26
89712,renal disorder,肾功能异常,,2012-11-26
89713,renal agenesis,肾缺失,,2012-11-26
89714,renal adenocarcinoma,肾腺癌,,2012-11-26
89715,remige,飞羽（鸟翅上面较长的羽毛）,,2012-11-26
89716,relevant reinforcing,相关增强的,,2012-11-26
89717,releasing mechanism,释放机转；释放机制,,2012-11-26
89718,releaser,释放者,,2012-11-26
89719,relaxin,弛缓素；松弛素,,2012-11-26
89720,relative humidity,相对湿度,,2012-11-26
89721,Reissner's membrane,赖斯纳膜（耳蜗管前庭膜）,,2012-11-26
89722,reinforcing s.; secondary (condition),增强刺激（二次性）,,2012-11-26
89723,reinforcing s.; primary,增强刺激（原发性）,,2012-11-26
89724,reinforcing s.; negative,增强刺激（负面）,,2012-11-26
89725,reinforcing stimulus,增强刺激,,2012-11-26
89726,reinforcer,增强物,,2012-11-26
89727,reinforcement theory,增强理论（学说）,,2012-11-26
89728,reinforcement,增强；加强,,2012-11-26
89729,Reighardia,李海变型节肢虫属,,2012-11-26
89730,Reichert's membrane,赖休德氏膜,,2012-11-26
89731,regulator gene,调节基因,,2012-11-26
89732,regular reinforcement,规则性增强,,2012-11-26
89733,regression coefficient,回归系数,,2012-11-26
89734,regression,退行；退化,,2012-11-26
89735,regional ileitis [=regional enteritis; Crohn's disease],局部性回肠炎,,2012-11-26
89736,regional enteritis,局部性肠炎,,2012-11-26
89737,Refsum's disease,雷夫苏姆氏病症（家族性疾病;其特征为视力障碍及运动失调）,,2012-11-26
89738,reflex sensitization,敏感性反应,,2012-11-26
89739,reflex response,反射反应,,2012-11-26
89740,reflex action,反射动作,,2012-11-26
89741,reflex,反射,,2012-11-26
89742,refaunation,生物相重整,,2012-11-26
89743,reeler,蹒跚小鼠,,2012-11-26
89744,reductionism,还原主义,,2012-11-26
89745,reductase,还原酶,,2012-11-26
89746,redleg [=red-leg],红脚病（两栖类）,,2012-11-26
89747,red-eyed dilution,红眼稀淡,,2012-11-26
89748,red-eye factor,红眼因素（遗传因子）,,2012-11-26
89749,red muscardine,红蚕霉菌病,,2012-11-26
89750,red mite,红蜘蛛；鸡蜱,,2012-11-26
89751,red cell aplasia,红血球形成不全,,2012-11-26
89752,red blood cell count,红血球计数,,2012-11-26
89753,recurrent fever,回归熟,,2012-11-26
89754,recumbent,躺著的,,2012-11-26
89755,rectum,直肠,,2012-11-26
89756,rectal prolapse,脱肛,,2012-11-26
89757,recovery,恢复；痊愈,,2012-11-26
89758,recombination,重组,,2012-11-26
89759,recombinant inbred strain,基因重组近亲系,,2012-11-26
89760,reciprocal translocation,相互易位（两个染色体节段互相交换）,,2012-11-26
89761,recessive,隐性的；劣性的,,2012-11-26
89762,recapitulation,再演；重演,,2012-11-26
89763,ray,𫚉鱼；鹞鱼；刺鳍；射线；光线,,2012-11-26
89764,Rauscher leukemia virus,劳氏白血病病毒,,2012-11-26
89765,Rattus vilosissimus,长毛鼠,,2012-11-26
89766,Rattus norvegicus,褐鼠（沟鼠）,,2012-11-26
89767,Rattus exulans,玻利尼西亚大鼠,,2012-11-26
89768,rattlesnake,响尾蛇,,2012-11-26
89769,ration,饲粮；日粮,,2012-11-26
89770,ratio,比（例）,,2012-11-26
89771,ratin I and II (rat virus),鼠病毒（一种杀鼠药名）,,2012-11-26
89772,Rathke's pouch,拉德凯氏囊（即颅颊囊及神经颊囊;胚胎发生期形成脑垂下体前叶处）,,2012-11-26
89773,rate zonal density gradient centrifugation,密度梯度区带离心法,,2012-11-26
89774,rat-bite fever,大鼠咬热,,2012-11-26
89775,rat unit,大鼠单位,,2012-11-26
89776,rat submaxillary gland virus,大鼠下颔腺病毒,,2012-11-26
89777,rat mammary fibroadenoma,大鼠乳房纤维腺瘤,,2012-11-26
89778,rat leprosy,大鼠麻疯病（由Mycobacterium leprarmurium引起）,,2012-11-26
89779,rat coronavirus,大鼠冠状病毒,,2012-11-26
89780,raptorial,猛禽类的,,2012-11-26
89781,rank correlation,顺位相关,,2012-11-26
89782,ranikhet [=Newcastle disease],新城鸡瘟（俗名）,,2012-11-26
89783,range paralysis,部份（局部性）麻痺,,2012-11-26
89784,random reinforcement,逢机增强,,2012-11-26
89785,random mating,逢机交配,,2012-11-26
89786,random breeding,逢机配种,,2012-11-26
89787,random bred,逢机配种,,2012-11-26
89788,Rana temporaria,草蛙,,2012-11-26
89789,Rana ridibunda,青蛙,,2012-11-26
89790,Rana pipiens,斑点青蛙,,2012-11-26
89791,Rana clamitans,青铜蛙,,2012-11-26
89792,Rana catesbeiana,美国牛蛙,,2012-11-26
89793,Rana brevipoda porosa Tokyo,东京短脚赤蛙,,2012-11-26
89794,Rana brevipoda,短脚赤蛙,,2012-11-26
89795,rale,啰音（肺部听诊音之一种）,,2012-11-26
89796,rainbow trout [=Salmo gairdneri irideus],虹鳟,,2012-11-26
89797,Raillietiella,瑞立特科,,2012-11-26
89798,Raillientina,秧鸡虫属,,2012-11-26
89799,radula,齿舌（软体动物的口内结构）,,2012-11-26
89800,radiotransparency,容许射线透过,,2012-11-26
89801,radiotherapy,放射线疗法,,2012-11-26
89802,radioresistance,抗放射线性,,2012-11-26
89803,radiophobia,惧射线症,,2012-11-26
89804,radiopathology,放射线病理学,,2012-11-26
89805,radioparent,透射线的,,2012-11-26
89806,radiopaque,不透射线的,,2012-11-26
89807,radionuclide,放射性核种,,2012-11-26
89808,radionecrosis,放射性坏死,,2012-11-26
89809,radiomutation,放射性突变,,2012-11-26
89810,radiomimetic,类放射性,,2012-11-26
89811,radiolucency,容许X射线透过；射线透射性；X光可透性,,2012-11-26
89812,radiology,放射线学,,2012-11-26
89813,radiolesion,放射线伤害,,2012-11-26
89814,radioisotope contaminant,放射线同位素污染物,,2012-11-26
89815,radioisotope,放射线同位素,,2012-11-26
89816,radiographic technique,放射线照相术,,2012-11-26
89817,radiograph,放射线照相片,,2012-11-26
89818,radiochroism,放射线吸引性；放射线吸收能量,,2012-11-26
89819,radiocarcinogenesis,放射线致癌生成,,2012-11-26
89820,radiobiology,放射线生物学,,2012-11-26
89821,radioautography,放射线自动显影术,,2012-11-26
89822,radioactive contamination,放射线物质污染,,2012-11-26
89823,radiculoneuropathy,神经根神经病,,2012-11-26
89824,radiation syndrome,放射线症候群,,2012-11-26
89825,radiation,辐射；放射,,2012-11-26
89826,radial agenesis,髐骨发育不全,,2012-11-26
89827,Radfordia ensifera,大鼠螨,,2012-11-26
89828,Radfordia affinis,小鼠螨,,2012-11-26
89829,Radfordia,鼠螨属,,2012-11-26
89830,rack washer,笼架清洗机,,2012-11-26
89831,racing homer pigeon,赛鸽,,2012-11-26
89832,racemase,消旋酶,,2012-11-26
89833,raccoon pox,浣熊痘,,2012-11-26
89834,rabies virus,狂犬病病毒,,2012-11-26
89835,rabbit syphilis,兔梅毒,,2012-11-26
89836,rabies,狂犬病（恐水症）,,2012-11-26
89837,rabbit pox,兔痘,,2012-11-26
89838,rabbit papilloma,兔乳突瘤,,2012-11-26
89839,rabbit coccidiosis,兔球虫病,,2012-11-26
89840,quotidian malaria,每日疟,,2012-11-26
89841,quinoline,喹啉,,2012-11-26
89842,quinine sulfate,硫酸奎宁,,2012-11-26
89843,quinidine,奎尼啶；乙型奎宁,,2012-11-26
89844,quinaldic acid,2－喹啉甲酸,,2012-11-26
89845,quinacrine,奎纳克林（治疟疾药）,,2012-11-26
89846,quellung reaction,细菌荚膜膨胀反应,,2012-11-26
89847,quelea (dioch),奈利亚雀,,2012-11-26
89848,quaternary,第四的；四原素的（第四级结构）,,2012-11-26
89849,quartan malaria,三日疟（每第四天复发的疟疾）,,2012-11-26
89850,quarantine,检疫；检疫期,,2012-11-26
89851,quaranfil virus,昆伦佛病毒（Bungaviridae）,,2012-11-26
89852,quantitative genetics,数量遗传学,,2012-11-26
89853,quantitative character,数量性状,,2012-11-26
89854,qualitative character,质的性状,,2012-11-26
89855,quaking mouse,发抖小鼠,,2012-11-26
89856,quaking,颤栗；发抖,,2012-11-26
89857,quail,鹌鹑,,2012-11-26
89858,Q (Queensland) fever,昆斯兰热；Q型热,,2012-11-26
89859,Python molurus,缅甸蟒,,2012-11-26
89860,python,蟒,,2012-11-26
89861,pyruvic kinase,丙酮酸激酶（焦葡萄酸酶）,,2012-11-26
89862,pyruvic dehydrogenase,丙酮酸（焦葡萄酸）脱氢酶,,2012-11-26
89863,pyruvate kinase deficiency,丙酮酸盐激酶缺乏,,2012-11-26
89864,pyrrolopyrimidine riboside,吡咯嘧啶核酸糖苷,,2012-11-26
89865,pyrrole pigment,吡咯色素,,2012-11-26
89866,pyroninophilia,嗜脉洛宁细胞增加,,2012-11-26
89867,pyronin Y,脉洛宁Y（可使未分解RNA染色之一种碱性染料）,,2012-11-26
89868,Pyromys,刺鼠属,,2012-11-26
89869,pyrolagnia,性欲满足狂,,2012-11-26
89870,pyrogen test,热原试验,,2012-11-26
89871,pyrogallol,五倍子酚；苯三酚,,2012-11-26
89872,pyrocatechol,邻苯二酚；儿茶酚,,2012-11-26
89873,pyro-,与「火」、「焦」有关之字首,,2012-11-26
89874,pyrimethamine,嘧啶甲胺；吡利美胺,,2012-11-26
89875,pyrilamine,吡拉明（一种抗组织胺药）,,2012-11-26
89876,pyridoxine deficient diet,维生素B6缺乏之饲料,,2012-11-26
89877,pyridoxine,吡哆醇；维生素B6；抗皮肤炎素,,2012-11-26
89878,pyrethrin,除虫菊素；除虫菊精,,2012-11-26
89879,pyrazole,吡唑,,2012-11-26
89880,pyrazine,腐肉挥发成份,,2012-11-26
89881,pyometra,子宫蓄脓,,2012-11-26
89882,pyoderma,脓皮病；脓性皮肤病,,2012-11-26
89883,pyocyanine,绿脓素,,2012-11-26
89884,pyo-,与「脓」有关之字首,,2012-11-26
89885,pyloric caeca,幽门垂,,2012-11-26
89886,pygmy goat,侏儒山羊,,2012-11-26
89887,pyelonephritis,肾盂肾炎,,2012-11-26
89888,pyelitis,肾盂炎,,2012-11-26
89889,pustular dermatitis,脓疱性皮肤炎,,2012-11-26
89890,purulent inflammation,化脓性炎症,,2012-11-26
89891,purposive behavior,企图性行为,,2012-11-26
89892,purpose psychosis,企图性精神病,,2012-11-26
89893,purple-faced langur,紫脸叶猴,,2012-11-26
89894,purple brood,紫芽,,2012-11-26
89895,puromycin,嘌呤霉素（由Streptomyces产生之广效性抗生素）,,2012-11-26
89896,Purkinje's cell,浦金埃氏细胞（小脑皮质中层内之大形分枝神经原）,,2012-11-26
89897,Purkinje cell degeneration mouse,浦金埃氏细胞变性小鼠,,2012-11-26
89898,puppy viremia,小狗病毒血症,,2012-11-26
