ID,英文名稱,中文名稱,圖片,更新日期
720693,Oneirodynia,痛梦,,2012-11-26
720694,Onanism; Masturbation; Self-abuse; Manustupration,手淫，自淫,,2012-11-26
720695,Oligophrenia,精神发育停顿，精神幼稚,,2012-11-26
720696,Olfactory perception; Olfactus,嗅觉,,2012-11-26
720697,Olfactory illusion,嗅错觉，错嗅,,2012-11-26
720698,Olfactory hallucination; Pseudosmia; Pseudosphresia,嗅幻觉，幻嗅,,2012-11-26
720699,Olfactio colorata,嗅气觉色，闻香辨色,,2012-11-26
720700,Oikophobia; Ecophobia,家室恐怖,,2012-11-26
720701,Ochlophobia,群众恐怖,,2012-11-26
720702,Occupation-delirium,作业性谵妄，职业性谵妄,,2012-11-26
720703,Occupation neurosis; Professional neurosis,作业神经病，职业性神经病,,2012-11-26
720704,Nymphomania; Andromania; Cytheromania; Hysteromania; Ovariomania; Metromania; Furor uterinus; Furor femininus; Thelygonia,女子淫狂，求雄癖，慕男狂,,2012-11-26
720705,Nyctalopia; Nyctamblopia; Nyctotyphlosis; Night-blindness; Day-vision,夜盲，昼视症,,2012-11-26
720706,Nostalgia; Home-sickness,怀乡病，乡思苦，思家病,,2012-11-26
720707,Nosomania,罹病妄想,,2012-11-26
720708,Noctiphobia; Nyctophobia,黑夜恐怖,,2012-11-26
720709,Night-mare,梦魇,,2012-11-26
720710,Neurosis due to fright,惊吓〔性〕神经病,,2012-11-26
720711,Neurosis,神经[官能]病,,2012-11-26
720712,Neuropsychosis,神经精神病,,2012-11-26
720713,Neurasthenic insanity,神经衰弱性精神病,,2012-11-26
720714,Neurasthenia; Nervous exhaustion,神经衰弱,,2012-11-26
720715,Neurasthenia vasomotoria; Vasomotor neurasthenia,血管运动[性]神经衰弱,,2012-11-26
720716,Neurasthenia universalis,一般神经衰弱，普遍性神经衰弱,,2012-11-26
720717,Neurasthenia sympathica,交感[性]神经衰弱,,2012-11-26
720718,Neurasthenia spinalis; Spinal neurasthenia; Spinal irritation,脊髓[性]神经衰弱,,2012-11-26
720719,Neurasthenia sexualis; Sexual neurasthenia,性欲[性]神经衰弱,,2012-11-26
720720,Neurasthenia gastrica; Gastric neurasthenia,胃[性]神经衰弱,,2012-11-26
720721,Neurasthenia cordis; Cardiac neurasthenia,心脏[性]神经衰弱,,2012-11-26
720722,Neurasthenia cerebrospinalis; Cerebrospinal neurasthenia,脑脊髓[性]神经衰弱,,2012-11-26
720723,Neurasthenia cerebralis; Cerebral neurasthenia,脑[性]神经衰弱,,2012-11-26
720724,Nervosity ; Excessive nervousness,神经质，神经不安,,2012-11-26
720725,Neologism; Onomatolalia; Onomatopoiesis,新语症,,2012-11-26
720726,Necrophobia,尸体恐怖，死亡恐怖,,2012-11-26
720727,Negativism,拒绝症，违拗，消极主义,,2012-11-26
720728,Necrophagy,食尸癖,,2012-11-26
720729,Necrophilism; Necrophilia; Necromania,恋尸欲，恋尸癖,,2012-11-26
720730,Necromimesis,死亡妄想,,2012-11-26
720731,Narcomania; Narcotic drug habit,麻醉剂癖,,2012-11-26
720732,Narcolepsy; Hypnolepsy,发作性睡病，麻醉样昏睡，催眠样昏睡,,2012-11-26
720733,Narcissism,自体观窥欲，自爱欲,,2012-11-26
720734,Narcism,肉体观窥欲,,2012-11-26
720735,Myxedematous insanity,粘液水肿性精神病,,2012-11-26
720736,Myxedematous infantilism,粘液水肿性幼儿型，粘液水肿性幼稚性,,2012-11-26
720737,Mysophobia; Rhypophobia,不洁恐怖，被汚恐怖,,2012-11-26
720738,Myodesopsia; Muscae volitantes ,飞蝇幻视,,2012-11-26
720739,Mutism; Mutacism,缄默症，不言症,,2012-11-26
720740,Musomania; Musicomania,音乐癖，音乐迷,,2012-11-26
720741,Multiple personality; Disintegrated personality,多重人格，分裂人格,,2012-11-26
720742,Motorial amusia; Tone-dumbness,运动性乐歌不能，运动性音乐不能，乐歌哑,,2012-11-26
720743,Morphinomania; Morphinism; Morphine-habit,吗啡癖，吗啡瘾,,2012-11-26
720744,Moria; Childlike dementia; Puerilism,童样失智,,2015-01-21
720745,Morbid personality; Disordered personality,病的人格，病性人格,,2012-11-26
720746,Moral insanity,悖德精神病,,2012-11-26
720747,Moral dementia,悖德失智,,2015-01-21
720748,Mood; Humor,心境,,2012-11-26
720749,mood,心情，内情,,2012-11-26
720750,Monopsychosis; Monomania,偏僻性精神病,,2012-11-26
720751,Monophobia,独居恐怖，单身恐怖,,2012-11-26
720752,Monomania,单狂，偏癖,,2012-11-26
720753,Monoideaism; Monoideism,孤独意想,,2012-11-26
720754,Mongolism; Mongoloid idiocy; Mongolian idiocy,蒙古种型[白痴]，蒙古种状态,,2012-11-26
720755,Molysmophobia,传染恐怖,,2012-11-26
720756,Mnemasthenia; Memory weakness; Lapsus memoriae,记忆力薄弱,,2012-11-26
720757,Mixoscopia; Mixoscopy; Voyeur,幽会观窥欲，窥伺欲，窥淫狂,,2012-11-26
720758,Mistrust,怀疑，不信,,2012-11-26
720759,Misopsychia,嫌忌症,,2012-11-26
720760,Misoponia,嫌服劳症，服劳嫌忌,,2012-11-26
720761,Misopedia; Hatred of child,嫌子女症,,2012-11-26
720762,Misoneism; Hatred of new ideas,嫌新思想症，新思想嫌忌,,2012-11-26
720763,Misology; Misologia,嫌论症，论理嫌忌，厌辩症,,2012-11-26
720764,Misogyny; Misogenia; Hatred of women,嫌妇症，嫌女症,,2012-11-26
720765,Misogamia; Hatred of marriage,嫌婚症，结婚嫌忌,,2012-11-26
720766,Misocosmia,嫌粧症，化粧嫌忌,,2012-11-26
720767,Misapprehension,误会，领会错误,,2012-11-26
720768,Misandry; Hatred of males,嫌男症,,2012-11-26
720769,Misanthropia; Misanthropy,嫌人症,,2012-11-26
720770,Mindlessness,精神缺失,,2012-11-26
720771,Mind-deafness; Psychic deafness; Mental deafness; Auditory amnesia,精神[性]聋，意聋,,2012-11-26
720772,Mind-blindness; Psychic blindness; Mental blindness; Visual amnesia,精神[性]盲，意盲,,2012-11-26
720773,Mimics; Mimicry,表情，拟态,,2012-11-26
720774,Mild delirium,缓和性谵妄,,2012-11-26
720775,Micropsia,视物显小症,,2012-11-26
720776,Microphobia,微生物恐怖,,2012-11-26
720777,Micromania,缩小妄想,,2012-11-26
720778,Microesthesia,触物显小症，触觉感小症,,2012-11-26
720779,Metaphysical mania; Questioning mania,穿凿癖，问难癖,,2012-11-26
720780,Metamorphopsia; Distorted vision,视物变形症,,2012-11-26
720781,Metallophobia,金属恐怖,,2012-11-26
720782,Merinthophobia,被缚恐怖,,2012-11-26
720783,Mental weakness; Weakness of mind,精神薄弱,,2012-11-26
720784,Mental vacancy,精神空虚,,2012-11-26
720785,Mental torpor,精神凝滞,,2012-11-26
720786,Mental stimulation,精神激发,,2012-11-26
720787,Mental rest; Mental repose,精神安宁，精神休养,,2012-11-26
720788,Mental poverty,精神贫乏,,2012-11-26
720789,Mental paralysis,精神麻痺,,2012-11-26
720790,Mental overstrain,精神过劳,,2012-11-26
720791,Mental laxness,精神懈弛,,2012-11-26
720792,Mental insufficiency; Mental deficiency,精神不全,,2012-11-26
720793,Mental inferiority,精神低贱，天分卑劣,,2012-11-26
720794,Mental indolence,精神怠惰,,2012-11-26
720795,Mental flash,精神倏振，急智,,2012-11-26
720796,Mental exertion; Mental strain,精神努勉，精神奋发,,2012-11-26
720797,Mental excitement,精神兴奋,,2012-11-26
720798,Mental dullness,精神钝木,,2012-11-26
720799,Mental anomaly,精神异常,,2012-11-26
720800,Memory,记忆,,2012-11-26
720801,Melancholia simplex,单纯性忧郁病,,2012-11-26
720802,Melancholia senilis; Senile melancholia,老年忧郁病,,2012-11-26
720803,Melancholia religiosa; Religious melancholia,宗教性忧郁病，天谴忧郁病,,2012-11-26
720804,Melancholia puerperale; Puerperal melancholia,产后忧郁病,,2012-11-26
720805,Melancholia praesenilis; Praesenile melancholia; Involutional melancholia,初老期忧郁病，衰退性忧郁病,,2012-11-26
720806,Melancholia persecutionis,被追性忧郁病,,2012-11-26
720807,Melancholia of fear,恐怖〔性〕忧郁病,,2012-11-26
720808,Melancholia nostalgica,怀乡性忧郁病,,2012-11-26
720809,Melancholia misanthropica,嫌人性忧郁病,,2012-11-26
720810,Melancholia metamorphosis,变形性忧郁病,,2012-11-26
720811,Melancholia menstrualis; Menstrual melancholia,经期忧郁病,,2012-11-26
720812,Melancholia hypochondrica,疑病性忧郁病,,2012-11-26
720813,Melancholia errabunda,迷走性忧郁病,,2012-11-26
720814,Melancholia climacterica; Climacteric melancholia,经绝期忧郁病,,2012-11-26
720815,Melancholia attonica,无动性忧郁病，木讷性忧郁病,,2012-11-26
720816,Melancholia agitans; Melancholia agitata; Excited melancholia; Motor melancholia,激越性忧郁病，骚恐性忧郁病,,2012-11-26
720817,Melancholia activa,主动性忧郁病,,2012-11-26
720818,Melancholia,忧郁病,,2012-11-26
720819,Megalomania; Delirium manicum; Delirium of grandeur,夸大妄想，夸大狂,,2012-11-26
720820,Medical psychology,医[学]心理学,,2012-11-26
720821,Mask-like face,假面状容貌,,2012-11-26
720822,Manic-depressive insanity,躁郁病，狂郁循环病,,2012-11-26
720823,Maniacal stupor,躁狂性木僵,,2012-11-26
720824,Maniacal illusion of flying,飞行妄想,,2012-11-26
720825,Maniacal delusion of being persecuted; Persecution-delirium,被追妄想[狂]，追踪妄想,,2012-11-26
720826,Maniacal delusion of being cursed,被骂妄想,,2012-11-26
720827,Maniacal alienation,躁狂性错乱,,2012-11-26
720828,Mania; Madness；Vesania; Rage; Raving,〔躁〕狂,,2012-11-26
720829,Mania transitoria; Temporary mania; Transitory mania,一时性躁狂,,2012-11-26
720830,Mania simplex,单纯性躁狂,,2012-11-26
720831,Mania senilis; Senile mania,老年[性]躁狂,,2012-11-26
720832,Mania religiosa; Religious mania,宗教[性躁]狂,,2012-11-26
720833,Mania puerperalis; Maieusiomania; Puerperal mania,产后躁狂，产褥狂,,2012-11-26
720834,Mania periodica; Periodical mania,间发性躁狂,,2012-11-26
720835,Mania metastatica,转移性躁狂,,2012-11-26
720836,Mania levis; Hypomania; Mania mitis,轻躁狂,,2012-11-26
720837,Mania hysterica; Hysterical mania,癔病性躁狂，协识脱离性躁狂,,2012-11-26
720838,Mania gravis; Mania furiosa,重躁狂，暴怒性躁狂,,2012-11-26
720839,Mania epileptica; Furor epilepticus; Epileptic mania,癫痫性躁狂,,2012-11-26
720840,Mania circularis,巡廻性躁狂,,2012-11-26
720841,Mania chronica; Chronic mania,慢性躁狂,,2012-11-26
720842,Mania alcoholica; Alcoholic mania; Mania a potu,酒[中]毒性躁狂,,2012-11-26
720843,Mania acuta; Acute mania,急性躁狂,,2012-11-26
720844,Maieusiophobia,分娩恐怖,,2012-11-26
720845,Macropsia,视物显大症,,2012-11-26
720846,Macroesthesia,触物显大症，触觉感大症,,2012-11-26
720847,Lyssophobia; Dread of rabies,疯犬病恐怖,,2012-11-26
720848,Lycanthropia; Lycomania,变狼妄想,,2012-11-26
720849,Lust murder,淫乐杀人[症],,2012-11-26
720850,Loss of sense,官觉脱失,,2012-11-26
720851,Logoneurosis,言语[障碍性]神经病,,2012-11-26
720852,Logomania; Logorrhea; Excessive volubility; Lingual delirium,多言癖，妄辩,,2012-11-26
720853,Loathing,厌恶，憎恶,,2012-11-26
720854,Litigation-mania; Paranoia querulans,诉讼妄想[狂],,2012-11-26
720855,Lithophagia,食石癖,,2012-11-26
720856,Limited mental capacity,精神困限,,2012-11-26
720857,Libido; Desire; Lust,欲（广义），性欲（狭义）,,2012-11-26
720858,Libido urinae ; Desire to urinate,排尿欲,,2012-11-26
720859,Libido sexualis; Sexual impulse; Sexual desire,性欲[冲动],,2012-11-26
720860,Libido intestini; Desire for defecation,排粪欲,,2012-11-26
720861,Leprophobia,麻风恐怖,,2012-11-26
720862,Lalophobia,言语恐怖,,2012-11-26
720863,Late catatonia,晚发性紧张症,,2012-11-26
720864,Laitmatophobia,深渊恐怖,,2012-11-26
720865,Lagneia; Lagnesis; Lagnosis,淫〔乱〕,,2012-11-26
720866,Kleptomania; Cleptomania; Impulse to steal,窃〔盗〕癖,,2012-11-26
720867,Kleptolagnia,偷窃性淫乱,,2012-11-26
720868,Kinesthetic hallucination,运动性幻觉,,2012-11-26
720869,Kinesis; Motion; Movement,运动，动作,,2012-11-26
720870,Kinesioneurosis; Neurosis affecting locomotion; Neurosis affecting muscles,动作性神经官能病,,2012-11-26
720871,Keraunoneurosis,电击神经病,,2012-11-26
720872,Kenophobia; Cenophobia,广厅恐怖，虚堂恐怖,,2012-11-26
720873,Keirophobia,剃须发恐怖（剃须恐怖；剃发恐怖）,,2012-11-26
720874,Kathisophobia,静坐恐怖,,2012-11-26
720875,Kakosmia; Offensive smell,恶嗅觉，不良嗅觉,,2012-11-26
720876,Jealousy,嫉妒,,2012-11-26
720877,Kainophobia; Neophobia,新事物恐怖,,2012-11-26
720878,Kakogeusia,恶味觉，不良味觉,,2012-11-26
720879,Jail-psychosis,监狱精神病,,2012-11-26
720880,Irritation,兴奋，激惹,,2012-11-26
720881,Iracundia; Irascibility,愤怒，易怒性,,2012-11-26
720882,Iracundia morbosa,病的愤怒,,2012-11-26
720883,Inversio sexualis; (Sexual) inversion,性欲反向,,2012-11-26
720884,Intrapsychic ataxia,内心性调节不能,,2012-11-26
720885,Intoxication psychosis; Toxic insanity,中毒精神病,,2012-11-26
720886,Intervalla lucida; Lucid interval,[神志]清明期,,2012-11-26
720887,Internal negativism,内拒绝症，内违拗，内心消极主义,,2012-11-26
720888,Intermittent insanity; Recurrent insanity,间歇性精神病,,2012-11-26
720889,Intermittent claudication,间歇性不走症,,2012-11-26
720890,Intellectual aura,精神性先兆,,2012-11-26
720891,Insultus; Insult; Attack; Fit; Seizure,发作，侵袭,,2012-11-26
720892,Insultus maniacalis,躁狂发作,,2012-11-26
720893,Insultus hystericus; Hysteric fit,癔病发作，协识脱离发作,,2012-11-26
720894,Insultus epilepticus; Epileptic attack,癫痫发作,,2012-11-26
720895,Insomnia; Agrypnia; Sleeplessness; Anhypnia; Anhypnosis; Pervigilium; Anypnia,不眠症，失眠症,,2012-11-26
720896,Insanity of puberty,青春精神病,,2012-11-26
720897,Insanity of pregnancy,妊娠〔期〕精神病,,2012-11-26
720898,Insanity during lactation,哺乳期精神病,,2012-11-26
720899,Inner life; Internal life; Sentimentality,内情生活，情感生活,,2012-11-26
720900,Initial delirium,病初期谵妄,,2012-11-26
720901,Infanticidum; Infanticide,[淫乐]杀婴,,2012-11-26
720902,Induced insanity; Communicated insanity,感应性精神病,,2012-11-26
720903,Incubus,女性梦魇,,2012-11-26
720904,Increased attention,注意力增强,,2012-11-26
720905,Inattentive illusion,忽略性错觉，不注意性错觉,,2012-11-26
720906,Inanition-delirium,饥饿谵妄,,2012-11-26
720907,Impulsive insanity,冲动性精神病,,2012-11-26
720908,Imitative insanity,模仿性精神病,,2012-11-26
720909,Impulsion; Impulse,冲动,,2012-11-26
720910,Imbecility,迟顿，痴愚,,2012-11-26
720911,Illusionary perception,妄觉,,2012-11-26
720912,Illusion of memory,记忆错觉，错忆,,2012-11-26
720913,Illusion due to apperception; Pseudo-illusion; Psychical illusion,统觉性错觉，假错觉，精神性错觉,,2012-11-26
720914,Illusion,错觉,,2012-11-26
720915,Idiosomnambulism,特发性梦行症,,2012-11-26
720916,Idiocy; Idiotism; Idiotcy; Idiotry,白痴，先天痴呆,,2012-11-26
720917,Ideosynchysis,意想混乱,,2012-11-26
720918,Ideodynamism; Ideodynamismus; Domination of an idea,意想统制,,2012-11-26
720919,Hysteropsychosis; Hysterical insanity,癔病性精神病，协识脱离性精神病,,2012-11-26
720920,Hysteropsychopathy,子宫性精神变态,,2012-11-26
720921,Hysteroepilepsy; Hysterical epilepsy,癔病性癫痫，协识脱离性癫痫,,2012-11-26
720922,Hystericism,癔病素质，协识脱离素质,,2012-11-26
720923,Hysterical character,癔病性格，协识脱离性格,,2012-11-26
720924,Hysteria; Pithiatism; Hysterism,癔病，协识脱离,,2012-11-26
720925,Hysteria minor,轻性癔病，轻症协识脱离,,2012-11-26
720926,Hysteria magna; Hysteria major,重性癔病，重症协识脱离,,2012-11-26
720927,Hypsophobia; Acrophobia; Aerophobia,高处恐怖，高空恐怖,,2012-11-26
720928,Hypothymia,情感减退，情感过弱,,2012-11-26
720929,Hypotaxia,调节减退,,2012-11-26
720930,Hypotenacity,凝注力减退，凝注力过弱,,2012-11-26
720931,Hypopselaphesia,触觉减退，触觉过弱,,2012-11-26
720932,Hyposmia,嗅觉减退，嗅觉过弱,,2012-11-26
720933,Hypomoria,轻度童样痴呆,,2012-11-26
720934,Hypomnesia; Hypomnesis; Failure of memory,记忆减退,,2012-11-26
720935,Hypokinesia,运动减退，动作减退,,2012-11-26
720936,Hypohypnosis,睡眠不足，睡眠不全,,2012-11-26
720937,Hypogeusia,味觉减退，味觉过弱,,2012-11-26
720938,Hypochondriacal psychosis,疑病性精神病,,2012-11-26
720939,Hypochondria; Hypochondriasis,疑病[症],,2012-11-26
720940,Hypobulia,意志减退,,2012-11-26
720941,Hypnophobia,睡中恐怖,,2012-11-26
720942,Hyphedonia,快感减少，兴致减少，减兴,,2012-11-26
720943,Hypesthesia sexualis,性感减退，性感过弱,,2012-11-26
720944,Hypesthesia ; Lessened sensibility,感觉减退,,2012-11-26
720945,Hyperthymia; Exaltation; Excitation,情感增盛，心情激越,,2012-11-26
720946,Hypertenacity,凝注力增强,,2012-11-26
720947,Hyperpselaphesia,触觉增强，触觉过敏,,2012-11-26
720948,Hyperosmia,嗅觉增强，嗅觉过敏,,2012-11-26
720949,Hyperorexia,食欲过盛,,2012-11-26
720950,Hyperopsia,视觉过强,,2012-11-26
720951,Hypermimia,表情增强,,2012-11-26
720952,Hyperkinesia,运动增强，动作增强,,2012-11-26
720953,Hyperhypnosis,睡眠过多，多眠,,2012-11-26
720954,Hyperhedonia,快感增盛，高兴,,2012-11-26
720955,Hypergeusia,味觉增强，味觉过敏,,2012-11-26
720956,Hyperesthesia sexualis; Sexual over-excitation,性感过敏,,2012-11-26
720957,Hyperesthesia,感觉过敏,,2012-11-26
720958,Hyperbulia,意志高强，意志过强,,2012-11-26
720959,Hyperaphrodisia,性欲过盛，性欲过度,,2012-11-26
720960,Hyperamnesia; Hypamnesia,记忆增强,,2012-11-26
720961,Hyperalgesia; Hyperalgia; Excessive pain,痛觉过敏，痛感过敏,,2012-11-26
720962,Hypalgesia; Hypalgia; Moderate pain,痛觉减退，痛感减退,,2012-11-26
720963,Hyalophagia,食玻璃癖,,2012-11-26
720964,Homosexuality,同性性欲，同性恋爱,,2012-11-26
720965,Homicidal insanity,杀人性精神病,,2012-11-26
720966,Histrionism,戏迷病,,2012-11-26
720967,Hindering of association,联想阻滞,,2012-11-26
720968,Hippanthropy,变马妄想,,2012-11-26
720969,Hierophobia,瞻礼恐怖，礼拜恐怖,,2012-11-26
720970,Heredoataxia; Hereditary ataxia,遗传性调节不能,,2012-11-26
720971,Hereditary insanity,遗传[性]精神病,,2012-11-26
720972,Hemophobia; Hemaphobia; Hematophobia,出血恐怖,,2012-11-26
720973,Hemiepilepsy,半身痉挛癫痫，偏身癫痫,,2012-11-26
720974,Hemianthropia,半人形妄想,,2012-11-26
720975,Hemeraphonia,昼哑,,2012-11-26
720976,Hemeralopia; Night vision; Day-blindness; Hemerotyphlosis,昼盲，夜视症,,2012-11-26
720977,Heliophobia,日光恐怖,,2012-11-26
720978,Hedonia,快感，兴致,,2012-11-26
720979,Heboidophrenia,类破瓜期痴呆，类青春期痴呆,,2012-11-26
720980,Hebetudo visus,视觉迟纯，钝视,,2012-11-26
720981,Hebetudo sensuum; Mental hebetude; Stupidity; Dullness of feeling,精神迟钝，感觉迟钝,,2012-11-26
720982,Hebetudo auris; Diffcult of hearing; Baryacusia; Slight deafness,听觉迟钝，重听，轻性聋,,2012-11-26
720983,Hamartophobia,过失恐怖,,2012-11-26
720984,Hebephrenia; Paraphrenia hebetica; Development insanity,破瓜期痴呆，青春期痴呆,,2012-11-26
720985,Hallucination of memory,记忆幻觉，幻忆,,2012-11-26
720986,Hallucination due to apperception; Pseudohallucination,统觉性幻觉，精神性幻觉，假幻觉，诱惑性妄觉,,2012-11-26
720987,Hallucination,幻觉,,2012-11-26
720988,Habromania,佚乐狂,,2012-11-26
720989,Gynecophobia; Fear of women,女性恐怖,,2012-11-26
720990,Gymnophobia,裸体恐怖,,2012-11-26
720991,Gustatus; Perception to taste; Gustatory perception,味觉,,2012-11-26
720992,Gustatory illusion; Pseudogeusia; Pseudogeustia,味错觉，错味,,2012-11-26
720993,Gustatory hallucination,味幻觉，幻味,,2012-11-26
720994,Gustatio colorata,辨味觉色,,2012-11-26
720995,Grimace; Grimacery,装相，作鬼脸,,2012-11-26
720996,Graphomania; Writing mania,书写癖,,2012-11-26
720997,Glycogeusia,甜幻味,,2012-11-26
720998,Glottomania,外国语癖，方言癖,,2012-11-26
720999,Globus hystericus,癔球，协识脱离性塞喉觉,,2012-11-26
721000,Gesture mania,举动狂躁,,2012-11-26
721001,Gephyrophobia,过桥恐怖，临水恐怖,,2012-11-26
721002,Geophagy; Geophagia; Chthonophagia; Earth-eating,食土癖,,2012-11-26
721003,Generative psychosis; Reproductive insanity,胎产期精神病，生育期精神病,,2012-11-26
721004,General feeling; Common sensation,一般感觉,,2012-11-26
721005,Gamomania,求偶癖,,2012-11-26
721006,Gambling mania,赌〔博〕癖，赌迷,,2012-11-26
721007,Galeophobia; Fear of cats,猫恐怖，恐猫症,,2012-11-26
721008,Galeanthropia,变猫妄想,,2012-11-26
721009,Furia; Furor; Fury,狂乱，狂怒,,2012-11-26
721010,Furor,狂暴，狂怒,,2012-11-26
721011,Functional neurosis,官能性神经病,,2012-11-26
721012,Functional hallucination,官能性幻觉,,2012-11-26
721013,Frottage,摩擦欲，挨擦欲,,2012-11-26
721014,Frenzy,愤怒暴发，暴怒,,2012-11-26
721015,Forced impulse,强迫冲动,,2012-11-26
721016,Forced idea; Obsession; Phrenolepsia,强迫观念,,2012-11-26
721017,Forced hallucination,强迫性幻觉,,2012-11-26
721018,Forced attitude,强迫姿势,,2012-11-26
721019,Flight of ideas,意想澎湃，意象奔放,,2012-11-26
721020,Flexibilitas cerea,蜡样屈曲症，蜡僵,,2012-11-26
721021,Fixed idea,固定观念，固定妄想,,2012-11-26
721022,Fit of rage; Fit of passion,暴怒发作,,2012-11-26
721023,Fetishism; Fetichism,恋物癖，片段恋癖,,2012-11-26
721024,Fetishism for stuffs,恋物质癖,,2012-11-26
721025,Fetishism for shoes,恋鞋癖,,2012-11-26
721026,Fetishism for part of body,恋肢体癖,,2012-11-26
721027,Fetishism for hand,恋手癖,,2012-11-26
721028,Fetishism for hair,恋发癖,,2012-11-26
721029,Fetishism for foot,恋足癖,,2012-11-26
721030,Fetishism for dressing,恋衣癖,,2012-11-26
721031,Fatigue,疲倦,,2012-11-26
721032,Fatuity,愚昧,,2012-11-26
721033,Fantastic insanity,幻想性精神病,,2012-11-26
721034,Fames; Hunger,饥饿,,2012-11-26
721035,Fames lupina; Extreme bulimia; Lycorexia; Wolf-hunger,极度善饥，狼饥,,2012-11-26
721036,Fames canina; Bulimia; Bulimiasis; Cynorexia; Dog-hunger,善饥，犬饥,,2012-11-26
721037,Extravisual hallucination,超觉域幻觉，起视域幻觉,,2012-11-26
721038,Expansive delusion,展张性妄想，张大妄想,,2012-11-26
721039,Exhibitionism,阴部显露欲（露阴欲，露阳欲）,,2012-11-26
721040,Exhaustion psychosis,疲惫性精神病,,2012-11-26
721041,Exanthropia; Apanthropia,不近人症，远人症,,2012-11-26
721042,Examination anxiety,考试恐怖,,2012-11-26
721043,Eviration,女化妄想狂，女化偏狂,,2012-11-26
721044,Euthymia,情感正常，情感愉快,,2012-11-26
721045,Eupraxia,运用正常,,2012-11-26
721046,Euphoria; Eupathia,[精神]欣快，欣快症，精神愉快,,2012-11-26
721047,Eupareunia; Sexual compatibility,性感适合,,2012-11-26
721048,Eunuchoidism,类宦官型,,2012-11-26
721049,Eukinesia,运动正常，动作正常,,2012-11-26
721050,Eunuchism; Agenitalism,宦官型，去势现象,,2012-11-26
721051,Etheromania,醚癖,,2012-11-26
721052,Estromania; Edeomania,淫癖，色狂,,2012-11-26
721053,Eschrolalia; Coprolalia,秽语症，秽亵言语,,2012-11-26
721054,Erythropsia; Erythropia; Red vision,红幻视,,2012-11-26
721055,Erythrophobia(II); Fear of red colors,红色恐怖,,2012-11-26
721056,Erroneous judgment,判断错误,,2012-11-26
721057,Erotopsychopathy; Erotopathia,色情精神变态，变态色情,,2012-11-26
721058,erotomantic delusion,恋爱妄想,,2012-11-26
721059,Erotomania; Eroticomania; Eromania; Furor genitalis; Furor amatorius; Philtromania,色情狂，性欲性躁狂，花痴,,2012-11-26
721060,Erotographomania,情书癖,,2012-11-26
721061,Erotic insanity,色情精神病,,2012-11-26
721062,Ergophobia; Ergasiophobia,工作恐怖,,2012-11-26
721063,Ergasiomania,工作癖,,2012-11-26
721064,Ereuthrophobia; Erythrophobia(I),赧颜恐怖,,2012-11-26
721065,Ereuthopathy,赧颜症，羞红症,,2012-11-26
721066,Erethitical idiocy; Versatile idiocy,易感性白痴,,2012-11-26
