ID,英文名稱,中文名稱,圖片,更新日期
3390430,cultivated man authority,文人权威,,2018-03-21
3390431,cultural and social determinism,文化与社会决定论,,2018-03-21
3390432,cultural capital,文化资本,,2018-03-21
3390433,cultural competence,文化能力；文化素养,,2018-03-21
3390434,cultural complex,文化丛结；文化情结,,2018-03-21
3390435,cultural currency,文化货币；文化通货,,2018-03-21
3390436,cultural deprivation,文化剥夺,,2018-03-21
3390437,cultural distortion,文化扭曲,,2018-03-21
3390438,cultural elitism,文化菁英主义,,2018-03-21
3390439,cultural essentialism,文化本质主义,,2018-03-21
3390440,cultural forum,文化论坛,,2018-03-21
3390441,cultural frames of reference,文化参照架构,,2018-03-21
3390442,cultural goal,文化目标,,2018-03-21
3390443,cultural hegemony,文化霸权,,2018-03-21
3390444,cultural imperialism,文化帝国主义,,2018-03-21
3390445,cultural industry,文化工业,,2018-03-21
3390446,cultural lag,文化失调；文化落差,,2018-03-21
3390447,culture fair,文化公平,,2018-03-21
3390448,cultural change,文化变迁,,2018-03-21
3390449,cultural conflict,文化冲突,,2018-03-21
3390450,cultural difference,文化差异,,2018-03-21
3390451,cultural diversity,文化多样性,,2018-03-21
3390452,cultural norm,文化规范,,2018-03-21
3390453,cultural order,文化秩序,,2018-03-21
3390454,cultural politics,文化政治,,2018-03-21
3390455,new cultural politics,新文化政治,,2018-03-21
3390456,"cultural process {acculturation, assimilation, innovation}",文化过程 {涵化、同化、创新},,2018-03-21
3390457,enculturation,濡化,,2018-03-21
3390458,Cultural rebels,文化叛逆青年,,2018-03-21
3390459,cultural relativism,文化相对论；文化相对主义,,2018-03-21
3390460,cultural reproduction,文化再制；文化再生产,,2018-03-21
3390461,cultural selection,文化选择,,2018-03-21
3390462,cultural transmission,文化传递,,2018-03-21
3390463,cultural unconsciousness,文化无意识[性],,2018-03-21
3390464,culturalism,文化主义,,2018-03-21
3390465,culturally relevant pedagogy; culturally responsive teaching,文化回应教学,,2018-03-21
3390466,culture,文化,,2018-03-21
3390467,culture free,无文化影响,,2018-03-21
3390468,culture of poverty,贫穷文化,,2018-03-21
3390469,cyclical evolution theory,循环论,,2018-03-21
3390470,cyclical model of social change,周期型社会变迁论,,2018-03-21
3390471,de-bureaucratization,去科层化,,2018-03-21
3390472,deconstruction,解构,,2018-03-21
3390473,definition of the situations,情境定义,,2018-03-21
3390474,democratic leadership,民主式领导,,2018-03-21
3390475,dependent societies,依赖社会,,2018-03-21
3390476,deregulation,松绑,,2018-03-21
3390477,de-reification,去除物化,,2018-03-21
3390478,deschooling,非学校化,,2018-03-21
3390479,de-skilled,去技术,,2018-03-21
3390480,de-socialization,去社会化,,2018-03-21
3390481,destructive innovation,破坏性创新,,2018-03-21
3390482,deterministic theory,决定论,,2018-03-21
3390483,deterritorialization,去疆界化,,2018-03-21
3390484,developmental socialization system,发展社会化体系,,2018-03-21
3390485,deviant behavior,偏差行为,,2018-03-21
3390486,devolution,权利放下,,2018-03-21
3390487,diachrony,历时性,,2018-03-21
3390488,Synchronicity,共时性,,2018-03-21
3390489,dialectic,辩证,,2018-03-21
3390490,differance,延异,,2018-03-21
3390491,differentiation,分化,,2018-03-21
3390492,diffuse institution,分散型制度,,2018-03-21
3390493,diffuse skill,传播技巧,,2018-03-21
3390494,diffuseness,广布性,,2018-03-21
3390495,Digital lag,数位落差,,2018-03-21
3390496,disadvantaged group,不利团体；弱势团体,,2018-03-21
3390497,disadvantaged student,不利学生；弱势学生,,2018-03-21
3390498,disadvantages of home background,家庭背景不利,,2018-03-21
3390499,disadvantages within school system,学校系统内的不利,,2018-03-21
3390500,discipline,规训{Foucault，傅柯},,2018-03-21
3390501,discourse of derision,嘲弄的论述,,2018-03-21
3390502,discrimination,歧视,,2018-03-21
3390503,displacement of goals,目标置换,,2018-03-21
3390504,diversity of values,价值分歧,,2018-03-21
3390505,do it yourselfer,自己动手做的人,,2018-03-21
3390506,dogmatic scepticism,教条的怀疑论,,2018-03-21
3390507,domination,支配；宰制,,2018-03-21
3390508,dramaturgical theory,戏剧理论,,2018-03-21
3390509,drop-out,辍学,,2018-03-21
3390510,dual- labor market theory,二元劳动市场理论,,2018-03-21
3390511,duality,双元性,,2018-03-21
3390512,dysfunction,不良功能；反功能,,2018-03-21
3390513,economic capital,经济资本；财务资本,,2018-03-21
3390514,economic democracy,经济民主,,2018-03-21
3390515,economic nationalism,经济的国家主义,,2018-03-21
3390516,economics of education,教育经济学,,2018-03-21
3390517,knowledge economy society,知识经济社会,,2018-03-21
3390518,education as consumption,教育消费论,,2018-03-21
3390519,education as investment,教育投资论,,2018-03-21
3390520,education for self-reliance,自立的教育,,2018-03-21
3390521,education market,教育市场,,2018-03-21
3390522,marketization of education,教育市场化,,2018-03-21
3390523,education poverty,教育贫穷,,2018-03-21
3390524,education privatization,教育私有化,,2018-03-21
3390525,education reform,教育改革,,2018-03-21
3390526,Education Testing Service {=ETS},教育测验服务社,,2018-03-21
3390527,education[al] policy,教育政策,,2018-03-21
3390528,educational achievement,教育成就,,2018-03-21
3390529,educational action zone,教育行动区,,2018-03-21
3390530,educational apartheid,种族隔离教育,,2018-03-21
3390531,educational aspiration,教育抱负,,2018-03-21
3390532,educational attainment,教育取得,,2018-03-21
3390533,educational codes,教育符码,,2018-03-21
3390534,educational competition,教育竞争,,2018-03-21
3390535,educational stratification,教育阶层化,,2018-03-21
3390536,educational devolution,教育权利下放,,2018-03-21
3390537,educational expenditure,教育经费,,2018-03-21
3390538,Educational Fundamental Act｛Taiwan｝,｛台湾｝ 教育基本法,,2018-03-21
3390539,educational globalization,教育全球化,,2018-03-21
3390540,educational investment,教育投资,,2018-03-21
3390541,educational opportunity,教育机会,,2018-03-21
3390542,educational outcomes,教育成果,,2018-03-21
3390543,educational pendulum,教育钟摆,,2018-03-21
3390544,educational priority area {=EPA},教育优先区,,2018-03-21
3390545,educational profession,教育专业,,2018-03-21
3390546,educational revolution,教育革命,,2018-03-21
3390547,educational voucher,教育券,,2018-03-21
3390548,eductional sociology,规范性教育社会学；传统的教育社会学,,2018-03-21
3390549,effective school,有效能学校,,2018-03-21
3390550,elaborated code,精致型符码,,2018-03-21
3390551,elite,菁英,,2018-03-21
3390552,elite advantage,菁英优势,,2018-03-21
3390553,elite education,菁英教育,,2018-03-21
3390554,emergent status and role,新兴的地位与角色,,2018-03-21
3390555,empirical study,经验研究,,2018-03-21
3390556,empiricism,经验主义,,2018-03-21
3390557,encounter,遭遇,,2018-03-21
3390558,endemic uncertainties,连接不确定性,,2018-03-21
3390559,enduring status and role,永久的地位与角色,,2018-03-21
3390560,epistemological dilemma,知识论的困境,,2018-03-21
3390561,naturalized epistemology,自然知识论,,2018-03-21
3390562,normative epistemology,规范知识论,,2018-03-21
3390563,equality in education,教育均等,,2018-03-21
3390564,equality of educational opportunity; equal opportunity of education,教育机会均等,,2018-03-21
3390565,ethical code,伦理信条,,2018-03-21
3390566,ethnic capital,民族资本,,2018-03-21
3390567,ethnocentricity,我族中心,,2018-03-21
3390568,ethnocentrism,我族中心主义；种族中心主义,,2018-03-21
3390569,ethnography,俗民志；民族志,,2018-03-21
3390570,ethnomethodology,俗民方法论,,2018-03-21
3390571,Eurocentrism,欧洲中心主义,,2018-03-21
3390572,expectancy effect of teachers,教师期望效应,,2018-03-21
3390573,expectancy-reinforcement theory,期待-增强说,,2018-03-21
3390574,expert knowledge,专家知识,,2018-03-21
3390575,expert system,专家系统,,2018-03-21
3390576,explicit curriculum,显著课程；外显课程,,2018-03-21
3390577,exploitation,压榨,,2018-03-21
3390578,expressive function,表意性的功能,,2018-03-21
3390579,instrumental function,工具性的功能,,2018-03-21
3390580,extended family,扩大家庭,,2018-03-21
3390581,extended profession,扩张性专业,,2018-03-21
3390582,externalist approach,外部论取向,,2018-03-21
3390583,false consciousness,错误意识,,2018-03-21
3390584,false need,虚假需求,,2018-03-21
3390585,family culture,家庭文化,,2018-03-21
3390586,family of orientation,原生家庭,,2018-03-21
3390587,family of procreation,衍生家庭,,2018-03-21
3390588,family structure,家庭结构,,2018-03-21
3390589,fatalism,宿命论,,2018-03-21
3390590,feminism,女性主义,,2018-03-21
3390591,feminist professionalism,女性专业主义,,2018-03-21
3390592,field,领域；场域,,2018-03-21
3390593,social space,社会空间,,2018-03-21
3390594,field studies,实地研究；田野研究,,2018-03-21
3390595,field work,田野研究,,2018-03-21
3390596,First Amendment,第一修正案{美国宪法},,2018-03-21
3390597,folk culture,常民文化；俗民文化,,2018-03-21
3390598,folkways,民俗,,2018-03-21
3390599,food education,食育,,2018-03-21
3390600,Fordism,福特主义,,2018-03-21
3390601,neo-Fordism,新福特主义,,2018-03-21
3390602,post-Fordism,后福特主义,,2018-03-21
3390603,Post-Fordism education,后福特主义教育,,2018-03-21
3390604,formal organization,正式组织,,2018-03-21
3390605,forms of government,政府形式 ；政体,,2018-03-21
3390606,forms of life,生活型态,,2018-03-21
3390607,life styles,生活型态,,2018-03-21
3390608,foundationalism,基础论,,2018-03-21
3390609,fragmentation of knowledge,支离破碎的知识,,2018-03-21
3390610,framing,架构,,2018-03-21
3390611,Frankfurt School,法兰克福学派,,2018-03-21
3390612,free school,自由学校,,2018-03-21
3390613,front stage,前台,,2018-03-21
3390614,"function of education{ socialization, differentiation, selection, allotment}",教育的功能,,2018-03-21
3390615,functional autonomy,功能自主,,2018-03-21
3390616,functional conception of social change,功能观的社会变迁,,2018-03-21
3390617,functional value,功用性价值；功能性价值,,2018-03-21
3390618,functionalism,功能主义；功能论,,2018-03-21
3390619,fundamentalism,基本教义派；基本教义主义,,2018-03-21
3390620,game theory,赛局理论；博弈理论,,2018-03-21
3390621,gender identity,性别身分；性别认同,,2018-03-21
3390622,generalized others,概括化他人,,2018-03-21
3390623,generation gap,代沟,,2018-03-21
3390624,generational alienation,世代疏离,,2018-03-21
3390625,glass ceiling,玻璃天花板,,2018-03-21
3390626,global civic education,全球公民教育,,2018-03-21
3390627,global education,世界观教育；全球教育,,2018-03-21
3390628,globalization,全球化,,2018-03-21
3390629,glocalization,全球在地化,,2018-03-21
3390630,goals for the year 2000,2000年的教育目标{美},,2018-03-21
3390631,governance,治理,,2018-03-21
3390632,governmentality,治理性,,2018-03-21
3390633,grade point average {=GPA},平均成绩,,2018-03-21
3390634,grand narratives,巨型叙事,,2018-03-21
3390635,Great Society { U.S.},大社会 { 美国},,2018-03-21
3390636,group dynamics,团体动力学,,2018-03-21
3390637,habitus,习性；生存心态；惯习,,2018-03-21
3390638,Head Start Program,及早开始计划 {美国},,2018-03-21
3390639,hegemony,霸权,,2018-03-21
3390640,heterogeneity,异质性,,2018-03-21
3390641,heterogeneous background,异质性背景,,2018-03-21
3390642,heterogeneous group,异质团体,,2018-03-21
3390643,homogeneous group,同质性团体,,2018-03-21
3390644,hidden curriculum,潜在课程,,2018-03-21
3390645,paracurriculum,并行课程,,2018-03-21
3390646,cue consciousness,线索意识,,2018-03-21
3390647,higher order knowledge,高阶知识,,2018-03-21
3390648,highly institutionalized status and role,高制度化的地位与角色,,2018-03-21
3390649,home schooling,在家教育,,2018-03-21
3390650,homogeneity,同质性,,2018-03-21
3390651,horizontal discourse,水平论述,,2018-03-21
3390652,vertical discourse,垂直论述,,2018-03-21
3390653,horizontal mobility,水平流动,,2018-03-21
3390654,hothouse school culture,温室学校文化,,2018-03-21
3390655,human capital,人力资本,,2018-03-21
3390656,human resources,人力资源,,2018-03-21
3390657,human relations,人群关系,,2018-03-21
3390658,humanistic culture,人文文化,,2018-03-21
3390659,hybridity of culture,混杂性文化,,2018-03-21
3390660,hyperreality,超现实,,2018-03-21
3390661,ideal type,理想类型,,2018-03-21
3390662,ideational culture,理念文化,,2018-03-21
3390663,identification,认同作用,,2018-03-21
3390664,identity,认同,,2018-03-21
3390665,identity crisis,认同危机,,2018-03-21
3390666,ideological state apparatus {=ISA},意识形态国家机器,,2018-03-21
3390667,ideology,意识形态,,2018-03-21
3390668,ideology- critique,意识形态批判,,2018-03-21
3390669,ideology of implementation,执行的意识型态,,2018-03-21
3390670,ideology of legitmation,合法性意识型态,,2018-03-21
3390671,idiographic dimension,个人情意面,,2018-03-21
3390672,illiteracy,文盲,,2018-03-21
3390673,impersonal,非人情化,,2018-03-21
3390674,in loco parentis,代位家长,,2018-03-21
3390675,incest taboo,乱伦禁忌；律,,2018-03-21
3390676,individual growth,个人的成长,,2018-03-21
3390677,individualism,个人主义,,2018-03-21
3390678,industrial society,工业社会,,2018-03-21
3390679,inequality of economic opportunity,经济机会不平等,,2018-03-21
3390680,informal group,非正式团体,,2018-03-21
3390681,informal organization,非正式组织,,2018-03-21
3390682,initiation rite,成年礼；成年仪式,,2018-03-21
3390683,inner -generation mobility,代内流动,,2018-03-21
3390684,inner meaning orientation,内部意义取向,,2018-03-21
3390685,insidious control,隐涵的控制,,2018-03-21
3390686,institutional leader,制度领导者,,2018-03-21
3390687,institutional leadership,制度领导,,2018-03-21
3390688,institutional racism,制度上的种族歧视,,2018-03-21
3390689,institutionalism,制度主义；制度论,,2018-03-21
3390690,institutional theory,制度论,,2018-03-21
3390691,authoritarian populism,威权民粹主义,,2018-03-21
3390692,institutionalized dominance and subordination,制度化的支配与附从,,2018-03-21
3390693,institutionalized position,制度化地位,,2018-03-21
3390694,institutions,制度；机构,,2018-03-21
3390695,institutionalization,制度化,,2018-03-21
3390696,instrumental rationality,工具理性,,2018-03-21
3390697,integrated curriculum,统整型课程,,2018-03-21
3390698,integrated school,种族融和学校,,2018-03-21
3390699,segregated school,种族隔离学校,,2018-03-21
3390700,integrtated education experience,整合的教育经验,,2018-03-21
3390701,interaction process system,互动过程分析系统,,2018-03-21
3390702,interactionalism,互动论,,2018-03-21
3390703,interculturalism,跨文化主义,,2018-03-21
3390704,interest conflict,利益冲突,,2018-03-21
3390705,inter-generation mobility,代间流动,,2018-03-21
3390706,internal conversation,内在对话,,2018-03-21
3390707,internalist approach,内部论取向,,2018-03-21
3390708,International Association for the Evaluation of Educational Achievement {=IEA},国际教育成就评量学会,,2018-03-21
3390709,International Studies in Sociology of Education,国际教育社会学研究,,2018-03-21
3390710,internet addiction,网路成瘾,,2018-03-21
3390711,internet culture,网路文化,,2018-03-21
3390712,interpretivism,诠释论,,2018-03-21
3390713,inter-role conflict,角色间冲突,,2018-03-21
3390714,intertextuality,互文性,,2018-03-21
3390715,intervening opportunity,中介机会,,2018-03-21
3390716,intra-role conflict,角色内冲突,,2018-03-21
3390717,invisible inequality,不易觉察的不平等,,2018-03-21
3390718,invisible pedagogy,隐性教学,,2018-03-21
3390719,James Report,詹姆斯报告书,,2018-03-21
3390720,job gap,职业鸿沟,,2018-03-21
3390721,knowledge economy society,知识经济社会,,2018-03-21
3390722,knowledge innovation,知识创新,,2018-03-21
3390723,knowledge management,知识管理,,2018-03-21
3390724,knowledge society,知识社会,,2018-03-21
3390725,knowledge structure,知识结构,,2018-03-21
3390726,labeling,标签化,,2018-03-21
3390727,laissez-faire leadership,放任领导,,2018-03-21
3390728,language frames of reference,语言参照架构,,2018-03-21
3390729,late-capitalist society,后期资本主义社会,,2018-03-21
3390730,latent function,潜在功能,,2018-03-21
3390731,lazy fallacy,懒惰的谬误,,2018-03-21
3390732,leadership,领导,,2018-03-21
3390733,learning society,学习社会,,2018-03-21
3390734,legal-rational authority,法理的权威,,2018-03-21
3390735,legitimacy,正当性；合法性,,2018-03-21
3390736,legitimate authority,法定权威,,2018-03-21
3390737,legitimate knowledge,合法化知识,,2018-03-21
3390738,legitimation theory,正当论,,2018-03-21
3390739,leisured culture,休闲文化,,2018-03-21
3390740,level of aspiration,抱负水准,,2018-03-21
3390741,life chances,生活机会；生存机会,,2018-03-21
