ID,英文名稱,中文名稱,圖片,更新日期
7640029,acquisition policy,采访政策,,2020-05-07
7640030,acquisition services,采访服务,,2020-05-07
7640031,acquisitions,采访,,2020-05-07
7640032,acquisitions budget,采访预算,,2020-05-07
7640033,acquisitions department,采访部门,,2020-05-07
7640034,acquisitions files,采访档,,2020-05-07
7640035,acquisitions librarian,采访馆员；征集馆员,,2020-05-07
7640036,acquisitions module,采访模组,,2020-05-07
7640037,acquisitions searching,采访查询,,2020-05-07
7640038,acquistions budget,图书馆馆藏购置预算,,2020-05-07
7640039,across the grain,逆纹；斜纹；横丝流,,2020-05-07
7640040,acting edition,演出脚本,,2020-05-07
7640041,active file,现行档,,2020-05-07
7640042,active learning,主动学习,,2020-05-07
7640043,active learning activity,主动式学习活动,,2020-05-07
7640044,active listening,主动倾听,,2020-05-07
7640045,active records,现行文件；现行文书,,2020-05-07
7640046,ad interim copyright,暂时性著作权,,2020-05-07
7640047,Ada Programming Language,Ada程式语言,,2020-05-07
7640048,adaptation,改写,,2020-05-07
7640049,adaptive system,适性系统,,2020-05-07
7640050,adaptive technology,适性科技,,2020-05-07
7640051,added copy,复本,,2020-05-07
7640052,added edition,增订版,,2020-05-07
7640053,added entry,附加款目,,2020-05-07
7640054,added title page,附加题名页,,2020-05-07
7640055,addendum,附录,,2020-05-07
7640056,address,位址,,2020-05-07
7640057,adhesive binding,胶装,,2020-05-07
7640058,adhesives,黏著剂,,2020-05-07
7640059,Adjustable Classification,可调式分类法,,2020-05-07
7640060,adjustable shelving,调整式排架,,2020-05-07
7640061,administrative and support services,行政支援服务,,2020-05-07
7640062,administrative board,行政委员会,,2020-05-07
7640063,administrative code,管理规章,,2020-05-07
7640064,administrative feedback,行政反馈,,2020-05-07
7640065,administrative manual,行政手册；行政便览,,2020-05-07
7640066,administrative metadata,行政性诠释资料；管理性诠释资料,,2020-05-07
7640067,administrative records,行政纪录,,2020-05-07
7640068,administrative supervision,行政监督,,2020-05-07
7640069,administrative unit,行政单位,,2020-05-07
7640070,admission record,许可证；图书馆阅览证,,2020-05-07
7640071,adopt-a-book program,图书认养计划,,2020-05-07
7640072,adult content filter,限制级内容过滤软体,,2020-05-07
7640073,adult readers' services,成人读者服务,,2020-05-07
7640074,adult reading habits,成人阅读习惯,,2020-05-07
7640075,adult services,成人服务,,2020-05-07
7640076,advance copies,预印本,,2020-05-07
7640077,advance reader copy {=ARC},试读本,,2020-05-07
7640078,advertisement file,广告宣传档,,2020-05-07
7640079,advertising types,广告大字体；标题字体,,2020-05-07
7640080,advisory board,咨询委员会,,2020-05-07
7640081,advisory services,咨询服务,,2020-05-07
7640082,advocacy,倡议游说支持,,2020-05-07
7640083,aerial chart,航照图,,2020-05-07
7640084,aerial photograph,航空照片,,2020-05-07
7640085,aerial remote-sensing image,航空遥测影像；航空遥感探测影像,,2020-05-07
7640086,aerial view,鸟瞰图,,2020-05-07
7640087,aeronautical chart,航照图；航空图,,2020-05-07
7640088,aerophoto,航空照片,,2020-05-07
7640089,affiliated library,附属图书馆,,2020-05-07
7640090,affirmative defense,积极抗辩,,2020-05-07
7640091,afterschool program,课后活动,,2020-05-07
7640092,afterword,跋；后记,,2020-05-07
7640093,against the grain,逆纹；斜纹；横丝流,,2020-05-07
7640094,agency (FRAD entity),代理单位（FRAD实体）,,2020-05-07
7640095,agent,代理商,,2020-05-07
7640096,aggregator,汇集商,,2020-05-07
7640097,aggregator databases,汇集商资料库,,2020-05-07
7640098,agricultural libraries,农业图书馆,,2020-05-07
7640099,ALA Code of Ethics,美国图书馆学会伦理守则,,2020-05-07
7640100,ALA Office for Intellectual Freedom,美国图书馆学会知识自由办公室,,2020-05-07
7640101,albertype,珂罗版；珂罗版印刷品,,2020-05-07
7640102,alert,新知通告,,2020-05-07
7640103,algorithm,演算法,,2020-05-07
7640104,Algorithm-Oriented Language {=ALGOL},ALGOL程式语言,,2020-05-07
7640105,alienation,非法持有档案,,2020-05-07
7640106,all along,手工穿线订；手工穿线装订,,2020-05-07
7640107,all published,已全部出版,,2020-05-07
7640108,all rights reserved,著作权所有,,2020-05-07
7640109,almanac,年鉴,,2020-05-07
7640110,alpha code,字母码,,2020-05-07
7640111,alphabet length,字母长度,,2020-05-07
7640112,alphabetic code,字母码,,2020-05-07
7640113,alphabetic index,字顺索引,,2020-05-07
7640114,alphabetico-classed catalog,字顺分类目录,,2020-05-07
7640115,alphabetico-direct catalog,字顺式目录,,2020-05-07
7640116,alphabetico-specific catalog,特殊字顺目录,,2020-05-07
7640117,alphabetize,依字母顺序,,2020-05-07
7640118,alphameric,文数字,,2020-05-07
7640119,alphanumeric,文数字,,2020-05-07
7640120,alphanumeric code,文数字码,,2020-05-07
7640121,alternative entry,替代款目,,2020-05-07
7640122,alternative publications,非正式出版品,,2020-05-07
7640123,alternative title,别题名；又名,,2020-05-07
7640124,alternative work schedule,弹性工作时间,,2020-05-07
7640125,ambience,环音声,,2020-05-07
7640126,ambiguity,模糊性,,2020-05-07
7640127,American Association of Law Libraries {=AALL},美国法律图书馆学会,,2020-05-07
7640128,American Association of School Libraries {=AASL},美国学校图书馆学会,,2020-05-07
7640129,American Booksellers Association {=ABA},美国书商协会,,2020-05-07
7640130,American Institute of Architects {=AIA},美国建筑师学会,,2020-05-07
7640131,American Library Association {=ALA},美国图书馆学会,,2020-05-07
7640132,American Psychological Association Style {=APA Style},美国心理学会论文格式；APA论文格式,,2020-05-07
7640133,American Society for Information Science and Technology {=ASIS&T},美国资讯科学与技术学会,,2020-05-07
7640134,"American Society of Composers, Authors and Publishers {=ASCAP}",美国作曲家、作家与出版商协会,,2020-05-07
7640135,American Standard Code for Information Interchange {=ASCII},美国资讯交换标准码,,2020-05-07
7640136,American Theological Library Association {=ATLA},美国神学图书馆学会,,2020-05-07
7640137,ammonia print,氨显影片；重氮片,,2020-05-07
7640138,ammonia process,重氮显影；氨显影,,2020-05-07
7640139,amplifier,扩音机,,2020-05-07
7640140,amplitude modulation {=AM},调幅,,2020-05-07
7640141,analog computer,类比电脑,,2020-05-07
7640142,analog data,类比资料,,2020-05-07
7640143,analog data transmission,类比资料传输,,2020-05-07
7640144,analog device,类比装置,,2020-05-07
7640145,analog recording,类比录音,,2020-05-07
7640146,analog sound recording,类比录音,,2020-05-07
7640147,analog-to-digital conversion,类比数位转换,,2020-05-07
7640148,analog-to-digital converter {=A/D converter} {=ADC},类比数位转换器,,2020-05-07
7640149,analysis of energy consumption,能源消耗分析,,2020-05-07
7640150,analysis of information,资讯分析,,2020-05-07
7640151,analytical cataloging,分析编目,,2020-05-07
7640152,analytical entry,分析款目,,2020-05-07
7640153,analytical index,分析式索引,,2020-05-07
7640154,analytical note,分析注,,2020-05-07
7640155,analytico-synthetic classification,分析组合式分类法,,2020-05-07
7640156,anamorphic,变体影片,,2020-05-07
7640157,anamorphic map,歪像地图,,2020-05-07
7640158,ancillary map,辅助地图,,2020-05-07
7640159,animal glue,动物胶,,2020-05-07
7640160,animation,动画,,2020-05-07
7640161,annals,年鉴,,2020-05-07
7640162,anniversary issue,周年特刊；周年专刊,,2020-05-07
7640163,anniversary number,周年专号,,2020-05-07
7640164,annotation,注解,,2020-05-07
7640165,annual,年鉴,,2020-05-07
7640166,annual renewal,年度续订,,2020-05-07
7640167,annual report,年报,,2020-05-07
7640168,annual review,年度评论,,2020-05-07
7640169,anonym,无名氏；佚名,,2020-05-07
7640170,anonymous,无名氏；佚名,,2020-05-07
7640171,anonymous and pseudonymous works,佚名及假名作品,,2020-05-07
7640172,anonymous classic,佚名经典著作,,2020-05-07
7640173,anonymous work,佚名作品,,2020-05-07
7640174,antenna,天线,,2020-05-07
7640175,anthology,选集,,2020-05-07
7640176,antiqua,古籍字体；古罗马字体,,2020-05-07
7640177,antiquarian,古籍收藏家；古籍书商,,2020-05-07
7640178,antiquarian bookseller,古籍书商；二手书商；旧书商,,2020-05-07
7640179,antique finishing,仿古加工,,2020-05-07
7640180,antique-finish paper,仿古纸；旧式涂饰纸；古风书纸；仿古印书纸,,2020-05-07
7640181,aperture card,微缩孔卡,,2020-05-07
7640182,apocryphal work,佚名作品,,2020-05-07
7640183,appeal,上诉；诉愿,,2020-05-07
7640184,appendix,附录,,2020-05-07
7640185,application card,借书申请卡,,2020-05-07
7640186,application form,申请表,,2020-05-07
7640187,application profile,应用设定档；诠释资料应用设定档,,2020-05-07
7640188,application programming interface {=API},应用程式介面,,2020-05-07
7640189,apprentices' library,实习图书馆；见习图书馆,,2020-05-07
7640190,appropriate copy,电子资源授权使用版,,2020-05-07
7640191,approval plan,认购计划；阅选采购；阅选订购,,2020-05-07
7640192,approval vendor,阅选订购书商,,2020-05-07
7640193,approved library and information science program,合格的图书资讯学学程,,2020-05-07
7640194,architects professional qualifications,建筑师专业资格,,2020-05-07
7640195,architects responsibilities,建筑师职责,,2020-05-07
7640196,architects selecting,建筑师评选,,2020-05-07
7640197,architectural drawings,建筑图,,2020-05-07
7640198,architectural rendering,建筑示意图,,2020-05-07
7640199,architectural work,建筑作品,,2020-05-07
7640200,archival arrangement,档案编排,,2020-05-07
7640201,archival box,档案盒；档案箱,,2020-05-07
7640202,archival database,档案资料库,,2020-05-07
7640203,archival document,档案文件,,2020-05-07
7640204,archival film,永久典藏影片；长效保存胶卷；永久保存胶片,,2020-05-07
7640205,archival integrity,档案完整性,,2020-05-07
7640206,archival management,档案管理,,2020-05-07
7640207,archival materials,档案资料,,2020-05-07
7640208,archival papers,档案文件；文书；纸质文献,,2020-05-07
7640209,archival permanence,档案永久性,,2020-05-07
7640210,archival rights,线上过刊取用权,,2020-05-07
7640211,archival value,档案价值,,2020-05-07
7640212,archive,档案,,2020-05-07
7640213,archive copy,档案备份,,2020-05-07
7640214,archives,档案；档案馆,,2020-05-07
7640215,archives security,档案馆安全；档案馆保全,,2020-05-07
7640216,archiving,典藏,,2020-05-07
7640217,area bibliographer,区域学科馆员,,2020-05-07
7640218,area of service,服务区,,2020-05-07
7640219,area specialist,区域专家；区域学科馆员,,2020-05-07
7640220,arithmetical notation,整数标记,,2020-05-07
7640221,armed services editions,美国陆军版,,2020-05-07
7640222,armorial binding,徽章装饰之装订,,2020-05-07
7640223,armorial bookplate,徽章藏书票,,2020-05-07
7640224,arrangement,编曲（音乐）；编排（档案）,,2020-05-07
7640225,array processing,阵列处理,,2020-05-07
7640226,array processor,阵列处理器,,2020-05-07
7640227,art file,图像资料收藏；艺术资料收藏,,2020-05-07
7640228,art librarianship,艺术图书馆学；艺术图书馆专业,,2020-05-07
7640229,Art Libraries Society of North America {=ARLIS/NA},北美艺术图书馆学会,,2020-05-07
7640230,art library,艺术图书馆,,2020-05-07
7640231,art original,艺术品原件,,2020-05-07
7640232,art paper,铜版纸,,2020-05-07
7640233,art print,艺术印刷品,,2020-05-07
7640234,art reproduction,艺术复制品,,2020-05-07
7640235,article,文章,,2020-05-07
7640236,article influence score,论文影响分数,,2020-05-07
7640237,article-level link,文章层级连结,,2020-05-07
7640238,artifact,实物；手工品,,2020-05-07
7640239,artifactual value,文物价值,,2020-05-07
7640240,artificial characteristic,人为特征,,2020-05-07
7640241,artificial classification,人为分类,,2020-05-07
7640242,artificial intelligence {=AI},人工智慧,,2020-05-07
7640243,artificial language,人工语言,,2020-05-07
7640244,artificial questions,人为问题,,2020-05-07
7640245,artificial reality,人工实体,,2020-05-07
7640246,artist's book,艺术手工书,,2020-05-07
7640247,artist's proof,艺术家校样,,2020-05-07
7640248,artotype,珂罗版,,2020-05-07
7640249,as issued,如发行版,,2020-05-07
7640250,as new,如全新版,,2020-05-07
7640251,aspect ratio,画面比例,,2020-05-07
7640252,assembly language,组合语言,,2020-05-07
7640253,assertive library services,主动图书馆服务,,2020-05-07
7640254,assessment,评估,,2020-05-07
7640255,assigned indexing,指派索引法,,2020-05-07
7640256,assignment indexing,指派索引法,,2020-05-07
7640257,assistant,助理；助理主任,,2020-05-07
7640258,assistant department head,助理组长,,2020-05-07
7640259,assistant director,助理主任,,2020-05-07
7640260,assistant librarian,助理馆员；助理馆长,,2020-05-07
7640261,assistive technology,辅助科技,,2020-05-07
7640262,associate director,副馆长；副主任,,2020-05-07
7640263,associate librarian,副馆员；副馆长,,2020-05-07
7640264,associate specialist,副技师,,2020-05-07
7640265,associate university librarian {=AUL},大学图书馆副馆长,,2020-05-07
7640266,association,学会；协会,,2020-05-07
7640267,association copy,留念本,,2020-05-07
7640268,Association for Educational Communications and Technology {=AECT},教育传播暨科技学会,,2020-05-07
7640269,Association for Information Management Professionals {=ARMA},资讯管理专业人员学会,,2020-05-07
7640270,Association for Information Science and Technology {=ASIS&T},资讯科学与技术学会,,2020-05-07
7640271,Association for Library and Information Science Education {=ALISE},美国图书资讯学教育学会,,2020-05-07
7640272,Association for Library Collections & Technical Services {=ALCTS},图书馆馆藏与技术服务学会,,2020-05-07
7640273,Association for Library Service to Children Awards for Books,儿童图书馆服务学会图书奖,,2020-05-07
7640274,Association for Library Service to Children Competencies for Children's Librarians,儿童图书馆服务学会儿童图书馆员知能,,2020-05-07
7640275,Association for Library Service to Children {=ALSC},儿童图书馆服务学会,,2020-05-07
7640276,Association for Library Service to Children {=ALSC} Awards for Books,儿童图书馆服务学会图书奖,,2020-05-07
7640277,Association for Library Service to Children {=ALSC} Competencies for Children's Librarians,儿童图书馆服务学会儿童图书馆员知能,,2020-05-07
7640278,association library,学会图书馆,,2020-05-07
7640279,Association of Academic Health Sciences Libraries {=AAHSL},健康科学学术图书馆学会,,2020-05-07
7640280,Association of American Publishers {=AAP},美国出版社协会,,2020-05-07
7640281,Association of Christian Librarians {=ACL},基督教图书馆员学会,,2020-05-07
7640282,Association of Jewish Libraries {=AJL},犹太图书馆学会,,2020-05-07
7640283,Association of Research Libraries New Measures Initiative,美国研究图书馆学会新评鉴计划,,2020-05-07
7640284,association publication,学会出版品,,2020-05-07
7640285,association retrieval system,关联检索系统,,2020-05-07
7640286,associative indexing,关联式索引法,,2020-05-07
7640287,Assocication for Library and Information Science Education {=ALISE},美国图书资讯学教育学会,,2020-05-07
7640288,astronomical almanac,天文年历,,2020-05-07
7640289,astronomical atlas,天文图,,2020-05-07
7640290,astronomical chart,天文图,,2020-05-07
7640291,astronomical map,天文图,,2020-05-07
7640292,asynchronous collaboration,非同步协同合作,,2020-05-07
7640293,asynchronous data transmission,非同步资料传输,,2020-05-07
7640294,asynchronous instruction,非同步教学,,2020-05-07
7640295,asynchronous technologies,非同步科技,,2020-05-07
7640296,asynchronous transfer mode {=ATM},非同步传输模式,,2020-05-07
7640297,asyndetic catalog,未具参照的目录,,2020-05-07
7640298,athenaeum,阅览室,,2020-05-07
7640299,atlas,地图集,,2020-05-07
7640300,atlas folio,地图集大开本；25英吋开本,,2020-05-07
7640301,attribute,属性,,2020-05-07
7640302,attributed author,公认作者,,2020-05-07
7640303,attributes in FRBR,属性（FRBR）,,2020-05-07
7640304,attribution,原创性,,2020-05-07
7640305,AUDACIOUS,国际十进分类法直输自动资料获取法,,2020-05-07
7640306,audience response system {=ARS},观众回应系统；听众回应系统；阅听人回应系统,,2020-05-07
7640307,audio,声音,,2020-05-07
7640308,audio book,有声图书,,2020-05-07
7640309,audio conference,语音会议,,2020-05-07
7640310,audio disc,录音光碟,,2020-05-07
7640311,audio file,音讯档；录音档,,2020-05-07
7640312,audio mixer,混音器,,2020-05-07
7640313,audio player,音讯播放机,,2020-05-07
7640314,audio recorder,录音机,,2020-05-07
7640315,audio recording,录音资料,,2020-05-07
7640316,audio tape,录音带,,2020-05-07
7640317,audio teleconference,语音电传会议,,2020-05-07
7640318,Audio Visual Onlin {=AVLINE},视听资料线上资料库,,2020-05-07
7640319,audiobook,有声书,,2020-05-07
7640320,audiocard,录音卡片,,2020-05-07
7640321,audiocartridge,匣式录音带,,2020-05-07
7640322,audiocassette,卡式录音带,,2020-05-07
7640323,audioconference,音讯会议,,2020-05-07
7640324,audiodisc,唱片,,2020-05-07
7640325,audiorecording,录音资料,,2020-05-07
7640326,audioreel,盘式录音带,,2020-05-07
7640327,audioslide,录音幻灯单片,,2020-05-07
7640328,audiotape,录音带,,2020-05-07
7640329,audiotape cartridge,匣式录音带；录音带匣式盒,,2020-05-07
7640330,audiotape cassette,卡式录音带；录音带卡式盒,,2020-05-07
7640331,audiotape reel,盘式录音带；录音带片盘,,2020-05-07
7640332,audio-tutorial method,录音指导自学法,,2020-05-07
7640333,audiovisual area,视听区,,2020-05-07
7640334,audiovisual center,视听中心,,2020-05-07
7640335,audiovisual communications,视听传播,,2020-05-07
7640336,audiovisual education,视听教育,,2020-05-07
7640337,audiovisual equipment,视听设备,,2020-05-07
7640338,audio-visual library,视听图书馆,,2020-05-07
7640339,audio-visual materials,视听资料,,2020-05-07
7640340,audiovisual service standards,视听服务标准,,2020-05-07
7640341,audiovisual works,视听作品,,2020-05-07
7640342,auditory learning,听觉学习,,2020-05-07
7640343,augmented environments,扩增环境,,2020-05-07
7640344,augmented keyword index,扩增关键字索引；扩增关键词索引,,2020-05-07
7640345,authenticate,认证,,2020-05-07
7640346,authentication,认证,,2020-05-07
7640347,author,作者,,2020-05-07
7640348,author affiliation,著者任职机构,,2020-05-07
7640349,author authority file,著者权威档,,2020-05-07
7640350,author bibliography,著者书目,,2020-05-07
7640351,author catalog,著者目录,,2020-05-07
7640352,author entry,著者款目,,2020-05-07
7640353,author index,著者索引,,2020-05-07
7640354,author mark,著者号标记,,2020-05-07
7640355,author number,作者号；著者号,,2020-05-07
7640356,author pays,作者付费；著者付费,,2020-05-07
7640357,author pays model,著者付费模式；作者付费公开取用,,2020-05-07
7640358,author statement,著者叙述,,2020-05-07
7640359,author table,作者号码表；著者号码表,,2020-05-07
7640360,authority control,权威控制,,2020-05-07
7640361,authority file,权威档,,2020-05-07
7640362,authority list,权威清单；权威档,,2020-05-07
7640363,authorized edition,授权版本,,2020-05-07
7640364,authorized use,授权使用,,2020-05-07
7640365,authorized user,经授权的使用者,,2020-05-07
7640366,author's contract,作者合约,,2020-05-07
7640367,author's edition,作者全集版本；作家全集版本,,2020-05-07
7640368,Authors Guild {=AG},作家协会,,2020-05-07
7640369,authors joint copyright ownership,共同作者著作权,,2020-05-07
7640370,author's proof,作者校阅版,,2020-05-07
7640371,author's rights,著作人权利,,2020-05-07
7640372,authorship,作品来源,,2020-05-07
7640373,author-title entry,作者题名款目,,2020-05-07
7640374,author-title index,作者题名索引,,2020-05-07
7640375,autoabstract,自动摘要,,2020-05-07
7640376,auto-extract,自动选录,,2020-05-07
7640377,autograph,亲笔签名,,2020-05-07
7640378,autographed edition,亲笔签名版,,2020-05-07
7640379,automata,自动机,,2020-05-07
7640380,automated checking system,自动核对系统,,2020-05-07
7640381,automated data capture,自动化资料撷取,,2020-05-07
7640382,automatic abstract,自动摘要,,2020-05-07
7640383,automatic acquisition system,自动化采访系统,,2020-05-07
7640384,automatic analysis,自动化分析,,2020-05-07
7640385,automatic circulation system,自动化流通系统,,2020-05-07
7640386,automatic data processing system,自动资料处理系统,,2020-05-07
7640387,automatic generic posting,上位词自动登录,,2020-05-07
7640388,automatic index,自动索引,,2020-05-07
7640389,automatic indexer,自动索引器,,2020-05-07
7640390,automatic indexing,自动索引法,,2020-05-07
7640391,automatic information storage & retrieval system,自动化资讯储存和检索系统,,2020-05-07
7640392,automatic routing,新到书刊自动传阅,,2020-05-07
7640393,automatic switching system,自动交换系统,,2020-05-07
7640394,automatic term classification,自动术语分类,,2020-05-07
7640395,automation,自动化,,2020-05-07
7640396,auxiliary enterprise,附属企业,,2020-05-07
7640397,auxiliary library facility,附属图书馆设备,,2020-05-07
7640398,auxiliary schedule,复分表,,2020-05-07
7640399,auxiliary storage,辅助储存体,,2020-05-07
7640400,auxiliary table,复分表,,2020-05-07
7640401,availability,可得性,,2020-05-07
7640402,availability rate,资料可得率,,2020-05-07
7640403,avant titre,简略书名,,2020-05-07
7640404,awl,锥子,,2020-05-07
7640405,back,书背；封底；背面,,2020-05-07
7640406,back cover,封底,,2020-05-07
7640407,back file,回溯档案；过期期刊；过刊,,2020-05-07
7640408,back issue,过期期刊；过刊,,2020-05-07
7640409,back margin,背部余白；订口；订口空白；内白边,,2020-05-07
7640410,back matter,正文后附属资料；正文后索引或附录等,,2020-05-07
7640411,back number,过期期刊；过刊,,2020-05-07
7640412,back order,重新订购,,2020-05-07
7640413,back title,书脊题名,,2020-05-07
7640414,backbone,书背；书脊,,2020-05-07
7640415,background,背景,,2020-05-07
7640416,background density,背景密度,,2020-05-07
7640417,background information,背景资讯,,2020-05-07
7640418,backing,衬背；背材,,2020-05-07
7640419,backing board,背衬纸板,,2020-05-07
7640420,backlist,库存清单,,2020-05-07
7640421,backlog,待编书,,2020-05-07
7640422,backstrip,书背；书脊,,2020-05-07
7640423,balance sheet,损益平衡表,,2020-05-07
7640424,balopticon,实物投影机,,2020-05-07
7640425,bandwidth,频宽,,2020-05-07
7640426,banned,禁书,,2020-05-07
7640427,banned book,禁书,,2020-05-07
7640428,Banned Books Week,禁书周,,2020-05-07
7640429,bar,条码,,2020-05-07
7640430,bar code reader,条码扫瞄器,,2020-05-07
7640431,bar code scanner,条码扫瞄器,,2020-05-07
7640432,bar coding,条码,,2020-05-07
7640433,bar graph,条形统计图,,2020-05-07
7640434,bar-code,条码,,2020-05-07
7640435,bar-coded label,条码标签,,2020-05-07
7640436,Barrow process,图书修复去酸程序；巴洛处理法,,2020-05-07
7640437,base,片基,,2020-05-07
7640438,base of notation,分类基本号,,2020-05-07
7640439,basic bibliographic unit,基本书目单元,,2020-05-07
7640440,basic research,基础研究,,2020-05-07
7640441,basis weight,纸张基本磅数,,2020-05-07
7640442,bastard title,扉页题名,,2020-05-07
7640443,batch processing,整批处理；批次处理,,2020-05-07
7640444,batch record load,批次纪录上传；整批纪录上传,,2020-05-07
7640445,bathymetric map,水深图,,2020-05-07
7640446,battledore,角帖书,,2020-05-07
7640447,baud,波特,,2020-05-07
7640448,bay,层；书架层,,2020-05-07
7640449,Beginner's All-Purpose Symbolic Instruction Code {=BASIC},BASIC程式语言,,2020-05-07
7640450,belle lettristic,纯文学,,2020-05-07
7640451,benchmarking,标竿,,2020-05-07
7640452,Berne Convention,伯恩公约,,2020-05-07
7640453,best seller,畅销书,,2020-05-07
7640454,Betamax,Betamax录影带系统,,2020-05-07
7640455,biannual,半年刊,,2020-05-07
7640456,bias phase,主题侧重原则,,2020-05-07
7640457,bib record,书目纪录,,2020-05-07
7640458,Bible paper,圣经纸,,2020-05-07
7640459,Bible style,圣经装订风格,,2020-05-07
7640460,Biblia pauperum,中世纪图文书,,2020-05-07
7640461,bibliographer,目录学家,,2020-05-07
7640462,bibliographic access,书目检索,,2020-05-07
7640463,bibliographic classification,书目分类法,,2020-05-07
7640464,bibliographic control,书目控制,,2020-05-07
7640465,bibliographic data,书目资料,,2020-05-07
7640466,bibliographic database,书目资料库,,2020-05-07
7640467,bibliographic description,书目描述,,2020-05-07
7640468,bibliographic entity,书目实体,,2020-05-07
7640469,bibliographic identities,书目识别,,2020-05-07
7640470,bibliographic information,书目资讯,,2020-05-07
7640471,bibliographic information interchange format,书目资讯交换格式,,2020-05-07
7640472,bibliographic instruction,书目指导；书目利用指导,,2020-05-07
7640473,bibliographic item,单件书目,,2020-05-07
7640474,bibliographic network,书目网路,,2020-05-07
7640475,bibliographic record,书目纪录,,2020-05-07
7640476,bibliographic reference,参考书目,,2020-05-07
7640477,bibliographic relationships,书目关系,,2020-05-07
7640478,bibliographic search,书目查询,,2020-05-07
7640479,bibliographic service center,书目服务中心,,2020-05-07
7640480,bibliographic software,书目软体,,2020-05-07
7640481,bibliographic unit,书目单元,,2020-05-07
7640482,bibliographic utility,书目共用中心；书目供应中心,,2020-05-07
7640483,bibliographic verification,书目查证,,2020-05-07
7640484,bibliographic volume,册数；书目册数,,2020-05-07
7640485,bibliographic work,作品；书目作品,,2020-05-07
7640486,bibliographical ghost,幽灵书目,,2020-05-07
7640487,bibliographical note,书目注释,,2020-05-07
7640488,bibliographical reference sources,书目性参考资料,,2020-05-07
7640489,bibliology,书志学,,2020-05-07
7640490,bibliomania,藏书迷；集书狂,,2020-05-07
7640491,bibliometrics,书目计量法,,2020-05-07
7640492,bibliophile,爱书人,,2020-05-07
7640493,bibliotech,书目技术,,2020-05-07
7640494,bibliothecal classification,图书分类,,2020-05-07
7640495,biennial,双年刊,,2020-05-07
7640496,bifurcate classification,类目分支细分法,,2020-05-07
7640497,big deal,套装优惠采购方案,,2020-05-07
7640498,BIG-5 code,BIG-5码,,2020-05-07
7640499,bimonthly,双月刊,,2020-05-07
7640500,binary,二进位,,2020-05-07
7640501,binary code,二进位码,,2020-05-07
7640502,binary coded decimal system {=BCD},二进位码十进位制,,2020-05-07
7640503,binary coded microfilm,二进位检索码缩影片,,2020-05-07
7640504,binary digit,二进位数字,,2020-05-07
7640505,binary number system,二进位数字系统,,2020-05-07
7640506,binary search,二分搜寻,,2020-05-07
