ID,英文名稱,中文名稱,圖片,更新日期
3354594,child care provider,保母人员,,2018-03-20
3354595,Child Development Program Evaluation Scale {=CDPES},儿童发展方案评估表,,2018-03-20
3354596,child guidance,儿童辅导,,2018-03-20
3354597,child neglect,儿童疏忽,,2018-03-20
3354598,child Welfare,儿童福利,,2018-03-20
3354599,childcare allowance,育儿津贴,,2018-03-20
3354600,childcare providers,托育服务人员,,2018-03-20
3354601,childcare providers' registrations,托育人员登记,,2018-03-20
3354602,child-centered,儿童中心,,2018-03-20
3354603,Children's Home,儿童之家,,2018-03-20
3354604,children's museums,儿童博物馆,,2018-03-20
3354605,Chinese Version of Pediatric Evaluation of Disability Invertory {=PEDI-C},儿童生活功能量表(中文版),,2018-03-20
3354606,chronosystem,时间系统,,2018-03-20
3354607,class organization,班级组成,,2018-03-20
3354608,classical conditioning,古典制约,,2018-03-20
3354609,classification,分类,,2018-03-20
3354610,classroom aesthetics,教室美学,,2018-03-20
3354611,classroom design,课室设计,,2018-03-20
3354612,classroom management,班级经营,,2018-03-20
3354613,classroom seating design,教室座位设计,,2018-03-20
3354614,classroom set-ups gudelines,课室设计准则,,2018-03-20
3354615,clinical supervision,临床视导,,2018-03-20
3354616,closed-ended materials,封闭式材料,,2018-03-20
3354617,cognitive intelligence,认知智能,,2018-03-20
3354618,cognitive-developmental theory,认知发展理论,,2018-03-20
3354619,collaborative autobiography,合作的自传法,,2018-03-20
3354620,collaborative teaching,协同教学,,2018-03-20
3354621,collective monologue,集体独语,,2018-03-20
3354622,"Comenius,John Amos",柯门纽斯,,2018-03-20
3354623,Communication and Language Screening Test for Birth to Three Chinese-Speaking Infant-Toddlers {=CLST},零岁至三岁华语婴幼儿沟通及语言筛检测验,,2018-03-20
3354624,community activity,社区活动,,2018-03-20
3354625,community educare resource center,社区教保资源中心,,2018-03-20
3354626,community or tribal cooperative educare service centers,社区或部落互助教保服务中心,,2018-03-20
3354627,compensatory education,补偿教育,,2018-03-20
3354628,Compulsory Education Act,强迫入学条例,,2018-03-20
3354629,concept mapping,概念网,,2018-03-20
3354630,conceptual role-taking,概念性角色取替,,2018-03-20
3354631,concerted cultivation ,计划性培养,,2018-03-20
3354632,confirmation inquiry,确认性的探究,,2018-03-20
3354633,conservation,保留概念,,2018-03-20
3354634,consolidation stage,强化阶段,,2018-03-20
3354635,construction area,建构区,,2018-03-20
3354636,constructive learning,建构学习,,2018-03-20
3354637,constructive play,建构式游戏,,2018-03-20
3354638,constructivist theory,建构论,,2018-03-20
3354639,constructivist view of children,建构论者的儿童观,,2018-03-20
3354640,contemporary playground,现代性游戏场,,2018-03-20
3354641,context evaluation,背景评鉴,,2018-03-20
3354642,Context-Input-Process-Produce {=CIPP} model for evaluation,CIPP评鉴模式,,2018-03-20
3354643,contextually bound object permanence,物体恒存,,2018-03-20
3354644,Convention on the Right of the Child,儿童权利公约,,2018-03-20
3354645,convergent thinking,聚敛性思考,,2018-03-20
3354646,cooking and snack centers,烹饪区,,2018-03-20
3354647,cooperative learning,合作学习,,2018-03-20
3354648,cooperative play,合作游戏,,2018-03-20
3354649,coos; cooing,咕咕声；呀语,,2018-03-20
3354650,coparenting,共亲职,,2018-03-20
3354651,core curriculum,核心课程,,2018-03-20
3354652,coregulation,共律,,2018-03-20
3354653,correlate curriculum,相关课程,,2018-03-20
3354654,countenance model,外貌模式,,2018-03-20
3354655,creative playground,创造性游戏场,,2018-03-20
3354656,critical ecological inquiry,批判生态探究方法,,2018-03-20
3354657,critical ethonography,批判俗民志,,2018-03-20
3354658,critical period,关键期,,2018-03-20
3354659,cross-sectional study,横断研究,,2018-03-20
3354660,cross-sequentioal study,跨序列研究,,2018-03-20
3354661,crying,啼哭,,2018-03-20
3354662,cultural capital,文化资本,,2018-03-20
3354663,cultural reproduction,文化再制,,2018-03-20
3354664,cultural studies paradigms,文化研究典范,,2018-03-20
3354665,curriculum as experience,课程即经验,,2018-03-20
3354666,curriculum as plan,课程即计划,,2018-03-20
3354667,curriculum as subject,课程即目标,,2018-03-20
3354668,curriculum compacting,浓缩课程,,2018-03-20
3354669,curriculum design model,课程设计模式,,2018-03-20
3354670,curriculum development model,课程发展模式,,2018-03-20
3354671,curriculum evaluation,课程评鉴,,2018-03-20
3354672,curriculum leader,课程领导者,,2018-03-20
3354673,curriculum management,课程管理,,2018-03-20
3354674,curriculum wheel,课程轮,,2018-03-20
3354675,curriculum-based assessment,课程本位评量,,2018-03-20
3354676,curriculum-embedded assessment,融入课程的评量,,2018-03-20
3354677,daily routine,每日例行的作息,,2018-03-20
3354678,Darwinian reflexes,达尔文反射,,2018-03-20
3354679,daycare subsidy,托育补助,,2018-03-20
3354680,decenter,去集中化,,2018-03-20
3354681,Declaration of the Right of the Child,儿童权利宣言,,2018-03-20
3354682,deferred imitaiton,延宕模仿,,2018-03-20
3354683,denial,否认作用,,2018-03-20
3354684,descriptive records,描述性记录,,2018-03-20
3354685,Development of Oral Express Abilities Test for Children,儿童口语表达能力测验,,2018-03-20
3354686,Development of the Sensory Integration Functions Assessment Scale,儿童感觉统合功能评量表,,2018-03-20
3354687,developmental delay,发展迟缓,,2018-03-20
3354688,developmental evaluation,发展性评鉴,,2018-03-20
3354689,developmental interaction approach,发展互动模式,,2018-03-20
3354690,developmental supervision,发展性视导,,2018-03-20
3354691,Developmentally Appropriate Practices {=DAP},发展合宜实务指引,,2018-03-20
3354692,deviant behavior,偏差行为,,2018-03-20
3354693,"Dewey, John",杜威,,2018-03-20
3354694,didactic materials,教学教具,,2018-03-20
3354695,differentiation integration,分化统整,,2018-03-20
3354696,difficult babies,难养型宝宝,,2018-03-20
3354697,digital citizenship,数位公民,,2018-03-20
3354698,digital literacy,数位素养,,2018-03-20
3354699,direct instruction,直接教导,,2018-03-20
3354700,disaster plan,防灾计划,,2018-03-20
3354701,discipline-based domains,学科基础领域,,2018-03-20
3354702,discovery learning theory,发现学习理论,,2018-03-20
3354703,discrepancy model,落差模式,,2018-03-20
3354704,discret emotions theory,分化情绪论,,2018-03-20
3354705,dishabituation,去习惯化,,2018-03-20
3354706,disorganized  attachment,混乱依附,,2018-03-20
3354707,distractability,被分心的程度,,2018-03-20
3354708,divergent thinking,扩散性思考,,2018-03-20
3354709,documentation,文件纪录,,2018-03-20
3354710,double career family,双薪家庭,,2018-03-20
3354711,Down syndrome,唐氏症,,2018-03-20
3354712,dramatic area；dramatic center,扮演区,,2018-03-20
3354713,Draw-A-Person {=DAP},中华画人测验,,2018-03-20
3354714,drawing realism stage,写实期,,2018-03-20
3354715,dynamic assessment,动态评量,,2018-03-20
3354716,dynamic balance,动态平衡,,2018-03-20
3354717,dysfunctional family,失能家庭,,2018-03-20
3354718,dyslexia,阅读障碍,,2018-03-20
3354719,early childhood education and care {=ECEC},幼儿教育及照顾,,2018-03-20
3354720,Early Childhood Education and Care Act,幼儿教育及照顾法,,2018-03-20
3354721,Early Childhood Enviorment Rating Scale,幼儿环境量表,,2018-03-20
3354722,Early Childhood Environment Rating Scale  {=ECERS-R},幼儿学习环境评估量表,,2018-03-20
3354723,Early Childhood Nursery Education Voucher,幼儿教育券,,2018-03-20
3354724,early childhood programs,幼儿教育方案,,2018-03-20
3354725,early childhood screening,幼儿早期筛检,,2018-03-20
3354726,early educare,幼儿教保,,2018-03-20
3354727,early intervention,早期疗育,,2018-03-20
3354728,easy babies,易养型的幼儿,,2018-03-20
3354729,"ECEC curriculum framework (Taiwan, R.O.C.)",幼儿园教保活动课程大纲,,2018-03-20
3354730,ecological systems theory,生态系统论,,2018-03-20
3354731,educare assistant,助理教保员,,2018-03-20
3354732,educare giver,教保员,,2018-03-20
3354733,education aesthetics,教育美学,,2018-03-20
3354734,education guidance,学习辅导、教育辅导,,2018-03-20
3354735,educational facilities design,教育设施设计,,2018-03-20
3354736,Educational Fundamental Act,教育基本法,,2018-03-20
3354737,educational performance,教育表现,,2018-03-20
3354738,educational practicum,教育实习,,2018-03-20
3354739,educational principles,教育原则,,2018-03-20
3354740,educational prior area {=EPA},教育优先区,,2018-03-20
3354741,egocentric speech,自我中心语言,,2018-03-20
3354742,egocentricity,自我中心,,2018-03-20
3354743,electra complex,恋父情结,,2018-03-20
3354744,emergent curriculum,萌发课程,,2018-03-20
3354745,emergent literacy,读写萌发,,2018-03-20
3354746,{ Emile },爱弥儿 {书名},,2018-03-20
3354747,Emotional Competency Rating Scale for Young Children,幼儿情绪能力评量表,,2018-03-20
3354748,emotional express,情绪表达,,2018-03-20
3354749,emotional intelligence,情绪智能,,2018-03-20
3354750,emotional regulation,情绪调节,,2018-03-20
3354751,emotional response,情绪反应,,2018-03-20
3354752,empathy,同理心,,2018-03-20
3354753,emtional cognition,情绪认知,,2018-03-20
3354754,emtional deprivation,情感剥夺,,2018-03-20
3354755,enactive representation,动作表征,,2018-03-20
3354756,encourage,鼓励,,2018-03-20
3354757,Enforcement Rules of Early Childhood Education and Care Act,幼儿教育及照顾法施行细则,,2018-03-20
3354758,enrollment,注册入学,,2018-03-20
3354759,environment and curriculum,环境与课程,,2018-03-20
3354760,environment education,环境教育,,2018-03-20
3354761,environment rating scale,环境评估表,,2018-03-20
3354762,environmental aesthetics,环境美学,,2018-03-20
3354763,environmental design,环境设计,,2018-03-20
3354764,equilibration,平衡,,2018-03-20
3354765,equity in education,教育均等,,2018-03-20
3354766,ethics of evaluation,评鉴伦理,,2018-03-20
3354767,ethnography,民族志,,2018-03-20
3354768,ethnoscience,人种志,,2018-03-20
3354769,ethology,动物行为论,,2018-03-20
3354770,evaluatee,受评者,,2018-03-20
3354771,evaluation for accountability,绩效责任评鉴,,2018-03-20
3354772,evaluation indicator,评鉴指标,,2018-03-20
3354773,evaluation models,评鉴模式,,2018-03-20
3354774,evaluation of staff performance,员工表现评估,,2018-03-20
3354775,evaluator,评鉴人员,,2018-03-20
3354776,event sampling,事件取样法,,2018-03-20
3354777,evolutionism,演化论,,2018-03-20
3354778,exo-system,外系统,,2018-03-20
3354779,experiential curriculum,经验课程,,2018-03-20
3354780,explicit culture (overt culture),显性文化,,2018-03-20
3354781,explicit curriculum,显著课程,,2018-03-20
3354782,exploratory play,探索游戏,,2018-03-20
3354783,expressive role,情感性角色,,2018-03-20
3354784,extended self,延伸的自我,,2018-03-20
3354785,external environment,外在环境,,2018-03-20
3354786,external evaluation,外部评鉴,,2018-03-20
3354787,extinction,消弱,,2018-03-20
3354788,family child care programs,家庭式托育方案,,2018-03-20
3354789,family engagement,家庭参与,,2018-03-20
3354790,family structures,家庭结构,,2018-03-20
3354791,family systems theory,家庭系统论,,2018-03-20
3354792,family therapy,家族治疗,,2018-03-20
3354793,field notes,田野札记,,2018-03-20
3354794,field study,田野探究；田野踏查,,2018-03-20
3354795,field trip,校外教学,,2018-03-20
3354796,fine motor activity,细动作,,2018-03-20
3354797,fingers pedagogy,五指教学法,,2018-03-20
3354798,flash bulb effect,闪光灯效应,,2018-03-20
3354799,follow through project,继续追踪方案,,2018-03-20
3354800,follow-up inspection,追踪评鉴,,2018-03-20
3354801,fontanels,囟门,,2018-03-20
3354802,formal operational stage,形式运思期,,2018-03-20
3354803,formative evaluation,形成性评量；形成性评鉴,,2018-03-20
3354804,frames of mind,心智架构,,2018-03-20
3354805,free early childhood education for 5-year-old,5岁幼儿免学费教育计划,,2018-03-20
3354806,"Froebel, Friedrich",福禄贝尔,,2018-03-20
3354807,frustration/ aggression hypothesis,挫折/攻击假说,,2018-03-20
3354808,fundamental movement ability,基本移动能力,,2018-03-20
3354809,fused curriculum,融合课程,,2018-03-20
3354810,"Gardner, Howard",哈沃德‧迦德纳,,2018-03-20
3354811,gender consistency,性别恒常；性别一致性,,2018-03-20
3354812,gender equality education,性别平等教育,,2018-03-20
3354813,Gender Equity Education Act,性别平等教育法,,2018-03-20
3354814,gender identity,性别认定,,2018-03-20
3354815,gender schema,性别基模,,2018-03-20
3354816,gender segregation,性别隔离,,2018-03-20
3354817,genetic epistemdogy,发展认知论,,2018-03-20
3354818,gifts,恩物,,2018-03-20
3354819,grasp reflex,抓握反射,,2018-03-20
3354820,great-unit design,大单元设计教学法,,2018-03-20
3354821,gross motor activity,粗动作,,2018-03-20
3354822,grounded aesthetics,扎根美学,,2018-03-20
3354823,group dynamics,团体动力学,,2018-03-20
3354824,guided inquiry,引导性的探究,,2018-03-20
3354825,guided participation,引导的参与,,2018-03-20
3354826,habituation,习惯化,,2018-03-20
3354827,halo effect,月晕效应,,2018-03-20
3354828,hard surface area,硬质地面,,2018-03-20
3354829,Hawthorne effect,霍桑效应,,2018-03-20
3354830,head start program,起始方案、启蒙方案,,2018-03-20
3354831,health care,卫生保健,,2018-03-20
3354832,health examination,健康检查,,2018-03-20
3354833,helicopter parent,直升机父母,,2018-03-20
3354834,heredity,遗传,,2018-03-20
3354835,heterogeneous grouping,异质编班,,2018-03-20
3354836,hidden curriculum,潜在课程,,2018-03-20
3354837,hierarchial integration,层次组合原则,,2018-03-20
3354838,High/Scope approach,高瞻课程取向,,2018-03-20
3354839,High/Scope curriculum,高瞻课程,,2018-03-20
3354840,higher order conditioning,高层制约学习,,2018-03-20
3354841,holistic view of learning,学习的整体观点,,2018-03-20
3354842,home based approach,家庭本位模式,,2018-03-20
3354843,homogenous grouping,同质编班,,2018-03-20
3354844,hopping,单脚跳跃,,2018-03-20
3354845,hostile aggression,敌意性攻击,,2018-03-20
3354846,humanity-centered curriculum,人本主义课程,,2018-03-20
3354847,hypothetico-deductive reasoning,假设-演绎推理,,2018-03-20
3354848,iconic representation,形像表征,,2018-03-20
3354849,idiosyncratic domains,个人专长领域,,2018-03-20
3354850,image,童年意象,,2018-03-20
3354851,imitation,模仿,,2018-03-20
3354852,Implementation Regulations Governing Non-Profit Preschools,非营利幼儿园实施办法,,2018-03-20
3354853,Implementation Regulations Governing Preschool Evaluation,幼儿园评鉴实施办法,,2018-03-20
3354854,implicit culture (covert culture),隐性文化,,2018-03-20
3354855,imprinting,铭印,,2018-03-20
3354856,inadequate prenatal care,产前照护不足,,2018-03-20
3354857,including everyone,融合教育,,2018-03-20
3354858,individual activity,个别活动,,2018-03-20
3354859,Individual Education Program｛=IEP｝,个别化教育计划,,2018-03-20
3354860,Individual Family Service Plan｛=IFSP｝,家庭处遇计划,,2018-03-20
3354861,individual-differences,个别差异,,2018-03-20
3354862,inductive reasoning,归纳推理,,2018-03-20
3354863,inductive teacher education,导入师资教育,,2018-03-20
3354864,indulgent parenting,放纵式教养,,2018-03-20
3354865,infant,婴儿,,2018-03-20
3354866,infant care center,托婴中心,,2018-03-20
3354867,Infant/Toddler Sensory Profile,婴幼儿感觉处理能力剖析量表中文版,,2018-03-20
3354868,in-group schema,内团体基模,,2018-03-20
3354869,inner speech,内在语言,,2018-03-20
3354870,input evaluation,投入评鉴,,2018-03-20
3354871,inquiry-based learning,探究式的学习,,2018-03-20
3354872,inquiry-based science education,探究式的科学教育,,2018-03-20
3354873,insecure attachment-anxious and avoidance,不安全依附型-焦虑逃避型,,2018-03-20
3354874,insecure attachment-anxious and resistant,不安全依附型-焦虑抗拒型,,2018-03-20
3354875,in-service professional development,在职专业发展,,2018-03-20
3354876,in-service teacher education,在职师资教育,,2018-03-20
3354877,instrumental role,工具性角色,,2018-03-20
3354878,instructional supervision,教学视导,,2018-03-20
3354879,instrumental aggression,工具性攻击,,2018-03-20
3354880,instrumental conditioning,工具制约,,2018-03-20
3354881,integrated curriculum,统整性课程,,2018-03-20
3354882,integrated thematic teaching,统整主题教学,,2018-03-20
3354883,integration of kindergartens and nursery schools,幼托整合,,2018-03-20
3354884,interactive media,互动媒体,,2018-03-20
3354885,Interdisciplinary,跨学科统整单元模式,,2018-03-20
3354886,intergration,整合,,2018-03-20
3354887,internal evaluation,内部评鉴,,2018-03-20
3354888,internal sensations,内在感觉,,2018-03-20
3354889,internalizaion,内化,,2018-03-20
3354890,interpersonal accord and conformity orientation,寻求认可取向,,2018-03-20
3354891,interpersonal intelligence,人际智能,,2018-03-20
3354892,intersubjectivity,相互主体性,,2018-03-20
3354893,intimacy,亲密,,2018-03-20
3354894,intrapersonal intelligence,内省智能,,2018-03-20
3354895,introversion,内向,,2018-03-20
3354896,intuitive method,直观教学法,,2018-03-20
3354897,irritable distress,易怒性,,2018-03-20
3354898,isolation,孤立,,2018-03-20
3354899,issues of equity and access,公平与可触及性,,2018-03-20
3354900,K-12 Education Administration,国民及学前教育署,,2018-03-20
3354901,key competence,核心素养,,2019-06-03
3354902,key experiences,关键经验、关键能力,,2018-03-20
3354903,Kindergarten Children's Activity Rating Scale,幼稚园儿童活动量评量表,,2018-03-20
3354904,kindergarten-based curriculum development,幼儿园本位课程发展,,2018-03-20
3354905,knowledge base,知识库,,2018-03-20
3354906,laboratory schools,实验学校,,2018-03-20
3354907,labyrinthine righting reflex,正姿反射,,2018-03-20
3354908,language acquisition device,语言习得装置,,2018-03-20
3354909,large-group activity,大团体活动,,2018-03-20
3354910,lateralization,脑侧化,,2018-03-20
3354911,law of effect,效果率,,2018-03-20
3354912,law of exercise,练习律,,2018-03-20
3354913,law of Readiness,预备律,,2018-03-20
3354914,learner-centered teaching,学习者中心教学,,2018-03-20
3354915,learning area,学习区,,2018-03-20
3354916,learning by doing,做中学,,2018-03-20
3354917,learning centers,学习角,,2018-03-20
3354918,Learning Environment Inventory {=LEI},学习环境量表,,2018-03-20
3354919,learning goal,学习目标,,2018-03-20
3354920,learning indicator,学习指标,,2018-03-20
3354921,learning portfolio,学习档案,,2018-03-20
3354922,{ Les Confessions },忏悔录,,2018-03-20
3354923,level of potential development,潜在发展水准,,2018-03-20
3354924,levels of inquiry,探究的层次,,2018-03-20
3354925,liability insurance,责任保险,,2018-03-20
3354926,linguistic intelligence,语文智能,,2018-03-20
3354927,literacy area；literacy center,语文区,,2018-03-20
3354928,"Locke,John",洛克,,2018-03-20
3354929,locomotor,转位,,2018-03-20
3354930,logical-mathematical intelligence,逻辑-数学智能,,2018-03-20
3354931,longitudinal study,纵贯研究,,2018-03-20
3354932,long-term memory,长期记忆,,2018-03-20
3354933,loose parts,松散材料,,2018-03-20
3354934,macro-system,大系统,,2018-03-20
3354935,mainstreaming,回归主流,,2018-03-20
3354936,make-believe transformation,想像转换,,2018-03-20
3354937,management  informaton system,管理知识系统,,2018-03-20
3354938,Mandarin-Chinese Communicative Development Inventory {=MCDI-T} {Taiwan},华语婴幼儿沟通发展量表 {台湾版},,2018-03-20
3354939,manipulative centers,操作区,,2018-03-20
3354940,manipulative experience,操控经验,,2018-03-20
3354941,mastory learning,熟练原则,,2018-03-20
3354942,materialistic inquiry,唯物主义的探究方法,,2018-03-20
3354943,maternal deprivation hypothesis,母爱剥夺假说,,2018-03-20
3354944,math centers,数学区,,2018-03-20
3354945,maturationist theory,成熟论,,2018-03-20
3354946,maturity stage,成熟阶段,,2018-03-20
3354947,meals design,餐点设计,,2018-03-20
3354948,meaning learning theory,有意义学习理论,,2018-03-20
3354949,meeting area,团讨区,,2018-03-20
3354950,memory span,记忆广度,,2018-03-20
3354951,mental representation,心智表征,,2018-03-20
3354952,mental seriation,心智序列,,2018-03-20
3354953,meso-system,中介系统；中间系统；居间协调系统,,2018-03-20
3354954,metacognition,后设认知,,2018-03-20
3354955,meta-evaluation,后设评鉴,,2018-03-20
3354956,metamemory,后设记忆,,2018-03-20
3354957,method of scientific pedagogy,科学教学法,,2018-03-20
3354958,micro-system,微观系统,,2018-03-20
3354959,mixed-age grouping,混龄编班,,2018-03-20
3354960,mixed-age inclusive classroom,混龄融合教育,,2018-03-20
3354961,monologue,独语,,2018-03-20
3354962,Montessori Accreditation Council for Teacher Education {=MACTE},蒙特梭利教师鉴定委员会,,2018-03-20
3354963,Montessori approach,蒙特梭利课程取向,,2018-03-20
3354964,Montessori method,蒙特梭利教学法,,2018-03-20
3354965,"Montessori, Maria",蒙特梭利,,2018-03-20
3354966,moral behavior,道德行为,,2018-03-20
3354967,moral knowledge,道德认知,,2018-03-20
3354968,moral principle,道德原则,,2018-03-20
3354969,moral sentiment,道德情感,,2018-03-20
3354970,moral values,道德价值观,,2018-03-20
3354971,moro reflex,莫洛反射,,2018-03-20
3354972,morphemes,词素,,2018-03-20
3354973,morphology,语形,,2018-03-20
3354974,Mother School,母亲学校,,2018-03-20
3354975,motherese,妈妈话,,2018-03-20
3354976,motor development,动作发展,,2018-03-20
3354977,movement ability,移动能力,,2018-03-20
3354978,movement fitness,移动体能,,2018-03-20
3354979,multi- represention,多元表征,,2018-03-20
3354980,multiculural books,多元文化图书,,2018-03-20
3354981,multiple intelligences,多元智能理论,,2018-03-20
3354982,music area；music center,音乐区,,2018-03-20
3354983,musical intelligence,音乐智能,,2018-03-20
3354984,myelination,髓鞘化,,2018-03-20
3354985,naming explosion,命名爆炸,,2018-03-20
3354986,narcissistic parent,自恋型家长,,2018-03-20
3354987,narrative records,叙事性纪录,,2018-03-20
3354988,National Association for the Education of Young Children {U.S.},全美幼教协会,,2018-03-20
3354989,native theory,素朴理论,,2018-03-20
3354990,natural environments,自然环境,,2018-03-20
3354991,naturalist intelligence,自然观察智能,,2018-03-20
3354992,need hierarchy theory,需求层次论,,2018-03-20
3354993,needs assessment,需求评估,,2018-03-20
3354994,negative reinforcement,负增强,,2018-03-20
3354995,neglectful parenting,疏忽式教养,,2018-03-20
3354996,negotiated learning,协议式学习,,2018-03-20
3354997,"Neill,Alexander Sutherland",尼尔,,2018-03-20
3354998,neonate,新生儿,,2018-03-20
3354999,neonatial jaundice,新生儿黄疸,,2018-03-20
3355000,neurons,神经元,,2018-03-20
3355001,non-interactive media,非互动媒体,,2018-03-20
3355002,non-organic failure to thrive,非官能性发展失败,,2018-03-20
3355003,norm-referenced evaluation,常模参照评量,,2018-03-20
3355004,norms,常模,,2018-03-20
3355005,novice teacher,新手教师,,2018-03-20
3355006,nuclear family,核心家庭,,2018-03-20
3355007,null curriculum,空无课程,,2018-03-20
3355008,obedience and punishment orientation,避罚服从取向,,2018-03-20
3355009,object centered,物体中心,,2018-03-20
3355010,oedipus complex,恋母情结,,2018-03-20
3355011,on-site evaluation,实地访视评鉴,,2018-03-20
3355012,on-site visit,实地访视,,2018-03-20
3355013,open education,开放教育,,2018-03-20
3355014,open kindergarten,开放式幼儿园,,2018-03-20
3355015,open/true inquiry,开放性/真正的探究,,2018-03-20
3355016,open-ended materials,开放性材料,,2018-03-20
3355017,operant conditoning,操作制约,,2018-03-20
3355018,oral stage,口腔期,,2018-03-20
3355019,organizational climate,组织气氛,,2018-03-20
3355020,outdoor environments,户外环境,,2018-03-20
3355021,out-group schema,外团体基模,,2018-03-20
3355022,overextension,过度延伸,,2018-03-20
3355023,overparenting,过度教养,,2018-03-20
3355024,overregularization,过度规则化,,2018-03-20
3355025,parallel play,平行游戏,,2018-03-20
3355026,parent cooperative schools,家长合作学校,,2018-03-20
3355027,parent involvement；parent participation,家长参与,,2018-03-20
3355028,parental education,亲职教育,,2018-03-20
3355029,parent–child interaction therapy,亲子互动治疗,,2018-03-20
3355030,parenting intervention,育儿介入,,2018-03-20
3355031,parenting styles,教养风格,,2018-03-20
3355032,participant observation,参与观察,,2018-03-20
3355033,parturition,分娩,,2018-03-20
3355034,patterned speech,雏型语言,,2018-03-20
3355035,Peabody Picture Vocabulary Test-Revised {=PPVT-R},修订毕保德图画词汇测验,,2018-03-20
3355036,Pediatric Daily Occupation Scale {=PDOS},幼儿日常职能活动量表,,2018-03-20
3355037,peer assessment,同侪评量,,2018-03-20
3355038,penalty,惩罚,,2018-03-20
3355039,perception role-taking,知觉性角色取替,,2018-03-20
3355040,performance evaluation,表现评量,,2018-03-20
3355041,persistence,持续性,,2018-03-20
3355042,personal guidance,个人辅导,,2018-03-20
3355043,personality trait,人格特质,,2018-03-20
