ID,英文名稱,中文名稱,圖片,更新日期
3545248,Autism {=Autistic Disorder},自闭症,,2018-06-26
3545249,Autism Spectrum,自闭症光谱；自闭症谱系,,2018-06-26
3545250,Autism Spectrum Disorders {=ASD},自闭症光谱障碍,,2018-06-26
3545251,Autism Spectrum Quotient,自闭症光谱量表,,2018-06-26
3545252,Autism therapies,自闭症疗法,,2018-06-26
3545253,Autonomous Learner Model {=ALM},自主学习者模式,,2018-06-26
3545254,barrier-free environment,无障碍环境,,2018-06-26
3545255,behavior modification,行为改变技术,,2018-06-26
3545256,behavioral therapy,行为治疗,,2018-06-26
3545257,bilingual-bicultural approach,双语双文化教学；双语教学,,2018-06-26
3545258,blind,全盲,,2018-06-26
3545259,blurred vision,视力模糊,,2018-06-26
3545260,Braille,点字,,2018-06-26
3545261,brain control interface,脑控介面,,2018-06-26
3545262,career counseling,职业辅导,,2018-06-26
3545263,career transition,生涯转衔,,2018-06-26
3545264,case manager,个案管理员,,2018-06-26
3545265,Cerebral Palsy{=CP},脑性麻痺,,2018-06-26
3545266,charter school,特许学校,,2018-06-26
3545267,child with disability,身心障碍儿童,,2018-06-26
3545268,Childhood Autism Rating Scale {=CARS},自闭症儿童行为检核表,,2018-06-26
3545269,Childhood Disintegrative Disorder,儿童期崩解症,,2018-06-26
3545270,Children Developmental Milestone Checking List,儿童发展里程检核表,,2018-06-26
3545271,cleft palate,唇颚裂,,2018-06-26
3545272,cochlear implantation,耳蜗植入术；人工电子耳,,2018-06-26
3545273,cognitive behavioral therapy,认知行为治疗,,2018-06-26
3545274,cognitive training,认知训练,,2018-06-26
3545275,collaborative consultation,合作咨询,,2018-06-26
3545276,color blindness,色盲,,2018-06-26
3545277,common core standards,共同核心标准,,2018-06-26
3545278,communication disorder,沟通障碍,,2018-06-26
3545279,communication functions,沟通功能,,2018-06-26
3545280,communication intent,沟通意图,,2018-06-26
3545281,community integration,社区整合,,2018-06-26
3545282,Complex Communication Needs {=CCN},复杂沟通需求,,2018-06-26
3545283,Computer Adaptive Testing {=CAT},电脑化适性测验,,2018-06-26
3545284,conceptual skills,概念技能,,2018-06-26
3545285,conduct disorders,行为规范障碍；素行不良,,2018-06-26
3545286,conductive hearing impairment,传音性听力损失,,2018-06-26
3545287,content acceleration,学科加速,,2018-06-26
3545288,cooperative learning,合作学习,,2018-06-26
3545289,Core Curriculum,核心课程(资优教育Parallel Curriculum Model),,2018-06-26
3545290,core vocabulary,核心词汇,,2018-06-26
3545291,corrective shoes,矫正鞋,,2018-06-26
3545292,Creative Problem Solving{=CPS},创造性问题解决,,2018-06-26
3545293,cued speech,暗示法,,2018-06-26
3545294,Curriculum of Connections,连结课程(资优教育Parallel Curriculum Model),,2018-06-26
3545295,Curriculum of Identity,认同课程(资优教育Parallel Curriculum Model),,2018-06-26
3545296,Curriculum of Practice,实务课程(资优教育Parallel Curriculum Model),,2018-06-26
3545297,curriculum-based vocational assessment,课程本位职业评估,,2018-06-26
3545298,daily life function,日常生活功能,,2018-06-26
3545299,daily living skills,日常生活技能,,2018-06-26
3545300,day care,日间照护,,2018-06-26
3545301,deaf culture,聋人文化,,2018-06-26
3545302,deaf or hard of hearing,聋；重听,,2018-06-26
3545303,deaf-blind child,聋盲儿童,,2018-06-26
3545304,de-institutionalization,去机构化,,2018-06-26
3545305,developmental delay,发展迟缓,,2018-06-26
3545306,Developmental Disability {=DD},发展障碍,,2018-06-26
3545307,developmental learning disabilities,发展性学习障碍,,2018-06-26
3545308,developmental milestone,发展里程碑,,2018-06-26
3545309,devient characteristics,偏差个性,,2018-06-26
3545310,Diagnostic Testing and Prescriptive Instruction {=DT/PI},诊断测验处方教学,,2018-06-26
3545311,differential curriculum,区分性课程(资优教育名词),,2018-06-26
3545312,differentiated instruction,区分性教学(资优教育名词),,2018-06-26
3545313,direct selection,直接选择,,2018-06-26
3545314,Discovering Intellectual Strengths and Capabilities while Observing Varied Ethnic Responses,DISCOVER课程模式 (资优教育名词),,2018-06-26
3545315,Discrete Trial Training {=DTT},离散试训,,2018-06-26
3545316,disorientation,丧失知觉方向,,2018-06-26
3545317,double-labeled,双重标记,,2018-06-26
3545318,Down Syndrome {=DS} {=DNS},唐氏症,,2018-06-26
3545319,dual exceptionality,双重殊异,,2018-06-26
3545320,due process hearing,正当程序的公听,,2018-06-26
3545321,dysarthria,呐吃,,2018-06-26
3545322,dyscalculia,算术障碍,,2018-06-26
3545323,dysfluencies,口语不流畅,,2018-06-26
3545324,dysgraphia,书写障碍,,2018-06-26
3545325,dyslexia,失读症；阅读障碍,,2018-06-26
3545326,Early Expressive Language Delay {=EELD},早期表达性语言迟缓,,2018-06-26
3545327,early intervention,早期介入,,2018-06-26
3545328,early-intervention transition,早期疗育阶段转衔,,2018-06-26
3545329,Education Program for Gifted Youth {=EPGY},资优青少年教育方案,,2018-06-26
3545330,electric wheelchair,电动轮椅,,2018-06-26
3545331,Electroencephalogram {=EEG},脑电波图,,2018-06-26
3545332,elimination diets,消除饮食,,2018-06-26
3545333,emotional intelligence,情绪智商,,2018-06-26
3545334,Emotional or Behavior Disorders {=EBD},情绪行为障碍,,2018-06-26
3545335,empathizing–systemizing theory,同理心─系统化理论,,2018-06-26
3545336,employment service,就业服务,,2018-06-26
3545337,employment specialist,就业服务员,,2018-06-26
3545338,Enrichment Matrix Model,充实矩阵,,2018-06-26
3545339,Enrichment Triad Model,三合充实模式,,2018-06-26
3545340,Epilepsy {=Seizure Disorder},癫痫；癫痫发作,,2018-06-26
3545341,expressive language,表达性语言,,2018-06-26
3545342,extended employment,延续性就业,,2018-06-26
3545343,eye-hand coordination ,手眼协调,,2018-06-26
3545344,family systems theory,家庭系统理论,,2018-06-26
3545345,family therapy,家族治疗,,2018-06-26
3545346,Fetal Alcohol Syndrome {=FAS},胎儿酒精症候群,,2018-06-26
3545347,fine motor,精细动作,,2018-06-26
3545348,fine motor skills,精细动作技能,,2018-06-26
3545349,fingerspelling,手指语,,2018-06-26
3545350,flaccid cerebral palsy,低张力型脑性麻痺,,2018-06-26
3545351,flexibility,柔软度,,2018-06-26
3545352,fragile X syndrome,X染色体脆折症,,2018-06-26
3545353,free appropriate public education,免费且适性的公立教育,,2018-06-26
3545354,functional academic curriculum,功能性学科课程,,2018-06-26
3545355,functional behavior analysis,功能性行为分析,,2018-06-26
3545356,functional curriculum,功能性课程,,2018-06-26
3545357,functional Magnetic Resonance Imaging  {=fMRI},功能性核磁共振造影,,2018-06-26
3545358,functional Magnetic Resonance Spectroscopy  {=fMRS},功能性核磁共振频谱,,2018-06-26
3545359,functional visual assessment,功能性视觉评量,,2018-06-26
3545360,gifted and talented,资赋优异,,2018-06-26
3545361,graphic organizers ,图形组织器,,2018-06-26
3545362,gross motor skills,粗大动作技能,,2018-06-26
3545363,guide dog,导盲犬,,2018-06-26
3545364,hearing aids,助听器,,2018-06-26
3545365,High-functioning Autism {=HFA},高功能自闭症,,2018-06-26
3545366,high-incidence disabilities,高出现率障碍,,2018-06-26
3545367,high-risk families,高风险家庭,,2018-06-26
3545368,homeschooling,在家教育,,2018-06-26
3545369,hospital instruction,床边教学,,2018-06-26
3545370,hybrid displays,混合式的版面；混合显示,,2018-06-26
3545371,hydrocephalus,水脑症,,2018-06-26
3545372,hypertonicity,张力过高,,2018-06-26
3545373,iconicity representation,图像表征,,2018-06-26
3545374,IEP meeting,个别化教育计划会议,,2018-06-26
3545375,IEP team,个别化教育计划小组,,2018-06-26
3545376,inclusive education,融合教育,,2018-06-26
3545377,independent study,独立研究,,2018-06-26
3545378,Individual Health Plan {=IHP},个别化健康计划,,2018-06-26
3545379,Individual Program Plan {=IPP},个别化方案计划,,2018-06-26
3545380,Individual Support Plan,个别化支持计划,,2018-06-26
3545381,Individual Transition Plan {=ITP},个别化转衔计划,,2018-06-26
3545382,Individualized Education Program {=IEP},个别化教育计划,,2018-06-26
3545383,Individualized Family Service Plan {=IFSP},个别化家庭服务计划,,2018-06-26
3545384,Individualized Service Plan {=ISP},个别化服务方案,,2018-06-26
3545385,Individualized Written Rehabilitation Plan {=IWRP},个别化书面复健计划,,2018-06-26
3545386,Individuals with Disabilities Education Act{=IDEA},特殊教育法(美国),,2018-06-26
3545387,Integrated Curriculum Model,统合课程模式,,2018-06-26
3545388,Integrative Education Model {=IEM},统整教育模式,,2018-06-26
3545389,intellectual disability,智能障碍,,2018-06-26
3545390,intellectual functioning,心智功能,,2018-06-26
3545391,Interdisciplinary Team Approach,专业间团队合作,,2018-06-26
3545392,intrapersonal intelligence,内省智能,,2018-06-26
3545393,IQ-achievement discrepancy,智力-成就差距,,2018-06-26
3545394,job accommodation,职务再设计,,2018-06-26
3545395,job analysis,工作分析,,2018-06-26
3545396,job trainers,工作训练师,,2018-06-26
3545397,joint attention,共享式注意力,,2018-06-26
3545398,juvenile delinquency,青少年犯罪,,2018-06-26
3545399,Landolt C,万国视力量表,,2018-06-26
3545400,language disorders,语言障碍,,2018-06-26
3545401,learned helplessness,习得无助感,,2018-06-26
3545402,Learning Disabilities{=LD},学习障碍,,2018-06-26
3545403,learning transfer,学习迁移,,2018-06-26
3545404,Least Restrictive Environment{=LRE},最少限制环境,,2018-06-26
3545405,life career rainbow,生涯彩虹图,,2018-06-26
3545406,life reconstruction,生活重建,,2018-06-26
3545407,lifelong transition,终身转衔,,2018-06-26
3545408,linguistic intelligence,语文智能,,2018-06-26
3545409,logical-mathematical intelligence,逻辑-数学智能,,2018-06-26
3545410,low vision,弱视,,2018-06-26
3545411,low-incidence disabilities,低出现率障碍,,2018-06-26
3545412,mainstreaming,回归主流,,2018-06-26
3545413,Maternal Serun Screening{=MSS},母亲血液筛检,,2018-06-26
3545414,mental acuity,心智敏锐度,,2018-06-26
3545415,mental age,心理年龄,,2018-06-26
3545416,mental disorders,精神性疾患,,2018-06-26
3545417,mentorship program,良师典范方案,,2018-06-26
3545418,microcephalus,小脑症,,2018-06-26
3545419,milieu teaching,自然情境教学,,2018-06-26
3545420,Minimal Brain Dysfunction {=MBD},轻微脑功能失调,,2018-06-26
3545421,mnemonics,记忆术,,2018-06-26
3545422,morphology,构词,,2018-06-26
3545423,motor development,动作发展,,2018-06-26
3545424,mounting system,支撑系统,,2018-06-26
3545425,multidisciplinary team,多专业团队,,2018-06-26
3545426,Multidisciplinary Team Approach,多专业团队合作,,2018-06-26
3545427,multi-level instruction,多层次教学,,2018-06-26
3545428,Multiple Intelligences{=MI},多元智能,,2018-06-26
3545429,Multiple Menu Model,多种菜单模式,,2018-06-26
3545430,muscle strength,肌肉力气,,2018-06-26
3545431,muscle tone,肌肉张力,,2018-06-26
3545432,musical intelligence,音乐智能,,2018-06-26
3545433,National Association for Gifted Children {=NAGC},国家资优教育学会(美国),,2018-06-26
3545434,naturalist intelligence,自然观察智能,,2018-06-26
3545435,Next Generation Science Standards {=NGSS},次世代的科学标准,,2018-06-26
3545436,No Child Left Behind Act {=NCLB},不让任何一个孩子落后法(美国)；无孩子落后法,,2018-06-26
3545437,Nonverbal Learning Disabilities {=NLD},非语文学习障碍,,2018-06-26
3545438,normalization,常态化；正常化,,2018-06-26
3545439,nuchal translucency ultrasound,颈部透明带检查,,2018-06-26
3545440,occupational therapist,职能治疗师,,2018-06-26
3545441,Occupational Therapy {=OT},职能治疗,,2018-06-26
3545442,Operation Houndstooth Theory,千鸟格经纬论,,2018-06-26
3545443,Optical Character Recognition {=OCR} ,光学文字辨识,,2018-06-26
3545444,optical devices,光学辅助工具,,2018-06-26
3545445,optimum placement,适当安置,,2018-06-26
3545446,oral method,口语法,,2018-06-26
3545447,Orientation and Mobility {=O&M},定向行动 ,,2018-06-26
3545448,orthographic symbols,读音拼字法符号,,2018-06-26
3545449,physical disabilities,肢体障碍,,2018-06-26
3545450,orthotics,装具,,2018-06-26
3545451,Osteogenesis Imperfecta,成骨不全症,,2018-06-26
3545452,Overexcitabilities{=OEs},过度激动特质,,2018-06-26
3545453,overlearning,过度学习,,2018-06-26
3545454,Parallel Curriculum Model{=PCM},平行课程模式,,2018-06-26
3545455,parent education,亲职教育,,2018-06-26
3545456,parent involvment,家长参与,,2018-06-26
3545457,parent-teacher  cooperation,亲师合作,,2018-06-26
3545458,participation models,参与模式,,2018-06-26
3545459,pathological disorders,病态性格,,2018-06-26
3545460,pencil grip,握笔器,,2018-06-26
3545461,Phenylketonuria {=PKU},苯酮尿症,,2018-06-26
3545462,phobia disorders,恐惧性疾患,,2018-06-26
3545463,phonemes,音素,,2018-06-26
3545464,phonological awareness,音韵觉识,,2018-06-26
3545465,phonological disorders,音韵障碍；音韵异常,,2018-06-26
3545466,phonology,语音,,2018-06-26
3545467,physical aggression,身体攻击,,2018-06-26
3545468,Physical Fitness,体适能,,2018-06-26
3545469,physical therapist,物理治疗师,,2018-06-26
3545470,Physical Therapy,物理治疗,,2018-06-26
3545471,pictorial symbols,图像符号,,2018-06-26
3545472,Picture Exchange Communication System {=PECS},图片兑换沟通系统,,2018-06-26
3545473,Pivotal Response Treatment{=PRT},应答反应治疗,,2018-06-26
3545474,pivotal response training,核心反应训练,,2018-06-26
3545475,poor vision,视力不良,,2018-06-26
3545476,position awareness,方位认识,,2018-06-26
3545477,Positive Behaivior Support {=PBS},正向行为支持,,2018-06-26
3545478,positive behavior intervention plan,正向行为介入计划,,2018-06-26
3545479,positive reinforcement,正增强,,2018-06-26
3545480,postlingual deafness,习语后聋,,2018-06-26
3545481,practical intelligence,实用智能,,2018-06-26
3545482,practical skills,实用技能,,2018-06-26
3545483,Pragmatic Organization Dynamic Display {=PODD},语用组织的动态版面,,2018-06-26
3545484,pragmatics,语用(特教专有名词),,2018-06-26
3545485,prelingual deafness,习语前聋,,2018-06-26
3545486,pre-referral intervention,转介前介入,,2018-06-26
3545487,present level of performance,目前表现水准,,2018-06-26
3545488,Primary Integration,初级统整,,2018-06-26
3545489,prosthetics,义肢,,2018-06-26
3545490,psychiatric disorders,精神性疾患,,2018-06-26
3545491,Psychotherapy,心理治疗,,2018-06-26
3545492,Public  Law 94-142,94-142公法(美国),,2018-06-26
3545493,pure-tone audiometry,纯音听力检查,,2018-06-26
3545494,quadriplegia,四肢麻痺,,2018-06-26
3545495,receptive language,接受性语言,,2018-06-26
3545496,Recreation Therapy {=RT},休闲治疗,,2018-06-26
3545497,reevaluation,重新评估,,2018-06-26
3545498,referral procedure,转介流程,,2018-06-26
3545499,regression behavior,退缩性行为,,2018-06-26
3545500,rehabilitation,复健,,2018-06-26
3545501,Rehabilitation Act,复健法(美国),,2018-06-26
3545502,remedial service,补救服务；矫治性服务,,2018-06-26
3545503,respite care service,喘息服务,,2018-06-26
3545504,Response to Intervention{=RTI},介入反应模式,,2018-06-26
3545505,retinal and optic nerve lesions,视网膜与视神经之病变,,2018-06-26
3545506,Rett's Disorder,雷特氏症,,2018-06-26
3545507,reverse mainstreaming,逆向回归主流,,2018-06-26
3545508,Revolving Door Identification Model{=RDIM},旋转门鉴定模式,,2018-06-26
3545509,schizophrenia,精神分裂症；思觉失调症,,2018-06-26
3545510,Schoolwide Enrichment Model {=SEM},全校性充实模式,,2018-06-26
3545511,screen reader,萤幕报读软体,,2018-06-26
3545512,seamless transition,无缝转衔,,2018-06-26
3545513,secondary transition,中学阶段转衔,,2018-06-26
3545514,self-care skills,自理技能,,2018-06-26
3545515,Self-directed Learning{=SDL} Model,自我引导学习模式,,2018-06-26
3545516,self-help skills,自助技能,,2018-06-26
3545517,self-instruction,自我指导,,2018-06-26
3545518,self-monitoring,自我监控,,2018-06-26
3545519,self-stimulatory behavior,自我刺激行为,,2018-06-26
3545520,semantics,语意,,2018-06-26
3545521,sensorineural hearing impairment,感音性听力损失,,2018-06-26
3545522,sensory integration,感觉统合,,2018-06-26
3545523,sensory integration therapy,感觉统合治疗,,2018-06-26
3545524,serious emotionally disturbed,严重情绪困扰,,2018-06-26
3545525,sheltered employment,庇护性就业,,2018-06-26
3545526,sheltered workshop,庇护工场,,2018-06-26
3545527,sign language,手语,,2018-06-26
3545528,sign language interpreter,手语翻译员,,2018-06-26
3545529,sleep apnea,睡眠呼吸中止,,2018-06-26
3545530,Snellen Chart,史奈仑视力检查表,,2018-06-26
3545531,social adjustment,社会适应,,2018-06-26
3545532,Social Communication Emotional Regulation Transactional Support Model {=SCERTS model},自闭症儿童综合教育模式,,2018-06-26
3545533,social intelligence,社会智能,,2018-06-26
3545534,social network,社会网络,,2018-06-26
3545535,social skill,社会技能,,2018-06-26
3545536,social support,社会支持,,2018-06-26
3545537,social welfare,社会福利,,2018-06-26
3545538,social work,社会工作,,2018-06-26
3545539,spatial intelligence,空间智能,,2018-06-26
3545540,special grade wheelchair,特制轮椅,,2018-06-26
3545541,specific learning disability,特定型学习障碍,,2018-06-26
3545542,speech audiometry,语音听力检查,,2018-06-26
3545543,speech disorders,说话障碍,,2018-06-26
3545544,Speech Therapy,语言治疗,,2018-06-26
3545545,Speech-Language Pathologist{=SLP},语言治疗师,,2018-06-26
3545546,speechreading,读话,,2018-06-26
3545547,Speech-Reception Threshold {=SRT},语言接受阈值,,2018-06-26
3545548,Spina Bifida{=SB},脊柱裂,,2018-06-26
3545549,spinal cord injury,脊椎损伤,,2018-06-26
3545550,Spontaneous Multilevel Disintegration,自发性的多阶层非统整,,2018-06-26
3545551,Structure of Intellect {=SOI} Model,智力结构模式,,2018-06-26
3545552,Structure of Intelligence Problem Solving Model {=SOIPS},智力结构的问题解决模式,,2018-06-26
3545553,stuttering,口吃,,2018-06-26
3545554,supervisor,督导,,2018-06-26
3545555,supported employment,支持性就业,,2018-06-26
3545556,symbolic representation,符号表征,,2018-06-26
3545557,syntax,文法,,2018-06-26
3545558,synthetic speech,合成语音,,2018-06-26
3545559,systematic instruction,系统化教学,,2018-06-26
3545560,Systematic Screening for Behavior Disorders,行为问题筛检系统,,2018-06-26
3545561,tactile defensiveness,触觉防御,,2018-06-26
3545562,talent pool,人才库,,2018-06-26
3545563,Talented Development Plan,才能发展计划,,2018-06-26
3545564,Talents Unlimited Model,无限才能模式,,2018-06-26
3545565,task analysis,工作分析法,,2018-06-26
3545566,teacher-parent communication,亲师沟通,,2018-06-26
3545567,team work,专业团队,,2018-06-26
3545568,Text-to-Speech{=TTS},语音合成,,2018-06-26
3545569,The Grid,框架式课程,,2018-06-26
3545570,The Mirror Neuron System {=MNS} Theory,镜像神经元系统理论,,2018-06-26
3545571,The Stanley Model of Talent Identification and Development ,史丹利才能鉴定与发展模式,,2018-06-26
3545572,The Study of Mathematically Precocious Youth {=SMPY},数学早熟青少年研究(美国),,2018-06-26
3545573,Theory of Mind,心智理论,,2018-06-26
3545574,Theory of Positive Disintegration{=TPD},正向非统整理论,,2018-06-26
3545575,play therapy,游戏治疗,,2018-06-26
3545576,time out,隔离,,2018-06-26
3545577,total communication,综合沟通法,,2018-06-26
3545578,touchscreen,触控萤幕,,2018-06-26
3545579,Transdisciplinary Team Approach,跨专业团队合作,,2018-06-26
3545580,transient adaptation problem,短暂适应问题,,2018-06-26
3545581,transition,转衔,,2018-06-26
3545582,transition service,转衔服务,,2018-06-26
3545583,traumatic brain injury,外伤性脑损伤,,2018-06-26
3545584,Treatment and Education of Autistic and Related Communication Handicapped Children {=TEACCH} Model,自闭症与相关沟通障碍儿童治疗与教育模式,,2018-06-26
3545585,twice exceptional,双重特殊,,2018-06-26
3545586,underachieving gifted,低成就资优,,2018-06-26
3545587,universal design,通用设计,,2018-06-26
3545588,universal design for learning,全方位学习设计,,2018-06-26
3545589,vicarious learning,替代学习,,2018-06-26
3545590,Video Magnifier,扩视机,,2018-06-26
3545591,vision,视力,,2018-06-26
3545592,visual acuity,视觉敏锐度,,2018-06-26
3545593,visual inspection,视野检查,,2018-06-26
3545594,visual spatial skills,视觉空间技能,,2018-06-26
3545595,vocational aptitude,职业性向,,2018-06-26
3545596,vocational assessment,职业评估,,2018-06-26
3545597,vocational evaluator,职业辅导评量员,,2018-06-26
3545598,vocational maturity,职业成熟度,,2018-06-26
3545599,vocational rehabilitation,职业重建,,2018-06-26
3545600,vocational retraining,职业再训练,,2018-06-26
3545601,vocational skill assessment,职能评估,,2018-06-26
3545602,vocational trainer,职业训练师；正职业训练师,,2018-06-26
3545603,vocational training,职业训练,,2018-06-26
3545604,voice disorders,嗓音异常,,2018-06-26
3545605,walk alone,独走技能,,2018-06-26
3545606,walker,助行器,,2018-06-26
3545607,Weak Central Coherence Theory,弱中央统合理论,,2018-06-26
3545608,"weakness of sight, asthenopia",视力衰弱,,2018-06-26
3545609,wheelchair,轮椅,,2018-06-26
3545610,White  Cane,白手杖,,2018-06-26
3545611,Williams syndrome,威廉氏症,,2018-06-26
3545612,word prediction,词汇预测,,2018-06-26
3545613,work sample,工作样本,,2018-06-26
3545614,Working Memory{=WM},工作记忆,,2018-06-26
3545615,wrap-around service model,重叠式服务模式,,2018-06-26
3545616,zero reject,零拒绝,,2018-06-26
