ID,英文名稱,中文名稱,圖片,更新日期
2491881,archipelago,群岛；列岛,,2015-12-01
2491882,arc-shaped sand bar,弧状沙洲,,2015-12-01
2491883,arcuate delta,弧状三角洲,,2015-12-01
2491884,arcuate sand bar,弧状沙洲,,2015-12-01
2491885,area adjacent to the port,临港区,,2015-12-01
2491886,area for coastal protection,海岸保护区,,2015-12-01
2491887,armor block,被覆块,,2015-12-01
2491888,armor block breakwater,被覆块防波堤,,2015-12-01
2491889,armor layer,被覆层,,2015-12-01
2491890,armor material,被覆材,,2015-12-01
2491891,armor stone,被覆石,,2015-12-01
2491892,armor unit or stone,被覆块,,2015-12-01
2491893,armor units,被覆块,,2015-12-01
2491894,armoring,被覆层,,2015-12-01
2491895,armoring materials of slope,坡面被覆材,,2015-12-01
2491896,armoring work on crown,堤顶保护工,,2015-12-01
2491897,armour layer,被覆层,,2015-12-01
2491898,array of wave gage,波高计阵列,,2015-12-01
2491899,artificial aggregate,人工骨材,,2015-12-01
2491900,artificial algae zone,人工藻场,,2015-12-01
2491901,artificial bank,人工堤,,2015-12-01
2491902,artificial beach,人工海滩,,2015-12-01
2491903,artificial beach nourishment,人工养滩,,2015-12-01
2491904,artificial beach nourishment,人工养滩,,2015-12-01
2491905,artificial coast,人工海岸,,2015-12-01
2491906,artificial fish reef,人工鱼礁,,2015-12-01
2491907,artificial fishway,人工鱼道,,2015-12-01
2491908,artificial formation of seaweed bed,人工藻床,,2015-12-01
2491909,artificial formation of tideland,人工潮滩,,2015-12-01
2491910,artificial grass,人工海草,,2015-12-01
2491911,artificial harbor,人工港,,2015-12-01
2491912,artificial headland,人工岬头,,2015-12-01
2491913,artificial island,人工岛,,2015-12-01
2491914,artificial island fishing port,人工岛渔港,,2015-12-01
2491915,artificial landscape,人工景観,,2015-12-01
2491916,artificial marsh,人工沼泽,,2015-12-01
2491917,artificial nourishment,人工养滩,,2015-12-01
2491918,artificial nourishment method,养滩工法,,2015-12-01
2491919,artificial nourishment work,养滩工,,2015-12-01
2491920,artificial recharge,人工补注,,2015-12-01
2491921,artificial reef,人工礁石；人工潜礁,,2015-12-01
2491922,artificial reef work,人工礁石工,,2015-12-01
2491923,artificial seaweed,人工海藻,,2015-12-01
2491924,artificial upwelling generating equipment,人工涌升流造流设备,,2015-12-01
2491925,artificial upwelling producing structure,人工涌升造流结构,,2015-12-01
2491926,artificial viscosity,人工黏滞性,,2015-12-01
2491927,artificial waterside,人工水岸,,2015-12-01
2491928,artificially nourished beach,人工养滩海滩,,2015-12-01
2491929,ascending node,升交点,,2015-12-01
2491930,aseismatic design,耐震设计,,2015-12-01
2491931,ashlar,方石,,2015-12-01
2491932,asphalt,沥青,,2015-12-01
2491933,asphalt concrete,沥青混泥土,,2015-12-01
2491934,asphalt emulsion,乳沥青,,2015-12-01
2491935,asphalt mat,沥青席,,2015-12-01
2491936,asphalt mixture,沥青混合物,,2015-12-01
2491937,asphalt pavement,沥青铺面,,2015-12-01
2491938,assessment for disaster mitigation,减灾评估,,2015-12-01
2491939,astronomical tide,天文潮,,2015-12-01
2491940,asymmetric mooring,非对称系留,,2015-12-01
2491941,atmospheric tide,气压潮,,2015-12-01
2491942,atoll,环礁,,2015-12-01
2491943,atoll [reef],环礁,,2015-12-01
2491945,attenuation,减衰；衰减,,2015-12-01
2491946,attenuation distance,减衰距离,,2015-12-01
2491947,auction shed,拍卖场,,2015-12-01
2491948,autocorrelation,自相关,,2015-12-01
2491949,autocorrelation coefficient,自相关系数,,2015-12-01
2491950,autocorrelation function,自相关函数,,2015-12-01
2491951,automatic tide gage,自动潮位计,,2015-12-01
2491952,autoregression process,自动回归过程,,2015-12-01
2491953,autoregressive moving-average process,自动回归移动平均过程,,2015-12-01
2491954,autumnal equinox,秋分点,,2015-12-01
2491955,auxiliary detached breakwater,辅助离岸堤,,2015-12-01
2491956,average highest 1/10 wave height,最大1/10平均波高,,2015-12-01
2491957,average highest 1/3 wave height,最大1/3平均波高；示性波高；有义波高,,2015-12-01
2491958,average wind speed,平均风速,,2015-12-01
2491959,avulsion,急速冲刷,,2015-12-01
2491960,awash,波浪冲刷,,2015-12-01
2491961,axisymmetric structure,轴对称结构,,2015-12-01
2491962,back beach,后滩{适用于砂岸},,2015-12-01
2491963,back shore,后滩,,2015-12-01
2491964,back shore terrace,后滩平台,,2015-12-01
2491965,back wash,回刷,,2015-12-01
2491966,backet dredger,抓斗式挖泥船,,2015-12-01
2491967,backfilling material,回填料,,2015-12-01
2491968,backfilling stone,回填石,,2015-12-01
2491969,backhoe dredger,锄式挖泥船,,2015-12-01
2491970,backing stone,回填石,,2015-12-01
2491971,backrush,回流,,2015-12-01
2491972,backshore crown height,后滩堤顶高,,2015-12-01
2491973,backshore crown width,后滩堤顶宽,,2015-12-01
2491974,backward breaker,反射碎波,,2015-12-01
2491975,backward difference scheme,后项差分,,2015-12-01
2491976,backwash,回冲；回刷,,2015-12-01
2491977,backwash ripples,回冲沙涟；回刷沙涟,,2015-12-01
2491978,backwater curve,回水曲线,,2015-12-01
2491979,bag concrete,袋装混泥土,,2015-12-01
2491980,bank,堤,,2015-12-01
2491981,bar check,水深校正检版,,2015-12-01
2491982,barge,驳船,,2015-12-01
2491983,barge for stones,运石船,,2015-12-01
2491984,barge unloader,卸货船,,2015-12-01
2491985,baroclinic instability,斜压不稳定,,2015-12-01
2491986,barotropic atmosphere,正压大气,,2015-12-01
2491987,barotropic instability,正压不稳定,,2015-12-01
2491988,barred beach,沙堆海滩,,2015-12-01
2491989,barred beach profile,沙堆海滩剖面,,2015-12-01
2491990,barred profile,沙堆剖面,,2015-12-01
2491991,barrier beach,堰洲海滩,,2015-12-01
2491992,barrier flat,堰洲坪,,2015-12-01
2491993,barrier island,堰洲岛；离岸沙洲,,2015-12-01
2491994,barrier lagoon,堰洲潟湖,,2015-12-01
2491995,barrier reef,堰洲礁,,2015-12-01
2491996,barrier spit,堰洲沙嘴,,2015-12-01
2491997,bar-type beach,沙堆型海滩,,2015-12-01
2491998,base for fishing voyage,出渔基地,,2015-12-01
2491999,base line,基线,,2015-12-01
2492000,baseline survey,基线测量,,2015-12-01
2492001,basement,基础,,2015-12-01
2492002,basic equation,基本方程式,,2015-12-01
2492003,basic facilities,基本施设,,2015-12-01
2492004,basin,盆地,,2015-12-01
2492005,basin for ship maneuvering,操船池,,2015-12-01
2492006,basin for small craft,小船泊场,,2015-12-01
2492007,bathing beach,海水浴场,,2015-12-01
2492008,bathing resort,海滨渡假区,,2015-12-01
2492009,bathymetric chart,水深图,,2015-12-01
2492010,bathymetry,水深图,,2015-12-01
2492011,bay,湾,,2015-12-01
2492012,bay ice,湾冰,,2015-12-01
2492013,baymouth bar,湾口沙堆,,2015-12-01
2492014,baymouth breakwater,湾口防波堤,,2015-12-01
2492015,baymouth effect correction,湾口效应修正,,2015-12-01
2492016,baymouth spit,湾口沙洲,,2015-12-01
2492017,bayou,河口湾,,2015-12-01
2492018,beach,海滩,,2015-12-01
2492019,beach accretion,海滩堆积,,2015-12-01
2492020,beach berm,滩台,,2015-12-01
2492021,beach cliff,海[滩]崖[壁],,2015-12-01
2492022,beach crest,滩顶,,2015-12-01
2492023,beach cusp,滩尖,,2015-12-01
2492024,beach drift,海滩漂沙,,2015-12-01
2492025,beach drift control work,海滩漂沙控制工,,2015-12-01
2492026,beach erosion,海岸侵蚀,,2015-12-01
2492027,beach erosion control,海滩侵蚀控制,,2015-12-01
2492028,beach erosion control work,海滩侵蚀控制工,,2015-12-01
2492029,beach erosion disaster,海滩侵蚀灾害,,2015-12-01
2492030,beach face,滩面,,2015-12-01
2492031,beach fill,养滩粒料,,2015-12-01
2492032,beach green space,海滩绿带,,2015-12-01
2492033,beach head,滩头,,2015-12-01
2492034,beach house,滩屋,,2015-12-01
2492035,beach material,沙滩粒料,,2015-12-01
2492036,beach nourishment,养滩,,2015-12-01
2492037,beach nourishment area,海滩养滩区,,2015-12-01
2492038,beach park,海滨公园,,2015-12-01
2492039,beach plan shape,滩面形状,,2015-12-01
2492040,beach process,海滩过程,,2015-12-01
2492041,beach profile,海滩剖面,,2015-12-01
2492042,beach refreshment work,海滩复育工,,2015-12-01
2492043,beach renourishment factor,再养滩率,,2015-12-01
2492044,beach replenishment,养滩,,2015-12-01
2492045,beach ridge,滩脊,,2015-12-01
2492046,beach sand,滩沙,,2015-12-01
2492047,beach scarp,滩崖,,2015-12-01
2492048,beach stabilizing method,海滩稳定工法,,2015-12-01
2492049,beach width,滩宽,,2015-12-01
2492050,beam width,音束宽,,2015-12-01
2492051,bearing capacity,承载力,,2015-12-01
2492052,bearing capacity factor,承载系数,,2015-12-01
2492053,bearing capacity of foundation,基础承载力,,2015-12-01
2492054,bearing strength,承载强度,,2015-12-01
2492055,beat,节奏,,2015-12-01
2492056,Beaufort scale,蒲福风级,,2015-12-01
2492057,Beaufort Wind Scale,蒲福风级,,2015-12-01
2492058,bed,底床,,2015-12-01
2492059,bed form,底床形状,,2015-12-01
2492060,bed load,底床载；底移质,,2015-12-01
2492061,bed load transport,底床载漂沙；底移质漂沙,,2015-12-01
2492062,bed load transport rate,底床载漂沙率；底移质漂沙率,,2015-12-01
2492063,bed material,底质,,2015-12-01
2492064,bed protection,底床保护工,,2015-12-01
2492065,bed shear stress,底床剪应力,,2015-12-01
2492066,bedding plane,层面,,2015-12-01
2492067,bedrock,底岩,,2015-12-01
2492068,bench mark,水准点,,2015-12-01
2492069,berm,滩台，平台,,2015-12-01
2492070,berm breakwater,平台式抛石堤,,2015-12-01
2492071,berm crest,滩顶,,2015-12-01
2492072,berm ridge,平台脊,,2015-12-01
2492073,berm[-type] breakwater,平台式防波堤,,2015-12-01
2492074,berm-type beach,平台型海滩,,2015-12-01
2492075,berth,船席,,2015-12-01
2492076,berthing,驳岸,,2015-12-01
2492077,berthing and mooring forces,驳靠系留力,,2015-12-01
2492078,berthing energy,驳靠能量,,2015-12-01
2492079,berthing energy coefficient,靠岸能量系数,,2015-12-01
2492080,berthing facilities,驳靠设施,,2015-12-01
2492081,berthing force,驳靠力,,2015-12-01
2492082,berthing impact,驳靠冲击力,,2015-12-01
2492083,bight,湾,,2015-12-01
2492084,bio-engineering,生态工程,,2015-12-01
2492085,birdfoot delta,鸟趾状三角洲,,2015-12-01
2492086,bird's foot delta,鸟肢状三角洲,,2015-12-01
2492087,bispectrum,双频谱,,2015-12-01
2492088,bitt,系缆柱；曲柱,,2015-12-01
2492089,bivariate data,双变量资料,,2015-12-01
2492090,blanket (foundation or bedding),护床,,2015-12-01
2492091,blind drainage conduit,排水盲管,,2015-12-01
2492092,block mound breakwater,异形块防波堤,,2015-12-01
2492093,block type breakwater,方块防波堤,,2015-12-01
2492094,block yard,型块堆置场,,2015-12-01
2492095,block-type submerged breakwater,异形块潜堤,,2015-12-01
2492096,blow hole,气孔,,2015-12-01
2492097,blown sand,风沙,,2015-12-01
2492098,blowout,风蚀洼地,,2015-12-01
2492099,bluff,陡岸；悬崖,,2015-12-01
2492100,boarding bridge,登船桥,,2015-12-01
2492101,boat,小艇,,2015-12-01
2492102,boat basin,船澳,,2015-12-01
2492103,boat storage,小艇存放设施,,2015-12-01
2492104,boat yard,小艇停放场,,2015-12-01
2492105,boatel,游艇旅馆,,2015-12-01
2492106,body,堤体,,2015-12-01
2492107,bog,沼泽,,2015-12-01
2492108,bold coast,陡岸,,2015-12-01
2492109,bollard,系缆柱；曲柱,,2015-12-01
2492110,bond strength,黏著强度,,2015-12-01
2492111,bonded area,保税区,,2015-12-01
2492112,bonded warehouse,保税仓库,,2015-12-01
2492113,bore,段波,,2015-12-01
2492114,boring,钻探,,2015-12-01
2492115,borrow area,借土区,,2015-12-01
2492116,borrow material,借土料,,2015-12-01
2492117,bottom boundary condition,底床边界条件,,2015-12-01
2492118,bottom boundary layer,底床边界层,,2015-12-01
2492119,bottom current,底层流,,2015-12-01
2492120,bottom door-type hopper barge,底开驳船,,2015-12-01
2492121,bottom flow,底层流,,2015-12-01
2492122,bottom friction,底床摩擦,,2015-12-01
2492123,bottom friction coefficient,底床摩擦系数,,2015-12-01
2492124,bottom friction stress,底床摩擦应力,,2015-12-01
2492125,bottom mud,底泥,,2015-12-01
2492126,bottom mud sampler,底泥采样器,,2015-12-01
2492127,bottom roughness,底床粗糙度,,2015-12-01
2492128,bottom sampling,底质采样,,2015-12-01
2492129,bottom sand sampler,采沙器,,2015-12-01
2492130,bottom sediment dredger,底床挖泥船,,2015-12-01
2492131,bottom sediment treatment,底泥处理,,2015-12-01
2492132,bottom shear force,底床剪力,,2015-12-01
2492133,bottom shear stress,底床剪应力,,2015-12-01
2492134,bottom slope,底床坡度,,2015-12-01
2492135,bottom sounding,水深测量,,2015-12-01
2492136,bottom topography,海底地形,,2015-12-01
2492137,bottom velocity,底床流速,,2015-12-01
2492138,bottom-fixed offshore power station,底固式离岸发电厂,,2015-12-01
2492139,bottom-fixed offshore structure,底固式离岸构造物,,2015-12-01
2492140,bottom-mounted tsunami gage,底座式海啸计,,2015-12-01
2492141,bottom-seated power plant,底座式发电厂,,2015-12-01
2492142,bottom-seated wave-absorbing breakwater,底座式消波防波堤,,2015-12-01
2492143,bottomset,底积层,,2015-12-01
2492144,bottom-supported offshore structure,底撑式离岸构造物,,2015-12-01
2492145,boulder,巨砾,,2015-12-01
2492146,bound wave,拘束波,,2015-12-01
2492147,boundary condition,边界条件,,2015-12-01
2492148,boundary element method,边界元素法,,2015-12-01
2492149,boundary integral equation,边界积分方程式,,2015-12-01
2492150,boundary integral equation method,边界积分方程式法,,2015-12-01
2492151,boundary integral method,边界积分法,,2015-12-01
2492152,boundary layer,边界层,,2015-12-01
2492153,boundary layer of oscillatory flow,振动流边界层,,2015-12-01
2492154,boundary value problem,边界值问题,,2015-12-01
2492155,bow,船首,,2015-12-01
2492156,bow line,艏缆,,2015-12-01
2492157,bow thruster,艏侧推器,,2015-12-01
2492158,bow turning,回艏,,2015-12-01
2492159,bow turning using tugboat,回艏用拖船,,2015-12-01
2492160,box culvert,箱涵,,2015-12-01
2492161,box gage,箱型水位计；箱型潮位计,,2015-12-01
2492162,brackish water,淡盐水,,2015-12-01
2492163,brackish water region,淡盐水区,,2015-12-01
2492164,braided river,辫状河川,,2015-12-01
2492165,breaching,裂口,,2015-12-01
2492166,break criteria,碎波条件,,2015-12-01
2492167,break depth,碎波水深,,2015-12-01
2492168,break height,碎波波高,,2015-12-01
2492169,breaker,碎波,,2015-12-01
2492170,breaker depth,碎波水深,,2015-12-01
2492171,breaker height,碎波波高,,2015-12-01
2492172,breaker index,碎波指标,,2015-12-01
2492173,breaker type,碎波型态,,2015-12-01
2492174,breaker zone,碎波带,,2015-12-01
2492175,breaking action,碎波作用,,2015-12-01
2492176,breaking bore,碎波段波,,2015-12-01
2492177,breaking condition,碎波条件,,2015-12-01
2492178,breaking criteria,碎波准则,,2015-12-01
2492179,breaking depth,碎波水深,,2015-12-01
2492180,breaking depth index,碎波水深指标,,2015-12-01
2492181,breaking height index,碎波波高指标,,2015-12-01
2492182,breaking limit,碎波界限,,2015-12-01
2492183,breaking line,碎波线,,2015-12-01
2492184,breaking point,碎波点,,2015-12-01
2492185,breaking water depth,碎波水深,,2015-12-01
2492186,breaking wave,碎波,,2015-12-01
2492187,breaking wave force,碎波力,,2015-12-01
2492188,breaking wave height,碎波波高,,2015-12-01
2492189,breaking wave pressure,碎波波压,,2015-12-01
2492190,breakwater,防波堤,,2015-12-01
2492191,breakwater body,防波堤体,,2015-12-01
2492192,breakwater head,防波堤头,,2015-12-01
2492193,breakwater in deepwater,深水防波堤,,2015-12-01
2492194,breakwater layout,防波堤布置,,2015-12-01
2492195,breakwater stability,防波堤安定性,,2015-12-01
2492196,breakwater trunk,防波堤身,,2015-12-01
2492197,breasting dolphin,卸货用系船台,,2015-12-01
2492198,breastwork,胸墙工,,2015-12-01
2492199,brittleness,易脆性,,2015-12-01
2492200,broken stone,碎石,,2015-12-01
2492201,bucket dredger,斗式挖泥船,,2015-12-01
2492202,bucket ladder dredger,链斗式挖泥船,,2015-12-01
2492203,buffer area,缓冲区,,2015-12-01
2492204,buffer greenbelt,缓冲绿带,,2015-12-01
2492205,buffer zone,缓冲带,,2015-12-01
2492206,building berth,造船台,,2015-12-01
2492207,building slip,造船滑道,,2015-12-01
2492208,building stone,石材,,2015-12-01
2492209,bulk cargo,散装货物,,2015-12-01
2492210,bulk cargo wharf,散货码头,,2015-12-01
2492211,bulk carrier,散货船,,2015-12-01
2492212,bulk cement,散装水泥,,2015-12-01
2492213,bulk clinker,散装熟料,,2015-12-01
2492214,bulk density,容积密度；容重,,2015-12-01
2492215,bulkhead,直立护岸,,2015-12-01
2492216,bulkhead for waste disposal,废弃物填埋护岸,,2015-12-01
2492217,bulkhead wharf,护岸式码头,,2015-12-01
2492218,bull nose,反波角；外圆角,,2015-12-01
2492219,bumper post,缓冲柱,,2015-12-01
2492220,buoy,浮筒,,2015-12-01
2492221,buoy mooring,浮筒系泊,,2015-12-01
2492222,buoy tender,浮筒勤务船,,2015-12-01
2492223,buoyancy,浮力,,2015-12-01
2492224,buoyancy force,浮力,,2015-12-01
2492225,buoyant jet,浮升射流,,2015-12-01
2492226,buoy-type wave direction gage,浮筒式波向计,,2015-12-01
2492227,buoy-type wave gage,浮筒式波高计,,2015-12-01
2492228,buttress,拥壁,,2015-12-01
2492229,buttress wall-type bulkhead,拥壁式护岸,,2015-12-01
2492230,buttress wall-type dike,拥壁式堤防,,2015-12-01
2492231,buttress-type bulkhead,拥壁式护岸,,2015-12-01
2492232,buttress-type coastal dike,拥壁式海堤,,2015-12-01
2492233,buttress-type outer slope pavement,拥壁式斜坡铺面,,2015-12-01
2492234,cableway,缆道,,2015-12-01
2492235,cage,箱网,,2015-12-01
2492236,cage culture,箱网养殖,,2015-12-01
2492237,caisson,沉箱,,2015-12-01
2492238,caisson breakwater,沉箱防波堤,,2015-12-01
2492239,caisson foundation,沉箱基础,,2015-12-01
2492240,caisson type breakwater,沉箱式防波堤,,2015-12-01
2492241,caisson yard,沉箱储存场,,2015-12-01
2492242,caisson-type composite breakwater,沉箱合成堤,,2015-12-01
2492243,caisson-type dike,沉箱式堤防,,2015-12-01
2492244,caisson-type dolphin,沉箱式系船桩,,2015-12-01
2492245,caisson-type jetty,沉箱式导流堤,,2015-12-01
2492246,caisson-type quaywall,沉箱式码头,,2015-12-01
2492247,caisson-type seawall,沉箱式海堤,,2015-12-01
2492248,caisson-type upright breakwater,沉箱式直立堤,,2015-12-01
2492249,call port,到访港,,2015-12-01
2492250,calmness,静稳度,,2015-12-01
2492251,canal port,运河港,,2015-12-01
2492252,cantilever beam,悬臂梁,,2015-12-01
2492253,cantilever sheet-piled quaywall,悬臂式钢板桩码头,,2015-12-01
2492254,cantilever type wharf,悬臂式码头,,2015-12-01
2492255,capacitance-type wave gage,容量式波高计,,2015-12-01
2492256,cape,岬,,2015-12-01
2492257,capillary wave,表面张力波；毛细波,,2015-12-01
2492258,capping,封顶,,2015-12-01
2492259,capping concrete,封顶混凝土,,2015-12-01
2492260,car carrier,汽车运输船,,2015-12-01
2492261,car dumper,倾倒式卸货车,,2015-12-01
2492262,car ferry,车辆渡船,,2015-12-01
2492263,car ferry terminal,车辆渡船码头,,2015-12-01
2492264,cargo,货物,,2015-12-01
2492265,cargo apron,货物装卸场,,2015-12-01
2492266,cargo boat,货物船,,2015-12-01
2492267,cargo handing machine,装卸机械,,2015-12-01
2492268,cargo handling,货物装卸,,2015-12-01
2492269,cargo handling at quaywall,码头货物装卸,,2015-12-01
2492270,cargo handling equipment,货物装卸设备,,2015-12-01
2492271,cargo handling yard,货物装卸场,,2015-12-01
2492272,cargo net,吊货网,,2015-12-01
2492273,cargo ship,货船,,2015-12-01
2492274,cargo terminal,货物码头,,2015-12-01
2492275,carrier boat,运搬艇,,2015-12-01
2492276,carrier phase,载波相位,,2015-12-01
2492277,carrier ship,运搬船,,2015-12-01
2492278,carrier wave,载波,,2015-12-01
2492279,carrying capacity,载运能力,,2015-12-01
2492280,cartography,制图学,,2015-12-01
2492281,cast iron pile,铸铁桩,,2015-12-01
2492282,cast-in-place concrete,场铸混凝土,,2015-12-01
2492283,cast-in-place concrete jetty,场铸混凝土突堤,,2015-12-01
2492284,cast-in-place concrete pier,场铸混凝土码头,,2015-12-01
2492285,catamaran ship,双胴船,,2015-12-01
2492286,catastrophic disasters,毁灭性灾害,,2015-12-01
2492287,catchment area,集水面积,,2015-12-01
2492288,cathodic protection,阴极防蚀,,2015-12-01
2492289,cathodic protection by impressed-current method,外部电流防蚀,,2015-12-01
