ID,英文名稱,中文名稱,圖片,更新日期
144285,pneumatic-hydraulic convertor,气-液变换器,,2012-11-26
144286,pneumatic-hydraulic control,气压-液压控制,,2012-11-26
144287,pneumatic vice,气力虎钳,,2012-11-26
144288,pneumatic vibrator,气力振动器,,2012-11-26
144289,pneumatic tool,气力工具,,2012-11-26
144290,pneumatic system,气压系统,,2012-11-26
144291,pneumatic squeezer,气力挤压机,,2012-11-26
144292,pneumatic servo mechanism,气压伺服机构,,2012-11-26
144293,pneumatic sensor,气压感测器,,2012-11-26
144294,pneumatic screw driver,气力起子,,2012-11-26
144295,pneumatic rock drill,气力凿岩机,,2012-11-26
144296,pneumatic rivetter,气铆机,,2012-11-26
144297,pneumatic prers,气力压机,,2012-11-26
144298,pneumatic positioning mechanism,气压定位机构,,2012-11-26
144299,pneumatic methods,气压式运算,,2012-11-26
144300,pneumatic lift,气力升降机,,2012-11-26
144301,pneumatic indicator,气压指示器,,2012-11-26
144302,pneumatic impact wrench,气力扳手,,2012-11-26
144303,pneumatic hoist,气力起重机,,2012-11-26
144304,pneumatic hammer,气锤,,2012-11-26
144305,pneumatic grinder,气力磨轮,,2012-11-26
144306,pneumatic filter,气压过滤器,,2012-11-26
144307,pneumatic engine,气力引擎,,2012-11-26
144308,pneumatic ejector,气力喷射器,,2012-11-26
144309,pneumatic drill,气钻,,2012-11-26
144310,pneumatic door engine,气力式关门机,,2012-11-26
144311,pneumatic die-cushion,气力模垫,,2012-11-26
144312,pneumatic device,气压装置,,2012-11-26
144313,pneumatic cylinder,气压缸,,2012-11-26
144314,pneumatic counter,气压计数器,,2012-11-26
144315,pneumatic conveyor,气力输送机,,2012-11-26
144316,pneumatic control valve,气压式控制阀,,2012-11-26
144317,pneumatic clutch,气力离合器,,2012-11-26
144318,pneumatic circuit,气压回路,,2012-11-26
144319,pneumatic chuck,气力夹头,,2012-11-26
144320,pneumatic chipper,气力凿平机,,2012-11-26
144321,pneumatic buzzer,气压蜂鸣器,,2012-11-26
144322,pneumatic brake,气力刹车,,2012-11-26
144323,pneumatic bearing,气力轴承,,2012-11-26
144324,pneumatic balancer,气力平衡器,,2012-11-26
144325,plunger,柱塞,,2012-11-26
144326,plugging relay,防止反转电驿,,2012-11-26
144327,plugging,反转制动,,2012-11-26
144329,plotter,绘图机,,2012-11-26
144330,playback system,重现系统,,2012-11-26
144331,playback robot,重现型机器人,,2012-11-26
144332,playback accuracy,重现准确度,,2012-11-26
144333,planning horizon，horizon,计划期,,2012-11-26
144334,planning bill of material,规划物料表,,2012-11-26
144335,planned order,计划订单,,2012-11-26
144336,planar technique,平面技术,,2012-11-26
144337,Pittler coding system,皮氏（Pittler) 编号系统,,2012-11-26
144338,piston valve,活塞阀,,2012-11-26
144339,piston type hydropneumatic accumulator,活塞形蓄压器,,2012-11-26
144340,piston rod,活塞杆,,2012-11-26
144341,piston pump,活塞泵,,2012-11-26
144342,piston motor，plunger motor,活塞马达,,2012-11-26
144343,piston cylinder,活塞式液压缸,,2012-11-26
144344,piston air motor,活叶马达,,2012-11-26
144345,piston (pneumatic) cylinder,活塞式气压缸,,2012-11-26
144346,piston (pneumatic) ,活塞,,2012-11-26
144347,piston (hydraulic),活塞,,2012-11-26
144348,pirani gage,比罗尼计,,2012-11-26
144349,pilot valve (pneumatic),引导阀,,2012-11-26
144350,pilot valve (hydraulic),引导阀,,2012-11-26
144351,pilot pressure,引导压力,,2012-11-26
144352,pilot operated valve,电磁引导换向阀,,2012-11-26
144353,pilot operated system,引导方式,,2012-11-26
144354,pilot operated solenoid valve,引导形电磁阀,,2012-11-26
144355,pilot operated directional control valve (pneumatic),引导换向阀,,2012-11-26
144356,pilot operated directional control valve (hydraulic),引导换向阀,,2012-11-26
144357,pilot operated check valve,引导操作止回阀,,2012-11-26
144358,pilot machining cell,先导机制（生产）单元,,2012-11-26
144359,pilot line,引导管路,,2012-11-26
144360,pilot control,引导控制,,2012-11-26
144361,pilot (control) port,引导通口,,2012-11-26
144362,pigeon holes,鸽洞,,2012-11-26
144363,piezoelectric transducer,压电式转换器,,2012-11-26
144364,piece parts,单一零件,,2012-11-26
144365,pick-up/discharge station，P-D station,检存站,,2012-11-26
144366,picking sequence,捡取顺序,,2012-11-26
144367,picking list,捡料单,,2012-11-26
144368,picking,捡料,,2012-11-26
144369,pick-up/deposit station,检存站,,2012-11-26
144370,pick and place robot，Bang-Bang robot,取放机器人,,2012-11-26
144371,physical record,实体记录,,2012-11-26
144372,physical inventory,实际盘存,,2012-11-26
144373,photovoltaic cell,光伏打电池,,2012-11-26
144374,phototransistor,光电晶体,,2012-11-26
144375,photoelectric transducering element,光电转换元件,,2012-11-26
144376,photodiode,光二极体,,2012-11-26
144377,photoconductive element,光电导元件,,2012-11-26
144378,phase-sensitive detector,相敏整流器,,2012-11-26
144379,phase shifter,移相器,,2012-11-26
144380,phase,相位,,2012-11-26
144381,PGM coding system,PGM编号系统,,2012-11-26
144382,peripheral device,周边设备,,2012-11-26
144383,periodic pulse train,周期性脉波列,,2012-11-26
144384,periodic maintenance,定期维护,,2012-11-26
144385,period of endurance,耐用期间,,2012-11-26
144386,perforated tape output,打孔纸带输出,,2012-11-26
144387,perfect gas,理想气体,,2012-11-26
144388,percent reference line,百分率基准线,,2012-11-26
144389,percent point,百分率点,,2012-11-26
144390,PERA（Production Eng. Research Asso.) coding system,PERA编号系统,,2012-11-26
144391,pendulous angulardisplacement sensor,摆锤式角位移感测器,,2012-11-26
144392,Peltier effect,柏尔提效应,,2012-11-26
144393,pegging,需求追踪,,2012-11-26
144394,pedal operated valve (pneumatic),踏板操作阀,,2012-11-26
144395,pedal operated valve (hydraulic),踏板操作阀,,2012-11-26
144396,peak to peak mesial point,峰至峰半值点,,2012-11-26
144397,peak to peak mesial magnitude,峰至峰半值振幅,,2012-11-26
144398,peak sensing,峰值感测,,2012-11-26
144399,peak mesial point,尖峰半值点,,2012-11-26
144400,peak mesial magnitude,尖峰半值振幅,,2012-11-26
144401,payload,有用负载,,2012-11-26
144402,pattern recognition,图形识别,,2012-11-26
144403,pattern matching,型样匹配,,2012-11-26
144404,path control,路径控制,,2012-11-26
144405,past due,逾期,,2012-11-26
144406,passive sensor (sensor),被动感测器,,2012-11-26
144407,passive filter,被动式滤波器,,2012-11-26
144408,passive device,被动元件,,2012-11-26
144409,passage (pneumatic),通路,,2012-11-26
144410,passage (hydraulic),通路,,2012-11-26
144411,parts list,零件表（单）,,2012-11-26
144412,partial failure,部分故障,,2012-11-26
144413,part program,工件程式,,2012-11-26
144414,part number,料号,,2012-11-26
144415,part family，part group,工件族,,2012-11-26
144416,part,零件,,2012-11-26
144417,parity check,同位核对,,2012-11-26
144418,parity check,同位核对,,2012-11-26
144419,parity bit,同位位元,,2012-11-26
144420,parallel-conversion,并行转换,,2012-11-26
144421,parallel system,并联系统,,2012-11-26
144422,parallel redundancy,并联复联,,2012-11-26
144423,parabolic interpolation,抛物线插值,,2012-11-26
144424,pallet layout,托板布置,,2012-11-26
144425,pallet assignment,托板指派,,2012-11-26
144426,pallet,托板,,2012-11-26
144427,paired echo,成对回波,,2012-11-26
144428,painted-line or optoelectronic guidance,光电导引,,2012-11-26
144429,packing (pneumatic),衬垫,,2012-11-26
144430,packing (hydraulic),衬垫,,2012-11-26
144431,packaging density,包装密度,,2012-11-26
144432,package (v.),包装,,2012-11-26
144433,package (n.),包装,,2012-11-26
144434,PAB connection,PAB连接,,2012-11-26
144435,overvoltage relay,过电压电驿,,2012-11-26
144436,over-stress failure,超应力故障,,2012-11-26
144437,over-speed switch,过速开关,,2012-11-26
144438,over-speed relay,过速电驿,,2012-11-26
144439,overshoot,超越量,,2012-11-26
144440,overlapping,重叠,,2012-11-26
144441,overhead power & free conveyor,复合式高架输送机,,2012-11-26
144442,overhead,制造费用,,2012-11-26
144443,overcurrent trip coil,过流跳脱线圈,,2012-11-26
144444,overcurrent relay,过流电驿,,2012-11-26
144445,overall isothermal efficiency,等温总效率,,2012-11-26
144446,overall adiabatic efficiency,绝热总效率,,2012-11-26
144447,over lap，positive lap (hydraulic),正重叠,,2012-11-26
144448,over lap (pneumatic),正重叠,,2012-11-26
144449,over damping,超阻尼,,2012-11-26
144450,output unit,输出单元,,2012-11-26
144451,out-of-step relay，step out relay,失步电驿,,2012-11-26
144452,outlet port，service port,出口,,2012-11-26
144453,out-in of the arm,臂之伸缩,,2012-11-26
144454,oscillator,振荡器,,2012-11-26
144455,oscillating rotary actuator,摆动式驱动器,,2012-11-26
144456,oscillating motor,摆动式驱动器,,2012-11-26
144457,origin/datum (basic symbol),原点/基准点（基本符号）,,2012-11-26
144458,orifice (pneumatic),孔口,,2012-11-26
144459,orifice (hydraulic),孔口,,2012-11-26
144460,ordering cost,订购成本，订货成本,,2012-11-26
144461,order quantity,订购量,,2012-11-26
144462,order point,订购点,,2012-11-26
144463,order picking problem,捡料问题,,2012-11-26
144464,order entry system,订单登录系统,,2012-11-26
144465,order backlog,积欠订单,,2012-11-26
144466,order accumulation,订（料）单累计,,2012-11-26
144467,OR circuit,或回路,,2012-11-26
144468,or,或,,2012-11-26
144469,optional stop，planned stop,选择性停止,,2012-11-26
144470,optional block skip，block delete,段之选择性删除,,2012-11-26
144471,optional block skip,选择性跳节,,2012-11-26
144472,optimum control,最佳控制,,2012-11-26
144473,optimization,最佳化,,2012-11-26
144474,optical digits-display,光学式数字显示,,2012-11-26
144475,optic fiber,光纤,,2012-11-26
144476,Opitz coding system,欧式（Opitz)编号系统,,2012-11-26
144477,operations sequence,作业顺序（操作顺序）,,2012-11-26
144478,operations scheduling,作业排程,,2012-11-26
144479,operations research(OR),作业研究,,2012-11-26
144480,operations department,作业部门,,2012-11-26
144481,operational reliability,操作可靠度,,2012-11-26
144482,operational availability,操作可用度,,2012-11-26
144483,operational amplifier,运算放大器,,2012-11-26
144484,operation code,作业码,,2012-11-26
144485,operating time,操作时间,,2012-11-26
144486,operating system,作业系统,,2012-11-26
144487,operating required time,操作需求时间,,2012-11-26
144488,operating non-required time,非操作需求时间,,2012-11-26
144489,operating motor,操作用电动机,,2012-11-26
144490,operating coil,动作线圈,,2012-11-26
144491,operand,运算元,,2012-11-26
144492,open-phase relay,开相电驿,,2012-11-26
144493,open-loop transducing (deflection method),开路式转换,,2012-11-26
144494,open-loop system,开环系统,,2012-11-26
144495,opening,容位,,2012-11-26
144496,open，off,断路,,2012-11-26
144497,open position,开阀位,,2012-11-26
144498,open loop robot,开路式控制机器人,,2012-11-26
144499,open loop MRP,开回路式物料需求规划,,2012-11-26
144500,open center,中位开路,,2012-11-26
144501,open,断,,2012-11-26
144502,on-shuttle,上料搬运梭,,2012-11-26
144503,on-off servo system,开闭伺服系统,,2012-11-26
144504,on-off control,开关式控制,,2012-11-26
144505,on-load voltage regulator,有载电压调整器,,2012-11-26
144506,on-load tap-changing transformer,有载变换分接头变压器,,2012-11-26
144507,on-line speed measurement,即时速度量测,,2012-11-26
144508,on-line position measurement,即时位置量测,,2012-11-26
144509,on-line acceleration measurement,即时加速度量测,,2012-11-26
144510,one-way travel time,单程运动时间,,2012-11-26
144511,oilless enclosed pneumatic device,无给油气压元件,,2012-11-26
144512,oil tand,油箱,,2012-11-26
144513,oil mist separator,除油器,,2012-11-26
144514,oil mist,油雾,,2012-11-26
144515,oil hydraulic pump,油压泵,,2012-11-26
144516,oil hydraulic motor,油压马达,,2012-11-26
144517,oil hydraulic circuit,油压回路,,2012-11-26
144518,oil circuit breaker,油断路器,,2012-11-26
144519,ohmmeter,电阻（欧姆）计,,2012-11-26
144520,off-shuttle,下料搬运梭,,2012-11-26
144521,offset valve position (pneumatic),偏阀位,,2012-11-26
144522,offset valve position (hydraulic),偏阀位,,2012-11-26
144523,offset,偏置,,2012-11-26
144524,office automation (OA),办公室自动化,,2012-11-26
144525,off return memory,回复记忆,,2012-11-26
144526,Object program，target program,目标程式,,2012-11-26
144527,Nyquist frequency,尼奎士频率,,2012-11-26
144528,numerical control tap,数值控制带（NC带),,2012-11-26
144529,numerical control,数值控制,,2012-11-26
144530,numerical control,数值控制,,2012-11-26
144531,number of ports,通口数,,2012-11-26
144532,null method,归零法,,2012-11-26
144533,nozzle,喷嘴,,2012-11-26
144534,not，negation,反,,2012-11-26
144535,NOT circuit,否回路,,2012-11-26
144536,normally open (pneumatic),常开,,2012-11-26
144537,normally open (hydraulic),常开,,2012-11-26
144538,normally closed (pneumatic),常闭,,2012-11-26
144539,normally closed (hydraulic),常闭,,2012-11-26
144540,normal valve position (pneumatic),正常阀位,,2012-11-26
144541,normal valve position (hydraulic),正常阀位,,2012-11-26
144542,normal stop,正常停止,,2012-11-26
144543,normal flow (rate),常态流量,,2012-11-26
144544,normal condition,常态,,2012-11-26
144545,NOR circuit,反或回路,,2013-05-11
144546,nor,反或,,2012-11-26
144547,nonservo-controlled robot,非伺服控制机器人,,2012-11-26
144548,nonseparator type hydropneumatic accumulator,直接形蓄压器,,2012-11-26
144549,non-relevant failure,非关联故障,,2012-11-26
144550,non-lubricant pneumatic device,无润滑气压元件,,2012-11-26
144551,nonlinear sensor,非线性感测器,,2012-11-26
144552,nonlinear equalization,非线性等化,,2012-11-26
144553,non-impact printer,非冲击列印机,,2012-11-26
144554,nonelectrical quantity,非电量,,2012-11-26
144555,neutral grounding resistor,中性点接地电阻器,,2012-11-26
144556,net work planning,网路规划,,2012-11-26
144557,net weight capacity,可搬净重量,,2012-11-26
144558,net requirements,净需求,,2012-11-26
144559,net change MRP,净变动式物料需求规划,,2012-11-26
144560,NC robot,数值控制型机器人,,2012-11-26
144561,NAND-logic,非及（NAND) 逻辑,,2012-11-26
144562,nand,反及,,2012-11-26
144563,Nail head bonding，ball bonding,图钉形结著（球形结著）,,2012-11-26
144564,muscular operated system,人力方式,,2012-11-26
144565,multi-vibrator,复振器,,2012-11-26
144566,multivibrator,多谐振动器,,2012-11-26
144567,multiprogramming,多重规划,,2012-11-26
144568,multi-programmed repeatable robot,多样反复型机器人,,2012-11-26
144569,multiposition cylinder,多位置式气压缸,,2012-11-26
144570,multi-point recorder,多点记录计,,2012-11-26
144571,multiplication,乘,,2012-11-26
144572,multiplexer,多工器,,2012-11-26
144573,multiple regression model,多元回归模式,,2012-11-26
144574,multipath material handling,多径物料搬运,,2012-11-26
144575,multi-machine group,复式机器群,,2012-11-26
144576,multilayer interconnection,多层连接,,2012-11-26
144577,multidrop line,分歧式线路,,2012-11-26
144578,multichipUSER:,多晶粒,,2012-11-26
144579,muffler，silencer,消音器,,2012-11-26
144580,moving part device,可动形元件,,2012-11-26
144581,moving function,动作功能,,2012-11-26
144582,moving control function,动作控制功能,,2012-11-26
144583,M-out-of-n system,n中取m系统,,2012-11-26
144584,motor-operated valve,电动阀,,2012-11-26
144585,motor generator,电动发电机,,2012-11-26
144586,motor,电动机,,2012-11-26
144587,motion control function,运动控制功能,,2012-11-26
144588,MOS transistor (MOS TOR MOS FET),金氧半电晶体,,2012-11-26
144589,monostable multivibrator，one-shot multivibrator,单稳多谐振动器,,2012-11-26
144590,monostable device,单安定元件,,2012-11-26
144591,monolithic integrated circuit,单石积体电路,,2012-11-26
144592,monolithic,单石,,2012-11-26
144593,Monocode structure system,单码编号结构系统,,2012-11-26
144594,monitor，monitoring program,监视器，监督程式,,2012-11-26
144595,monitor,监视器,,2012-11-26
144596,molded case circuit breaker,模壳断路器,,2012-11-26
144597,modular robot,模组化机器人,,2012-11-26
144598,modular bill of material,模组式物料表,,2012-11-26
274730,zoom,放缩,,2012-11-26
274731,zero-synchronization,零点同步(重定),,2012-11-26
274732,zero-phase-sequence current transformer,零相比流器,,2012-11-26
274734,zero-order instrument,零阶仪器,,2012-11-26
274735,zero lap (pneumatic),零重叠,,2012-11-26
274736,zero offset,零偏位，原点差距,,2012-11-26
274737,Zero lap (hydraulic),零重叠,,2012-11-26
274738,X-Y plotter,X-Y绘图机,,2012-11-26
274739,X-Y recorder,X-Y记录器,,2012-11-26
274740,wrist,手腕,,2012-11-26
274741,write data into store,置(填)入记忆装,,2012-11-26
274742,working space (operating space),作业空间,,2012-11-26
274743,working pressure range,使用压力,,2012-11-26
274744,working function,"作业功能",,2012-11-26
274745,working fluid (pneumatic),动作流体,,2012-11-26
274746,working fluid (hydraulic),动作液,,2012-11-26
274747,working distance (operating distance),作业距离,,2012-11-26
274748,working differential pressure,动作压力差,,2012-11-26
274749,working angle (operating angle),作业角度,,2012-11-26
274750,work piece,工件,,2012-11-26
274751,work origin,作业原点,,2012-11-26
274752,word processing,文字处理,,2012-11-26
274753,word address format,字语位址格式,,2012-11-26
274754,window,视窗,,2012-11-26
274755,word,字语,,2012-11-26
274756,where-used report,用处报表,,2012-11-26
274757,Wheatstone bridge,惠斯顿电桥,,2012-11-26
274758,well-type manometer,井型液柱压力计,,2012-11-26
274759,weighted type mechanical accumulator,重力形蓄压器,,2012-11-26
274760,weighting method of  liquid measurement,量重法液位测定,,2012-11-26
274761,weight flow (rate),重量流量,,2012-11-26
274762,wear-out failure period,损耗故障期,,2012-11-26
274763,weight capacity，load capacity,可搬重量,,2012-11-26
274764,wear-out failure,损耗故障,,2012-11-26
274765,waveform shaping circuit，waveform shaper,波形整形电路，波形整形器,,2012-11-26
274766,waveform shaping,波形整形,,2012-11-26
274767,waveform regeneration circuit，waveform regenerator,波形再生电路,,2012-11-26
274768,waveform regeneration,波形再生,,2012-11-26
274769,waveform equalization circuit，waveform equalizer,波形等化电路,,2012-11-26
274770,wave,波,,2012-11-26
274771,waveform,波形,,2012-11-26
274772,waveform equalization,波形等化,,2012-11-26
274773,wattmeter,瓦时计,,2012-11-26
274774,watt-hour meter,瓦时计,,2012-11-26
274775,waiting,待机,,2012-11-26
274776,water level indicator,水位计,,2012-11-26
274777,Wafer (of a semiconductor),(半导体之)晶片,,2012-11-26
274778,volume booster,容量补助器,,2012-11-26
274779,volumetric efficiency,容积效率,,2012-11-26
274780,volumetric flow (rate),流量,,2012-11-26
274781,voltmeter changeover switch,电压计切换开关,,2012-11-26
274782,voltmeter,电压计,,2012-11-26
274783,voltage-frequency converter,电压/频率/(V/F)转换器,,2012-11-26
274784,voltage source,电压源,,2012-11-26
274785,voltage to frequency converter,电压频率转换器,,2012-11-26
274786,voice input,语音输入,,2012-11-26
274787,voice output,语音输出,,2012-11-26
