ID,英文名稱,中文名稱,圖片,更新日期
150752,probability of survival,幸存机率,,2012-11-26
150753,probability graph paper,机率纸,,2012-11-26
150754,probability function,机率函数,,2012-11-26
150755,probability distribution,机率分配,,2012-11-26
150756,probability density function (PDF),机率密度函数,,2012-11-26
150757,probabilistic model,机率模式,,2012-11-26
150758,probabilistic inventory system,机率性存货系统,,2012-11-26
150759,proactive inhibition,顺向抑制,,2012-11-26
150760,private pension plan,个人退休计划,,2012-11-26
150761,privacy,隐私性,,2012-11-26
150762,priority mechanism,优先权结构,,2012-11-26
150763,priority gate,优先闸,,2012-11-26
150764,priority dispatching rule,优先分派规则,,2012-11-26
150765,priority discipline queuing model,优先顺序之等候线模式,,2012-11-26
150766,prior probability,事前先验机率,,2012-11-26
150767,prior distribution,事前分配,,2012-11-26
150768,printer,印表机,,2012-11-26
150769,print spacing chart,列印规划表,,2012-11-26
150770,principle of the limiting motion,主要动作原则,,2012-11-26
150771,principle of optimality,最佳解原则,,2012-11-26
150772,principle of flexibility,弹性原则,,2012-11-26
150773,principle of exceptions,例外原则,,2012-11-26
150774,principle of cubic space,立体空间原则,,2012-11-26
150775,principle of motion economy,动作经济原则,,2012-11-26
150776,principal,本金,,2012-11-26
150777,prime cost,主要成本,,2012-11-26
150778,primate rate,基本利率,,2012-11-26
150779,primary work handling system,工件搬运主系统,,2012-11-26
150780,primary positioning movement,主要定位动作,,2012-11-26
150781,primary failure,主要失效,,2012-11-26
150782,primary engage,初接合,,2012-11-26
150783,primary classification,初步分类,,2012-11-26
150784,primary storage,主储存体,,2012-11-26
150785,primal solution,原始解,,2012-11-26
150786,primal simplex algorithm,原始单体演算法,,2012-11-26
150787,primal problem,原始问题,,2012-11-26
150788,primal dual algorithm,原始对偶演算法,,2012-11-26
150789,pricing vector,订价向量,,2012-11-26
150790,pricing criterion,订价准则,,2012-11-26
150791,pricing,订价,,2012-11-26
150792,price range,价格范围,,2012-11-26
150793,price negotiation,议价,,2012-11-26
150794,price change,价格变动,,2012-11-26
150795,preventive maintenance (PM),预防维修,,2012-11-26
150796,preventive maintenance cycle,预防维修周期,,2012-11-26
150797,present worth factor,现值因子,,2012-11-26
150798,present worth,现值,,2012-11-26
150799,present value,现值,,2012-11-26
150800,preprocessor,前处理器,,2012-11-26
150801,preprint form,预印单,,2012-11-26
150802,prepaid expense,预付费用,,2012-11-26
150803,preliminary user's manual,初步使用手册,,2012-11-26
150804,preliminary survey,初步调查,,2012-11-26
150805,preliminary hazard analysis,初步危险性分析,,2012-11-26
150806,preliminary evaluation,初步评估,,2012-11-26
150807,preliminary design,初步设计,,2012-11-26
150808,preliminary allocation,暂定预拨量,,2012-11-26
150809,preference measurement,偏好量测,,2012-11-26
150810,preemptive service,逐离性服务,,2012-11-26
150811,preemptive priority,逐位优先权,,2012-11-26
150812,predictor display,预测显示,,2012-11-26
150813,predicted reliability,预估可靠度,,2012-11-26
150814,predicted failure rate,预测失效率,,2012-11-26
150815,predicted,预测,,2012-11-26
150816,predetermined time system (PTS),预定时间系统,,2012-11-26
150817,predetermined motion time (PMT),预定动作时间,,2012-11-26
150818,precision,精确度,,2012-11-26
150819,precedence relationship,先行关系,,2012-11-26
150820,precedence matrix,先行矩阵,,2012-11-26
150821,precedence graph,先后顺序图,,2012-11-26
150822,precedence diagram,先后顺序图,,2012-11-26
150823,precaution,预防工作,,2012-11-26
150824,pre-position,对准,,2012-11-26
150825,pre-employment examination,职前体检,,2012-11-26
150826,power & free overhead conveyor,复合式高架输送机,,2012-11-26
150827,potential hazard,潜在危害,,2012-11-26
150828,potential coverage,预估进度,,2012-11-26
150829,postprocessor,后处理器,,2012-11-26
150830,posterior probability,事后(后验)机率,,2012-11-26
150831,posterior distribution,事后分配,,2012-11-26
150832,post mortal analysis,最后分析,,2012-11-26
150833,positive recurrent state,正重现状态,,2012-11-26
150834,positive definite,正定,,2012-11-26
150835,position symbol,安置符号,,2012-11-26
150836,position control,安置控制,,2012-11-26
150837,position,安置,,2012-11-26
150838,POS (point of sale),点销售,,2012-11-26
150839,portability,可携性,,2012-11-26
150840,population stereotype,群体刻版印象,,2012-11-26
150841,popularity,流通度,,2012-11-26
150842,POP (point of purchase),点采购,,2012-11-26
150843,polycode structure system,复码结构系统,,2012-11-26
150844,polling,意见调查,,2012-11-26
150845,policy improvement algorithm,政策改善演算法则,,2012-11-26
150846,polar coordinate system,极坐标系统,,2012-11-26
150847,polar coordinate robot,极座标机器人,,2012-11-26
150848,polar cone,极锥,,2012-11-26
150849,Poisson process,卜氏过程,,2012-11-26
150850,Poisson distribution,卜氏分配,,2012-11-26
150851,pointer,指标,,2012-11-26
150852,point-to-point control,点对点控制,,2012-11-26
150853,point system,计点制,,2012-11-26
150854,point of possible perception,可察知时点,,2012-11-26
150855,point of perception,察知时点,,2012-11-26
150856,point of operation,操作点,,2012-11-26
150857,point estimation,点估计,,2012-11-26
150858,point availability,点可用度,,2012-11-26
150859,PMT (predetermined motion time),预定动作时间,,2012-11-26
150860,PM (preventive maintenance),预防维修,,2012-11-26
150861,plug gague,塞规,,2012-11-26
150862,plotting curve,绘曲线,,2012-11-26
150863,plotter,绘图机,,2012-11-26
150864,plot plan,图样计划,,2012-11-26
150865,PLC (programming logical controller),可程式控制器,,2012-11-26
150866,playback accuracy,回放精度,,2012-11-26
150867,plate guage,板规,,2012-11-26
150868,plant site,厂地,,2012-11-26
150869,plant location,厂址,,2012-11-26
150870,plant layout,工厂布置,,2012-11-26
150871,plant efficiency factor,工厂效率因素,,2012-11-26
150872,plant design,厂房设计,,2012-11-26
150873,plant capacity,工厂产能,,2012-11-26
150874,planning horizon time,规划期时间,,2012-11-26
150875,planning horizon,规划期,,2012-11-26
150876,planned maintenance,计划维修,,2012-11-26
150877,planetary drive,行星齿轮驱动,,2012-11-26
150878,place,放,,2012-11-26
150879,pivotal method,枢轴方法,,2012-11-26
150880,pivotal element,枢转元素,,2012-11-26
150881,pivot step,枢轴步骤,,2012-11-26
150882,pivot row,枢轴列,,2012-11-26
150883,pivot point,枢轴关节,,2012-11-26
150884,pivot element,枢轴元素,,2012-11-26
150885,pivot column,枢轴行,,2012-11-26
150886,pitch,音调；俯仰；导程,,2012-11-26
150887,PIPC (production and inventory planning control),生产与存货规划控制,,2012-11-26
150888,pinch point,挤压点,,2012-11-26
150889,pilot run,先导生产,,2012-11-26
150890,pilot valve,先导阀,,2012-11-26
150891,pilot plant,先导工厂,,2012-11-26
150892,pilot machining cell,先导机器加工单元,,2012-11-26
150893,pigeon hole,鸽洞,,2012-11-26
150894,piecewise linear approximation,分段线性近似,,2012-11-26
150895,pieces per standard hour,每标准时生产件数,,2013-05-03
150896,piece work system,计件制,,2012-11-26
150897,piece parts,单一零件,,2012-11-26
150898,PICS (production and information control system),生产与资讯控制系统,,2012-11-26
150899,picking sequence,拣取顺序,,2012-11-26
150900,picking list,拣料单,,2012-11-26
150901,picking,拣料,,2012-11-26
150902,pick up grasp,抓取,,2012-11-26
150903,pick and place robot,取放式机器人,,2012-11-26
150904,pick and place,取放,,2012-11-26
150905,physically ordered list,实体次序表,,2012-11-26
150906,physical system,实体系统,,2012-11-26
150907,physical representation,实体表示,,2012-11-26
150908,physical record,实际记录,,2012-11-26
150909,physical inventory,实际盘点,,2012-11-26
150910,physical factor,环境因素,,2012-11-26
150911,physical effort,身(肉)体的努力,,2012-11-26
150912,physical control,实体控制,,2012-11-26
150913,physical asset,有形资产,,2012-11-26
150914,physical and economic efficiency,实质和经济效益,,2012-11-26
150915,phototropism,向光性,,2012-11-26
150916,photopic vision,光视觉,,2012-11-26
150917,photopic adaptation,光适应,,2012-11-26
150918,phon,响度单位,,2012-11-26
150919,perturbation technique,微量扰乱技术,,2012-11-26
150920,PERT/LOB (program evaluation and review technique/line of balance),计划评核/平衡线术,,2012-11-26
150921,PERT (program evaluation and review technique),计划评核术,,2012-11-26
150922,perspective drawing,透视图,,2012-11-26
150923,personnel-assignment problem,人员指派问题,,2012-11-26
150924,personnel subsystem (PS),人事子系统,,2012-11-26
150925,personal time,私事时间,,2012-11-26
150926,personal protective equipment,个人护具,,2012-11-26
150927,personal factor,人为因素,,2012-11-26
150928,personal computer (PC),个人电脑,,2012-11-26
150929,personal allowances,个人宽放,,2012-11-26
150930,persistence of vision,持续视觉,,2012-11-26
150931,perquisite,额外加给,,2012-11-26
150932,perpetual life,永续寿命,,2012-11-26
150933,permissible exposure limit (PEL),允许暴露极限,,2012-11-26
150934,permanently feasible set,不变可行集合,,2012-11-26
150935,permanent total disability,永久性全失能,,2012-11-26
150936,permanent partial disability,永久部分失能,,2012-11-26
150937,permanent impairment,永久失能,,2012-11-26
150938,permanent disability,永久失能,,2012-11-26
150939,permanent blind distance,永久不需目视距离,,2012-11-26
150940,permanent blind,永久不需目视,,2012-11-26
150941,peripheral vision,周边视觉,,2012-11-26
150942,peripheral equipment,周边设备,,2012-11-26
150943,periodic review system,定期审核系统,,2012-11-26
150944,periodic maintenance,定期维修,,2012-11-26
150945,period order quantity,定期订购量,,2012-11-26
150946,period of insurance,保险期间,,2012-11-26
150947,period compounding,定期复利,,2012-11-26
150948,performance time objective,性能时间目标,,2012-11-26
150949,performance testing,效能测试,,2012-11-26
150950,performance standard,绩效标准,,2012-11-26
150951,performance sampling,绩效抽样,,2012-11-26
150952,performance ratio,绩效比率,,2012-11-26
150953,performance rating scale,绩效评比尺度,,2012-11-26
150954,performance rating,绩效评比,,2012-11-26
150955,performance oriented,绩效导向,,2012-11-26
150956,performance measurement,绩效衡量,,2012-11-26
150957,performance indicator,绩效指标,,2012-11-26
150958,performance index,绩效指数,,2012-11-26
150959,performance evaluation,绩效评估,,2012-11-26
150960,performance decrement,绩效减退,,2012-11-26
150961,performance curve,绩效曲线,,2012-11-26
150962,performance capability,绩效能力,,2012-11-26
150963,performance assessment,绩效评估,,2012-11-26
150964,performance,绩效,,2012-11-26
150965,perforating,穿孔,,2012-11-26
150966,perfective maintenance,完全维修,,2012-11-26
150967,perfect value of information,完全资讯价值,,2012-11-26
150968,perfect repair,完全修复,,2012-11-26
150969,perfect information,完全资讯,,2012-11-26
150970,perfect balance,完全平衡,,2012-11-26
150971,perceptual-motor task,知觉动作工作,,2012-11-26
150972,perceptual skill,知觉技巧,,2012-11-26
150973,perceptual bias,知觉偏差,,2012-11-26
150974,perception,知觉,,2012-11-26
150975,perceptible acuity,知觉敏锐度,,2012-11-26
150976,percentile,百分位,,2012-11-26
150977,percentage of occurrence,发生百分比,,2012-11-26
150978,percent deviation,误差百分比,,2012-11-26
150979,pegging,需求追踪,,2012-11-26
150980,penalty function,偿罚函数,,2012-11-26
150981,peg control board,木拴管制图板,,2012-11-26
150982,pedestal robot,台座式机器人,,2012-11-26
150983,PC (personal computer),个人电脑,,2012-11-26
150984,payroll system,人事薪资系统,,2012-11-26
150985,payoff table,偿付表,,2012-11-26
150986,payoff matrix,偿付矩阵,,2012-11-26
150987,payoff function,偿付函数,,2012-11-26
150988,payoff,偿付,,2012-11-26
150989,payload,载重量,,2012-11-26
150990,payback period,回收年限,,2012-11-26
150991,pattern recognition,图形识别,,2012-11-26
150992,patrol inspection,巡回检验,,2012-11-26
150993,pathological connection,病态联结,,2012-11-26
150994,path set,路径集,,2012-11-26
150995,path of recoil,跳回路径,,2012-11-26
150996,path,路径,,2012-11-26
150997,past task simulation,选项模拟,,2012-11-26
150998,past due,逾期,,2012-11-26
150999,password,密码,,2012-11-26
151000,passive repair time,实际修复时间,,2012-11-26
151001,passive accommodation,被动调适,,2012-11-26
151002,parts stock list,零件存量清单,,2012-11-26
151003,parts oriented,零件导向,,2012-11-26
151004,parts list,零件清单,,2012-11-26
151005,parts control,零件管制,,2012-11-26
151006,partition,分划,,2012-11-26
151007,participation management,参与管理,,2012-11-26
151008,partial redundancy,局部复联,,2012-11-26
151009,partial failure,局部失效,,2012-11-26
151010,partial automation,局部自动化,,2012-11-26
151011,part program,零件程式,,2012-11-26
151012,part orientation,工件方位,,2012-11-26
151013,part operation file,零件操作档,,2012-11-26
151014,part master file,零件主(资料)档,,2012-11-26
151015,part family,工件族,,2012-11-26
151016,part classification,零件分类,,2012-11-26
151017,part,零件,,2012-11-26
151018,paron conveyor,护床输送机,,2012-11-26
151019,parity check,同位查核,,2012-11-26
151020,parity bit,同位元,,2012-11-26
151021,Pareto analysis,柏拉图分析,,2012-11-26
151022,parent segment,父段,,2012-11-26
151023,parametric programming,参数规划,,2012-11-26
151024,parametric production planning,参数生产规划,,2012-11-26
151025,parametric linear programming,参数线性规划,,2012-11-26
151026,parameter shift,参数偏移,,2012-11-26
151027,parameter indexing,参数标示,,2012-11-26
151028,parameter estimation,参数估计,,2012-11-26
151029,parameter drift,参数潜变,,2012-11-26
151030,parameter,参数,,2012-11-26
151031,parallel-series system,并串联系统,,2012-11-26
151032,parallel-conversion,并行转换,,2012-11-26
151033,parallel system,并行系统,,2012-11-26
151034,parallel service channel,并行服务管道,,2012-11-26
151035,parallel redundancy,并行复联,,2012-11-26
151036,parallel processor,并行处理机,,2012-11-26
151037,parallel processing,并行处理,,2012-11-26
151038,parallel module,平行模组,,2012-11-26
151039,parallel component,并联零件,,2012-11-26
151040,parallel activities,并行作业,,2012-11-26
151041,parallax,视差,,2012-11-26
151042,paper tape reader,纸带阅读机,,2012-11-26
151043,paper prototype,纸上范式,,2012-11-26
151044,panel,仪表板,,2012-11-26
151045,palletainer,托板板台,,2012-11-26
151046,pallet lift,托板堆高机,,2012-11-26
151047,pallet layout,托板布置,,2012-11-26
151048,pallet assignment,托板指派,,2012-11-26
151049,pallet,托板；栈板,,2012-11-26
151050,painting tool,涂装工具,,2012-11-26
151051,painting,喷漆；涂装,,2012-11-26
151052,painted-line or optoelectronic guidance,光电导引,,2012-11-26
151053,paid absence allowance,有薪公假,,2012-11-26
151054,page-in & page-out,移入移出主记忆体,,2012-11-26
151055,page printer,页印表机,,2012-11-26
151056,packing,包装；衬垫,,2012-11-26
151057,packet switching,分封交换,,2012-11-26
151058,package,套装软体,,2012-11-26
151059,pace-rated time value,步调评比时值,,2012-11-26
151060,pace setter,标准步调者,,2012-11-26
151061,pace rating,步调评比,,2012-11-26
151062,pace,步调,,2012-11-26
151063,P-Q analysis,产品产量分析,,2012-11-26
151064,p-hard problem,多项式困难问题,,2012-11-26
151065,oxygen deficiency,缺氧,,2012-11-26
151066,oxygen consumption,耗氧量,,2012-11-26
151067,overtime,加班,,2012-11-26
151068,overshoot,超越量,,2012-11-26
151069,overlay,重叠,,2012-11-26
151070,overlapping,重叠,,2012-11-26
151071,overhead conveyor,悬吊式输送机,,2012-11-26
151072,overhead,摊费,,2012-11-26
151073,overflow,溢流,,2012-11-26
151074,overall rating,综合评比,,2012-11-26
151075,overall integration,全面整合,,2012-11-26
151076,overall decision,总合决策,,2012-11-26
151077,over design,设计过度,,2012-11-26
151078,outstanding order,在途订单,,2012-11-26
151079,outside work,外部工作,,2012-11-26
151080,outside to outside,显微镜外至境外,,2012-11-26
151081,outside to inside,显微镜外至镜中,,2012-11-26
151082,outside measuring,外境测量,,2012-11-26
151083,output unit,输出单元,,2012-11-26
151084,output rate,产出率；输出率,,2012-11-26
151085,output device,输出设备,,2012-11-26
151086,output,支出；输出,,2012-11-26
151087,outlier,异常值,,2012-11-26
151088,outlay,支出,,2012-11-26
151089,outgoing vector,出基向量,,2012-11-26
151090,out-of-pocket cost,现金支付成本,,2012-11-26
151091,out of stock,缺货,,2012-11-26
151092,orthogonal cut,正角切割,,2012-11-26
151093,ORSA (Operations Research Society of American),美国作业研究学会,,2012-11-26
151094,original book method,原始帐面成本法,,2012-11-26
151095,origin-destination analysis,起迄点分析,,2012-11-26
151096,origin,起始点,,2012-11-26
151097,oriented graph,方向性网图,,2012-11-26
151098,oriented branch,方向性定位分支,,2012-11-26
151099,orient motion,定位动作,,2012-11-26
151100,orient,定位,,2012-11-26
151101,organization chart,组织图,,2012-11-26
151102,orderlines,整齐线,,2012-11-26
151103,ordering stock level,订购水准,,2012-11-26
151104,ordering cost,订购成本,,2012-11-26
151105,ordered distribution,顺序分配,,2012-11-26
151106,order statistics,顺序统计,,2012-11-26
151107,order statistic,顺序统计量,,2012-11-26
151108,order release,工令发放；采购单发出,,2012-11-26
151109,order processing,订单处理,,2012-11-26
151110,order point,订购点,,2012-11-26
151111,order picking problem,捡料问题,,2012-11-26
151112,order overdue list,订单过期表,,2012-11-26
151113,order level system,固定水准订购系统,,2012-11-26
151114,order level lot size system,固定水准批量系统,,2012-11-26
151115,order entry system,订单登录系统,,2012-11-26
151116,order control,订单控制,,2012-11-26
151117,order cycle period,订购周期,,2012-11-26
151118,order backlog,积欠订单,,2012-11-26
151119,order accumulation,订(料)单累计,,2012-11-26
151120,OR gate,或闸,,2012-11-26
151121,optimum replacement interval,最佳更换间隔,,2012-11-26
151122,optimum-location principle,最佳配置原则,,2012-11-26
151123,optimization,最佳化,,2012-11-26
151124,optimistic time,乐观时间,,2012-11-26
151125,optimistic estimate,乐观估计值,,2012-11-26
151126,optimality sensitivity analysis,最佳解敏感度分析,,2012-11-26
151127,optimal solution,最佳解,,2012-11-26
151128,optimal replenishment system,最佳补充系统,,2012-11-26
151129,optimal policy curve,最佳政策曲线,,2012-11-26
151130,optimal control,最佳化控制,,2012-11-26
151131,optical scanner,光学扫描器,,2012-11-26
151132,optical character recognition (OCR),光学字元辨识,,2012-11-26
151133,optic fiber,光纤,,2012-11-26
151134,opportunity cost,机会成本,,2012-11-26
151135,Opitz coding system,欧式编码系统,,2012-11-26
151136,operator process chart,操作员程序图,,2012-11-26
151137,operator performance index,操作员绩效指数,,2012-11-26
151138,operator overload,操作员超荷,,2012-11-26
151139,operator output,操作员输出,,2012-11-26
151140,operator instruction sheet,操作员工作说明书,,2012-11-26
151141,operator input,操作员输入,,2012-11-26
151142,operations sequence,作业顺序,,2012-11-26
151143,Operations Research Society of American (ORSA),美国作业研究学会,,2012-11-26
151144,operations research (OR),作业研究,,2012-11-26
151145,operations management,作业管理,,2012-11-26
151146,operational subsystem,作业子系统,,2012-11-26
151147,operational reliability,操作可靠度,,2012-11-26
151148,operational readiness,操作备用度,,2012-11-26
151149,operational planning system,作业计划系统,,2012-11-26
151150,operational information system,作业资讯系统,,2012-11-26
151151,operational cost,运转成本,,2012-11-26
151152,operational control system,作业管制系统,,2012-11-26
151153,operational availability,操作可用度,,2012-11-26
151154,operational,可操作,,2012-11-26
151155,operation time chart,操作程序图,,2012-11-26
151156,operation system,操作系统,,2012-11-26
151157,operation size,操作大小,,2012-11-26
151158,operation sheet,操作单,,2012-11-26
151159,operation process chart,操作程序图,,2012-11-26
151160,operation number,操作数,,2012-11-26
151161,operation master file,操作主档,,2012-11-26
151162,operation list,操作表,,2012-11-26
151163,operation frequency,操作次数；操作频率,,2012-11-26
151164,operation element file,操作单元档,,2012-11-26
151165,operation department,作业部门,,2012-11-26
151166,operation cost,作业成本,,2012-11-26
151167,operation code,作业码,,2012-11-26
151168,operation chart,操作图,,2012-11-26
151169,operation card,操作卡,,2012-11-26
151170,operation availability,操作可用度,,2012-11-26
151171,operation and flow process chart,操作及流程程序图,,2012-11-26
151172,operation analysis sheet,操作分析表,,2012-11-26
151173,operation analysis,操作分析,,2012-11-26
151174,operation,操作；作业,,2012-11-26
151175,operating time,操作时间；作业时间,,2012-11-26
151176,operating system coupling,作业系统关联性,,2012-11-26
151177,operating system (OS),作业系统,,2012-11-26
151178,operating sequence,作业顺,,2012-11-26
151179,operating redundancy,操作复联,,2012-11-26
151180,operating profile,作业轮廓,,2012-11-26
151181,operating inferiority,作业劣性,,2012-11-26
151182,operating characteristic curve (OC curve),操作特性曲线,,2012-11-26
151183,operating budget,作业预算,,2012-11-26
151184,operand,运算元,,2012-11-26
151185,operable,可操作,,2012-11-26
151186,operability,操作性,,2012-11-26
151187,opening,容位,,2012-11-26
151188,open-loop control,开环路控制,,2012-11-26
151189,open type shelling,开放式料架,,2012-11-26
151190,open loop,开放式闭环,,2012-11-26
151191,open bid,公开招标,,2012-11-26
151192,one-way travel time,单程运动时间,,2012-11-26
151193,one step transition probability,单步递移机率,,2012-11-26
151194,one motion,单一动作,,2012-11-26
151195,on-shuttle,上料搬运梭,,2012-11-26
151196,on-line real-time,线上即时,,2012-11-26
151197,on-line QC,线上品管,,2012-11-26
151198,on-line batch processing,线上批次作业,,2012-11-26
151199,on order quantity,已订购量,,2012-11-26
151200,on line system,线上系统,,2012-11-26
151201,on line processing,线上作业；线上处理,,2012-11-26
151202,on line labor,线上劳工,,2012-11-26
151203,on hand inventory,现有库存量,,2012-11-26
151204,office automation (OA),办公室自动化,,2012-11-26
151205,off-the-job safety,公余安全,,2012-11-26
151206,off-shuttle,下料搬运梭,,2012-11-26
151207,off-line QC,线外品管,,2012-11-26
151208,off line,线外,,2012-11-26
151209,occupational skin disease,职业性皮肤病,,2012-11-26
151210,Occupational Safety and Health Administration (OSHA),职业安全卫生署,,2012-11-26
151211,Occupational Safety and Health Act (OSHA),美国职业安全卫生法,,2012-11-26
151212,occupational safety,职业安全,,2012-11-26
151213,occupational injury and illness record,职业伤病记录,,2012-11-26
151214,occupational injury,职业伤害,,2012-11-26
151215,occupational illness,职业病,,2012-11-26
151216,occupational disease (OD),职业病,,2012-11-26
151217,occupational accident,职业意外事故,,2012-11-26
151218,OC curve (operating characteristic curve),操作特性曲线,,2012-11-26
151219,obsolescence rate,弃废率,,2012-11-26
151220,obsolescence cost,弃废成本,,2012-11-26
151221,observed value,观测值,,2012-11-26
151222,observed time,观测时间,,2012-11-26
151223,observed failure rate,观测失效率,,2012-11-26
