ID,英文名稱,中文名稱,圖片,更新日期
721545,prime mover,原动机,,2012-11-26
721546,prime circle,主圆（凸轮）,,2012-11-26
721547,primary feedback,主回馈,,2012-11-26
721548,primary axes,位置轴线（机器人），主轴线,,2012-11-26
721549,primary,主要的,,2012-11-26
721550,pressure angle,压力角,,2012-11-26
721551,precision point,精确点,,2012-11-26
721552,precision,精确度,,2012-11-26
721553,precession,进动，扰转,,2012-11-26
721554,power transmission chain,传力链,,2012-11-26
721555,power screw,动力螺杆,,2012-11-26
721556,power of a force,力之功率,,2012-11-26
721557,power,1.功率；2.动力的,,2012-11-26
721558,potential energy of particle,质点之位能,,2012-11-26
721559,potential energy of a system,系统之位能,,2012-11-26
721560,potential energy of a particle,质点之位能,,2012-11-26
721561,potential,位，势,,2012-11-26
721562,positive motion cam,确动凸轮,,2012-11-26
721563,positive drive cam,确动凸轮,,2012-11-26
721564,positional axes,位置轴线（机器人）,,2012-11-26
721565,positional accuracy,位置准确度,,2012-11-26
721566,position vector,位置向量,,2012-11-26
721567,position angle,位置角,,2012-11-26
721568,position analysis,位置分析,,2012-11-26
721569,position,位置,,2012-11-26
721570,pose-to-pose control,逐位控制,,2012-11-26
721571,pose,姿势,,2012-11-26
721572,polynomial curve,多项式曲线,,2012-11-26
721573,polygon,多边形,,2012-11-26
721574,polode tangent,极心线切线，瞬心线切线,,2012-11-26
721575,polode method,极心线法，瞬心线法,,2012-11-26
721576,polode,极心线，瞬心线,,2012-11-26
721577,pole-tangent,极心切线,,2012-11-26
721578,pole-normal,极心法线,,2012-11-26
721579,pole velocity,极心〔改换〕速度,,2012-11-26
721580,pole triangle,极心三角形,,2012-11-26
721581,pole of a great circle,大圆之极心,,2012-11-26
721582,pole changing velocity,极心改换速度,,2012-11-26
721583,pole,极心,,2012-11-26
721584,polar moment of inertia of body,物体之极惯性矩,,2012-11-26
721585,polar moment of inertia of a lamina,一平面区域之极惯性矩,,2012-11-26
721586,polar moment of inertia of a body,物体之极惯性矩,,2012-11-26
721587,polar line,极线,,2012-11-26
721588,point-to-point control,逐点控制,,2012-11-26
721589,point-to point control,逐点控制,,2012-11-26
721590,point-position reduction method,点位置缩减法,,2012-11-26
721591,pointed tooth,尖端齿,,2012-11-26
721592,pointed cam follower,尖头从动件,,2012-11-26
721593,point mass,质点,,2012-11-26
721594,point contact,点接触,,2012-11-26
721595,point,点,,2012-11-26
721596,Poinsot ellipsoid of inertia,惯性椭球面,,2012-11-26
721597,Poinsot ellipsoid,惯性椭球面,,2012-11-26
721598,playback robot,重现型机器人,,2012-11-26
721599,playback accuracy,重现准确度,,2012-11-26
721600,playback,重现,,2012-11-26
721601,plate cam,平板凸轮,,2012-11-26
721602,plate,板,,2012-11-26
721603,plasticity,1.塑性；2.塑性力学,,2012-11-26
721604,plastic strain,塑性应变,,2012-11-26
721605,plastic deformation,塑性变形,,2012-11-26
721606,plastic,塑性的,,2012-11-26
721607,planetary gear train,行星齿轮系,,2012-11-26
721608,planetary gear,行星齿轮,,2012-11-26
721609,planetary bevel gear train,行星伞齿轮系,,2012-11-26
721610,planetary,行星的,,2012-11-26
721611,planet gear,行星齿轮,,2012-11-26
721613,plane of rotation,旋转平面,,2012-11-26
721614,plane of motion,运动平面,,2012-11-26
721615,plane motion,平面运动,,2012-11-26
721616,plane mechanism,平面机构,,2012-11-26
721617,plane indicatrix,平面指标机构,,2012-11-26
721618,plane algebraic curve,平面代数曲线,,2012-11-26
721619,plane,平面,,2012-11-26
721620,planar system,平面系统,,2012-11-26
721621,planar pair,平面〔运动〕对,,2012-11-26
721622,planar motion,平面运动,,2012-11-26
721623,planar mechanism,平面机构,,2012-11-26
721624,planar linkage,平面连杆组,,2012-11-26
721625,planar contact pair,平面〔运动〕对,,2012-11-26
721626,planar cam,平面凸轮,,2012-11-26
721627,planar,平面的,,2012-11-26
721628,pivot-point curve,瞬时圆心点曲线,,2012-11-26
721629,pivoting friction,枢转摩擦,,2012-11-26
721630,pivot,枢轴,,2012-11-26
721631,pitch surface,节曲面,,2012-11-26
721632,pitch spiral,节蜗线,,2012-11-26
721633,pitch radius,节半径,,2012-11-26
721634,pitch profile,节轮廓,,2012-11-26
721635,pitch point,节点,,2012-11-26
721636,pitch plane,节平面,,2012-11-26
721637,pitch of screw,螺距,,2012-11-26
721638,pitch line,节线,,2012-11-26
721639,pitch helix,节螺旋线,,2012-11-26
721640,pitch diameter,节径,,2012-11-26
721641,pitch cylinder,节圆柱面,,2012-11-26
721642,pitch curve,节曲线,,2012-11-26
721643,pitch cone radius,节圆锥半径,,2012-11-26
721644,pitch cone angle,节圆锥角,,2012-11-26
721645,pitch cone,节圆锥,,2012-11-26
721646,pitch circle,节圆,,2012-11-26
721647,pitch angle,周节角，俯仰角,,2012-11-26
721648,pitch,节，节距，螺距，俯仰,,2012-11-26
721649,pintle chain,销链,,2012-11-26
721650,pinion,小齿轮，齿辁,,2012-11-26
721651,pinch zone,危险区,,2012-11-26
721652,pin joint,销子接头,,2012-11-26
721653,pin gearing,销子轮传动,,2012-11-26
721654,pin gear,销子轮,,2012-11-26
721655,pin,销子,,2012-11-26
721656,pilgrim-step motion,朝圣者步伐运动,,2012-11-26
721657,pilgrim-step mechanism,朝圣者步伐机构,,2012-11-26
721658,pilgrim-step,朝圣者步伐,,2012-11-26
721659,pick-and-place robot,取放型机器人,,2012-11-26
721660,pick-and place robot,取放型机器人,,2012-11-26
721661,phase margin,相位边限,,2012-11-26
721662,phase crossover,相位交越点,,2012-11-26
721663,phase angle,相位角,,2012-11-26
721664,phase,相,,2012-11-26
721665,perturbation,微扰，扰动,,2012-11-26
721666,perpendicular bisector,中垂线,,2012-11-26
721667,permanent set,永久应变,,2012-11-26
721668,permanent load,固定负载,,2012-11-26
721669,periodic motion,周期运动,,2012-11-26
721670,period of motion,运动周期,,2012-11-26
721671,period of a motion,运动周期,,2012-11-26
721672,period,周期,,2012-11-26
721673,percussion， centre/center of pendulum,撞心，撞击中心,,2012-11-26
721674,pendulum,摆,,2012-11-26
721675,pedipulator,机械腿,,2012-11-26
721676,peak-to-peak value,峰间值,,2012-11-26
721677,peak-to peak value,峰间值,,2012-11-26
721678,peak value,峰值,,2012-11-26
721679,pawl,爪，棘爪,,2012-11-26
721680,path-generating mechanism,路径演生机构,,2012-11-26
721681,path of contact,接触路径（齿轮）,,2012-11-26
721682,path generator,路径演生机构,,2012-11-26
721683,path generation,路径之演生,,2012-11-26
721684,path generating mechanism,路径演生机构,,2012-11-26
721685,path,路径,,2012-11-26
721686,passive system,被动系统,,2012-11-26
721687,passive device,被动装置,,2012-11-26
721688,passive degree of freedom,无效自由度,,2012-11-26
721689,passive accommodation,被动补偿,,2012-11-26
721690,passive,被动的,,2012-11-26
721691,particle,质点,,2012-11-26
721692,parallelogram law,平行四边形定律,,2012-11-26
721693,parallel-crank mechanism,平行曲柄机构,,2012-11-26
721694,parallel motion mechanism,平行运动机构,,2012-11-26
721695,parallel force system,平行力系,,2012-11-26
721696,parallel equal crank linkage,平行等曲柄四连杆组,,2012-11-26
721697,parallel axes theorem,平行轴线定理,,2012-11-26
721698,pantograph,缩放仪,,2012-11-26
721699,pairing element,成运动对元件,,2012-11-26
721700,pair,运动对，对偶,,2012-11-26
721701,overtones,泛音,,2012-11-26
721702,overshoot,超越，过越量,,2012-11-26
721703,over-constrained kinematic chain,过度拘束运动链,,2012-11-26
721704,outside diameter,外径,,2012-11-26
721705,output torque,输出扭矩,,2012-11-26
721706,output link,输出杆,,2012-11-26
721707,output,输出,,2012-11-26
721708,outer frame position,外机架位置,,2012-11-26
721709,outer dead-centre position,外死点位置,,2012-11-26
721710,osculating ellipse,密切椭圆,,2012-11-26
721711,osculating curve,密切曲线,,2012-11-26
721712,osculating,密切的,,2012-11-26
721713,oscillation,振荡,,2012-11-26
721714,oscillating motion,摇摆运动,,2012-11-26
721715,oscillating follower,摇摆从动件,,2012-11-26
721716,oscillating cylinder linkage,摆动汽缸连杆组,,2012-11-26
721717,oscillating cylinder angle,摆动汽缸角,,2012-11-26
721718,oscillating cam follower,摇摆从动件,,2012-11-26
721719,oscillating arm,摇臂,,2012-11-26
721720,oscillating,摇摆的,,2012-11-26
721721,orthogonal velocity,正交速度,,2012-11-26
721722,orthogonal matrix,正交矩阵,,2012-11-26
721723,orthogonal,正交的,,2012-11-26
721724,origin,原点,,2012-11-26
721725,orientational axes,方位轴线（机器人）,,2012-11-26
721726,orientation,方位,,2012-11-26
721727,ordinary gear train,普通齿轮系,,2012-11-26
721728,order-type synthesis,阶式合成,,2012-11-26
721729,order,阶数，阶,,2012-11-26
721730,optimization,最佳化,,2012-11-26
721731,opposite-pole quadrilateral,对顶极心四边形,,2012-11-26
721732,opposite-pole,对顶极心,,2012-11-26
721733,opposite pole,对顶极心,,2012-11-26
721734,operating pressure angle,作用压力角,,2012-11-26
721735,open-loop harmonic response,开回路谐波响应,,2012-11-26
721736,open-loop control,开回路控制,,2012-11-26
721737,open-loop,开回路,,2012-11-26
721738,open spherical curve,开口球面曲线,,2012-11-26
721739,open pair,力闭式运动对,,2012-11-26
721740,open kinematic chain,开运动链，开放运动链,,2012-11-26
721741,open belt,开口皮带,,2012-11-26
721743,Oldham coupling,Oldham联结器,,2012-11-26
721744,offset slider-crank,偏位滑件曲柄机构,,2012-11-26
721745,offset oscillating cylinder linkage,偏位摆动汽缸连杆组,,2012-11-26
721746,offset link,偏连钣,,2012-11-26
721747,offset follower,偏位从动件,,2012-11-26
721748,offset error,补偿误差，偏位误差,,2012-11-26
721749,offset distance/length,偏位距离，偏位长度,,2012-11-26
721750,offset cross-slider,偏位交叉滑件,,2012-11-26
721751,offset circle,偏位圆,,2012-11-26
721752,offset cam follower,偏位从动件,,2012-11-26
721753,offset,偏距，偏位,,2012-11-26
721754,off-line programming,离线规划,,2012-11-26
721755,odontograph,画齿规,,2012-11-26
721756,octoid tooth,8字齿,,2012-11-26
721757,oblique impact,斜冲击,,2012-11-26
721758,oblique cross-slider,斜交叉滑件,,2012-11-26
721759,oak-tanned belt,栎皮鞣制皮带,,2012-11-26
721760,nutation,旋摆、章动（天体力学）,,2012-11-26
721761,nut,螺帽,,2012-11-26
721762,numerical solution,数值解,,2012-11-26
721763,numerical analysis method,数值分析法,,2012-11-26
721764,number synthesis,数目合成,,2012-11-26
721765,number of teeth,齿数,,2012-11-26
721766,nose circle,鼻圆,,2012-11-26
721767,normalized,正规化的，无因次化的,,2012-11-26
721768,normal vibration,固有振动,,2012-11-26
721769,normal stress,正应力，垂直应力,,2012-11-26
721770,normal reaction,法线反作用力,,2012-11-26
721772,normal pressure angle,法压力角,,2012-11-26
721773,normal plane,法平面,,2012-11-26
721774,normal pitch,法径节,,2012-11-26
721775,normal module,法模数,,2012-11-26
721776,normal mode of vibration,固有振动模态,,2012-11-26
721778,normal mode,固有模态,,2017-07-28
721780,normal helix,法螺旋线,,2012-11-26
721782,normal diametral pitch,法径节,,2012-11-26
721783,normal curvature,法曲率,,2012-11-26
721784,normal cone,法圆锥,,2012-11-26
721786,normal circular pitch,法周节,,2012-11-26
721787,normal acceleration,法线加速度,,2012-11-26
721788,non-parallel equal crank linkage normal,不平行等曲柄四连杆组,,2012-11-26
721789,non-parallel equal crank linkage,不平行等曲柄四连杆组,,2012-11-26
721790,non-holonomic system,不可积分拘束系统,,2012-11-26
721791,non-holonomic constraint,不可积分拘束,,2012-11-26
721792,non-holonomic,不可积分的,,2012-11-26
721793,non-Grashof double-rocker,非Grashof双摇杆,,2012-11-26
721794,non-Grashof chain,非Grashof运动链,,2012-11-26
721795,non-conservative force,非保守力，非守恒力,,2012-11-26
721796,non-circular gear,非圆形齿轮,,2012-11-26
721797,nominal pitch diameter,横〔向〕周节,,2012-11-26
721798,noise,噪音，杂讯,,2012-11-26
721799,node,结点，节点（振动）,,2012-11-26
721800,Newton's third law (of motion),Newton第三定律,,2012-11-26
721801,Newton's second law (of motion),Newton第二定律,,2012-11-26
721802,Newton's first law (of motion),Newton第一定律,,2012-11-26
721803,neutral surface,中立面,,2012-11-26
721804,neutral equilibrium,中立平衡，随遇平衡,,2012-11-26
721806,neutral axis,中立轴线，中性轴线,,2012-11-26
721807,neutral,中立的，中性的,,2012-11-26
721808,natural mode,固有模态（振动）,,2012-11-26
721810,natural frequency,固有频率，自然频率,,2012-11-26
721811,mushroom cam follower,蕈状从动件,,2012-11-26
721812,multiple thread,复螺纹,,2012-11-26
721813,multiple strand chain,多排链,,2012-11-26
721814,multi-loop mechanism,多回路机构,,2012-11-26
721815,multi-layered structure,多层结构,,2012-11-26
721816,multi-degree-of-freedom system,多自由度系统,,2012-11-26
721818,mule pulley,导轮,,2012-11-26
721819,moving polode,运动极心线，运动瞬心线,,2012-11-26
721820,moving pivot,运动枢轴,,2012-11-26
721821,moving member,运动件,,2012-11-26
721822,moving centrode,运动极心线，运动瞬心线,,2012-11-26
721823,moving axode,运动轴线面,,2012-11-26
721824,moving,运动的,,2012-11-26
721825,movable pulley,动滑轮,,2012-11-26
721826,motion program,运动规划,,2012-11-26
721827,motion of a rigid body,刚体运动,,2012-11-26
721828,motion,运动,,2012-11-26
721829,motion of a point,点运动,,2012-11-26
721830,momentum,动量,,2012-11-26
721831,momentary dwell,瞬时暂停,,2012-11-26
721832,momental ellipsoid,惯性椭球面,,2012-11-26
721833,moment of momentum,动量矩，角动量,,2012-11-26
721834,moment of inertia,惯性矩,,2012-11-26
721835,moment of force about an axis,绕一轴线之力矩,,2012-11-26
721836,moment of force about a point,绕一点之力矩,,2012-11-26
721837,moment of couple,力偶矩,,2012-11-26
721839,moment of a force about axis,绕一轴线之力矩,,2012-11-26
721840,moment of a force about a point,绕一点之力矩,,2012-11-26
721841,moment of a couple,力偶矩,,2012-11-26
721843,moment arm,力臂,,2012-11-26
721844,moment,力矩，矩,,2012-11-26
721845,modulus of rigidity,刚性模数,,2012-11-26
721846,modulus,模数,,2012-11-26
721847,module,模组（机器人），模数（齿轮）,,2012-11-26
721848,mode of vibration,振动模态,,2012-11-26
721849,mode,模态,,2012-11-26
721850,modal vector,固有模态（振动）,,2012-11-26
721851,mobility of mechanism,机构之可动度,,2012-11-26
721852,mobility of kinematic chain,运动链之可动度,,2012-11-26
721853,mobility of a kinematic chain,运动链之可动度,,2012-11-26
721854,mobility,可动度，自由度,,2012-11-26
721855,mobile robot,可移动型机器人,,2012-11-26
721856,mobile,树状运动链,,2012-11-26
721857,mitre/miter gear,斜方齿轮,,2012-11-26
721858,miter/mitre gear,斜方齿轮,,2012-11-26
721859,mirror pole,镜像极心,,2012-11-26
721860,mirror image,镜像,,2012-11-26
721861,minor/secondary axes,方位轴线，次轴线（机器人）,,2012-11-26
721862,minor axes,方位轴线（机器人）,,2012-11-26
721863,minimax theorem,极小极大理论,,2012-11-26
721864,middle surface of plate,板之中分面,,2012-11-26
721865,middle surface of a plate,板之中分面,,2012-11-26
721866,membrane,薄膜,,2012-11-26
721869,member,件,,2012-11-26
721870,mechanism topology matrix,机构拓朴构造矩阵,,2012-11-26
721871,mechanism element,机构元件,,2012-11-26
721872,mechanism design,机构设计,,2012-11-26
721873,mechanism and machine theory,机构与机器原理,,2012-11-26
721874,mechanism,机构,,2012-11-26
721875,mechanical system,机械系统,,2012-11-26
721876,mechanical shock,机械陡震,,2012-11-26
721877,mechanical mobility,机械速度响应（振动）,,2012-11-26
721878,mechanical engineering design,机械工程设计,,2012-11-26
721879,mechanical energy,机械能,,2012-11-26
721880,mechanical efficiency,机械效率,,2012-11-26
721881,mechanical design,机械设计,,2012-11-26
721882,mechanical advantage,机械利益,,2012-11-26
721883,mechanical,机械的,,2012-11-26
721884,mean-square value,均方值,,2012-11-26
721885,matrix method,矩阵法,,2012-11-26
721886,mathematical programming,数学规划,,2012-11-26
721887,master-slave manipulator,主从式机械臂,,2012-11-26
721888,master cam,母凸轮,,2012-11-26
721889,mass of particle,质点之质量,,2012-11-26
721890,mass of body,物体质量,,2012-11-26
721891,mass of a particle,质点之质量,,2012-11-26
721892,mass,质量,,2012-11-26
721893,mass of a body,物体之质量,,2012-11-26
721894,margin,边限,,2012-11-26
721895,manual transmission,手动变速器，手排变速箱（车辆）,,2012-11-26
721896,manual manipulator,手动机械臂,,2012-11-26
721897,manual,手动的,,2012-11-26
721898,manoeuvrability,可调遣性,,2012-11-26
721899,manipulator,机械臂，操纵器,,2012-11-26
721900,manipulated variable,受控变数,,2012-11-26
721901,major/primary axes,位置轴线，主轴线（机器人）,,2012-11-26
721902,major axis and minor axis of an ellipse,椭圆之长短轴线,,2012-11-26
721903,major axes,位置轴线（机器人）．主轴线,,2012-11-26
721904,main-and-return cam,主凸轮与回凸轮,,2012-11-26
721905,main pitch circle,法周节,,2012-11-26
721906,magnitude of force,力之大小,,2012-11-26
721907,magnitude of a force,力之大小,,2012-11-26
721908,machine member,机件,,2012-11-26
721909,machine design,机器设计,,2012-11-26
721910,machine,机器,,2012-11-26
721911,lumped-parameter system,集块参数系统，离散系统,,2012-11-26
721912,lower pair,低对,,2012-11-26
721913,loose sheave,游轮,,2012-11-26
721914,loose pulley,游轮,,2012-11-26
721915,Loop ratio,回路比,,2012-11-26
721916,Loop phase,回路相位,,2012-11-26
721917,loop gain,回路增益,,2012-11-26
721918,loop equation,回路方程式,,2012-11-26
721919,Loop,回路,,2012-11-26
721920,longitudinal wave,纵〔向〕波,,2012-11-26
721921,longitudinal vibration,纵向振动,,2012-11-26
721922,longitudinal strain,纵向应变,,2012-11-26
721923,longitudinal rigidity,纵向刚度,,2012-11-26
721924,longitudinal impact,纵向冲击,,2012-11-26
721925,longitudinal force,纵向力,,2012-11-26
721926,longitudinal,纵向的,,2012-11-26
721927,long and short addendum system,长短齿冠制,,2012-11-26
721928,logarithmic spiral,对数蜗线,,2012-11-26
721929,logarithmic decrement,对数减量,,2012-11-26
721930,locus,轨迹,,2012-11-26
721931,locked chain,呆链,,2012-11-26
721932,lobed wheels,叶子轮,,2012-11-26
721933,load capacity,负载容量,,2012-11-26
721934,load,负载,,2012-11-26
721935,live load,活动负载,,2012-11-26
721936,linkwork,连杆组,,2012-11-26
721937,linkage mechanism,连杆机构,,2012-11-26
721938,linkage,连杆组,,2012-11-26
721939,link,连杆,,2012-11-26
721940,linearization,线性化,,2012-11-26
721941,linear velocity matrix,线速度矩阵,,2012-11-26
721942,linear velocity,线速度,,2012-11-26
721943,linear system,线性系统,,2012-11-26
721944,linear speed,线速率,,2012-11-26
721945,linear motion,线运动,,2012-11-26
721946,linear momentum,线动量,,2012-11-26
721947,linear jerk,线急跳度,,2012-11-26
721948,linear displacement,线位移,,2012-11-26
721949,linear acceleration,线加速度,,2012-11-26
721950,linear,线性的,,2012-11-26
721951,line of contact,接触线,,2012-11-26
721952,line of centres/centers,联心线,,2012-11-26
721953,line of action of force,力作用线,,2012-11-26
721954,line of action of a force,力之作用线,,2012-11-26
721955,line of action,作用线,,2012-11-26
721956,line equation,线方程式,,2012-11-26
721957,line coordinates,线坐标,,2012-11-26
721958,line contact,线接触,,2012-11-26
721959,line at infinity,无穷远处线,,2012-11-26
721960,line,直线,,2012-11-26
721961,limiting friction,极限摩擦力，静摩擦限界,,2012-11-26
721962,limit position of a mechanism,机构之极限位置,,2012-11-26
721963,limit position of a link,杆之极限位置,,2012-11-26
721964,limit position,极限位置,,2012-11-26
721965,limit,极限,,2012-11-26
721966,limacon,蚶线,,2012-11-26
721967,lift,升程,,2012-11-26
721968,lever,摇杆,,2012-11-26
721969,left-handed thread,左旋螺纹,,2012-11-26
721970,left handed screw,左手螺旋,,2012-11-26
721971,leading end,前端,,2012-11-26
721972,lead screw,导螺杆,,2012-11-26
721973,lead of spiral bevel gear,齿扭距（蜗线伞齿轮）,,2012-11-26
721974,lead number,导程数，车床螺旋常数,,2012-11-26
721975,lead angle,导程角,,2012-11-26
721976,lead,导程,,2012-11-26
721977,lazy tongs,伸缩铁,,2012-11-26
721978,law of (universal) gravitation,万有引力定律,,2012-11-26
721979,law,定律,,2012-11-26
721980,lathe screw constant,车床螺旋常数，导程数,,2012-11-26
721981,lateral buckling of a beam,梁之侧向屈曲,,2012-11-26
721983,latent vector,固有模态（振动）,,2012-11-26
721984,latch,闩扣，搭扣,,2012-11-26
721985,lantern wheel,灯轮,,2012-11-26
721986,lamina， polar moment of inertia of,一平面区域之极惯性矩,,2012-11-26
721987,Lagrangian function,Lagrange函数,,2012-11-26
721988,Lagrange multiplier,Lagrange乘子,,2012-11-26
721989,lag,滞后,,2012-11-26
721990,knife edge follower,刃状从动件,,2012-11-26
721991,knife edge cam follower,刃状从动件,,2012-11-26
721992,kite linkage,筝形连杆组,,2012-11-26
721993,kinetostatics,动力学,,2012-11-26
721994,kinetics,运动力学,,2012-11-26
721995,kinetic potential,Lagrange函数,,2012-11-26
721996,kinetic friction,动摩擦,,2012-11-26
721997,kinetic energy of particle,质点之动能,,2012-11-26
721998,kinetic energy of a system,系统之动能,,2012-11-26
721999,kinetic energy of a rigid body,刚体之动能,,2012-11-26
722000,kinetic energy of a particle,质点之动能,,2012-11-26
722001,kinetic,动力的,,2012-11-26
722002,kinematics of machinery,机械运动学,,2012-11-26
722003,kinematics,运动学,,2012-11-26
722004,kinematic synthesis,运动合成,,2012-11-26
722005,kinematic sketch,运动简图,,2012-11-26
722006,kinematic representation,运动表示法,,2012-11-26
722007,kinematic pair,运动对,,2012-11-26
722008,kinematic joint,运动接头,,2012-11-26
722009,kinematic inversion,运动学上之倒置,,2012-11-26
722010,kinematic chain,运动链,,2012-11-26
722011,kinematic analysis,运动分析,,2012-11-26
722012,kinematic,运动学的,,2012-11-26
722013,journal,轴颈,,2012-11-26
722014,joint space,关节空间,,2012-11-26
722015,joint of belt,皮带接头,,2012-11-26
722016,joint coordinate system,接头坐标系，关节坐标系,,2012-11-26
722017,joint,接头，关节,,2012-11-26
722018,jerk,急跳度,,2012-11-26
722019,isotropy,等向性,,2012-11-26
722020,isotropic line,迷向线,,2012-11-26
722021,isotropic body,等向性体,,2012-11-26
722022,isosceles turning block linkage,等腰回转块连杆组,,2012-11-26
722023,isosceles linkage,等腰连杆组,,2012-11-26
722024,isosceles double crank linkage,等腰双曲柄连杆组,,2012-11-26
722025,isomorphism,同构〔性〕,,2012-11-26
722026,isomorphic,同构的,,2012-11-26
722027,isolated point,孤立点,,2012-11-26
722028,involute spiraloid,渐开蜗线面,,2012-11-26
722029,involute helical,渐开螺旋面,,2012-11-26
722030,involute gear,渐开线齿轮,,2012-11-26
722031,involute function,渐开线函数,,2012-11-26
722032,involute cam,渐开线凸轮,,2012-11-26
722033,involute,渐开线,,2012-11-26
722034,inverted tooth chain,倒齿链,,2012-11-26
722035,inverted slider-crank,倒置之滑件曲柄机构,,2012-11-26
722036,inversors,倒数器,,2012-11-26
722037,inversion of pairs,运动对的倒置,,2012-11-26
722038,inversion of pair,运动对的倒置,,2012-11-26
722039,inversion,倒置,,2012-11-26
722040,inverse task,反向计算（机器人）,,2012-11-26
722041,inverse motion,倒置运动，反运动,,2012-11-26
722042,inverse cam,反凸轮,,2012-11-26
722043,inverse,倒置的，反的,,2012-11-26
722044,invariant system,不变系统,,2012-11-26
722045,intersecting axes,相交轴线,,2012-11-26
722046,internal gear,内齿轮,,2012-11-26
722047,internal force,内力,,2012-11-26
722048,internal bevel gear,内伞齿轮,,2012-11-26
722049,intermittent motion mechanism,间歇运动机构,,2012-11-26
722050,intermittent motion,间歇运动,,2012-11-26
722051,intermediate cases,中间情形,,2012-11-26
722052,interferometer,干涉计,,2012-11-26
722053,interference point,干涉点,,2012-11-26
722054,interference of involute gears,渐开线齿轮的干涉,,2012-11-26
722055,interference,干涉,,2012-11-26
722056,interchangeable gear set,可互换齿轮组,,2012-11-26
722057,intelligent robot,智慧型机器人,,2012-11-26
722058,integral control,积分控制,,2012-11-26
722059,instantaneous velocity,瞬时速度,,2012-11-26
722060,instantaneous screw axis,瞬时螺旋轴线,,2012-11-26
722061,instantaneous rotation,瞬时旋转,,2012-11-26
722062,instantaneous invariants,瞬时不变量,,2012-11-26
722063,instantaneous dwell,瞬时暂停,,2012-11-26
722064,instantaneous centre/center of velocity,瞬时速度中心,,2012-11-26
722065,instantaneous centre/center of acceleration,瞬时加速度中心,,2012-11-26
722066,instantaneous centre,瞬心，瞬时中心,,2012-11-26
722067,instantaneous center/centre of velocity,瞬时速度中心,,2012-11-26
