ID,英文名稱,中文名稱,圖片,更新日期
3356453,Actinopoda,射足虫类{原生动物}；射足类{棘皮动物},,2018-03-21
3356454,Actinoporella,辐孔藻属,,2018-03-21
3356455,Actinopteria,射翼蛤属{双壳类},,2018-03-21
3356456,Actinopterygii,辐鳍鱼亚纲；刺鳍鱼亚纲；条鳍鱼亚纲,,2018-03-21
3356457,Actinosiphon,辐管虫属{有孔虫类},,2018-03-21
3356458,Actinostroma,放射层孔虫属,,2018-03-21
3356459,Actinostromaria,仿放射层孔虫属,,2018-03-21
3356460,Actinothecaceae,翼脉藻[囊孢]科,,2018-03-21
3356461,Actinozoan,珊瑚纲,,2018-03-21
3356462,activated sewage,活性污水,,2018-03-21
3356463,activated sludge process,活性污泥法,,2018-03-21
3356464,activation analysis,活化分析,,2018-03-21
3356465,activation energy,活化能,,2018-03-21
3356466,active carbon,活性碳,,2018-03-21
3356467,active continental margin,活动大陆边缘,,2018-03-21
3356468,active microwave,主动微波,,2018-03-21
3356469,active plate,活动板块,,2018-03-21
3356470,active plate margin,活动板块边缘,,2018-03-21
3356471,active remote sensor,主动式遥测感应器,,2018-03-21
3356472,active sensor,主动感测器,,2018-03-21
3356473,active volcano,活火山,,2018-03-21
3356474,activity,活度；活动性；活力；活动,,2018-03-21
3356475,activity coefficient,活度系数,,2018-03-21
3356476,activity quotient,活度系数,,2018-03-21
3356477,acuate delta,弓形三角洲,,2018-03-21
3356478,Acuneopsis,非楔蚌属{双壳类},,2018-03-21
3356479,Acus,针刺藻属,,2018-03-21
3356480,Acutatheca,尖鞘贝属{腕足类},,2018-03-21
3356481,Acuticosta,锐棱蚌属；尖脊蚌属{双壳类},,2018-03-21
3356482,Acutimitoceras,尖仿菊石属,,2018-03-21
3356483,Acuturris,尖石属{钙质超微化石},,2018-03-21
3356484,adaptive radiation,适应辐射,,2018-03-21
3356485,additive colour,加色,,2018-03-21
3356486,adductor muscle,闭壳肌,,2018-03-21
3356487,Adelochordata,隐索动物；半索动物亚门{脊索动物},,2018-03-21
3356488,Adelocyrtis,隐笼虫属{放射虫属},,2018-03-21
3356489,Adelograptus,匿笔石属,,2018-03-21
3356490,adenosine triphosphate｛=ATP｝,三磷酸腺,,2018-03-21
3356491,Adeonidae,满苔藓虫科,,2018-03-21
3356492,Adetognathus,自由颚牙形石属,,2018-03-21
3356493,Adetopora,自由孔珊瑚属；树枝管珊瑚属,,2018-03-21
3356494,adhesion,黏附；黏附力,,2018-03-21
3356495,adhesive,黏附物；黏合剂,,2018-03-21
3356496,adhesive egg,黏著卵,,2018-03-21
3356497,adhesive force,附著力；黏附力,,2018-03-21
3356498,adhesive organ,黏附器官,,2018-03-21
3356499,adiabatic,绝热,,2018-03-21
3356500,adiabatic change,绝热变化,,2018-03-21
3356501,adiabatic cooling,绝热冷却,,2018-03-21
3356502,adiabatic heating,绝热增温,,2018-03-21
3356503,adiabatic lapse rate,绝热递减率,,2018-03-21
3356504,adiabatic phenomenon,绝热现象,,2018-03-21
3356505,adiabatic process,绝热过程,,2018-03-21
3356506,adiabatic temperature gradient,绝热温度梯度,,2018-03-21
3356507,adiabatic warming,绝热增温,,2018-03-21
3356508,adit,平坑,,2018-03-21
3356509,admiralty chart,海图,,2018-03-21
3356510,adolescent coast,青年期海岸,,2018-03-21
3356511,Adolfia,阿道夫贝属{腕足类},,2018-03-21
3356512,Adrianitidae,亚得里亚菊石科{头足类},,2018-03-21
3356513,adsorbent,吸附剂,,2018-03-21
3356514,adsorption equation,吸附方程,,2018-03-21
3356515,adsorption isotherm,吸附等温线,,2018-03-21
3356516,adsorption process,吸附过程,,2018-03-21
3356517,adsorption rate,吸附率,,2018-03-21
3356518,adult stage,成熟期；成体期,,2018-03-21
3356519,advanced coast,前移海岸,,2018-03-21
3356520,Advanced Very High Resolution Radiometer｛=AVHRR｝,进阶极高解析度辐射仪,,2018-03-21
3356521,advancing coast,前进海岸,,2018-03-21
3356522,advective terms,平流项,,2018-03-21
3356523,adventitious deposit,外源堆积,,2018-03-21
3356524,Adygella,亚迪吉贝属,,2018-03-21
3356525,Aechmina,荸荠介属{介形类},,2018-03-21
3356526,Aegiria,埃吉尔贝属{腕足类},,2018-03-21
3356527,Aegiromena,埃月贝属{腕足类},,2018-03-21
3356528,Aegironetes,似埃吉尔贝属{腕足类},,2018-03-21
3356529,aeolation,风成沉积；风积物,,2018-03-21
3356530,aeolian,风成相；风成的,,2018-03-21
3356531,aeolian deposit,风成沉积；风积物,,2018-03-21
3356532,aeolian sediment,风积物；风成沉积,,2018-03-21
3356533,Aeolis,蛞蝓属,,2018-03-21
3356534,aerial expendable bathythermograph｛=AXBT｝,空载投弃式温深仪,,2018-03-21
3356535,aerial photography,航空摄影,,2018-03-21
3356536,aerobic,好氧性；嗜氧性；好氧的；有氧的,,2018-03-21
3356537,aerobic bacteria,好氧细菌；需氧菌；有氧菌；嗜氧性细菌,,2018-03-21
3356538,aerobic digestion,有氧消化[作用],,2018-03-21
3356539,aerobic respiration,有氧呼吸[作用],,2018-03-21
3356540,Aerobryopsis,灰气藓属{苔藓植物},,2018-03-21
3356541,aerosol,气溶胶；气胶,,2018-03-21
3356542,affinity,亲合力,,2018-03-21
3356543,aftershock,余震,,2018-03-21
3356544,Agallospira,圆环螺属{腹足类},,2018-03-21
3356545,Agalmatoaster,首饰星石属{钙质超微化石},,2018-03-21
3356546,Aganaster,暗星海百合属{棘皮类},,2018-03-21
3356547,agar,洋菜胶；琼脂,,2018-03-21
3356548,Agaricales,伞菌目,,2018-03-21
3356549,Agaricocrinus,菌形海百合属{棘皮类},,2018-03-21
3356550,Agarikophyllum,菌珊瑚属,,2018-03-21
3356551,Agarum,孔叶藻属,,2018-03-21
3356552,Agathiceras,阿加斯菊石属{头足类},,2018-03-21
3356553,Agathidia,圆头石类{叠层石类},,2018-03-21
3356554,age class,年龄组,,2018-03-21
3356555,age dating,定年,,2018-03-21
3356556,age determination,年代测定,,2018-03-21
3356557,age of sea water,海水年龄,,2018-03-21
3356558,age of water,海水年龄,,2018-03-21
3356559,age structure,年龄结构,,2018-03-21
3356560,aged sea water,老化海水,,2018-03-21
3356561,Agelacrinus,群海百合属{棘皮类},,2018-03-21
3356562,Agerina,西郊虫属{三叶虫类},,2018-03-21
3356563,age-specific fecundity,年龄别孕卵数；年龄别生殖力,,2018-03-21
3356564,age-specific life table,年龄别生命表,,2018-03-21
3356565,age-specific natality,年龄别出生率,,2018-03-21
3356566,Agetolitella,小阿盖特珊瑚属,,2018-03-21
3356567,Agetolites,阿盖特珊瑚属,,2018-03-21
3356568,aggregate,聚合体,,2018-03-21
3356569,aggregation,聚集；聚合,,2018-03-21
3356570,aggregation plain,集积平原,,2018-03-21
3356571,aggressive  mimicry,攻击[性]拟态,,2018-03-21
3356572,aging,老化,,2018-03-21
3356573,Aglaiocypris,彩星介属{介形类},,2018-03-21
3356574,Aglaspida,光甲目{节肢动物腿口纲},,2018-03-21
3356575,Aglestheria,华美叶肢介属,,2018-03-21
3356576,Agnatha,无颌纲；无颚动物{亚门}；无颚类{脊椎动物，地质},,2018-03-21
3356577,Agoniatites,无棱角石属,,2018-03-21
3356578,Agoniatitida,无角菊石目{头足类},,2018-03-21
3356579,agonic line,无磁偏差线,,2018-03-21
3356580,Agulhas Current,阿古拉斯洋流,,2018-03-21
3356581,Agulhas Plateau,阿古拉斯海台,,2018-03-21
3356582,ahermatypic,非造礁性,,2018-03-21
3356583,ahermatypic coral,非造礁珊瑚,,2018-03-21
3356584,ahermatypic coral,非造礁珊瑚,,2018-03-21
3356585,Ahmuellerella,阿缪石属{钙质超微化石},,2018-03-21
3356586,Ahnfeltia,伊谷草属{红藻类},,2018-03-21
3356587,Aipichthys,艾皮鱼属,,2018-03-21
3356588,air bubble,气泡,,2018-03-21
3356589,air contaminant,空气污染物,,2018-03-21
3356590,air current ripple,风成波痕,,2018-03-21
3356591,air heave,空气推举作用,,2018-03-21
3356592,air hoar,大气冰晶沉积,,2018-03-21
3356593,air mass,气圈,,2018-03-21
3356594,air pollutants,空气污染物质,,2018-03-21
3356595,air pollution,空气污染；大气污染,,2018-03-21
3356596,air sac,气囊{孢粉},,2018-03-21
3356597,air shooting,大气爆炸探测法,,2018-03-21
3356598,airborne electromagnetic survey,空中电磁测勘,,2018-03-21
3356599,air-borne substance,空气传播物,,2018-03-21
3356600,airgun,空气枪,,2018-03-21
3356601,airgun array,空气枪阵列,,2018-03-21
3356602,airgun bubble pulse,空气枪气泡脉波,,2018-03-21
3356603,air-lift method,气举法,,2018-03-21
3356604,air-sea exchange,气海交换,,2018-03-21
3356605,air-sea flux,气海通量,,2018-03-21
3356606,air-sea interaction,气海交互作用,,2018-03-21
3356607,air-sea interface,气海界面,,2018-03-21
3356608,Airtonia,艾尔通贝属{腕足类},,2018-03-21
3356609,air-water interface,气水界面,,2018-03-21
3356610,Airy hypothesis,艾里假说,,2018-03-21
3356611,Airy isostatic hypothesis,艾里均衡假说,,2018-03-21
3356612,Airy’s spiral,艾氏螺旋,,2018-03-21
3356613,Airy-Heiskanen system,艾里–海斯肯宁系统；艾里海斯肯宁均衡说,,2018-03-21
3356614,akhternskite｛=e-MnO2｝,六方软锰矿,,2018-03-21
3356615,Akidograptus,尖笔石属,,2018-03-21
3356616,Akiyoshiella,秋吉｛虫+筵｝属,,2018-03-21
3356617,akontae,无鞭类{藻类},,2018-03-21
3356618,aktological,近岸的,,2018-03-21
3356619,Alabaminidae,阿拉巴马虫科{有孔虫类},,2018-03-21
3356620,Alaiophyllum,阿莱珊瑚属,,2018-03-21
3356621,Alaria,翅藻属{褐藻类},,2018-03-21
3356622,Alaska pollack,阿拉斯加鳕,,2018-03-21
3356623,Alatacythere,翅女神介属{介形类},,2018-03-21
3356624,alb,冰谷棚,,2018-03-21
3356625,albatross,信天翁,,2018-03-21
3356626,albedo,反照率,,2018-03-21
3356627,Albian,阿尔布期{白垩纪},,2018-03-21
3356628,Albileberis,洁面介属,,2018-03-21
3356629,albinism,白化[现象],,2018-03-21
3356630,albino,白化体,,2018-03-21
3356631,Alcyonaria,八射珊瑚类亚目,,2018-03-21
3356632,Alcyonidium,海冠苔藓虫属,,2018-03-21
3356633,Aldanotreta,阿尔丹贝属{腕足类},,2018-03-21
3356634,Alderina,阿尔德苔藓虫属{苔藓类},,2018-03-21
3356635,Aleutian Basin,阿留申海盆,,2018-03-21
3356636,Aleutian island arc,阿留申岛弧,,2018-03-21
3356637,Aleutian low,阿留申低压,,2018-03-21
3356638,Aleutian Trench,阿留申海沟,,2018-03-21
3356639,Alexandrian,阿力山得期,,2018-03-21
3356640,Alexania,阿历克山贝属{腕足类},,2018-03-21
3356641,alga,藻类,,2018-03-21
3356642,algae,藻类{复数}；海藻,,2018-03-21
3356643,algal,藻成的,,2018-03-21
3356644,algal bank,藻滩；藻堤,,2018-03-21
3356645,algal beach,藻海滩,,2018-03-21
3356646,algal bioherm,藻类生物岩礁,,2018-03-21
3356647,algal bloom,藻华,,2018-03-21
3356648,algal bound sand flat,藻结砂坪,,2018-03-21
3356649,algal carbonate,藻碳酸盐,,2018-03-21
3356650,algal chemistry,藻类化学,,2018-03-21
3356651,algal limestone,藻灰岩；藻类石灰岩,,2018-03-21
3356652,algal mat,藻席,,2018-03-21
3356653,algal mound,藻丘,,2018-03-21
3356654,algal pellet,藻粒,,2018-03-21
3356655,algal pit,藻穴,,2018-03-21
3356656,algal reef,藻礁,,2018-03-21
3356657,algal ridge,藻岭；藻脊,,2018-03-21
3356658,algal rim,藻缘礁,,2018-03-21
3356659,algal sapropel,藻质腐泥,,2018-03-21
3356660,algal structure,藻类构造,,2018-03-21
3356661,algal toxin,藻毒素,,2018-03-21
3356662,algal-reef sediment,藻礁沉积,,2018-03-21
3356663,alginic acid,海藻酸,,2018-03-21
3356664,Algoman orogeny,阿尔冈纹造山运动,,2018-03-21
3356665,aliasing,折叠效应,,2018-03-21
3356666,alien species,外来种,,2018-03-21
3356667,alimentation facies,示源岩相,,2018-03-21
3356668,Alisphaera,海石属；海球石属{钙质超微化石},,2018-03-21
3356669,Aljutovella,阿留陀夫｛虫+筵｝属,,2018-03-21
3356670,alkali,碱,,2018-03-21
3356671,alkali earth metal,碱土金属,,2018-03-21
3356672,alkali soil,碱土,,2018-03-21
3356673,alkali-andesite,碱性安山岩,,2018-03-21
3356674,alkali-basalt,碱性玄武岩,,2018-03-21
3356675,alkali-calcic index,碱钙指数,,2018-03-21
3356676,alkali-calcic series,碱钙系列,,2018-03-21
3356677,alkali-lime index,碱钙指数,,2018-03-21
3356678,alkali-lime series,碱钙岩系,,2018-03-21
3356679,alkalinity,碱度,,2018-03-21
3356680,alkali-vapor magnetometer,碱金属蒸汽磁力仪,,2018-03-21
3356681,alkaloids,生物碱类,,2018-03-21
3356682,Allagecrinus,变海百合属{棘皮类},,2018-03-21
3356683,allantois,尿囊,,2018-03-21
3356684,Allatheca,异管螺属{软舌螺类},,2018-03-21
3356685,allele,对偶基因；等位基因,,2018-03-21
3356686,allelopathy,异株克生；相克作用；毒他作用,,2018-03-21
3356687,Allen's rule,艾伦定律,,2018-03-21
3356688,Allepithema,奇罩螺属{腹足类},,2018-03-21
3356689,Alliatina,阿利提虫属{有孔虫类},,2018-03-21
3356690,allochem,异化颗粒{沉积物},,2018-03-21
3356691,allochthon,移置岩体；外来岩体,,2018-03-21
3356692,allochthonous deposit,外来堆积体；移积物,,2018-03-21
3356693,allochthonous nappe,移置推覆体,,2018-03-21
3356694,allochthonous terrane,移置地体,,2018-03-21
3356695,allogene,外来物,,2018-03-21
3356696,allogenic,外来的,,2018-03-21
3356697,Allograptus,娇笔石属,,2018-03-21
3356698,Allogromiina,网足虫亚目{有孔虫类},,2018-03-21
3356699,allometry,异速生长,,2018-03-21
3356700,allopatric speciation,异域种化,,2018-03-21
3356701,allopatry,异域分布,,2018-03-21
3356702,allophycocyanin,别藻蓝蛋白；异藻蓝素,,2018-03-21
3356703,Allopiloceras,异枕角石属{头足类},,2018-03-21
3356704,Allosaurus,异龙属；异特龙属,,2018-03-21
3356705,Allostrophia,奇转螺属,,2018-03-21
3356706,Allotheria,多峰齿兽类；异兽类{哺乳动物},,2018-03-21
3356707,Allotropiophyllum,奇壁珊瑚属,,2018-03-21
3356708,allotype,他型；异型,,2018-03-21
3356709,alluvial,冲积的,,2018-03-21
3356710,alluvial facies,冲积相,,2018-03-21
3356711,alluvial fan,冲积扇,,2018-03-21
3356712,Alocopocythere,沟眼花介属,,2018-03-21
3356713,alongshore current,沿岸流,,2018-03-21
3356714,along-track scanner,沿轨扫描仪,,2018-03-21
3356715,along-track scanning,沿轨扫描,,2018-03-21
3356716,alp,冰槽肩,,2018-03-21
3356717,Alpenachitina,阿尔佩几丁虫属,,2018-03-21
3356718,alpha diversity,α-多样性,,2018-03-21
3356719,alpha particles,阿尔伐粒子,,2018-03-21
3356720,Alpha Ridge,阿尔法海脊,,2018-03-21
3356721,alpheid shrimp,枪虾,,2018-03-21
3356722,Altaja,阿尔泰柱珊瑚属,,2018-03-21
3356723,alteration,变化；交换作用,,2018-03-21
3356724,altered mineral,蚀变矿物,,2018-03-21
3356725,altimeter,高度计；测高仪,,2018-03-21
3356726,altimetry,测高术,,2018-03-21
3356727,Altiplecus,高褶贝属{腕足类},,2018-03-21
3356728,altruistic behavior,利他行为,,2018-03-21
3356729,aluminosilicates,铝矽酸盐{矿物},,2018-03-21
3356730,Aluta,箭尖虫属；古介形虫属；前尖头虫属,,2018-03-21
3356731,Alveolinellidae,小蜂巢虫科{有孔虫类},,2018-03-21
3356732,Alveolinidae,蜂巢虫科{有孔虫类},,2018-03-21
3356733,Alveolitella,小槽珊瑚属,,2018-03-21
3356734,Alveolites,槽珊瑚属,,2018-03-21
3356735,Amalocythere,嫩花介属{介形类},,2018-03-21
3356736,Amaltheus,绳菊石属,,2018-03-21
3356737,Amandophyllum,阿曼多珊瑚属,,2018-03-21
3356738,Amaurellina,准暗螺属；亚莫螺属{腹足类},,2018-03-21
3356739,Amauropsis,似暗螺亚属{腹足类},,2018-03-21
3356740,Ambalodus,脊牙形石属,,2018-03-21
3356741,Amberleya,琥珀螺属{腹足类},,2018-03-21
3356742,ambient concentration,周遭浓度,,2018-03-21
3356743,ambient noise,周遭噪音,,2018-03-21
3356744,ambient pollution burden,周遭污染负荷,,2018-03-21
3356745,ambient pressure,周遭压力,,2018-03-21
3356746,ambient quality standards,周遭品质标准,,2018-03-21
3356747,ambient temperature,周遭温度,,2018-03-21
3356748,ambient water quality,周遭水质,,2018-03-21
3356749,Amblyochara,迟钝轮藻属,,2018-03-21
3356750,Amblysiphonella,中管海绵属；钝管海绵属,,2018-03-21
3356751,Ambocoelia,露脐贝属；双腔贝属{腕足类},,2018-03-21
3356752,Ambonichia,脊刀蛤属{双壳类},,2018-03-21
3356753,Ambothyris,双窗贝属{腕足类},,2018-03-21
3356754,Ambrolinevitus,偶线带螺属,,2018-03-21
3356755,ambulacral system,水管系统,,2018-03-21
3356756,ambush hunter,埋伏掠食者,,2018-03-21
3356757,amebocyte,变形细胞,,2018-03-21
3356758,Amelestheria,弱饰叶肢介属{节肢类},,2018-03-21
3356759,amensalism,片害共生,,2018-03-21
3356760,Amerasia Basin,美亚海盆,,2018-03-21
3356761,American Geophysical Union｛=AGU｝,美国地球物理协会,,2018-03-21
3356762,Amgaella,安氏藻属,,2018-03-21
3356763,amino acids,氨基酸,,2018-03-21
3356764,amino-acid geothermometer,氨基酸地质温度计,,2018-03-21
3356765,amino-acid method,氨基酸法,,2018-03-21
3356766,amino-acid racemization age method,氨基酸旋光法定年；氨基酸消旋法测年,,2018-03-21
3356767,Amirante Trench,阿米兰特海沟,,2018-03-21
3356768,Amiskwia,阿米斯克毛颚虫属{毛颚类},,2018-03-21
3356769,ammite,鲕状岩,,2018-03-21
3356770,Ammobaculites,手杖虫属；砂杆虫属；砂棒虫属{有孔虫类},,2018-03-21
3356771,ammocoete,幼八目鳗,,2018-03-21
3356772,Ammocypris,瘤星介属{介形类},,2018-03-21
3356773,Ammodiscus,砂盘虫属{有孔虫类},,2018-03-21
3356774,Ammonia,卷转虫属{有孔虫类},,2018-03-21
3356775,ammonia nitrogen,氨氮,,2018-03-21
3356776,ammonia-N,氨氮,,2018-03-21
3356777,ammoniation,氨化[作用],,2018-03-21
3356778,ammonification,氨化作用,,2018-03-21
3356779,ammonite,鲕状岩,,2018-03-21
3356780,ammonites,菊石类{头足类},,2018-03-21
3356781,Ammonoidea,菊石亚纲{头足类},,2018-03-21
3356782,Ammosiphonia,砂管口虫属{有孔虫类},,2018-03-21
3356783,Ammosphaeroidina,砂拟球虫属{有孔虫类},,2018-03-21
3356784,Ammotium,砂质虫属{有孔虫类},,2018-03-21
3356785,Amnicola,河边螺属{腹足类},,2018-03-21
3356786,amnion,羊膜,,2018-03-21
3356787,amniotic egg,羊膜卵,,2018-03-21
3356788,Amnuralithus,暗弯角石属{钙质超微化石},,2018-03-21
3356789,Amonotis,无耳髻蛤属{双壳类},,2018-03-21
3356790,Amorphognathus,变形颚牙形石属,,2018-03-21
3356791,Amphibia,两栖纲,,2018-03-21
3356792,Amphicentrum,双锥鱼属,,2018-03-21
3356793,Amphichelydia,疑龟目；双龟目,,2018-03-21
3356794,Amphiclinodonta,齿双螺贝属,,2018-03-21
3356795,Amphicoelia,双腔蛤属{双壳类},,2018-03-21
3356796,amphicoelous vertebra,两凹椎；双凹椎,,2018-03-21
3356797,Amphicoryna,双极虫属,,2018-03-21
3356798,Amphicrinus,双面海百合属,,2018-03-21
3356799,Amphicythere,双花介属{介形类},,2018-03-21
3356800,Amphidinium,前沟藻属{甲藻类},,2018-03-21
3356801,Amphidiscophorida,双锚目{海绵类},,2018-03-21
3356802,Amphidontes,双齿蛎属{双壳类},,2018-03-21
3356803,amphidrome,无潮点；潮节点,,2018-03-21
3356804,amphidromic point,无潮点,,2018-03-21
3356805,amphidromous,两向洄游{非生殖洄游},,2018-03-21
3356806,amphidromous migration,两向洄游,,2018-03-21
3356807,Amphigenite,两侧贝属{腕足类},,2018-03-21
3356808,Amphigraptus,偶笔石属,,2018-03-21
3356809,Amphileberis,双面介属{介形类},,2018-03-21
3356810,Amphilestes,环齿兽属,,2018-03-21
3356811,Amphineura,双经纲{多板纲之旧名},,2018-03-21
3356812,Amphioxus,文昌鱼,,2018-03-21
3356813,Amphiperas,梭贝属{双壳类},,2018-03-21
3356814,Amphipoda,端脚目,,2018-03-21
3356815,Amphipora,双孔层孔虫属,,2018-03-21
3356816,Amphiporella,小双管苔藓虫属,,2018-03-21
3356817,Amphiprion,海葵鱼属,,2018-03-21
3356818,Amphiroa,双列藻属；蟹手藻属,,2018-03-21
3356819,amphi-sapropel,粗腐殖泥,,2018-03-21
3356820,Amphissites,双缘介属{介形类},,2018-03-21
3356821,Amphistegina,双盖虫属{有孔虫属},,2018-03-21
3356822,Amphizona,双带介属{介形类},,2018-03-21
3356823,Amphizygus,双轭颗石属{钙质超微化石},,2018-03-21
3356824,Amphorachitina,耳瓶几丁虫属,,2018-03-21
3356825,amphoteric,酸基两性的,,2018-03-21
3356826,amphoterite,球粒状古橄陨石,,2018-03-21
3356827,amplexid type,包珊瑚式,,2018-03-21
3356828,Amplexiphyllum,包合珊瑚属,,2018-03-21
3356829,Amplexocarinia,脊板包珊瑚属,,2018-03-21
3356830,Amplexoides,拟包珊瑚属；似包珊瑚属,,2018-03-21
3356831,Amplexopora,围苔藓虫属,,2018-03-21
3356832,Amplexus,包珊瑚属,,2018-03-21
3356833,amplitude variation with offset,振幅支距变化,,2018-03-21
3356834,Amplogladius,宽剑螺属{腹足类},,2018-03-21
3356835,Amploualvata,大盘螺属{腹足类},,2018-03-21
3356836,ampulla,壶腹；壶状体,,2018-03-21
3356837,ampullae of Lorenzini,罗伦氏壶腹,,2018-03-21
3356838,Ampullaria,壶腹贝属,,2018-03-21
3356839,ampullary organ,壶腹器官,,2018-03-21
3356840,Ampullina,坛螺属{腹足类},,2018-03-21
3356841,Ampullospira,旋台螺属{腹足类},,2018-03-21
3356842,Ampyx,头带虫属；线头形虫属{三叶虫类},,2018-03-21
