ID,英文名稱,中文名稱,圖片,更新日期
3289043,acidification,酸化,,2018-03-15
3289044,acidifier,酸化剂,,2018-03-15
3289045,acidity,酸性；酸度,,2018-03-15
3289046,acidity index,酸度指数,,2018-03-15
3289047,acidity test,酸度试验,,2018-03-15
3289048,acid-proof brick,耐酸砖,,2018-03-15
3289049,acid-proof cement,耐酸水泥,,2018-03-15
3289050,acid-proof enamel,耐酸搪瓷,,2018-03-15
3289051,acid-proof paper,耐酸纸,,2018-03-15
3289052,acid-proof slab,耐酸板,,2018-03-15
3289053,acidulant,酸化剂,,2018-03-15
3289054,acidulating tank,加酸槽,,2018-03-15
3289055,acidulation,加酸,,2018-03-15
3289056,acidulator,加酸器,,2018-03-15
3289057,acorn oil,橡实油,,2018-03-15
3289058,acousimeter,测声计,,2018-03-15
3289059,acoustic control,声控,,2018-03-15
3289060,acoustic flow,声速流动,,2018-03-15
3289061,acoustic velocity,音速,,2018-03-15
3289062,acoustics,声学,,2018-03-15
3289063,acrylic ester,丙烯酸酯,,2018-03-15
3289064,acrylic ester rubber,丙烯酸酯橡胶,,2018-03-15
3289065,acrylic fiber,聚丙烯腈纤维,,2018-03-15
3289066,acrylic resin,丙烯酸树脂；压克力树脂,,2018-03-15
3289067,acrylonitrile,丙烯腈,,2018-03-15
3289068,acrylonitrile-butadiene-styrene resin{=ABS},丙烯腈/丁二烯/苯乙烯树脂,,2018-03-15
3289069,actinometer,光量计,,2018-03-15
3289070,actinomycetin,放线菌素,,2018-03-15
3289071,actinomycin,放线菌霉素,,2018-03-15
3289072,activated adsorption,活化吸附,,2018-03-15
3289073,activated alumina,活性矾土,,2018-03-15
3289074,activated aluminum oxide,活性氧化铝,,2018-03-15
3289075,activated biological filtration,活性生物过滤,,2018-03-15
3289076,activated carbon,活性碳,,2018-03-15
3289077,activated carbon column,活性碳塔,,2018-03-15
3289078,activated char,活化[焦]炭,,2018-03-15
3289079,activated charcoal,活性[木]炭,,2018-03-15
3289080,activated chemisorption,活化化学吸附,,2018-03-15
3289081,activated complex,活化错合物；活化复合体,,2018-03-15
3289082,activated molecule,活化分子,,2018-03-15
3289083,activated silica,活性矽石,,2018-03-15
3289084,activated sludge,活性污泥,,2018-03-15
3289085,activated sludge plant,活性污泥处理场,,2018-03-15
3289086,activated sludge process,活性污泥法,,2018-03-15
3289087,activation,活化[作用],,2018-03-15
3289088,activation analysis,活化分析,,2018-03-15
3289089,activation cross section,活化截面,,2018-03-15
3289090,activation energy,活化能,,2018-03-15
3289091,activation volume,活化体积,,2018-03-15
3289092,activator,活化剂,,2018-03-15
3289093,active agent,活性剂,,2018-03-15
3289094,active alkali,活性碱,,2018-03-15
3289095,active alumina,活性矾土,,2018-03-15
3289096,active carbon,活性碳,,2018-03-15
3289097,active catalyst,活性触媒,,2018-03-15
3289098,active catalytic center,触媒活性中心,,2018-03-15
3289099,active center,活性中心,,2018-03-15
3289100,active clay,活性黏土,,2018-03-15
3289101,active complex,活性错合物,,2018-03-15
3289102,active dry yeast,活性干酵母,,2018-03-15
3289103,active oxygen,活性氧,,2018-03-15
3289104,active point,活性点,,2018-03-15
3289105,active site,活性[部]位,,2018-03-15
3289106,active sludge,活性污泥,,2018-03-15
3289107,active solid,活性固体,,2018-03-15
3289108,active sulfur,活性硫,,2018-03-15
3289109,active surface area,活性表面积,,2018-03-15
3289110,active-center complex,活性中心错合物,,2018-03-15
3289111,active-site theory,活性[部]位理论,,2018-03-15
3289112,activity,活性；活度,,2018-03-15
3289113,activity coefficient,活性系数,,2018-03-15
3289114,activity correction factor,活性校正因子,,2018-03-15
3289115,activity decay,活性衰变；活性衰退,,2018-03-15
3289116,activity distribution,活性分布,,2018-03-15
3289117,activity factor,活性因数；活性因子,,2018-03-15
3289118,activity index,活性指数,,2018-03-15
3289119,actual lift,实际上升,,2018-03-15
3289120,actual plate,实际塔板,,2018-03-15
3289121,actual plate number,实际[塔]板数,,2018-03-15
3289122,actuating signal,致动信号,,2018-03-15
3289123,actuator,致动器,,2018-03-15
3289124,adaptive control,适应控制,,2018-03-15
3289125,adaptive decoupler,适应解偶器,,2018-03-15
3289126,adaptive tuning,适应调谐,,2018-03-15
3289127,added value,附加价值,,2018-03-15
3289128,addition polymerization,加成聚合[作用],,2018-03-15
3289129,addition reaction,加成反应,,2018-03-15
3289130,additive,添加剂,,2018-03-15
3289131,additive decolorization,加成脱色,,2018-03-15
3289132,additive law,加成律,,2018-03-15
3289133,additive property,加成性,,2018-03-15
3289134,adduct,加成物,,2018-03-15
3289135,adductive crystallization,缔合结晶,,2018-03-15
3289136,adhesion,黏著,,2018-03-15
3289137,adhesion energy,黏著能,,2018-03-15
3289138,adhesion force,黏著力,,2018-03-15
3289139,adhesion strength,黏著强度,,2018-03-15
3289140,adhesion test,黏著试验,,2018-03-15
3289141,adhesion work,黏附功,,2018-03-15
3289142,adhesional wetting,黏著润湿,,2018-03-15
3289143,adhesive,黏著剂,,2018-03-15
3289144,adhesive agent,黏著剂,,2018-03-15
3289145,adhesive attraction,黏著吸引,,2018-03-15
3289146,adhesive formulation,黏著剂配方,,2018-03-15
3289147,adhesive strength,黏著强度,,2018-03-15
3289148,adhesive tape,胶带,,2018-03-15
3289149,adhesive tension,黏著张力,,2018-03-15
3289150,adhesive test,黏著试验,,2018-03-15
3289151,adhesives,黏著剂,,2018-03-15
3289152,adiabatic apparatus,绝热装置,,2018-03-15
3289153,adiabatic calorimeter,绝热卡计,,2018-03-15
3289154,adiabatic chemical reaction,绝热化学反应,,2018-03-15
3289155,adiabatic column,绝热塔,,2018-03-15
3289156,adiabatic compression,绝热压缩,,2018-03-15
3289157,adiabatic condition,绝热状况,,2018-03-15
3289158,adiabatic contraction,绝热收缩,,2018-03-15
3289159,adiabatic conversion,绝热转化,,2018-03-15
3289160,adiabatic cooling,绝热冷却,,2018-03-15
3289161,adiabatic cooling curve,绝热冷却曲线,,2018-03-15
3289162,adiabatic cooling line,绝热冷却线,,2018-03-15
3289163,adiabatic drying,绝热干燥,,2018-03-15
3289164,adiabatic evaporation,绝热蒸发,,2018-03-15
3289165,adiabatic expansion,绝热膨胀,,2018-03-15
3289166,adiabatic factor,绝热因数,,2018-03-15
3289167,adiabatic flow,绝热流,,2018-03-15
3289168,adiabatic humidification,绝热增湿,,2018-03-15
3289169,adiabatic operating line,绝热操作线,,2018-03-15
3289170,adiabatic operation,绝热操作,,2018-03-15
3289171,adiabatic plot,绝热图,,2018-03-15
3289172,adiabatic process,绝热程序,,2018-03-15
3289173,adiabatic reaction,绝热反应,,2018-03-15
3289174,adiabatic reactor,绝热反应器,,2018-03-15
3289175,adiabatic rectification,绝热精馏,,2018-03-15
3289176,adiabatic saturation,绝热饱和,,2018-03-15
3289177,adiabatic saturation temperature,绝热饱和温度,,2018-03-15
3289178,adiabatic system,绝热系统,,2018-03-15
3289179,adiabatic temperature rise,绝热温升,,2018-03-15
3289180,adiabatic throttling device,绝热节流装置,,2018-03-15
3289181,adiabatic throttling process,绝热节流程序,,2018-03-15
3289182,adiabatic twin calorimeter,绝热双卡计,,2018-03-15
3289183,adiabatic wall,绝热壁,,2018-03-15
3289184,adjacency matrix,相邻矩阵,,2018-03-15
3289185,adjustable bearing,可调轴承,,2018-03-15
3289186,adjustable orifice,可调孔口,,2018-03-15
3289187,adjustable parameter,可调参数,,2018-03-15
3289188,adjustable weight,可调节权重,,2018-03-15
3289189,adjustment,调整,,2018-03-15
3289190,administrative cost,行政成本,,2018-03-15
3289191,admiralty test,干湿老化试验,,2018-03-15
3289192,admissible roughness,容许粗糙度,,2018-03-15
3289193,adsorbability,吸附度,,2018-03-15
3289194,adsorbate,[被]吸附质,,2018-03-15
3289195,adsorbent,吸附剂,,2018-03-15
3289196,adsorber,吸附塔,,2018-03-15
3289197,adsorption,吸附[作用],,2018-03-15
3289198,adsorption capacity,吸附容量,,2018-03-15
3289199,adsorption center,吸附中心,,2018-03-15
3289200,adsorption chart,吸附图表,,2018-03-15
3289201,adsorption chromatography,吸附层析法；吸附层析术,,2018-03-15
3289202,adsorption coefficient,吸附系数,,2018-03-15
3289203,adsorption column,吸附塔；吸附[管]柱,,2018-03-15
3289204,adsorption control,吸附控制,,2018-03-15
3289205,adsorption equilibrium,吸附平衡,,2018-03-15
3289206,adsorption filtration,吸附过滤,,2018-03-15
3289207,adsorption isobar,吸附等压线,,2018-03-15
3289208,adsorption isostere,吸附等容线,,2018-03-15
3289209,adsorption isotherm,吸附等温线,,2018-03-15
3289210,adsorption method,吸附法,,2018-03-15
3289211,adsorption potential,吸附势,,2018-03-15
3289212,adsorption rate,吸附速率,,2018-03-15
3289213,adsorption site,吸附[部]位,,2018-03-15
3289214,adsorption surface,吸附表面,,2018-03-15
3289215,adsorption tube,吸附管,,2018-03-15
3289216,adsorption wave,吸附波,,2018-03-15
3289217,adsorption-desorption,吸附-脱附,,2018-03-15
3289218,adsorptive agent,吸附剂,,2018-03-15
3289219,adsorptive capacity,吸附容量,,2018-03-15
3289220,adsorptivity,吸附性；吸附系数,,2018-03-15
3289221,advanced treatment,高级处理,,2018-03-15
3289222,advanced wastewater treatment,高级废水处理,,2018-03-15
3289223,adverse pressure gradient,逆压力梯度,,2018-03-15
3289224,aerated flow,通气流；曝气流；掺气流,,2018-03-15
3289225,aerated lagoon,通气污水塘；曝气污水塘,,2018-03-15
3289226,aerated stabilization pond,通气稳定化池；曝气稳定化池,,2018-03-15
3289227,aerated system,通气系统；曝气系统,,2018-03-15
3289228,aerated water,气溶水；汽水,,2018-03-15
3289229,aeration,曝气；通气,,2018-03-15
3289230,aeration candle,通气管,,2018-03-15
3289231,aeration device,通气装置,,2018-03-15
3289232,aeration number,曝气数；通气数,,2018-03-15
3289233,aeration rate,通气速率,,2018-03-15
3289234,aeration tank,通气槽；曝气槽,,2018-03-15
3289235,aeration tube,通气管,,2018-03-15
3289236,aeration wheel,曝气轮,,2018-03-15
3289237,aerator,曝气机；通气机,,2018-03-15
3289238,aerial condenser,空气冷凝器,,2018-03-15
3289239,aerial contamination,空气污染,,2018-03-15
3289240,aerobic bacteria,好氧菌；嗜氧菌,,2018-03-15
3289241,aerobic biological oxidation,好气生物氧化[法],,2018-03-15
3289242,aerobic culture,好氧培养；嗜氧培养,,2018-03-15
3289243,aerobic decomposition,需氧分解,,2018-03-15
3289244,aerobic digestion,需氧消化,,2018-03-15
3289245,aerobic fermentation,需氧发酵[法],,2018-03-15
3289246,aerobic oxidation,需气氧化[反应],,2018-03-15
3289247,aerobic sludge digestion,需氧污泥消化,,2018-03-15
3289248,aerobic treatment,好氧处理,,2018-03-15
3289249,aerodynamic diameter,空气动力直径,,2018-03-15
3289250,aerodynamics,空气动力学,,2018-03-15
3289251,aerometer,量气计,,2018-03-15
3289252,aerophilic bacteria,好气菌,,2018-03-15
3289253,aerosol,气溶胶；雾剂,,2018-03-15
3289254,aerosol bomb,喷雾弹,,2018-03-15
3289255,aerosol propellant,喷雾[推进]剂；推喷剂,,2018-03-15
3289256,aerosol valve,喷雾阀,,2018-03-15
3289257,affination,糖精炼法；洗糖,,2018-03-15
3289258,affination number,洗糖数,,2018-03-15
3289259,affination value,洗糖值,,2018-03-15
3289260,affinity,亲和力；亲和性,,2018-03-15
3289261,affinity adsorption,亲和吸附,,2018-03-15
3289262,affinity chromatography,亲和[力]层析术,,2018-03-15
3289263,affinity interaction,亲和[相互]作用,,2018-03-15
3289264,affinity labeling,亲和标记法,,2018-03-15
3289265,affinity membrane,亲和[薄]膜,,2018-03-15
3289266,affinity precipitation,亲和[性]沉淀,,2018-03-15
3289267,affinity ultrafiltration,亲和超[过]滤,,2018-03-15
3289268,after burner,后燃装置,,2018-03-15
3289269,after burning,后燃烧,,2018-03-15
3289270,after contraction,后收缩,,2018-03-15
3289271,after cooler,后冷却器,,2018-03-15
3289272,after fermentation,后发酵,,2018-03-15
3289273,after filter,后[过]滤器,,2018-03-15
3289274,after filtration,后过滤,,2018-03-15
3289275,after hardening,后硬化,,2018-03-15
3289276,after product,后产物,,2018-03-15
3289277,after purification,后纯化,,2018-03-15
3289278,after shrinkage,后收缩,,2018-03-15
3289279,after treatment,后处理,,2018-03-15
3289280,after vulcanization,后硫化,,2018-03-15
3289281,agar diffusion,琼脂扩散,,2018-03-15
3289282,agar diffusion technology,琼脂扩散技术,,2018-03-15
3289283,agar electrophoresis,洋菜电泳；琼脂电泳,,2018-03-15
3289284,agar filtration,琼脂过滤,,2018-03-15
3289285,agar medium,洋菜培基,,2018-03-15
3289286,agar,洋菜,,2018-03-15
3289287,agarose,洋菜糖；琼脂糖,,2018-03-15
3289288,agarose gel,琼脂糖凝胶,,2018-03-15
3289289,age distribution,年龄分布,,2018-03-15
3289290,age distribution function,年龄分布函数,,2018-03-15
3289291,age hardening,时效硬化,,2018-03-15
3289292,agglomerate,团聚物；团块；团粒,,2018-03-15
3289293,agglomerating value,团聚值,,2018-03-15
3289294,agglomeration,团聚,,2018-03-15
3289295,aggregate,聚集体,,2018-03-15
3289296,aggregation,聚集[作用],,2018-03-15
3289297,aggregation number,聚集数,,2018-03-15
3289298,aggregative fluidization,聚集流体化,,2018-03-15
3289299,aging,老化；时效化；熟成,,2018-03-15
3289300,aging equipment,老化装置,,2018-03-15
3289301,aging machine,熟化器,,2018-03-15
3289302,aging oven,熟化烘箱,,2018-03-15
3289303,aging test,老化试验,,2018-03-15
3289304,aging test machine,老化试验机,,2018-03-15
3289305,agitated crystallizer,搅拌结晶器,,2018-03-15
3289306,agitated drier,搅拌干燥器,,2018-03-15
3289307,agitated reactor,搅拌反应器,,2018-03-15
3289308,agitated vessel,搅拌槽,,2018-03-15
3289309,agitating,搅拌,,2018-03-15
3289310,agitating tank,搅拌槽,,2018-03-15
3289311,agitation,搅拌,,2018-03-15
3289312,agitator,搅拌器,,2018-03-15
3289313,agitator drier,搅拌干燥器,,2018-03-15
3289314,agricultural waste,农业废料,,2018-03-15
3289315,AICHE{American Institute of Chemical Engineers},美国化学工程师学会,,2018-03-15
3289316,air agitation,气动搅拌；空气搅拌,,2018-03-15
3289317,air agitator,气动搅拌器；空气搅拌器,,2018-03-15
3289318,air bag,气囊,,2018-03-15
3289319,air bell,气泡,,2018-03-15
3289320,air binding,气结,,2018-03-15
3289321,air blasting,鼓风,,2018-03-15
3289322,air blower,鼓风机,,2018-03-15
3289323,air bubble system,气泡[发生]系统,,2018-03-15
3289324,air cap,气罩,,2018-03-15
3289325,air compressor,空气压缩机,,2018-03-15
3289326,air conditioner,空调[机],,2018-03-15
3289327,air conditioning,空气调节；空调,,2018-03-15
3289328,air conditioning unit,空调机组,,2018-03-15
3289329,air conveyor,气动运送机,,2018-03-15
3289330,air cooled jacket,气冷[夹]套,,2018-03-15
3289331,air cooler,空气冷却器,,2018-03-15
3289332,air cooling,空气冷却,,2018-03-15
3289333,air diffuser,空气扩散器,,2018-03-15
3289334,air discharge orifice,排气锐孔,,2018-03-15
3289335,air displacement pump,排气泵,,2018-03-15
3289336,air displacement system,排气系统,,2018-03-15
3289337,air distillation,常压蒸馏,,2018-03-15
3289338,air dryer,空气干燥机；吹风机,,2018-03-15
3289339,air drying,风干,,2018-03-15
3289340,air drying tower,空气干燥塔,,2018-03-15
3289341,air ejector,空气喷射器,,2018-03-15
3289342,air elutriation,空气淘析；空气扬析,,2018-03-15
3289343,air equilibrium distillation,常压平衡蒸馏,,2018-03-15
3289344,air evaporation,空气蒸发[法],,2018-03-15
3289345,air expander,空气膨胀机,,2018-03-15
3289346,air film,空气膜,,2018-03-15
3289347,air filter,空气过滤器,,2018-03-15
3289348,air filtration,空气过滤,,2018-03-15
3289349,air flow,空气流动,,2018-03-15
3289350,air flow meter,空气流量计,,2018-03-15
3289351,air furnace,空气炉,,2018-03-15
3289352,air gage,气压计,,2018-03-15
3289353,air gap,空气隙,,2018-03-15
3289354,air gas,风煤气,,2018-03-15
3289355,air heater,空气加热器,,2018-03-15
3289356,air hose,空气软管,,2018-03-15
3289357,air lock,气闸,,2018-03-15
3289358,air meter,气量计,,2018-03-15
3289359,air mixing depth,空气混合深度,,2018-03-15
3289360,air nozzle,空气喷嘴,,2018-03-15
3289361,air permeability,透气性,,2018-03-15
3289362,air pollutant,空气污染物,,2018-03-15
3289363,air pollution,空气污染,,2018-03-15
3289364,air pollution abatement,空气污染减量,,2018-03-15
3289365,air pollution control,空气污染控制,,2018-03-15
3289366,air pollution engineering,空气污染工程,,2018-03-15
3289367,air preheater,空气预热器,,2018-03-15
3289368,air pressure,空气压力,,2018-03-15
3289369,air pressure drop,空气压力降,,2018-03-15
3289370,air pressure dynamics,气压动态[学],,2018-03-15
3289371,air pressure gage,气压计,,2018-03-15
3289372,air pump,气泵,,2018-03-15
3289373,air purge,空气吹驱,,2018-03-15
3289374,air quality,空气品质,,2018-03-15
3289375,air quality index,空气品质指数,,2018-03-15
3289376,air regulator,空气调节器,,2018-03-15
3289377,air release valve,释气阀；排气阀,,2018-03-15
3289378,air relief valve,释气阀；排气阀,,2018-03-15
3289379,air ring,空气冷却环,,2018-03-15
3289380,air saturator,空气饱和器,,2018-03-15
3289381,air scrubber,空气洗涤器,,2018-03-15
3289382,air separation,空气分离,,2018-03-15
3289383,air separation tank,空气分离槽,,2018-03-15
3289384,air separation tower,空气分离塔,,2018-03-15
3289385,air separator,空气分离器,,2018-03-15
3289386,air shrinkage,风干收缩,,2018-03-15
3289387,air slide,气动滑送,,2018-03-15
3289388,air sparger,空气喷布器；空气鼓泡器,,2018-03-15
3289389,air sterilizer,空气灭菌器,,2018-03-15
3289390,air stream,气流,,2018-03-15
3289391,air suction filter,空气吸滤器,,2018-03-15
3289392,air suction rate,吸气速率,,2018-03-15
3289393,air supply,空气供应,,2018-03-15
3289394,air washing,空气洗涤,,2018-03-15
3289395,air-cooled heat exchanger,气冷式热交换器,,2018-03-15
3289396,air-drying loss,风干损失,,2018-03-15
3289397,air-entraining agent,空气雾沫剂,,2018-03-15
3289398,air-fuel ratio,空气-燃料比,,2018-03-15
3289399,air-lift,气升；气提,,2018-03-15
3289400,air-lift agitation,气升搅拌,,2018-03-15
3289401,air-lift agitator,气升搅拌器,,2018-03-15
3289402,air-lift pump,气升泵,,2018-03-15
3289403,air-operated valve,气动阀,,2018-03-15
3289404,air-swept mill,风扫磨,,2018-03-15
3289405,alarm,警报器,,2018-03-15
3289406,albite,钠长石,,2018-03-15
3289407,alcoholase,酒精酶；醇酶,,2018-03-15
3289408,alcoholysis,醇解,,2018-03-15
3289409,aldol,醛醇,,2018-03-15
3289410,aleurites ardata oil,罂子桐油,,2018-03-15
3289411,aleurites fordii oil,光桐油（中国三年桐）,,2018-03-15
3289412,algae,藻类,,2018-03-15
3289413,algin,藻素,,2018-03-15
3289414,algin fiber,藻酸纤维,,2018-03-15
3289415,alginate fiber,藻酸纤维,,2018-03-15
3289416,algorithm,演算[法],,2018-03-15
3289417,algorithmic synthesis technique,算法合成技术,,2018-03-15
3289418,alignment chart,列线图,,2018-03-15
3289419,aliphatic hydrocarbon,脂族烃,,2018-03-15
3289420,alizarine dyestuff,茜素染料,,2018-03-15
3289421,alizarine lake,茜素色淀,,2018-03-15
3289422,alizarine oil,茜草油,,2018-03-15
3289423,alkali,碱,,2018-03-15
3289424,alkali cellulose,碱纤维素,,2018-03-15
3289425,alkali lignin,碱[溶]木质素,,2018-03-15
3289426,alkali process,碱法,,2018-03-15
3289427,alkali resistance,抗碱性；耐碱性,,2018-03-15
3289428,alkali silicate,碱矽酸盐,,2018-03-15
3289429,alkalimeter,碱计,,2018-03-15
3289430,alkalimetry,碱定量法,,2018-03-15
3289431,alkaline flooding,碱液泛流[法],,2018-03-15
3289432,alkaline glaze,碱性釉,,2018-03-15
3289433,alkaline pulping,碱式制浆,,2018-03-15
3289434,alkalinity,碱度,,2018-03-15
3289435,alkaloid,生物碱,,2018-03-15
3289436,alkyd resin,醇酸树脂,,2018-03-15
3289437,alkylation,烷[基]化,,2018-03-15
3289438,alkylbenzenesulfonate,烷[基]苯磺酸盐,,2018-03-15
3289439,allowance,容许量,,2018-03-15
3289440,alloy,合金,,2018-03-15
3289441,alloy steel,合金钢,,2018-03-15
3289442,almond oil,杏仁油,,2018-03-15
3289443,aloxite,铝砂,,2018-03-15
3289444,alternate operating column,交替操作塔,,2018-03-15
3289445,alternating copolymerization,交替共聚合[反应],,2018-03-15
3289446,alternating system,交替系统,,2018-03-15
3289447,alternation,交替[现象],,2018-03-15
3289448,alternative copolymer,交替共聚物,,2018-03-15
3289449,alternative hypothesis,备择假设；对立假设,,2018-03-15
3289450,alternative investment,交替投资,,2018-03-15
