ID,英文名稱,中文名稱,圖片,更新日期
3448278,A-EXCEPT-B gate,A与非B闸,,2018-03-21
3448279,A-frame,Ａ框架,,2018-03-21
3448280,A-IGNORE-B gate,与B无关的A闸,,2018-03-21
3448281,A-IMPLIES-B gate,A蕴含B闸,,2018-03-21
3448282,A-OR-NOT-B gate,A或非B闸,,2018-03-21
3448283,A-permutation,A排列,,2018-03-21
3448284,A-pole,A杆,,2018-03-21
3448285,A-position,A台，发话台,,2018-03-21
3448286,A-position key sending,A端键控发送,,2018-03-21
3448287,A-power,原子能，核能,,2018-03-21
3448288,A-register,A暂存器，运算暂存器,,2018-03-21
3448289,A-scan,A扫瞄,,2018-03-21
3448290,A-shaped pole,Ａ形杆,,2018-03-21
3448291,A-stage resin,A阶树脂，可熔阶段树脂,,2018-03-21
3448292,A-switchboard,A配电盘，A交换台,,2018-03-21
3448293,A-type facsimile,A型传真,,2018-03-21
3448294,A-wire,A线(电话)，正线，位址线(计算机的),,2018-03-21
3448295,A/D converter,类比/数位转换器,,2018-03-21
3448296,A/R scope,A/R示波器,,2018-03-21
3448297,ab-ampere,绝对安培，电磁制安培,,2018-03-21
3448298,ab-coulomb,绝对库仑，电磁制库仑,,2018-03-21
3448299,ab-farad,绝对法拉，电磁制法拉,,2018-03-21
3448300,ab-ohm,绝对欧姆，电磁制欧姆,,2018-03-21
3448301,ab-volt,绝对伏特，电磁制伏特,,2018-03-21
3448302,abacus,算盘,,2018-03-21
3448303,abbertite,黑沥青,,2018-03-21
3448304,abbreviated call letters,简缩呼号,,2018-03-21
3448305,abbreviated equation,简化方程,,2018-03-21
3448306,abbreviated signal code,缩写讯号码,,2018-03-21
3448307,abbreviation,缩写,,2018-03-21
3448308,abelian group,阿贝耳群，交换群,,2018-03-21
3448309,aberration,像差，色差，偏差，光行差,,2018-03-21
3448310,aberration curve,像差曲线,,2018-03-21
3448311,abhenry,电磁制亨利，绝对亨利,,2018-03-21
3448312,abietic resin,松香树脂,,2018-03-21
3448313,abietin,松香脂,,2018-03-21
3448314,abjoule,电磁制焦耳，绝对焦耳,,2018-03-21
3448315,Able,通信中用以代表字母A的词,,2018-03-21
3448316,abmho,电磁制姆欧，绝对姆欧,,2018-03-21
3448317,Abney level,测角仪,,2018-03-21
3448318,abnormal bridging,异常桥接,,2018-03-21
3448319,abnormal cathode fall,异常阴极降落,,2018-03-21
3448320,abnormal condition,异常状态， 异常情况,,2018-03-21
3448321,abnormal current,异常电流,,2018-03-21
3448322,abnormal end,异常结束,,2018-03-21
3448323,abnormal glow discharge,异常辉光放电,,2018-03-21
3448324,abnormal heating,异常发热,,2018-03-21
3448325,abnormal overload,异常过载,,2018-03-21
3448326,abnormal overvoltage,异常过电压,,2018-03-21
3448327,abnormal polarization,异常极化,,2018-03-21
3448328,abnormal refraction,异常折射,,2018-03-21
3448329,abnormal stress,异常应力,,2018-03-21
3448330,abnormal voltage,异常电压,,2018-03-21
3448331,abonement,电话用户,,2018-03-21
3448332,abort,故障，中断，异常中止,,2018-03-21
3448333,abort light,故障信号灯,,2018-03-21
3448334,above earth potential,地电位以上,,2018-03-21
3448335,above ground,地表以上,,2018-03-21
3448336,above-critical state,超临界状态,,2018-03-21
3448337,above-thermal neutron,超热中子,,2018-03-21
3448338,abrader,磨损试验机,,2018-03-21
3448339,abrasion,磨耗，磨损,,2018-03-21
3448340,abrasion index,磨耗强度，磨耗指数,,2018-03-21
3448341,abrasion resistance,磨耗指数，磨耗强度,,2018-03-21
3448342,abrasion strength,磨耗指数，磨耗强度,,2018-03-21
3448343,abrasion test,磨损试验,,2018-03-21
3448344,abrasion testing machine,磨损试验机,,2018-03-21
3448345,abrasion-resistant brush,耐磨电刷,,2018-03-21
3448346,abrasive,磨料，研磨剂,,2018-03-21
3448347,abrasive blasting,喷砂法,,2018-03-21
3448348,abrasive cloth,砂布,,2018-03-21
3448349,abrasive disk,研磨盘，砂轮,,2018-03-21
3448350,abrasive paper,砂纸,,2018-03-21
3448351,abrasive resistance,耐磨力，耐磨度,,2018-03-21
3448352,abrasive surface,磨损面,,2018-03-21
3448353,abrasive wear,磨蚀，磨损,,2018-03-21
3448354,abrasive wheel,砂轮，磨轮,,2018-03-21
3448355,abrasive wheel cutting-off machine,砂轮切割机,,2018-03-21
3448356,abrupt change of voltage,电压突变,,2018-03-21
3448357,abrupt curve,陡曲线，急弯曲线,,2018-03-21
3448358,abrupt junction,陡接面,,2018-03-21
3448359,abruption,裂断，中断，断路,,2018-03-21
3448360,abscissa,横座标，横标,,2018-03-21
3448361,abscissa axis,横座标轴,,2018-03-21
3448362,abscissa of convergence,收歛横坐标,,2018-03-21
3448363,absence of brush,无[碳]刷,,2018-03-21
3448364,absence of collector,无集电环,,2018-03-21
3448365,absence of commutator,无换向器，无整流子,,2018-03-21
3448366,absence of offset,无偏置，零偏移,,2018-03-21
3448367,absence of restriction,无约束，无限制,,2018-03-21
3448368,absolute accuracy,绝对准确度,,2018-03-21
3448369,absolute address,绝对位址,,2018-03-21
3448370,absolute altitude,绝对高度，标高，海拔,,2018-03-21
3448371,absolute ampere,电磁制安培，绝对安培,,2018-03-21
3448372,absolute atmosphere,绝对大气压,,2018-03-21
3448373,absolute atomic weight,绝对原子量,,2018-03-21
3448374,absolute block,绝对闭锁，绝对闭塞,,2018-03-21
3448375,absolute block signal,绝对闭锁信号，绝对闭塞信号,,2018-03-21
3448376,absolute block system,绝对闭锁系统，绝对闭塞系统,,2018-03-21
3448377,absolute brightness,绝对亮度,,2018-03-21
3448378,absolute calibration,绝对校正， 绝对校准,,2018-03-21
3448379,absolute capacitivity,绝对电容率,,2018-03-21
3448380,absolute capacity,绝对容量，绝对电容量,,2018-03-21
3448381,absolute code,绝对码,,2018-03-21
3448382,absolute convergence,绝对收歛,,2018-03-21
3448383,absolute current balance,绝对电流平衡,,2018-03-21
3448384,absolute current level,绝对电流位准,,2018-03-21
3448385,absolute damping,绝对阻尼,,2018-03-21
3448386,absolute density,绝对密度,,2018-03-21
3448387,absolute deviation,绝对偏差,,2018-03-21
3448388,absolute dielectric constant,绝对介电常数,,2018-03-21
3448389,absolute displacement,绝对位移,,2018-03-21
3448390,absolute efficiency,绝对效率,,2018-03-21
3448391,absolute electrical units,绝对电气单位,,2018-03-21
3448392,absolute electrodynamometer,绝对电测力计,,2018-03-21
3448393,absolute electromagneitc unit,绝对电磁单位,,2018-03-21
3448394,absolute electromagnetic system,绝对电磁系统,,2018-03-21
3448395,absolute electrometer,绝对静电计,,2018-03-21
3448396,absolute electrostatic system,绝对静电系统,,2018-03-21
3448397,absolute electrostatic unit,绝对静电单位,,2018-03-21
3448398,absolute elevation,绝对高程，标高，海拔,,2018-03-21
3448399,absolute elongation,绝对伸长,,2018-03-21
3448400,absolute error,绝对误差,,2018-03-21
3448401,absolute expansion,绝对膨胀,,2018-03-21
3448402,absolute extension,绝对延伸,,2018-03-21
3448403,absolute farad,绝对法拉,,2018-03-21
3448404,absolute gain of antenna,天线绝对增益,,2018-03-21
3448405,absolute galvanometer,绝对检流计,,2018-03-21
3448406,absolute gauge,绝对线规，绝对量器,,2018-03-21
3448407,absolute height,绝对高度,,2018-03-21
3448408,absolute henry,绝对亨利,,2018-03-21
3448409,absolute humidity,绝对湿度,,2018-03-21
3448410,absolute instruction,绝对指令,,2018-03-21
3448411,absolute language,机器语言，绝对语言,,2018-03-21
3448412,absolute level,绝对位准,,2018-03-21
3448413,absolute magnetic permeability,绝对导磁系数，绝对导磁率,,2018-03-21
3448414,absolute manometer,绝对压力表,,2018-03-21
3448415,absolute measurement,绝对量测,,2018-03-21
3448416,absolute moisture content,绝对湿气含量,,2018-03-21
3448417,absolute ohm,绝对欧姆,,2018-03-21
3448418,absolute permeability,绝对导磁率，绝对导磁系数,,2018-03-21
3448419,absolute permissive block system,绝对容许闭锁系统， 绝对容许闭塞系统,,2018-03-21
3448420,absolute permitivity,绝对介电常数,,2018-03-21
3448421,absolute pitch,绝对音调,,2018-03-21
3448422,absolute potential,绝对电位,,2018-03-21
3448423,absolute power level,绝对功率位准,,2018-03-21
3448424,absolute pressure,绝对压力,,2018-03-21
3448425,absolute programming,绝对程式设计,,2018-03-21
3448426,absolute sensitivity,绝对灵敏度,,2018-03-21
3448427,absolute speed rise,绝对升速，绝对增速,,2018-03-21
3448428,absolute stability,绝对稳定度，绝对稳定性,,2018-03-21
3448429,absolute system of electrical unit,绝对电气单位制,,2018-03-21
3448430,absolute temperature,绝对温度,,2018-03-21
3448431,absolute thermal detector,绝对热检测器,,2018-03-21
3448432,absolute transmission level,绝对传输位准,,2018-03-21
3448433,absolute unit,绝对单位,,2018-03-21
3448434,absolute unit of current,绝对电流单位,,2018-03-21
3448435,absolute unit system,绝对单位制,,2018-03-21
3448436,absolute value,绝对值,,2018-03-21
3448437,absolute velocity,绝对速度,,2018-03-21
3448438,absolute volt,绝对伏特,,2018-03-21
3448439,absolute voltage level,绝对电压位准,,2018-03-21
3448440,absolute watt,绝对瓦特,,2018-03-21
3448441,absolute wave meter,绝对波长表，绝对波频计,,2018-03-21
3448442,absolute zero,绝对零,,2018-03-21
3448443,absorbability,吸收能力，可吸收性,,2018-03-21
3448444,absorbate,(被)吸收物,,2018-03-21
3448445,absorbed energy,吸收能,,2018-03-21
3448446,absorbed heat,(被)吸收热，被利用的热,,2018-03-21
3448447,absorbed layer,被吸收层,,2018-03-21
3448448,absorbed radiation,吸收辐射,,2018-03-21
3448449,absorbent,吸收剂，吸收体，吸收质,,2018-03-21
3448450,absorbent carbon,活性碳,,2018-03-21
3448451,absorbent insulation,吸收绝缘，海绵状绝缘,,2018-03-21
3448452,absorbent material,吸收性材质,,2018-03-21
3448453,absorbent power,吸收能力,,2018-03-21
3448454,absorber,吸收器，吸收面,,2018-03-21
3448455,absorber keying,吸收发报，吸收按键,,2018-03-21
3448456,absorbing capacity,吸收能力，吸收容量,,2018-03-21
3448457,absorbing circuit,吸收电路,,2018-03-21
3448458,absorbing gas,吸收气体,,2018-03-21
3448459,absorbing load,吸收负载,,2018-03-21
3448460,absorbing material,吸收物，吸收材料,,2018-03-21
3448461,absorbing medium,吸收媒体,,2018-03-21
3448462,absorbing power,吸收力,,2018-03-21
3448463,absorbing rod,吸收棒,,2018-03-21
3448464,absorbing wedge,吸收光劈,,2018-03-21
3448465,absorptance,吸收率，吸收比,,2018-03-21
3448466,absorptiometer,吸收计，液体吸气计,,2018-03-21
3448467,absorptiometry,吸收测量学,,2018-03-21
3448468,absorption,吸收,,2018-03-21
3448469,absorption band,吸收带,,2018-03-21
3448470,absorption capacitor,吸收电容器,,2018-03-21
3448471,absorption capacity,吸收能力，吸收电容(消弧用的),,2018-03-21
3448472,absorption cell,吸吸匣，吸收池,,2018-03-21
3448473,absorption coefficient,吸收系数,,2018-03-21
3448474,absorption constant,吸收常数,,2018-03-21
3448475,absorption control,吸收控制,,2018-03-21
3448476,absorption cross section,吸收截面,,2018-03-21
3448477,absorption current,吸收电流,,2018-03-21
3448478,absorption curve,吸收曲线,,2018-03-21
3448479,absorption damper,减振器，消音器,,2018-03-21
3448480,absorption dip,吸收下降,,2018-03-21
3448481,absorption discontinuity,吸收不连续性,,2018-03-21
3448482,absorption dynamometer,吸收动力计,,2018-03-21
3448483,absorption effect,吸收效应,,2018-03-21
3448484,absorption extraction,吸收萃取，吸收撷取,,2018-03-21
3448485,absorption factor,吸收因数,,2018-03-21
3448486,absorption fading,吸收衰褪,,2018-03-21
3448487,absorption frequency meter,吸收式频率计,,2018-03-21
3448488,absorption index,吸收指数，吸收指标,,2018-03-21
3448489,absorption inductor,吸收电感线圈,,2018-03-21
3448490,absorption loss,吸收损失，吸收损耗,,2018-03-21
3448491,absorption machine,吸收机,,2018-03-21
3448492,absorption meter,吸收计,,2018-03-21
3448493,absorption modulation,吸收调变,,2018-03-21
3448494,absorption of shocks,缓冲，减震，冲击[波]的吸收,,2018-03-21
3448495,absorption of vibration,减振，振动之吸收,,2018-03-21
3448496,absorption paper,吸水纸,,2018-03-21
3448497,absorption power,吸收能力，吸收功率,,2018-03-21
3448498,absorption ratio,吸收比,,2018-03-21
3448499,absorption refrigerating machine,吸收冷冻机,,2018-03-21
3448500,absorption region,吸收区，吸收范围,,2018-03-21
3448501,absorption resonance,吸收共振,,2018-03-21
3448502,absorption spectrometer,吸收频谱仪，吸收光谱仪,,2018-03-21
3448503,absorption spectrum,吸收频谱，吸收光谱,,2018-03-21
3448504,absorption strength,吸收强度,,2018-03-21
3448505,absorption test,吸收试验,,2018-03-21
3448506,absorption thickness,吸收厚度,,2018-03-21
3448507,absorption wave-meter,吸收式波长计,,2018-03-21
3448508,absorption wave-trap,吸收陷波电路,,2018-03-21
3448509,absorption-controlled reactor,吸收控制的反应器,,2018-03-21
3448510,absorptive,吸收的,,2018-03-21
3448511,absorptive attenuator,吸收[性]衰减,,2018-03-21
3448512,absorptive power,吸收功率，吸收能力,,2018-03-21
3448513,absorptive transition,吸收转换,,2018-03-21
3448514,absorptivity,吸收率，吸收力，吸收性,,2018-03-21
3448515,abstract,摘要，抽象,,2018-03-21
3448516,abstract code,抽象代码，理想码,,2018-03-21
3448517,abstract machine,抽象机，抽取机,,2018-03-21
3448518,abstract model,抽象模型,,2018-03-21
3448519,abstract object,抽象目标,,2018-03-21
3448520,abstraction,提取，分离，抽象化,,2018-03-21
3448521,abunits,厘米-克-秒制电磁单位,,2018-03-21
3448522,abutment,连接，相接，支座，支墩,,2018-03-21
3448523,abutment joint,对接缝，对抵接头，对接,,2018-03-21
3448524,abutment pole,中缩磁极(中间截面小的磁极),,2018-03-21
3448525,abutting ends,相邻线端,,2018-03-21
3448526,AC ammeter,交流安培计,,2018-03-21
3448527,AC arc-welder,交流弧焊机，交流电焊机,,2018-03-21
3448528,AC balancer,交流电压平衡装置,,2018-03-21
3448529,AC bridge,交流电桥,,2018-03-21
3448530,AC bridge circuit,交流桥式电路,,2018-03-21
3448531,AC circuit,交流电路,,2018-03-21
3448532,AC circuit breaker,交流断路器,,2018-03-21
3448533,AC commutator machine,交流换向器式电机,,2018-03-21
3448534,AC commutator motor,交流换向器式电动机,,2018-03-21
3448535,AC commutator type exciter,交流换向器式励磁机,,2018-03-21
3448536,AC commutatorless and brushless motor,交流无换向器无刷电动机,,2018-03-21
3448537,AC component,交流分量,,2018-03-21
3448538,AC controller,交流控制器,,2018-03-21
3448539,AC current transformer,交流比流器,,2018-03-21
3448540,AC dial,交流拨号盘,,2018-03-21
3448541,AC dialing,交流拨号,,2018-03-21
3448542,AC distribution system,交流配电系统,,2018-03-21
3448543,AC dynamo,交流(发)电机,,2018-03-21
3448544,AC earth relay,交流接地电驿,,2018-03-21
3448545,AC electromagnet,交流电磁铁,,2018-03-21
3448546,AC excitation,交流励磁，交流激磁,,2018-03-21
3448547,AC exciter,交流励磁机，交流激磁机,,2018-03-21
3448548,AC filter,交流滤波器,,2018-03-21
3448549,AC gate signal,交流闸极信号,,2018-03-21
3448550,AC generator,交流发电机,,2018-03-21
3448551,AC glavanometer,交流检流器,,2018-03-21
3448552,AC hum,交流声,,2018-03-21
3448553,AC impedance,交流阻抗,,2018-03-21
3448554,AC indication,交流指示,,2018-03-21
3448555,AC indicator,交流指示器,,2018-03-21
3448556,AC inert-arc welder,交流定弧电焊器,,2018-03-21
3448557,AC load line,交流负载线,,2018-03-21
3448558,AC load switching,交流负载切换,,2018-03-21
3448559,AC machine,交流电机,,2018-03-21
3448560,AC mains,交流干线,,2018-03-21
3448561,AC motor,交流马达，交流电动机,,2018-03-21
3448562,AC network,交流网路,,2018-03-21
3448563,AC network computer,交流网路计算机,,2018-03-21
3448564,AC network distribution,交流网路配电,,2018-03-21
3448565,AC phase meter,交流相位计,,2018-03-21
3448566,AC pilot relaying,交流副线电驿系统,,2018-03-21
3448567,AC potentiometer,交流电位计,,2018-03-21
3448568,AC power,交流电力，交流功率,,2018-03-21
3448569,AC powered hand tools,交流供电手提工具机,,2018-03-21
3448570,AC receiver,交流接收机,,2018-03-21
3448571,AC rectifier charging,交流整流器充电,,2018-03-21
3448572,AC relay,交流电驿,,2018-03-21
3448573,AC resistance,交流电阻,,2018-03-21
3448574,AC resonance charging,交流谐振充电,,2018-03-21
3448575,AC series motor,交流串激电动机,,2018-03-21
3448576,AC shunt motor,交流并激电动机,,2018-03-21
3448577,AC side filter,交流侧滤波器,,2018-03-21
3448578,AC static switch,交流静态开关,,2018-03-21
3448579,AC switched inverter,交流切换反流器,,2018-03-21
3448580,AC system,交流系统,,2018-03-21
3448581,AC system capacity,交流系统容量,,2018-03-21
3448582,AC system configuration,交流系统规范,,2018-03-21
3448583,AC system loss characteristics,交流系统损失特性,,2018-03-21
3448584,AC tachometer,交流测速计,,2018-03-21
3448585,AC transformer,交流变压器,,2018-03-21
3448586,AC transmission,交流输电,,2018-03-21
3448587,AC trigger,交流触发器,,2018-03-21
3448588,AC tripping,交流跳脱,,2018-03-21
3448589,AC tube,交流管,,2018-03-21
3448590,AC two-phase generator,交流二相发电机,,2018-03-21
3448591,AC voltage stabilizer,交流电压稳定器，交流稳压器,,2018-03-21
3448592,AC voltage waveform,交流电压波形,,2018-03-21
3448593,AC winding,交流绕组,,2018-03-21
3448594,AC-DC receiver,交直流两用接收机，交直流接收机，交直流收音机,,2018-03-21
3448595,AC-DC ringing,交直流振铃,,2018-03-21
3448596,AC/AC converter,交流/交流变换器，交交流转换器,,2018-03-21
3448597,AC/DC battle,交流/直流竞赛,,2018-03-21
3448598,AC/DC preregulator,交流/直流预调整器，交直流前置调节器,,2018-03-21
3448599,academy,研究院,,2018-03-21
3448600,acaroid resin,禾木树脂,,2018-03-21
3448601,accelerant,加速剂,,2018-03-21
3448602,accelerated ageing,加速老化,,2018-03-21
3448603,accelerated ageing test,加速老化试验,,2018-03-21
3448604,accelerated cement,快凝水泥,,2018-03-21
3448605,accelerated circulation,加速循环,,2018-03-21
3448606,accelerated Liebmann method,加速利布曼[方]法,,2018-03-21
3448607,accelerated life test,加速寿命试验,,2018-03-21
3448608,accelerated motion,加速运动,,2018-03-21
3448609,accelerated particle,加速粒子,,2018-03-21
3448610,accelerated phosphorescence,加速燐光,,2018-03-21
3448611,accelerated speed,加速,,2018-03-21
3448612,accelerated test,加速试验,,2018-03-21
3448613,accelerated velocity,加速度,,2018-03-21
3448614,accelerating anode,加速阳极,,2018-03-21
3448615,accelerating chain,加速段,,2018-03-21
3448616,accelerating coil,加速线圈,,2018-03-21
3448617,accelerating constant,加速常数,,2018-03-21
3448618,accelerating contactor,加速接触器,,2018-03-21
3448619,accelerating electrode,加速电极,,2018-03-21
3448620,accelerating field,加速场,,2018-03-21
3448621,accelerating force,加速力,,2018-03-21
3448622,accelerating grid,加速栅(极),,2018-03-21
3448623,accelerating load,加速负载,,2018-03-21
3448624,accelerating potential,加速电位,,2018-03-21
3448625,accelerating power,加速功率,,2018-03-21
3448626,accelerating relay,加速电驿,,2018-03-21
3448627,accelerating signal,加速信号,,2018-03-21
3448628,accelerating thermal ageing test,加速热老化试验,,2018-03-21
3448629,accelerating time,加速时间,,2018-03-21
3448630,accelerating torque,加速转矩,,2018-03-21
3448631,accelerating tube,加速管,,2018-03-21
3448632,accelerating voltage,加速电压,,2018-03-21
3448633,acceleration,加速度,,2018-03-21
3448634,acceleration constant,加速常数,,2018-03-21
3448635,acceleration error,加速误差,,2018-03-21
3448636,acceleration factor,加速因数，加速因子,,2018-03-21
3448637,acceleration feedback,加速反馈，加速回授,,2018-03-21
3448638,acceleration grid,加速栅极,,2018-03-21
3448639,acceleration instrument,加速表,,2018-03-21
3448640,acceleration motor,加速电动机,,2018-03-21
3448641,acceleration of convergence,收敛加速度,,2018-03-21
3448642,acceleration space,加速空间,,2018-03-21
3448643,acceleration time,加速时间,,2018-03-21
3448644,acceleration voltage,加速电压,,2018-03-21
3448645,acceleration-controlled system,加速度控制系统,,2018-03-21
3448646,accelerative force,加速力,,2018-03-21
3448647,accelerator,加速器,,2018-03-21
3448648,accelerograph,自动加速器,,2018-03-21
3448649,accelerometer,加速计，加速度计,,2018-03-21
3448650,accent light,加强灯光，强光灯,,2018-03-21
3448651,accent lighting,补强照明,,2018-03-21
3448652,accentuation,加重，音频强化，音频加重,,2018-03-21
3448653,accentuator,增强器，频率校正线路，强化器,,2018-03-21
3448654,acceptable defect level,合格缺陷标准，允许缺陷水平,,2018-03-21
3448655,acceptable emergency dose,事故容许剂量,,2018-03-21
3448656,acceptable limit,容许极限,,2018-03-21
3448657,acceptable malfunction level,容许故障水平,,2018-03-21
3448658,acceptable quality level (AQL),可接受品质位准,,2018-03-21
3448659,acceptable reliability level,可接受可靠度位准,,2018-03-21
3448660,acceptance,接受，验收，认可,,2018-03-21
3448661,acceptance certificate,验收证明书,,2018-03-21
3448662,acceptance domain,接受领域,,2018-03-21
3448663,acceptance of work,工程验收,,2018-03-21
3448664,acceptance proof test,验收证明测试,,2018-03-21
3448665,acceptance test,验收试验,,2018-03-21
3448666,acceptor,受体，接受器,,2018-03-21
3448667,acceptor arm,出入臂,,2018-03-21
3448668,acceptor atom,受体原子,,2018-03-21
3448669,acceptor circuit,接受器电路,,2018-03-21
3448670,acceptor density,受体密度,,2018-03-21
3448671,acceptor exhaustion,受体耗竭状态,,2018-03-21
3448672,acceptor impurities,受体杂质,,2018-03-21
3448673,acceptor impurity,受体杂质,,2018-03-21
3448674,acceptor ion,受体离子,,2018-03-21
3448675,acceptor level,受体位准,,2018-03-21
3448676,acceptor molecule,接受体分子,,2018-03-21
3448677,acceptor resonance,接受器谐振,,2018-03-21
3448678,access,存取，进出，接取,,2018-03-21
3448679,access door,检修门，进出门,,2018-03-21
3448680,access duct,存取管道,,2018-03-21
3448681,access gap,存取间隙，存取间距,,2018-03-21
3448682,access hole,进出孔,,2018-03-21
3448683,access ladder,进出阶梯，入口阶梯,,2018-03-21
3448684,access method,接取法，存取法,,2018-03-21
3448685,access mode,存取模式,,2018-03-21
3448686,access port,存取埠,,2018-03-21
3448687,access scan,存取扫瞄,,2018-03-21
3448688,access selector,存取选择器,,2018-03-21
3448689,access time,存取时间，信息发送时间,,2018-03-21
3448690,access undertaking,联网承诺,,2018-03-21
3448691,accessibility,可近性,,2018-03-21
3448692,accessible,可存取的,,2018-03-21
3448693,accessible region,可存取区域,,2018-03-21
3448694,accessible state,可存取状态,,2018-03-21
3448695,accessories,附件,,2018-03-21
3448696,accessory device,辅助装置，附件装置,,2018-03-21
3448697,accessory drive,辅机驱动,,2018-03-21
3448698,accessory equipment,附属设备,,2018-03-21
3448699,accessory material,辅助材料,,2018-03-21
3448700,accessory power supply,辅助电源,,2018-03-21
3448701,accessory shaft,副轴,,2018-03-21
3448702,accessory structure,附属结构,,2018-03-21
3448703,accessory substance,副产品,,2018-03-21
3448704,accident,事故，故障,,2018-03-21
3448705,accident design basis,设计基准事故,,2018-03-21
3448706,accident insurance,事故保险,,2018-03-21
3448707,accident investigation,事故调查,,2018-03-21
3448708,accident maximum credible,最大可信事故,,2018-03-21
3448709,accident prevention,事故防止,,2018-03-21
3448710,accident prevention instruction,事故预防规定,,2018-03-21
3448711,accident report,事故报告,,2018-03-21
3448712,accident statistics,事故统计,,2018-03-21
3448713,accidental error,偶然误差，意外误差,,2018-03-21
3448714,accidental exposure,意外暴露,,2018-03-21
3448715,accidental jamming,偶然干扰，意外干扰,,2018-03-21
3448716,accidental shutdown,事故停机,,2018-03-21
3448717,accidental state,事故状态,,2018-03-21
3448718,accidental torque,异常转矩,,2018-03-21
3448719,accommodate,调节，适应，接纳，供应,,2018-03-21
3448720,accompany,伴随，伴生,,2018-03-21
3448721,accomplish,完成达到,,2018-03-21
3448722,accord,一致，符合,,2018-03-21
3448723,accordance,一致，调合，匹配,,2018-03-21
3448724,accordion,伸缩接头,,2018-03-21
3448725,account,帐户，科目，会计，帐款,,2018-03-21
3448726,accounting machine,记帐机，会计机,,2018-03-21
3448727,accounting program,记帐程式,,2018-03-21
3448728,accumulate,累加，累积,,2018-03-21
3448729,accumulated energy,储[蓄]能,,2018-03-21
3448730,accumulated error,累积误差,,2018-03-21
3448731,accumulated total punch,累计打孔机,,2018-03-21
3448732,accumulating counter,累加计数器,,2018-03-21
3448733,accumulation,聚积，累积,,2018-03-21
3448734,accumulation layer,累积层,,2018-03-21
3448735,accumulation layer resistor,累积层电阻,,2018-03-21
3448736,accumulation of electricity,电量累积,,2018-03-21
3448737,accumulation of energy,能量累积,,2018-03-21
3448738,accumulation of gas,蓄气，气体聚集，气体累积,,2018-03-21
3448739,accumulation of heat,热力累积,,2018-03-21
3448740,accumulation of rounding errors,舍入误差累积,,2018-03-21
3448741,accumulation-quotient register,累加-商暂存器,,2018-03-21
3448742,accumulative carry,累加进位,,2018-03-21
3448743,accumulative error,累积误差,,2018-03-21
3448744,accumulator (ACC),存储器，累加器，蓄电池，储能电路,,2018-03-21
3448745,accumulator battery,蓄电池组,,2018-03-21
3448746,accumulator box,蓄电池箱,,2018-03-21
3448747,accumulator cadmiumnickel,镉镍蓄电池,,2018-03-21
3448748,accumulator capacity,蓄电池容量,,2018-03-21
3448749,accumulator car,蓄电池车,,2018-03-21
3448750,accumulator cell,蓄电池单元,,2018-03-21
3448751,accumulator charger,蓄电池充电器,,2018-03-21
3448752,accumulator feeding,蓄电池馈电,,2018-03-21
3448753,accumulator grid,蓄电池栅板,,2018-03-21
3448754,accumulator jump instruction,累积器跳越指令,,2018-03-21
3448755,accumulator locomotive,电池机车,,2018-03-21
3448756,accumulator plant,蓄电池装置，蓄电池厂,,2018-03-21
