ID,英文名稱,中文名稱,圖片,更新日期
263935,proportional divider,比例分规,,2012-11-26
263936,proportional compass,比例分规,,2012-11-26
263937,property line,临地境界线,,2012-11-26
263938,proper fraction,真分数,,2012-11-26
263939,proofreading,校稿,,2012-11-26
263940,prolate spheroid,扁长球体,,2012-11-26
263941,projector,1.投射线 2.投影线（投射线的投影）3.放映机，幻灯机,,2012-11-26
263942,projective geometry,射影几何,,2012-11-26
263943,projection weld,浮凸熔接,,2012-11-26
263944,projection method E,第一角[投影]法,,2012-11-26
263945,projection method A,第三角[投影]法,,2012-11-26
263946,projection line,1.投影线（投射线的投影）2.尺寸界线,,2012-11-26
263947,projection error,投影误差,,2012-11-26
263948,projection drawing,投影图,,2012-11-26
263949,projection,1.投影 2.投射 3.突出物,,2012-11-26
263950,projecting plane,投射面,,2012-11-26
263951,projecting line,投射线,,2012-11-26
263952,projected tolerance zone,延伸公差区域,,2012-11-26
263953,projected area,投影面积,,2012-11-26
263954,projcet,计划,,2012-11-26
263955,progressive dimensioning,基准式尺寸法,,2012-11-26
263956,profilometer,测表面计,,2012-11-26
263957,profiling,绘轮廓图,,2012-11-26
263958,profile trace,侧面迹,,2012-11-26
263959,profile tolerance,轮廓公差,,2012-11-26
263960,profile shaft,栓槽轴,,2017-06-03
263961,profile projection methold,侧面投影法,,2012-11-26
263962,profile projection,侧面投影,,2012-11-26
263963,profile projecting plane,侧投射面,,2012-11-26
263964,profile plane of projection,侧投影面,,2012-11-26
263965,profile plane,侧投影面，侧平面,,2012-11-26
263966,profile of water table,坡水板截面图,,2012-11-26
263967,profile of any surface,曲面轮廓,,2012-11-26
263968,profile of any line,曲线轮廓,,2012-11-26
263969,profile line,侧平线,,2012-11-26
263970,profile datum plane（PDP）,侧基准面,,2012-11-26
263971,profile coordinate plane,侧坐标面,,2012-11-26
263972,profile,1.侧面，侧面图 2.轮廓,,2012-11-26
263973,profilagraph,轮廓图,,2012-11-26
263974,production process,制造程序，生产程序,,2012-11-26
263975,production method,加工方法，制造方法，生产方法,,2012-11-26
263976,production drawing for forging,锻造图,,2012-11-26
263977,production drawing for casting,铸造图,,2012-11-26
263978,production drawing,制造用图,,2012-11-26
263979,process drawing,程序图,,2012-11-26
263980,prism,角柱，棱柱,,2012-11-26
263981,printing paper,晒图纸，影印纸,,2012-11-26
263982,printing machine,1.晒图机，影印机 2.印刷机,,2012-11-26
263983,printing frame,晒图架,,2012-11-26
263984,printing,1.写正楷字 2.晒图，影印 3.印刷 4.印染,,2012-11-26
263985,printed circuit,印刷电路,,2012-11-26
263986,print paper,有格纸,,2012-11-26
263987,principal view,主[要]视图,,2012-11-26
263988,principal section,主[要]剖面,,2012-11-26
263989,principal point,主点,,2012-11-26
263990,principal plane [of projection],主[要]投影面,,2012-11-26
263991,principal meridian,子午线,,2012-11-26
263992,principal line method,主平线法,,2012-11-26
263993,principal line,主平线,,2012-11-26
263994,principal curve,主要曲线,,2012-11-26
263995,primary ground line,主基线,,2012-11-26
263996,primary datum,主基准,,2012-11-26
263997,primary chart,原图表,,2012-11-26
263998,primary auxiliary view,初步辅助视图,,2012-11-26
263999,pricking,刺孔,,2012-11-26
264000,press fit,压入配合,,2012-11-26
264001,presentation drawing,示意图,,2012-11-26
264002,presentation,显示,,2012-11-26
264003,preprinted grid sheet,有格纸,,2012-11-26
264004,preliminary threeview drawing,初步设计三视图（航空）,,2012-11-26
264005,preliminary drawing,初步图样,,2012-11-26
264006,preliminary design drawing,初步设计图,,2012-11-26
264007,precision straight edge,精密直尺,,2012-11-26
264008,precision running fit,精密转动配合,,2012-11-26
264009,precision level,精密水平仪,,2012-11-26
264010,precision,精密，精度,,2012-11-26
264011,precedence of lines,线条优先顺序,,2012-11-26
264012,Pratt-Whitney key,圆头平键,,2012-11-26
264013,power spring,动力弹簧，发条,,2012-11-26
264014,power screw driver,动力起子,,2012-11-26
264015,power panel,动力分电盘,,2012-11-26
264016,power hammer,动力锤,,2012-11-26
264017,power equation,幂方程式,,2012-11-26
264018,power,1.幂，乘幂 2.功率，动力,,2012-11-26
264019,pound mark,英磅符号,,2012-11-26
264020,pounce,吸墨粉,,2012-11-26
264021,potentiometer,电位计,,2012-11-26
264022,positive value,正值,,2012-11-26
264023,positive section,正极（电）,,2012-11-26
264024,positive allowance,正裕度（最小余隙）,,2012-11-26
264025,positioning the paper,固定图纸,,2012-11-26
264026,positioning dimension,位置尺寸,,2012-11-26
264027,positioning,定位,,2012-11-26
264028,positional tolerance,位置公差,,2012-11-26
264029,positional dimension,位置尺寸,,2012-11-26
264030,position tolerance,位置公差,,2012-11-26
264031,position dimension,位置尺寸,,2012-11-26
264032,position coordinates,位置坐标,,2012-11-26
264033,position,1.位置 2.正位度,,2012-11-26
264034,portion of view,视图之一部分,,2012-11-26
264035,portable drawing board,轻便型制图板,,2012-11-26
264036,porcelain,瓷,,2012-11-26
264037,popular chart,通俗图表,,2012-11-26
264038,pond,池塘,,2012-11-26
264039,polyvinyl chloride（PVC）,聚氯乙烯,,2012-11-26
264040,polytropic line,多变线,,2012-11-26
264041,polytropic curve,多变曲线,,2012-11-26
264042,polyhedron,多面体,,2012-11-26
264043,polygonal column,多角柱,,2012-11-26
264044,polygon,多边形,,2012-11-26
264045,polyethelyne（PE）,聚乙烯,,2012-11-26
264046,polar projection,极投影,,2012-11-26
264047,polar line,极线,,2012-11-26
264048,polar distance,极距,,2012-11-26
264049,polar diagram,极线图,,2012-11-26
264050,polar curve,极曲线,,2012-11-26
264051,polar coordinater,极坐标,,2012-11-26
264052,polar coordinate paper,极坐标纸,,2012-11-26
264053,polar circle,极圆,,2012-11-26
264054,polar chart,极坐标图表,,2012-11-26
264055,polar axis,极轴线,,2012-11-26
264056,point-to-point distance,点间距离,,2012-11-26
264057,pointing,指向,,2012-11-26
264058,pointed arch,尖顶拱,,2012-11-26
264059,point welding,点熔接,,2012-11-26
264060,point view,端视图,,2012-11-26
264061,point of view,视点,,2012-11-26
264062,point of tangency,切点,,2012-11-26
264063,point of sight,视点,,2012-11-26
264064,point of piercing,贯穿点,,2012-11-26
264065,point of intersection,交点,,2012-11-26
264066,point of inflection,反曲点,,2012-11-26
264067,point of contact,接触点,,2012-11-26
264068,point of change in direction,转向点,,2012-11-26
264069,point directrix,准点,,2012-11-26
264070,point,点,,2012-11-26
264071,pocketknife,小刀,,2012-11-26
264072,plus,加,,2012-11-26
264073,plumbing template,管钳模板,,2012-11-26
264074,plumbing,管钳工,,2012-11-26
264075,plumb [bob] line,铅垂线,,2012-11-26
264076,plug weld,塞孔熔接,,2012-11-26
264077,plug valve,塞阀,,2012-11-26
264078,plug tap,二道螺丝攻,,2012-11-26
264079,plug gage,塞规,,2012-11-26
264080,plug,1.塞 2.管塞 3.插头,,2012-11-26
264081,plotting scale,制图尺,,2012-11-26
264082,plotting paper,坐标纸，方格纸,,2012-11-26
264083,plotting,点绘,,2012-11-26
264084,plotter,点绘器,,2012-11-26
264085,plotted intersection,点绘交线,,2012-11-26
264086,plot plan,配置图,,2012-11-26
264087,plinth,柱脚，柱基，础,,2012-11-26
264088,pliability,可弯性,,2012-11-26
264089,plate circuit,屏极线路（电）,,2012-11-26
264090,plate cam,平板凸轮,,2012-11-26
264091,plat（land map）,地区图,,2012-11-26
264092,plat of mineral claims,矿区图,,2012-11-26
264093,plastics-faced drawing board,塑胶面制图板,,2012-11-26
264094,plastics pipe,塑胶管,,2012-11-26
264095,plastics material,塑胶材料,,2012-11-26
264096,plastics,塑胶,,2012-11-26
264097,plant layout,工厂布置图,,2012-11-26
264098,planning drawing,计划图,,2012-11-26
264099,planning chart,计划图表,,2012-11-26
264100,planish,锤平,,2012-11-26
264101,planisphere,平面球形图,,2012-11-26
264102,planimeter,面积计,,2012-11-26
264103,planer,龙门铇床,,2012-11-26
264104,plane-coordinate system,平面坐标系,,2012-11-26
264105,plane trace,平面迹,,2012-11-26
264106,plane surface,平表面,,2012-11-26
264107,plane solid,平面体，多角体,,2012-11-26
264108,plane section,平面截口,,2012-11-26
264109,plane projector,投射面,,2012-11-26
264110,plane of tangency,切面,,2012-11-26
264111,plane of symmetry,对称面,,2012-11-26
264112,plane of projection,投影面,,2012-11-26
264113,plane geometry,平面几何学,,2012-11-26
264114,plane figure,平面图形,,2012-11-26
264115,plane face,平表面,,2012-11-26
264116,plane director,准平面,,2012-11-26
264117,plane directing surface,准平面,,2012-11-26
264118,plane curve,平面曲线,,2012-11-26
264119,plane coordinates,平面坐标,,2012-11-26
264120,plane,平面,,2012-11-26
264121,plane angle,平面角,,2012-11-26
264122,plan view,俯视图，平面图,,2012-11-26
264123,plan,1.俯视图，平面图 2.计划,,2012-11-26
264124,plain washer,平垫圈,,2012-11-26
264125,plain triangle,无刻度三角板,,2012-11-26
264126,plain round hole,光孔,,2012-11-26
264127,plain point of pencil,锥形铅笔尖,,2012-11-26
264128,plain paper,无格纸,,2012-11-26
264129,plain bearing surface,平承面,,2012-11-26
264130,placement of dimensions,尺寸安置,,2012-11-26
264131,pivot,枢轴,,2012-11-26
264132,Pittsburgh corner lock,匹兹堡扣缝（板金）,,2012-11-26
264133,pitch throat diameter,节圆喉径,,2012-11-26
264134,pitch surface,节面,,2012-11-26
264135,pitch spacing,节距分布,,2012-11-26
264136,pitch of increments,熔接道节距,,2012-11-26
264137,pitch line,节线（齿轮，凸轮）,,2012-11-26
264138,pitch diameter tolerance symbol,节径公差符号（螺纹）,,2012-11-26
264139,pitch diameter tolerance,节径公差（螺纹）,,2012-11-26
264140,pitch diameter,节径,,2012-11-26
264141,pitch cylinder,管圆柱（螺纹，齿轮）,,2012-11-26
264142,pitch cone angle,节圆锥角,,2012-11-26
264143,pitch cone,节圆锥,,2012-11-26
264144,pitch,1.节 2.节距 3.螺距 4.沥青,,2012-11-26
264145,piping plan,管路图,,2012-11-26
264146,piping diagram,管路图,,2012-11-26
264147,piping,管路,,2012-11-26
264148,pipe-line drawing,管线图,,2012-11-26
264149,pipe work diagram,配管图,,2012-11-26
264150,pipe thread,管螺纹,,2012-11-26
264151,pipe system,管系,,2012-11-26
264152,pipe support,管支架,,2012-11-26
