ID,英文名稱,中文名稱,圖片,更新日期
3368588,absorption coefficient,吸收系数,,2018-03-21
3368589,absorption continuum,吸收连体,,2018-03-21
3368590,absorption cross section,吸收截面,,2018-03-21
3368591,absorption curve,吸收曲线,,2018-03-21
3368592,absorption dynamometer,吸收功率计；吸收测力计,,2018-03-21
3368593,absorption edge,吸收边缘,,2018-03-21
3368594,absorption factor,吸收因子,,2018-03-21
3368595,absorption filter,吸收滤光片,,2018-03-21
3368596,absorption frequency meter,吸收式频率计,,2018-03-21
3368597,absorption hologram,吸收全像片,,2018-03-21
3368598,absorption limit,吸收极限,,2018-03-21
3368599,absorption line,吸收[谱]线,,2018-03-21
3368600,absorption photometer,吸收[式]光度计,,2018-03-21
3368601,absorption pyrometer,吸收[式]高温计,,2018-03-21
3368602,absorption rate,吸收率,,2018-03-21
3368603,absorption spectrophotometry,吸收分光光度量测术；吸收分光光度学,,2018-03-21
3368604,absorption spectroscopy,吸收光谱学,,2018-03-21
3368605,absorption spectrum,吸收[光]谱；吸收频谱；吸收能谱,,2018-03-21
3368606,absorption wattmeter,吸收功率计,,2018-03-21
3368607,absorption wavemeter,吸收波长计,,2018-03-21
3368608,absorption-frequency curve,吸收-频率关系曲线,,2018-03-21
3368609,absorptivity,吸收率；吸收本领,,2018-03-21
3368610,abundance,分布量；丰度,,2018-03-21
3368611,abundance measurement,[同位素]丰度量测,,2018-03-21
3368612,abundance ratio,丰度比,,2018-03-21
3368613,abundance sensitivity,丰度灵敏度,,2018-03-21
3368614,AC bridge,交流电桥,,2018-03-21
3368615,AC coupling,交流耦合,,2018-03-21
3368616,AC impedance,交流阻抗,,2018-03-21
3368617,AC indicator,交流指示器,,2018-03-21
3368618,AC injection,交流信号注入,,2018-03-21
3368619,AC Josephson effect,交流约瑟夫森效应,,2018-03-21
3368620,AC measurement,交流量测,,2018-03-21
3368621,AC permeability,交流磁导率,,2018-03-21
3368622,AC permeameter,交流磁导计,,2018-03-21
3368623,AC resistance,交流电阻,,2018-03-21
3368624,AC voltmeter,交流伏特计,,2018-03-21
3368625,ac-dc comparator,交直流比较仪,,2018-03-21
3368626,ac-dc conversion,交直流转换,,2018-03-21
3368627,ac-dc converter,交直流转换器,,2018-03-21
3368628,ac-dc difference standard,交直流差标准,,2018-03-21
3368629,ac-dc difference test,交直流差测试,,2018-03-21
3368630,ac-dc instrument,交直流仪器,,2018-03-21
3368631,ac-dc voltmeter,交直流伏特计,,2018-03-21
3368632,ac-dc wattmeter,交直流瓦特计,,2018-03-21
3368633,ac-to-dc transfer,交直流转换,,2018-03-21
3368634,accelerated aging,加速老化,,2018-03-21
3368635,accelerated life test,加速寿命试验,,2018-03-21
3368636,accelerated wear,加速磨耗,,2018-03-21
3368637,accelerating electrode,加速电极,,2018-03-21
3368638,acceleration,加速度,,2018-03-21
3368639,acceleration error,加速度误差,,2018-03-21
3368640,acceleration error constant,加速度误差常数,,2018-03-21
3368641,acceleration factor,加速度因子,,2018-03-21
3368642,acceleration field,加速场,,2018-03-21
3368643,acceleration magnitude,加速度值,,2018-03-21
3368644,acceleration mobility,加速度移动性,,2018-03-21
3368645,acceleration of falling body,落体加速度,,2018-03-21
3368646,acceleration of free fall,自由落体加速度,,2018-03-21
3368647,acceleration of gravity,重力加速度,,2018-03-21
3368648,acceleration pickup,加速度撷取,,2018-03-21
3368649,acceleration power spectral density,加速度能谱密度,,2018-03-21
3368650,acceleration pulse,加速脉波,,2018-03-21
3368651,acceleration resonance,加速谐振,,2018-03-21
3368652,acceleration sensitivity,加速度灵敏度,,2018-03-21
3368653,acceleration shock response spectrum,加速度冲击频谱,,2018-03-21
3368654,acceleration spectral density,加速度频谱密度,,2018-03-21
3368655,acceleration transducer,加速度换能器,,2018-03-21
3368656,accelerator,加速器,,2018-03-21
3368657,accelerator target,加速器标的,,2018-03-21
3368658,accelerometer,加速度计；加速度表,,2018-03-21
3368659,accelerometer diaphragm,加速计膜盒；加速计膜片,,2018-03-21
3368660,accelerometer mass,加速度计质量,,2018-03-21
3368661,accelerometer nonlinearity coefficient,加速规非线性系数,,2018-03-21
3368662,acceptable accuracy,允收准确度,,2018-03-21
3368663,acceptable bounds,允收界限,,2018-03-21
3368664,acceptable error,允收误差,,2018-03-21
3368665,acceptable failure rate,允收故障率,,2018-03-21
3368666,acceptance,验收；允收,,2018-03-21
3368667,acceptance gauge,验收量规,,2018-03-21
3368668,acceptance inspection,验收检验,,2018-03-21
3368669,acceptance of conformity assessment,符合性评鉴之接受,,2018-03-21
3368670,acceptance quality level,允收品质水准,,2018-03-21
3368671,acceptance sampling,验收抽样,,2018-03-21
3368672,acceptance test,验收试验,,2018-03-21
3368673,accepted data,允收数据,,2018-03-21
3368674,accepted reference value,可接受参考值,,2018-03-21
3368675,accepted value,允收值,,2018-03-21
3368676,acceptor,接受器；接受体；受子；受体,,2018-03-21
3368677,acceptor ionization energy,受体电离能,,2018-03-21
3368678,acceptor number density,受体浓度；受体数密度,,2018-03-21
3368679,access time,存取时间,,2018-03-21
3368680,accessibility,可接近性；可接取性,,2018-03-21
3368681,accessible emission limit {= AEL},可达发射极限,,2018-03-21
3368682,accessory,附件；辅助装置,,2018-03-21
3368683,accessory instrument,辅助仪器,,2018-03-21
3368684,accessory lens,辅助透镜,,2018-03-21
3368685,accident assessment,事故评鉴,,2018-03-21
3368686,accident dose,事故剂量,,2018-03-21
3368687,accidental coincidence,偶然重合,,2018-03-21
3368688,accidental error,偶然误差,,2018-03-21
3368689,accidental overload,偶然超载,,2018-03-21
3368690,accommodation,调节；调视{显示器},,2018-03-21
3368691,accommodation coefficient,调节系数；供应系数,,2018-03-21
3368692,accommodation-vergence mismatch,调节聚散失调,,2018-03-21
3368693,accompanied modulation,伴随调变；伴随调制,,2018-03-21
3368694,accreditation,认证,,2018-03-21
3368695,accreditation body,认证机构,,2018-03-21
3368696,accumulated dose,累积剂量；总剂量,,2018-03-21
3368697,accumulation,累积；聚集,,2018-03-21
3368698,accumulative error,累积误差,,2018-03-21
3368699,accumulative pitch error,累积节距误差,,2018-03-21
3368700,accumulator,蓄电池；储存器；累加器,,2018-03-21
3368701,accuracy,准确度,,2018-03-21
3368702,accuracy appraisal,准确度评估,,2018-03-21
3368703,accuracy class,准确度等级,,2018-03-21
3368704,accuracy limit,准确度极限,,2018-03-21
3368705,accuracy limitation,准确度限制,,2018-03-21
3368706,accuracy of a measuring instrument,量测仪器准确度,,2018-03-21
3368707,accuracy of measurement,量测准确度,,2018-03-21
3368708,accuracy order of standards,标准器准确度等级,,2018-03-21
3368709,accuracy parameter,准确度参数,,2018-03-21
3368710,accuracy rating,准确度分级,,2018-03-21
3368711,accuracy ratio,准确度比例,,2018-03-21
3368712,accuracy requirements,准确度要求,,2018-03-21
3368713,accuracy servo system,准确度伺服系统,,2018-03-21
3368714,accurate manometry,精密测压法,,2018-03-21
3368715,accurate thermometry,准确测温术,,2018-03-21
3368716,acetal resins,缩醛树脂,,2018-03-21
3368717,acetimeter,乙酸[比重]计,,2018-03-21
3368718,acetylation,乙醯化[作用],,2018-03-21
3368719,acetylcholinesterase activity,乙醯胆碱脢酵素活性,,2018-03-21
3368720,achromat,消色差[镜组],,2018-03-21
3368721,achromatic color,无彩色；消色,,2018-03-21
3368722,achromatic eyepiece,消色差目镜,,2018-03-21
3368723,achromatic fringes,消色差条纹,,2018-03-21
3368724,achromatic lens,消色差透镜,,2018-03-21
3368725,achromatic locus,消色差轨迹；白色轨迹,,2018-03-21
3368726,achromatic region,消色差区,,2018-03-21
3368727,achromatic stimulus,无彩色刺激,,2018-03-21
3368728,achromatism,消色差[性],,2018-03-21
3368729,achromatization,消色差化,,2018-03-21
3368730,acid,酸,,2018-03-21
3368731,acid bath,酸浴,,2018-03-21
3368732,acid content,酸含量,,2018-03-21
3368733,acid Ham's test,汉姆斯酸性试验,,2018-03-21
3368734,acid number,酸值,,2018-03-21
3368735,acid phosphatase stain,酸性磷酸酵素染色法,,2018-03-21
3368736,acid precipitation,酸性降水,,2018-03-21
3368737,acid rain,酸雨,,2018-03-21
3368738,acid resisting alloy,耐酸合金,,2018-03-21
3368739,acid-base determination,酸碱测定,,2018-03-21
3368740,acid-base indicator,酸碱指示剂,,2018-03-21
3368741,acid-base titration,酸碱滴定[法],,2018-03-21
3368742,acidimeter,酸量计,,2018-03-21
3368743,acidimetric analysis,酸量滴定分析,,2018-03-21
3368744,acidity,酸度；酸性,,2018-03-21
3368745,acidity error,酸度误差,,2018-03-21
3368746,acidity test,酸度试验,,2018-03-21
3368747,acidometer,酸度计,,2018-03-21
3368748,acidosis,酸中毒,,2018-03-21
3368749,Acme thread,爱克米螺纹；梯形螺纹,,2018-03-21
3368750,Acme thread gauge,爱克米螺纹规；梯形螺纹规,,2018-03-21
3368751,acorn tube,橡实管,,2018-03-21
3368752,acoustic absorption coefficient,吸音系数,,2018-03-21
3368753,acoustic absorptivity,声音吸收率；声音吸收系数,,2018-03-21
3368754,acoustic admittance,声音导纳,,2018-03-21
3368755,acoustic altimeter,声学高度表；声学高度计,,2018-03-21
3368756,acoustic attenuation coefficient,声衰减系数,,2018-03-21
3368757,acoustic axis,音轴,,2018-03-21
3368758,acoustic calibration,声学校正,,2018-03-21
3368759,acoustic capacitance,声音电容量,,2018-03-21
3368760,acoustic characteristic　impedance,声特性阻抗,,2018-03-21
3368761,acoustic comfort index,音舒适指数,,2018-03-21
3368762,acoustic compliance,声音顺性,,2018-03-21
3368763,acoustic conductance,声导,,2018-03-21
3368764,acoustic coupler,声耦合器,,2018-03-21
3368765,acoustic densimeter,声密度计,,2018-03-21
3368766,acoustic depth finder,回音探测仪,,2018-03-21
3368767,acoustic gas analyzer,声学气体分析器,,2018-03-21
3368768,acoustic image,声音影像,,2018-03-21
3368769,acoustic impedance,声[音阻]抗,,2018-03-21
3368770,acoustic inertance,声音惯量{声抗除以角频率，等于公斤每四次方公尺},,2018-03-21
3368771,acoustic insertion loss,声插入损失,,2018-03-21
3368772,acoustic intensity,声强[度],,2018-03-21
3368773,acoustic interferometer,声干涉仪,,2018-03-21
3368774,acoustic interferometry,声干涉术,,2018-03-21
3368775,acoustic intrinsic impedance,声固有阻抗,,2018-03-21
3368776,acoustic lens,声透镜,,2018-03-21
3368777,acoustic level,声音位准,,2018-03-21
3368778,acoustic link,传声线路；传声通道,,2018-03-21
3368779,acoustic mass,声质量,,2018-03-21
3368780,acoustic measurement,声学量测,,2018-03-21
3368781,acoustic metanometer,声甲烷指示计,,2018-03-21
3368782,acoustic microscopy,声学显微术,,2018-03-21
3368783,acoustic mismatch,声失配,,2018-03-21
3368784,acoustic noise,声噪音；声杂讯,,2018-03-21
3368785,acoustic oscillator,声音振荡器,,2018-03-21
3368786,acoustic phase coefficient,声相位系数,,2018-03-21
3368787,acoustic power,声功率,,2018-03-21
3368788,acoustic power level,声功率位准,,2018-03-21
3368789,acoustic propagation,声音传播,,2018-03-21
3368790,acoustic propagation coefficient,声传播系数,,2018-03-21
3368791,acoustic radiation force,声放射力,,2018-03-21
3368792,acoustic radiation pressure,声音辐射压力,,2018-03-21
3368793,acoustic radiometer,声音辐射计,,2018-03-21
3368794,acoustic reactance,声[音]抗,,2018-03-21
3368795,acoustic reflection,声音反射,,2018-03-21
3368796,acoustic reflection coefficient,声音反射系数,,2018-03-21
3368797,acoustic reflectivity,声反射率,,2018-03-21
3368798,acoustic resistance,声阻,,2018-03-21
3368799,acoustic resistivity,声阻器；声阻率,,2018-03-21
3368800,acoustic room constant,声室常数,,2018-03-21
3368801,acoustic shock,声震,,2018-03-21
3368802,acoustic sounding,声波测深法,,2018-03-21
3368803,acoustic spectroscope,声谱仪,,2018-03-21
3368804,acoustic spectrum,声[频]谱,,2018-03-21
3368805,acoustic stiffness,声音刚性,,2018-03-21
3368806,acoustic surface wave,表面声波,,2018-03-21
3368807,acoustic susceptance,声纳,,2018-03-21
3368808,acoustic tank,声音水槽,,2018-03-21
3368809,acoustic telemeter,声学遥测装置,,2018-03-21
3368810,acoustic telemetering,声学遥测,,2018-03-21
3368811,acoustic temperature scale,声学温标,,2018-03-21
3368812,acoustic thermometer,声学温度计,,2018-03-21
3368813,acoustic thermometry,声学测温术,,2018-03-21
3368814,acoustic tone,声调,,2018-03-21
3368815,acoustic transducer,声音换能器,,2018-03-21
3368816,acoustic transfer impedance,声转移阻抗,,2018-03-21
3368817,acoustic wave filter,声波滤波器,,2018-03-21
3368818,acoustical absorption,吸音,,2018-03-21
3368819,acoustical absorption factor,吸音因子,,2018-03-21
3368820,acoustical attenuation constant,声音衰减常数,,2018-03-21
3368821,acoustical detector,声波侦测器,,2018-03-21
3368822,acoustical disturbance,声音干扰,,2018-03-21
3368823,acoustical frequency,音频,,2018-03-21
3368824,acoustical generator,声音产生器,,2018-03-21
3368825,acoustical holography,声[波]全像术,,2018-03-21
3368826,acoustical instrument,声学仪器,,2018-03-21
3368827,acoustical interferometer,声干涉仪,,2018-03-21
3368828,acoustical laboratory,声学实验室,,2018-03-21
3368829,acoustical level,声音位准,,2018-03-21
3368830,acoustical meter,比声计,,2018-03-21
3368831,acoustical ohm,声欧[姆]{牛顿秒每五次方公尺},,2018-03-21
3368832,acoustical phase constant,声相[位]数,,2018-03-21
3368833,acoustical pressure,音压,,2018-03-21
3368834,acoustical radiometer,声辐射计,,2018-03-21
3368835,acoustical reciprocal theorem,声学互换定理,,2018-03-21
3368836,acoustical reduction coefficient,隔音系数,,2018-03-21
3368837,acoustical reflector,声音反射器,,2018-03-21
3368838,acoustical resonance,声共鸣；声谐振,,2018-03-21
3368839,acoustical spectrograph,声谱记录仪,,2018-03-21
3368840,acoustical spectrometer,声谱仪,,2018-03-21
3368841,acoustical standard,声学标准,,2018-03-21
3368842,acoustical transmission,声音传递,,2018-03-21
3368843,acoustical transmittivity,声音穿透系数,,2018-03-21
3368844,acoustical variable,声学变量,,2018-03-21
3368845,acoustical wave,声波,,2018-03-21
3368846,acoustics,声学,,2018-03-21
3368847,acoustimeter,测音计,,2018-03-21
3368848,acoustoelectronics,声音电子学,,2018-03-21
3368849,acquisition,获得；采集,,2018-03-21
3368850,acquisition rate,采集率,,2018-03-21
3368851,acre,英亩{等于40.4671公亩，合6.07市亩},,2018-03-21
3368852,acrylate resin,丙烯酸酯树脂,,2018-03-21
3368853,actinism,光化度；光化作用；射线化学,,2018-03-21
3368854,actinity,光化度,,2018-03-21
3368855,actinometer,光量计,,2018-03-21
3368856,actinometry,光量[测定]法,,2018-03-21
3368857,actinoscope,辐射测定器；测光器,,2018-03-21
3368858,activated partial thromboplastin time {= APTT},部分凝血活酵素时间,,2018-03-21
3368859,activation,活化,,2018-03-21
3368860,activation analysis,活化分析,,2018-03-21
3368861,activation cross-section,活化截面,,2018-03-21
3368862,activation detector,活化侦测器,,2018-03-21
3368863,activation energy,活化能,,2018-03-21
3368864,activation integral,活化积分,,2018-03-21
3368865,activation product,活化产物,,2018-03-21
3368866,activation rate,活化率,,2018-03-21
3368867,active absorption volume,有效吸收容积,,2018-03-21
3368868,active atomic frequency standard,主动式原子频率标准,,2018-03-21
3368869,active circuit,主动电路,,2018-03-21
3368870,active component,主动元件,,2018-03-21
3368871,active energy,有效电能,,2018-03-21
3368872,active frequency standard,主动频率标准,,2018-03-21
3368873,active glasses,主动式眼镜,,2018-03-21
3368874,active ingredient,有效成分,,2018-03-21
3368875,active length,有效长度,,2018-03-21
3368876,active lenticular lens,主动式柱状透镜,,2018-03-21
3368877,active load,有效负载,,2018-03-21
3368878,active loss,有功损耗,,2018-03-21
3368879,active mass,有效质量,,2018-03-21
3368880,active measuring instrument,主动式量测仪器,,2018-03-21
3368881,active parallax barrier,主动式视差光栅；主动式视差障壁,,2018-03-21
3368882,active power,有效功率,,2018-03-21
3368883,active probe,主动式探头,,2018-03-21
3368884,active radical,活性基,,2018-03-21
3368885,active sonar,主动式声纳,,2018-03-21
3368886,active system,主动式系统,,2018-03-21
3368887,active transducer,主动换能器,,2018-03-21
3368888,active valence,有效价,,2018-03-21
3368889,activity,活度；活性,,2018-03-21
3368890,activity coefficient,活度系数；活性系数,,2018-03-21
3368891,activity concentration,活度浓度,,2018-03-21
3368892,activity curve,活度曲线；活性曲线,,2018-03-21
3368893,activity meter,活度计；活性计,,2018-03-21
3368894,activity of radionuclides,放射核种活度；放射核种活性,,2018-03-21
3368895,activity standard,活度标准；活性标准,,2018-03-21
3368896,activity unit,活度单位；活性单位,,2018-03-21
3368897,actual density,实际密度,,2018-03-21
3368898,actual element,实际零件,,2018-03-21
3368899,actual focal spot,实际聚焦点,,2018-03-21
3368900,actual frequency,实际频率,,2018-03-21
3368901,actual power,实际功率,,2018-03-21
3368902,actual pressure,实际压力,,2018-03-21
3368903,actual scale interval,实际标尺分度值；实际标尺区间,,2018-03-21
3368904,actual size,实际尺寸,,2018-03-21
3368905,actual test,实际试验,,2018-03-21
3368906,actual value,实际值,,2018-03-21
3368907,actual voltage,实际电压,,2018-03-21
3368908,actuating force,致动力,,2018-03-21
3368909,actuating medium,致动介质,,2018-03-21
3368910,actuating signal,致动信号,,2018-03-21
3368911,actuator,致动器,,2018-03-21
3368912,acuity,[敏]锐度,,2018-03-21
3368913,acute exposure,急性曝露,,2018-03-21
3368914,acute irradiation,急性照射,,2018-03-21
3368915,acylation,醯化[作用],,2018-03-21
3368916,adaptation,适应度,,2018-03-21
3368917,adaptive capacity,适应能力,,2018-03-21
3368918,adaptive color shift,适应性色[位]栘,,2018-03-21
3368919,adaptive colorimetric shift,适应性色[度]漂移,,2018-03-21
3368920,adaptive control,适应性控制,,2018-03-21
3368921,adaptometer,适应计{黑暗适应性量测之仪器},,2018-03-21
3368922,add-subtract counter,加减计数器,,2018-03-21
3368923,added filter,附加滤波器,,2018-03-21
3368924,addendum,齿顶高；齿冠,,2018-03-21
3368925,adder,加法器；加法电路,,2018-03-21
3368926,Addison screw cap,爱迪生螺丝灯头,,2018-03-21
3368927,addition polymer,加成高分子；加成聚合物,,2018-03-21
3368928,addition reaction,加成反应,,2018-03-21
3368929,addition resin,加成树脂,,2018-03-21
3368930,additional filtration,附加过滤,,2018-03-21
3368931,additional hysteresis,附加滞后,,2018-03-21
3368932,additional quantity,附加量,,2018-03-21
3368933,additional test force,额外试验力,,2018-03-21
3368934,additionality,外加性,,2018-03-21
3368935,additive,添加剂；添加物,,2018-03-21
3368936,additive color mixture,加色混合[物],,2018-03-21
3368937,additive complementary color,相加性互补色,,2018-03-21
3368938,additive constant,相加性常数,,2018-03-21
3368939,additive correction,附加修正,,2018-03-21
3368940,additive error,附加误差,,2018-03-21
3368941,additive mixture of color stimuli,色刺激的相加混合,,2018-03-21
3368942,additive weight,附加法码,,2018-03-21
3368943,address code,位址码,,2018-03-21
3368944,address pile up,位址堆积,,2018-03-21
3368945,addressed memory,位址记忆体,,2018-03-21
3368946,adhere,依附；黏附；黏著,,2018-03-21
3368947,adherence,黏著；黏附；附著,,2018-03-21
3368948,adherent fluid,黏著流体,,2018-03-21
3368949,adhesional energy,黏著能,,2018-03-21
3368950,adhesive capacity,黏著能力；黏著度,,2018-03-21
3368951,adhesive strength,黏著强度,,2018-03-21
3368952,adiabatic apparatus,绝热器具,,2018-03-21
3368953,adiabatic calorimeter,绝热卡[路里]计,,2018-03-21
3368954,adiabatic calorimetry,绝热量热术,,2018-03-21
3368955,adiabatic chart,绝热图,,2018-03-21
3368956,adiabatic compression,绝热压缩,,2018-03-21
3368957,adiabatic cooling,绝热冷却,,2018-03-21
3368958,adiabatic expansion,绝热膨胀,,2018-03-21
3368959,adiabatic jacket,绝热套,,2018-03-21
3368960,adiabatic reaction,绝热反应,,2018-03-21
3368961,adiabatic scanning calorimeter,绝热扫描卡[路里]计,,2018-03-21
3368962,adiabatic titration calorimeter,绝热滴定卡[路里]计,,2018-03-21
3368963,adiabatic wall,绝热壁,,2018-03-21
3368964,adjacent channel power ratio {= ACPR},相邻频道功率比,,2018-03-21
3368965,adjacent indication error,相邻指示误差,,2018-03-21
3368966,adjacent pitch error,相邻节距误差,,2018-03-21
3368967,adjustable angle square,可调角尺,,2018-03-21
3368968,adjustable aperture,可调孔径,,2018-03-21
3368969,adjustable attenuator,可调衰减器,,2018-03-21
3368970,adjustable base,可调底座,,2018-03-21
3368971,adjustable capacitor,可调电容器,,2018-03-21
3368972,adjustable current,可调电流,,2018-03-21
3368973,adjustable focus type radiation pyrometer,可调焦距式辐射高温计,,2018-03-21
3368974,adjustable foot screw,可调底脚螺丝,,2018-03-21
3368975,adjustable gauge,可调式量规；可调式卡规,,2018-03-21
3368976,adjustable illumination,可调照明,,2018-03-21
3368977,adjustable limit snap gauge,可调式极限卡规,,2018-03-21
3368978,adjustable micrometer spirit level,可调测微气泡水平仪,,2018-03-21
3368979,adjustable oscillator,可调振荡器,,2018-03-21
3368980,adjustable position,可调位置,,2018-03-21
3368981,adjustable potential offset,可调电势偏置,,2018-03-21
3368982,adjustable pressure force,可调压力,,2018-03-21
3368983,adjustable proportional controller,可调比例控制器,,2018-03-21
3368984,adjustable ratio bridge,可调式比例电桥,,2018-03-21
3368985,adjustable resistance,可调电阻,,2018-03-21
3368986,adjustable resistivity,可调电阻率,,2018-03-21
3368987,adjustable resistor,可调电阻[器],,2018-03-21
3368988,adjustable slit,可调狭缝,,2018-03-21
